@relation data

@attribute id string
@attribute 1 numeric
@attribute 10000 numeric
@attribute 1029 numeric
@attribute 10971 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23368 numeric
@attribute 27071 numeric
@attribute 2810 numeric
@attribute 2885 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 3376 numeric
@attribute 3484 numeric
@attribute 3635 numeric
@attribute 5163 numeric
@attribute 5290 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 695 numeric
@attribute 7006 numeric
@attribute 7529 numeric
@attribute 7531 numeric
@attribute 7532 numeric
@attribute 7533 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.4038748630,0.6797332095,0.9588716673,0.7865546597,2.3584245311,0.3070585448,1.1770933690,-0.0912365502,0.2134041132,1.6104626348,0.6282775754,0.8950817100,0.3180092683,0.0196503639,-0.1193558042,0.7135185198,0.3417825494,0.3923970497,0.1344134227,0.1011311368,0.5924470919,0.1526270688,0.2291788254,2.2882412161,-0.0234144181,0.2904654710,-0.0538374768,-0.1879732352,2.8529286943,1.6931597393,3.8656186462,0.2917555586,BRCA
GSM481003,0.1471008465,0.3007907103,1.5168189790,0.7743058192,2.5114432043,0.3973698837,1.4703995010,-0.0776715666,0.4149544303,1.7524189089,0.6853814301,0.9718543944,0.1059382031,0.7191662518,-0.0801793431,0.5864300536,0.1791957579,0.8256779464,0.0819050467,0.4883067481,0.2958588585,0.0602988192,0.1360396983,2.4272642752,-0.0553885548,0.0839562974,-0.0653783161,-0.1100180772,2.9574292897,1.7584719257,4.0474146009,0.1337018074,BRCA
GSM481004,0.0313849078,0.4733082638,1.3482990906,0.8520144969,2.2194539971,0.4676012300,1.3837178734,-0.1192251319,0.3391565822,1.7306030480,0.7605310136,1.3618418052,0.2146089000,0.0193255078,-0.0795753457,0.9088047795,0.1934292825,0.5918967704,0.1194911064,0.2034561099,0.5405640510,0.1951900609,0.0275244191,2.7043259995,-0.0500999228,0.1372055122,-0.0186176126,-0.0522476341,2.9679501614,1.5714392263,3.8717345596,0.1884460379,BRCA
GSM481005,0.1874215936,0.7983672971,1.3626846816,0.7630644210,2.3890128664,0.4302809539,0.9780464991,-0.1194002852,0.3711055674,1.6458761891,0.5514022044,0.9572651076,0.2410735172,0.1719733257,-0.0870296289,0.9888136863,0.2936143763,0.5596565347,0.1420803729,0.1795327044,0.6260850528,0.2324255008,0.6309395681,2.3308550971,0.0180744121,0.2881692323,-0.0967047377,-0.0465901389,2.7884811720,1.8658410707,3.7979441584,0.2495623258,BRCA
GSM481006,0.2586423680,0.6102282105,1.1842627120,0.7936705512,2.7993582883,0.4174783649,1.0880985708,-0.1156318288,0.3183944591,1.6704388113,0.5057105281,1.0202108809,0.2269013972,0.1402481916,-0.1502535146,0.8314093148,0.2433270854,0.4886666650,0.1587185629,0.4654468534,0.8888126867,0.1809252382,0.4139080834,2.3295555881,0.0128678733,0.2175775908,-0.1076792432,-0.1209931010,2.8086695909,1.9682866730,3.9613553881,0.2052513845,BRCA
GSM481007,0.5623850488,0.3836162349,1.5764191804,0.7367034326,2.4604020782,0.2757121727,1.0484767142,-0.0733594329,0.4823622602,1.7786090209,0.7364221625,0.5586554259,0.0394764356,0.0335457215,-0.1095179278,0.3538705459,0.1014056848,0.9255183645,0.0631843703,0.5399327676,0.5904063099,0.1111655720,0.1694968132,2.3985712954,-0.0621160632,0.2030390211,0.0187163064,-0.1077648769,2.4307935001,1.4423759383,4.0315499009,0.1259042048,BRCA
GSM481008,0.3027590941,0.5217626055,2.0075535520,1.0428309324,2.1300801171,0.4476290999,0.7841845883,-0.1187962846,0.8760201352,1.6622805248,0.9535613207,1.0892350491,0.1634127728,-0.0440993239,-0.0895309923,0.7586754806,0.1758980179,1.0612640086,0.1297484952,0.4682674665,0.2612752523,0.2616817639,0.5929385196,2.4446920753,0.0012555714,0.1490175020,-0.0557772740,-0.1857642844,2.7709575175,1.6221107643,3.8004447818,0.1918546055,Control
GSM481009,-0.2366975732,0.5489170128,0.5626646933,0.7662482409,1.7882246540,0.1436777954,0.7350496649,-0.1335508570,0.5568385652,1.3427748691,0.2072424322,0.4939206066,0.2802775624,-0.1444650459,-0.0994991177,0.5242540283,0.2437746771,-0.0767497015,0.0174211498,0.1445371820,0.4793521173,0.1553505233,0.1911922992,2.4154436141,-0.0048567386,0.0807280921,-0.1408496846,-0.1670569805,2.7177316307,1.4549757240,4.4239466190,0.0990213254,Control
GSM481010,0.1353663922,0.6249280034,1.0465271884,0.8871308893,2.1086231072,0.3798376370,1.2890395946,-0.1059277824,0.2288194523,1.7509254467,0.5189746011,0.9262991083,0.3533771740,1.8046061174,-0.0830957172,1.0945546926,0.2892597577,0.7550900512,0.1197620314,0.2815044061,0.3356299657,0.2383755020,0.5689818496,2.2814118394,0.0688335455,0.2435579410,0.0355200546,-0.0764104854,2.9788210231,2.2083760897,3.6246731579,0.2326778048,Control
GSM481011,-0.0131521209,0.3773361022,1.3616899894,0.8282796306,2.7272794777,0.4895673924,0.9543569198,-0.1161616292,0.1622351069,1.9492786230,0.9022890391,0.8232649406,0.1252889547,-0.0357174514,-0.0850995498,0.5093558666,0.2223992294,0.8490704160,0.1251327870,0.2143740578,0.4277374177,0.1608414260,0.2854890496,2.8155515152,-0.0475626586,0.0857347009,-0.0023091357,-0.1368124138,2.4501155933,1.2901282707,3.8800995947,0.2838056297,Control
