@relation data

@attribute id string
@attribute 29904 numeric
@attribute 6198 numeric
@attribute 64223 numeric
@attribute 1981 numeric
@attribute 6009 numeric
@attribute 1975 numeric
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 57521 numeric
@attribute 6194 numeric
@attribute 2475 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3809,1.1348,0.3965,1.4793,0.4841,1.1179,0.5757,0.1832,0.3022,1.5806,1.0383,Control
A02,0.1665,0.9374,0.332,1.3423,0.3301,0.7284,0.4203,0.1712,0.1805,1.339,0.8076,Control
A03,0.34,1.0488,0.4396,1.4772,0.6044,0.9144,0.5343,0.293,0.3268,1.5262,1.0044,Control
A04,0.2249,0.9145,0.3908,1.4762,0.438,0.7203,0.4748,0.2937,0.2345,1.6338,0.953,Control
A05,0.3622,1.0517,0.4851,1.7308,0.5214,0.694,0.4721,0.3405,0.2618,1.3085,1.0559,Control
A06,0.2116,1.024,0.3235,1.5194,0.4394,0.7464,0.3823,0.2689,0.2003,1.4327,0.9456,Control
A07,0.2756,1.1139,0.3672,1.4711,0.6814,0.8215,0.6261,0.2793,0.2598,1.374,0.982,Control
A08,0.2929,1.1814,0.3279,1.3477,0.6607,0.9807,0.7036,0.2097,0.4101,1.3828,1.0594,Control
A09,0.2278,1.0737,0.3416,1.3751,0.4808,0.8228,0.5664,0.2428,0.3098,1.2496,0.8822,Control
A10,0.2724,1.0955,0.3939,1.4812,0.7202,0.8065,0.528,0.1753,0.3304,1.2527,1.0156,Control
A11,0.2446,1.0241,0.3333,1.1265,0.2826,0.6087,0.3428,0.1139,0.2425,1.2154,0.6633,Control
A12,-0.0104,0.6697,0.2037,1.0294,0.2674,0.2344,0.2567,0.0236,0.0816,1.0464,0.6272,Control
B01,0.1644,1.0598,0.1793,1.2023,0.6331,1.2556,0.5583,0.1001,0.1909,1.8482,0.8853,Control
B02,0.4115,1.2129,0.5066,1.5603,0.5458,1.1083,0.5056,0.2555,0.2734,1.8514,0.9693,Control
B03,0.2471,1.0733,0.338,1.3979,0.5271,1.0634,0.479,0.1512,0.2093,1.7607,0.9023,BRCACancer
B04,0.247,1.1136,0.1785,1.2841,0.7991,0.9563,0.6598,0.0542,0.4105,1.1061,1.0325,BRCACancer
B05,0.1801,0.9888,0.2544,1.2371,0.4765,0.8444,0.4768,0.1898,0.1545,1.3502,0.8083,BRCACancer
B06,-0.0218,0.8706,0.0517,0.9466,0.4386,0.842,0.4841,-0.0588,-0.0085,1.1894,0.6961,BRCACancer
B07,0.2591,1.1819,0.378,1.498,0.5586,1.1724,0.651,0.1465,0.3141,1.6251,0.9697,BRCACancer
B08,0.2512,1.0162,0.3932,1.3232,0.2962,0.6332,0.4016,0.1498,0.2244,1.3723,0.7078,Control
B09,0.1938,0.9843,0.2021,1.0884,0.6477,1.0574,0.6358,0.0759,0.3056,1.494,0.8262,Control
B10,0.1584,0.8602,0.1849,1.2474,0.5934,0.6009,0.4398,0.0389,0.1885,1.0629,0.7824,Control
B11,0.205,1.0006,0.3407,1.4821,0.3662,0.495,0.3535,0.3209,0.2049,1.1007,0.8101,Control
B12,0.0888,0.8465,0.187,0.8152,0.4448,0.6025,0.4854,0.1066,0.2184,0.9626,0.6855,Control
C01,0.3452,1.0156,0.4613,1.5757,0.5439,0.9107,0.5377,0.3312,0.3132,1.1856,0.9754,BRCACancer
C02,0.3427,0.9224,0.475,1.5953,0.3942,0.6487,0.4468,0.2763,0.2357,1.2329,0.942,BRCACancer
C03,0.4394,1.0808,0.5864,1.6586,0.5236,0.9091,0.509,0.308,0.3763,1.4167,1.0543,BRCACancer
C04,0.1623,0.6354,0.3839,1.0453,0.261,0.5128,0.3065,0.1404,0.1736,1.2864,0.5052,Control
C05,0.1476,0.6341,0.3714,1.2405,0.3074,0.4283,0.286,0.1861,0.1965,1.057,0.6142,BRCACancer
C06,-0.0476,0.3382,0.1523,0.438,0.2272,0.1521,0.1373,-0.0567,0.0912,0.6862,0.167,Control
C07,0.1649,0.7102,0.3857,1.3458,0.232,0.4922,0.3301,0.1875,0.2018,1.0187,0.7528,Control
C08,0.2711,0.8819,0.4041,1.4448,0.2629,0.5795,0.3763,0.2198,0.266,1.2223,0.8825,Control
C09,0.1917,0.711,0.3946,1.4028,0.3303,0.4032,0.2906,0.0844,0.1997,1.0319,0.7452,Control
