@relation data

@attribute id string
@attribute 23395 numeric
@attribute 3376 numeric
@attribute 51520 numeric
@attribute 5160 numeric
@attribute 5161 numeric
@attribute 5162 numeric
@attribute 55699 numeric
@attribute 57176 numeric
@attribute 586 numeric
@attribute 587 numeric
@attribute 7407 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.773569684,7.5649494475,10.52975779,9.49066094,5.4847177185,12.12695617,11.41001948,10.18121784,7.472185401,9.91920268,6.83624178375,Control
GSM427159,7.92068204,7.891835239,10.44517037,9.103209852,4.9360874755,12.06924173,11.24301642,9.442410225,6.720419132,9.955032716,6.992355184,BRCA
GSM427160,8.523739464,8.165733327,11.14549296,8.960697854,5.738222109,12.10963326,11.27204377,9.705218147,6.095402957,10.49748292,6.988105476,BRCA
GSM427162,8.055487334,7.4345854795,10.69048718,9.709342822,5.4247326165,12.1006805,10.86620503,10.32957805,5.68566776,10.20922218,7.293153349,Control
GSM427163,7.495377629,7.859556644,11.07134187,9.866278672,5.614453824,11.98934847,11.24651217,9.640182167,5.794033208,10.31437963,7.09810511075,BRCA
GSM427164,7.839520524,8.312147156,11.13649152,9.569818176,4.8087685705,11.62476132,11.90502978,10.40186112,8.723132848,10.07257517,7.19565685025,BRCA
GSM427165,7.248831584,7.2989102995,10.77656897,9.023671978,5.5418023855,12.045241,9.583572263,10.90604899,5.472984221,9.532322378,7.35380487475,BRCA
GSM427166,7.865827785,7.8993448145,10.75607697,9.394463297,5.461571185,12.31194418,11.24266817,9.953578497,7.279381043,10.47836545,6.90658961075,Control
GSM427167,7.562645263,7.927072787,11.7044031,10.1276143,5.403268465,11.94385185,11.48354892,10.24263856,5.853628472,10.4353997,7.185272818,BRCA
GSM427169,8.04094875,7.452412626,10.80616717,9.420113456,5.077709411,11.58824628,10.85124954,10.03937186,6.390302791,10.12499078,6.9889101295,BRCA
GSM427170,8.185050247,7.4854985945,11.00516506,10.30739469,5.192264187,11.88529801,11.63162057,10.27226269,7.797857857,10.50042393,7.14654260075,BRCA
GSM427171,8.046470767,8.2352696815,10.9364578,9.872567588,5.633848861,12.09587508,11.4461297,9.809479209,6.719187291,9.93067493,6.849539239,Control
GSM427172,8.128189149,7.9993884385,11.00415042,10.15313434,5.6617910205,12.26503342,11.65066148,10.01228971,6.846528182,9.886123752,6.9131832655,Control
GSM427178,8.491293067,7.8896963735,11.36785851,9.643279504,5.5051511495,12.04345466,10.26632424,10.75842751,6.468180577,10.63394452,6.71145882625,BRCA
GSM427181,8.908453514,8.2344835435,11.55749974,9.580372172,5.230000023,12.23639105,10.83188538,11.09339134,8.471269907,10.81555564,6.664699007,BRCA
GSM427182,8.883942361,7.740725834,11.05015324,9.521183826,5.426128999,12.21001994,10.37600085,10.14225423,6.510254338,10.79075191,6.73020576925,BRCA
GSM427183,8.717266109,8.2116940625,10.93899899,9.290422748,5.406066977,12.12241722,10.43600385,10.32256509,6.11956952,11.09339134,6.779836737,BRCA
GSM427187,9.169130251,8.159683056,11.30662298,9.570249982,5.063704791,12.40655986,10.57043948,10.77140304,7.171930168,11.11942121,6.89529958375,BRCA
GSM427189,8.463688991,8.275306213,11.07544591,9.210939846,5.331850376,12.41257918,10.54691402,10.39899511,6.738163632,11.31587145,6.84996645025,BRCA
GSM427193,9.093002276,8.2040992425,7.934385467,9.968177578,5.9293003155,12.27191972,6.303329264,11.12646913,6.182896477,11.11336307,7.26010571525,BRCA
