@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10288 numeric
@attribute 10326 numeric
@attribute 10379 numeric
@attribute 10454 numeric
@attribute 10859 numeric
@attribute 10990 numeric
@attribute 11006 numeric
@attribute 11024 numeric
@attribute 11025 numeric
@attribute 11026 numeric
@attribute 11027 numeric
@attribute 1147 numeric
@attribute 126014 numeric
@attribute 1385 numeric
@attribute 140885 numeric
@attribute 1432 numeric
@attribute 1435 numeric
@attribute 1436 numeric
@attribute 1513 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 1540 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2213 numeric
@attribute 2274 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 2354 numeric
@attribute 23547 numeric
@attribute 2355 numeric
@attribute 2534 numeric
@attribute 27035 numeric
@attribute 2885 numeric
@attribute 29760 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3690 numeric
@attribute 3716 numeric
@attribute 3725 numeric
@attribute 3726 numeric
@attribute 3727 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4286 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4982 numeric
@attribute 50508 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5336 numeric
@attribute 54 numeric
@attribute 54209 numeric
@attribute 5468 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 55423 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5879 numeric
@attribute 5970 numeric
@attribute 5971 numeric
@attribute 6300 numeric
@attribute 6688 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6850 numeric
@attribute 6885 numeric
@attribute 695 numeric
@attribute 7006 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 7297 numeric
@attribute 7305 numeric
@attribute 799 numeric
@attribute 8061 numeric
@attribute 814 numeric
@attribute 8503 numeric
@attribute 8600 numeric
@attribute 8651 numeric
@attribute 8792 numeric
@attribute 8878 numeric
@attribute 9020 numeric
@attribute 9021 numeric
@attribute 9846 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,-0.0455967279,-0.0283816440,0.8013423606,0.0261535126,-0.1742301028,0.0334746210,0.1771772098,-0.0968383482,0.0765168417,0.0166568173,-0.1543481595,0.2841429040,0.1431838151,0.0194301160,0.9341586882,0.4174692793,0.0450472246,-0.1315839647,0.3129932746,0.0948015457,0.0222497346,0.3212928375,2.3584245311,0.3070585448,-0.0699640611,2.4569796059,0.1697420499,-0.0801269710,-0.0131690648,0.2714466734,0.0812380761,0.3687190719,0.4023514937,0.0926138213,1.6104626348,-0.0777193805,0.2954013840,0.8029777308,-0.0765595098,-0.1280158754,0.4557906479,2.5938532501,0.2679063242,0.1661164924,0.4983481401,0.9742537492,0.1012585052,0.5082450581,1.7024177213,1.4049759591,1.5513714347,-0.0762471060,-0.1219987183,0.1352461276,-0.1804891954,-0.1264455374,0.0886515304,0.0434628459,0.0372776528,-0.0141582828,0.8098630121,0.6996132243,-0.2599513970,0.3417825494,-0.1444193100,0.8497827404,-0.0743738270,0.0027666772,1.1555331424,0.1043059106,-0.0176286597,-0.2147203533,-0.0268281737,0.6486776985,1.4788247029,1.0400522820,-0.0539097979,0.3768321643,1.1201675758,0.6904673187,0.4517662190,0.2417233829,0.0663815941,0.5395283599,-0.0407187870,0.2973419841,3.2701125443,1.2157194917,-0.1704654497,0.6241121968,-0.1286248620,0.7381155855,1.3586393981,-0.1212870654,0.2768544875,-0.0538374768,-0.1879732352,0.4776154854,0.8690730108,0.8073990904,0.4500692432,-0.1203307158,1.4667636421,-0.0815773857,1.3983509587,-0.0860616779,-0.0905173432,0.9586542847,-0.1211625478,-0.0795126762,-0.0740976894,-0.0595003463,-0.1145144993,0.5647155158,-0.0869741337,0.2594432331,0.0797205452,BRCA
GSM481003,0.3007907103,-0.0863100298,0.0092376675,1.3039462345,0.0254263192,-0.0910816556,0.0549560181,0.0495595975,-0.0685490905,0.0813775213,-0.0205983580,-0.1118500641,0.2877502063,0.1295486955,0.0187250819,1.0667782325,0.3061586227,-0.0332043287,-0.1534141486,0.0423573069,0.1785438329,-0.0665057893,0.3106392868,2.5114432043,0.3973698837,0.0044546400,2.6062666576,0.1789068290,-0.1516893194,-0.0067144994,0.6316403523,0.0575127154,0.5506042504,0.4055141435,0.2505579636,1.7524189089,-0.0374940587,0.3482769076,0.6120431169,-0.0320325630,-0.1236682045,0.3250210694,2.2865577637,0.4162924297,0.2313655682,1.0770822940,0.5958689200,0.6416629085,0.4776535522,2.4163282448,1.0971935009,1.6237557835,-0.0751021558,-0.0909487080,0.1665748877,-0.0080974271,-0.1502506941,0.1072291716,-0.0071023582,0.0608519517,0.0991733883,1.4016762564,0.4362629384,-0.1163812966,0.1791957579,-0.1042557524,1.4233998538,-0.0506758328,0.0220997693,1.4443705760,0.1816668325,-0.0790503162,-0.1166303027,0.0039922826,0.5260021543,1.4940092098,0.8106030215,-0.0172632602,0.4223379152,1.1333078442,0.6729280780,0.4978785231,0.1985753451,0.0085564985,0.7071057357,-0.0629141957,0.2656726797,3.4451596026,1.5458108518,0.0725092247,0.6049226272,-0.0310134614,0.8860665159,1.3704885968,0.0222191754,0.2633005434,-0.0653783161,-0.1100180772,0.5876617368,1.5404983274,0.2719719032,0.4773078447,0.3678463830,1.3210169064,0.0369979428,1.6564943293,-0.1652009224,-0.0899435145,0.8848584251,-0.1142712507,0.1190332978,-0.0394668086,0.1335450463,-0.0846296968,1.1120528883,-0.0357208771,0.2704083517,0.0105697196,BRCA
GSM481004,0.4733082638,-0.1363378892,0.0229346523,0.9033278694,0.0307618803,-0.1684093998,0.0800510821,0.0780896786,-0.0811054717,0.2067180860,-0.0571755992,-0.0764696300,0.3929689074,0.1246322263,0.0489846332,1.3000196134,0.4136280409,0.2923025550,-0.1331182973,0.7004577483,-0.0171456269,-0.0172960310,0.3298991156,2.2194539971,0.4676012300,-0.1226504015,2.6040159597,0.1745311046,-0.2391101478,-0.0146582856,0.4458338012,0.0592155035,0.5419051091,0.6183126943,0.0303451027,1.7306030480,-0.0159967640,0.5104742534,0.6699566353,-0.0809765638,-0.1066800437,0.2758434620,2.1729679853,0.4565757285,0.4731824256,2.5220021768,0.8160913169,0.1920933733,0.5671119911,1.9569436598,1.2907758761,1.6529478126,-0.0586939262,-0.1239090867,0.1866096322,-0.1712922446,-0.0680582346,0.2462961586,0.0134470427,0.1890115326,0.0896869505,1.3433312625,1.2528068358,-0.1540872136,0.1934292825,-0.0326631340,1.4479867770,-0.1540841441,0.0015714503,1.2018412555,0.0046874581,-0.0421943324,-0.1401147316,0.0969326167,0.5568734760,1.5397735213,1.2435202534,-0.0608798594,0.5495924441,1.3982536542,0.6871232500,0.4221550408,0.3435010134,0.2215437899,0.5545792864,-0.0351111331,0.1269719892,3.1503309594,1.4715695732,0.1844215303,0.4966396672,-0.1428743303,0.9381063713,1.3747833751,-0.1644663710,0.2940910289,-0.0186176126,-0.0522476341,0.4072908132,1.1630562656,0.4477677480,0.7094309197,-0.0368083989,1.4022095196,0.0960737533,1.6212597584,-0.0151659958,-0.0634357101,1.0461477381,-0.0588113764,0.1043470586,-0.0284022530,-0.0100075015,-0.0733062749,1.4631964538,-0.0263448778,0.1628135126,0.0693061652,BRCA
GSM481005,0.7983672971,-0.1326560633,-0.0376091012,0.9801748655,0.0217925114,-0.1743791628,-0.0401858747,0.1141656533,-0.1108172263,0.1567904450,-0.0136341680,-0.1285270769,0.7559128657,0.0619043551,0.0936311534,0.9486404158,0.3984561536,-0.0337740087,-0.1725769047,0.5436052463,0.1419797916,-0.0846347909,0.4241933834,2.3890128664,0.4302809539,-0.0291266756,2.6700874434,0.3455587844,-0.1103455591,0.0304015636,0.5598182357,0.0716716089,0.4052713223,0.4258142904,-0.0387112399,1.6458761891,-0.0781992578,0.4722485527,0.4170022305,-0.0306531701,-0.1683066803,0.5546432902,2.3114442678,0.3903404364,0.1596501422,0.5863126215,0.5047849688,0.0977961318,0.5830370403,1.9105042447,1.1316447927,1.4427092933,-0.0613186934,-0.1313626404,0.1507473908,-0.1883594152,-0.0779104358,0.1025759120,-0.0190676901,0.0661443981,0.0455048144,0.7793831442,0.2972297454,-0.1331360290,0.2936143763,-0.0949890131,1.0055721670,-0.1223234448,0.3289049813,0.9524374414,-0.0240801696,0.0121702450,-0.0921030266,-0.1103467516,0.8398691173,1.6021617843,1.1356134855,-0.1035740769,0.4403047296,1.3712493853,0.8086081992,0.4644701202,0.4124403786,-0.0083928048,0.6868093671,-0.0686842084,0.2336956347,3.0240586301,1.2129281088,-0.0954467974,0.4447447957,-0.1409813033,1.1652991205,1.3042705339,-0.1354474181,0.6410530742,-0.0967047377,-0.0465901389,0.3632583721,1.1279461384,0.5362932858,0.5976829881,-0.1027448054,1.3140131507,-0.0153414088,1.4486135101,-0.0309793255,-0.0241390365,0.9426634864,-0.0529422042,0.0457376592,-0.0765799755,0.0021383339,-0.0936058610,0.6948726510,-0.0220388942,0.1243881611,0.0877001351,BRCA
GSM481006,0.6102282105,-0.1554844429,0.0530802865,1.5043064431,-0.0058412453,-0.1595608234,-0.0242954403,0.1254032051,-0.1834998017,0.1713185850,-0.0715682757,-0.1255886719,0.5505344721,0.0674168952,0.0438960250,1.2714520984,0.3921763096,0.0357305081,-0.1079268521,0.9046777950,0.1349588460,-0.0757974107,0.4573149853,2.7993582883,0.4174783649,-0.0567736244,2.5193066464,0.2942350855,-0.1162875150,0.0247047886,0.6811570591,0.0931681655,0.3984159427,0.4241999837,0.1009974951,1.6704388113,-0.1245753833,0.4692675604,0.6032770029,-0.1508883867,-0.2032751216,0.5267736223,2.5094886421,0.2354427614,-0.0282404839,0.4520055540,1.0806472635,0.4037492653,0.5490418825,1.8248747664,1.5762820233,1.6465121148,-0.1271773895,-0.0823589096,0.1758088055,-0.1126223339,-0.0990271852,0.1656357026,0.0079189933,0.1223146532,0.0572464754,1.0869957842,0.4954362847,-0.1069179603,0.2433270854,-0.0674328190,1.3385462081,-0.0515387084,0.2390861619,1.1112498336,0.0274722780,-0.1839214281,-0.1684145208,-0.0297037756,0.6594483865,1.5006651944,1.0245994510,-0.0815787390,0.3909603753,0.9865753614,0.7695189350,0.5067868330,0.0839668039,0.0616213327,0.4674810317,-0.0781638251,0.3444300745,3.3005572359,1.3122026393,-0.0047753710,0.5143065399,-0.1630058094,1.0724941031,1.6334221279,-0.0939081977,0.5432311448,-0.1076792432,-0.1209931010,0.3491632068,1.0640574322,0.5783400405,0.4666741335,-0.0591356744,1.1998099668,-0.0463810288,1.1674732929,-0.1478592350,-0.0633418135,1.0638561419,-0.1196137335,0.1659671659,-0.0950840064,0.1396856455,-0.1014904086,1.1516406164,0.0114785338,0.3174918146,0.0424612991,BRCA
GSM481007,0.3836162349,-0.0777832919,-0.0126476581,1.4407327399,0.0278667608,-0.1222019950,0.0097309484,0.1516684125,-0.0317370834,0.1613090855,-0.0241445745,-0.1228406142,0.2756707471,-0.0234941835,-0.0388119381,1.3709455188,0.2309822093,0.2156018590,-0.0829808796,0.4044271732,0.3911529340,-0.0905519434,0.4653516788,2.4604020782,0.2757121727,-0.0662077655,2.6510574288,0.1864653531,-0.0361999132,0.0693962222,0.8220183633,0.0896730314,0.4398972830,0.3561066310,0.1948839844,1.7786090209,-0.0522174159,0.2278537135,0.7096840223,-0.0492152067,-0.1352403009,0.5209690785,2.2709788829,0.2572633833,0.0713577823,0.3051382034,1.0442474703,0.1081938795,0.2825788311,2.0019709589,1.6690369230,1.7358247198,-0.1056098652,-0.0899394873,0.1570092686,-0.0201134964,-0.1427680885,0.1427702047,-0.0179671429,0.0016019143,0.1622098779,1.3999506757,0.8553324971,-0.0644930769,0.1014056848,-0.0381952070,1.4767880777,-0.1263724936,0.1471414633,1.4279245571,0.1631172095,-0.1184491836,-0.0308204579,-0.0465172961,0.4920493394,1.1625167250,1.0916134130,-0.0487418351,0.2606000659,1.0516917631,0.3326362380,0.4350651474,0.0752705452,-0.0035135532,1.1163454109,-0.0757599017,0.3625428115,3.0947886640,1.4910032429,0.0858122429,0.5193731897,-0.1158936100,0.6220977374,1.4995795300,-0.1150343669,0.3382505102,0.0187163064,-0.1077648769,0.3947684393,0.2169134759,0.3115602897,0.2434186208,0.1398046748,1.5900844355,0.1268612003,1.4454073766,-0.1419781879,-0.0689038429,1.0908969897,-0.0277541616,0.0523188741,-0.1011145583,0.0736423017,-0.0789367491,1.5129696453,0.1004429882,0.3379152042,0.0874003436,BRCA
GSM481008,0.5217626055,-0.0168858063,0.1519636567,0.9255458786,0.0186726005,-0.0300765152,0.0467827737,0.1912938802,-0.0964061432,0.1235255363,-0.0607269623,-0.1689724731,0.9329660580,-0.0235841800,0.1053648011,0.6898982044,0.3457279783,0.0270650922,0.0257056719,1.0209576953,0.1856197624,-0.0560315626,0.1663752298,2.1300801171,0.4476290999,-0.0606938041,2.2179123031,0.2346924801,-0.1402303537,-0.0033952392,0.8697826132,0.1735121893,0.4221730037,0.5704126423,-0.0653193207,1.6622805248,0.0178068966,0.2882225191,0.5572936486,-0.0616991531,-0.2036045082,0.1998051750,2.1560482681,0.3088421996,1.0422426972,3.7100130320,0.1960139611,0.1811905690,0.4309778051,2.1130765477,1.4858887232,1.6167065070,-0.1128407006,-0.0956952133,0.0761556993,-0.2422148493,-0.0860272833,0.0974889337,0.0118374048,0.2086261566,0.1392739504,1.2762110606,0.1938775334,-0.1877320436,0.1758980179,-0.0852505426,1.1338950680,-0.0720937303,0.0879067641,1.1462765579,-0.0617019828,-0.0579213210,-0.1413240396,0.0050298271,0.7504032691,1.5366616944,0.8087446459,-0.0028795863,0.4047704326,1.0726860836,0.7429268004,0.4865003888,0.5512299970,-0.0611492244,0.2473534204,0.0051592408,0.1903686590,3.2627433132,1.3571830794,0.3308705426,0.5585720231,-0.0880431144,0.6182682188,1.1095502487,-0.1333306130,0.3780345452,-0.0557772740,-0.1857642844,0.9020165747,1.0231049003,0.2844155535,0.5394916288,-0.0821399172,1.2373752406,0.3151042461,1.9935437673,-0.0937298844,-0.0773598160,1.5582522666,0.2864549936,0.0282589524,-0.0714086074,0.1826553135,-0.0609834468,0.6721775533,0.2346038541,0.4599712586,-0.0715826231,Control
GSM481009,0.5489170128,-0.1963166388,-0.0414459007,0.8612471522,-0.0777462541,-0.1760081553,-0.0746465414,0.1710967998,-0.1921002512,0.1377295827,-0.2133997690,-0.0676744475,0.4141671401,-0.1843589468,0.0205618788,0.8691193364,0.2764711754,-0.0160436108,-0.1941199377,0.3777327488,-0.1534251279,-0.0919009065,0.1501374310,1.7882246540,0.1436777954,0.0736083997,2.5327016380,0.1587574715,-0.1590186953,-0.0460119554,0.0795422081,0.1109070818,0.2246137349,0.1867759509,0.0828601231,1.3427748691,-0.1014559770,0.3001605223,0.3775896081,-0.0367782738,-0.2011497214,0.3250879490,2.0593769551,0.1725846681,0.0095844022,0.3269794668,0.8982515966,-0.0225474585,0.4693481246,1.1429168019,0.9880615920,1.6902935057,-0.0767853803,-0.1288826439,0.1357031753,-0.2027252716,-0.1288069701,-0.0915473821,0.0488742741,0.0623427681,-0.2568013933,0.6739098801,0.8765568402,-0.1725874238,0.2437746771,-0.0950082633,0.4174557194,-0.1321362915,0.1336468826,0.6547553167,0.0492418256,-0.1998221628,-0.2075172436,-0.0006016035,0.6549914120,1.4563478480,0.4472229415,-0.0368872342,0.2795271149,0.7096309500,0.6203827706,0.1471335525,0.0966468778,0.0261609364,0.2551399111,-0.0175848331,0.0094476892,3.2104844170,0.9630623995,-0.2499746978,0.2179962545,-0.2779894632,0.7020093558,1.6191287208,-0.1552854501,0.2541130532,-0.1408496846,-0.1670569805,0.1325173036,0.2427701615,0.3713083595,0.4242561069,-0.1245508698,1.0942457432,-0.4913612215,1.0330606219,-0.2148679675,-0.0858838131,0.2636092880,-0.0818952853,0.0289410084,-0.1387019105,-0.0350331667,-0.0621487284,0.4802774945,-0.0646528106,0.3062173764,0.0265866630,Control
GSM481010,0.6249280034,-0.0995155151,-0.0193067212,0.9825154283,-0.0154708290,-0.0962569237,-0.0285593881,0.0907562936,-0.1053694003,0.2155522405,-0.1372174385,-0.0658261680,0.8322192047,0.0104962123,0.1562225824,0.9757792665,0.3582406002,0.0140369745,-0.0949845209,0.3075990833,0.0659124634,-0.1111298036,0.6622467861,2.1086231072,0.3798376370,-0.0738389365,2.5721553430,0.2935420768,-0.0893704778,0.0036142197,0.2445420067,-0.1500808320,0.7180428183,0.7505683312,0.1646898222,1.7509254467,-0.0727609081,0.4574914529,0.6511187900,-0.1134077050,-0.1147065031,0.7057379800,2.1362189799,0.3174347172,0.4967245454,1.3842930889,0.9215106960,0.2973005544,0.6016551096,2.0214559557,1.1134420689,1.5394134989,-0.0627768678,-0.1041526239,0.1738089484,-0.1253510798,-0.1551193576,0.1015663457,-0.0298674571,0.1809599443,0.0226125636,1.1876550054,1.2833522161,-0.0641167869,0.2892597577,0.0721562371,1.1752510060,-0.0223426086,0.1319778106,1.1194783820,-0.0599373686,-0.0673380478,-0.0919868707,0.0958241794,0.7335124992,1.3844987064,1.0618852462,-0.0751819004,0.5158594621,1.1154199801,0.8636795770,0.4636299179,0.4178132884,0.0607782995,0.3259510165,-0.0755643150,0.1599105977,3.1837559010,1.2152642781,0.1623302236,0.4516097499,-0.1595492806,0.9930470879,1.2437989137,-0.1347208667,0.5448883692,0.0355200546,-0.0764104854,0.4001078805,1.3532863502,0.8614470834,0.3878838463,-0.0689478631,1.2312859525,-0.1288154235,1.4427850469,-0.0920541608,-0.0628264352,0.9427496110,0.0214444121,0.2118905579,-0.0850719285,0.0270170156,-0.0763299660,0.7187988169,0.0612938021,0.3272902645,0.0546201978,Control
GSM481011,0.3773361022,-0.1136230589,0.0885765078,1.0120979585,-0.0085004400,-0.1109695476,0.0617372231,0.0651086003,-0.0420737274,0.0813332918,0.0120745023,-0.1091169317,0.2562781054,0.0692534964,0.0381124616,1.2906403503,0.1895736574,-0.0138938338,-0.1545149676,0.3313030783,0.1081432523,-0.0331998523,0.1110109613,2.7272794777,0.4895673924,-0.0326026935,2.8558636770,0.1356315169,-0.1973138971,0.0986143788,0.6945074970,0.1563498696,0.4344806233,0.2638565085,0.0653313812,1.9492786230,-0.0331578064,0.1784434234,0.2532051102,-0.0754183352,-0.0782974666,0.2512683526,2.0899075419,0.2600992171,0.1365389772,0.0802930284,0.5540936148,0.0853694100,0.3680541691,1.9929131126,1.6043102480,1.5773526697,-0.1187003686,-0.1268820861,0.1643640042,-0.1134815016,-0.0732820221,0.1526722096,0.0004197034,0.0443784665,0.0539576351,1.0963865406,0.8684237450,-0.1139309049,0.2223992294,-0.1192103243,0.9093435548,-0.0940577877,0.0018939260,1.3710955015,0.0042137171,-0.0362179001,-0.1992940919,-0.0447484494,0.4358141350,1.4936494496,0.7789269015,-0.0416190120,0.3978262835,1.5733309313,0.4733123278,0.6478326957,0.2790668897,0.0246392575,0.6543249066,-0.0282108063,0.2778184532,3.1741475263,1.4994342731,0.0092035826,0.6355269162,-0.1073841202,0.6050271742,1.0904010859,-0.1223144881,0.1588936072,-0.0023091357,-0.1368124138,0.5330254723,0.6447139097,0.3925923205,0.3245543128,-0.0423061008,1.2472988190,-0.0234986019,1.7791477543,-0.0693470378,-0.0612617317,1.5284678934,0.0216441399,-0.0562693753,-0.0089144335,0.0520957225,-0.1224335074,1.1749556680,0.0021628746,0.3426013621,-0.0332963556,Control
