@relation data

@attribute id string
@attribute 10714 numeric
@attribute 10856 numeric
@attribute 1736 numeric
@attribute 1763 numeric
@attribute 2237 numeric
@attribute 23649 numeric
@attribute 255626 numeric
@attribute 25913 numeric
@attribute 26277 numeric
@attribute 3012 numeric
@attribute 3014 numeric
@attribute 3017 numeric
@attribute 3018 numeric
@attribute 3978 numeric
@attribute 5422 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 54386 numeric
@attribute 55135 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 57804 numeric
@attribute 5981 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 65057 numeric
@attribute 7014 numeric
@attribute 7015 numeric
@attribute 8290 numeric
@attribute 8294 numeric
@attribute 8330 numeric
@attribute 8335 numeric
@attribute 8339 numeric
@attribute 8340 numeric
@attribute 8342 numeric
@attribute 8348 numeric
@attribute 8349 numeric
@attribute 8360 numeric
@attribute 8361 numeric
@attribute 8364 numeric
@attribute 8365 numeric
@attribute 8366 numeric
@attribute 8367 numeric
@attribute 8368 numeric
@attribute 85236 numeric
@attribute 8607 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.4357111652,1.2669774888,0.6529609131,0.2286346384,0.5603754408,0.0878751939,-0.2307704794,0.3188059108,0.7011454647,0.0161974231,0.1610933525,0.1641149604,-0.1465363897,0.1838241033,0.0603612382,-0.1353485043,0.3578091349,0.1289825939,0.2126304446,2.7284207158,0.1865040700,-0.0795651324,-0.0325809552,0.6588075593,0.3816795254,0.3153306678,-0.0087363862,0.7234004603,1.0373973295,1.0895283597,0.8919484507,1.0530211602,0.3825393684,-0.0955357314,-0.2883217519,0.0246268740,-0.2231709503,0.3553737544,-0.1933629857,0.0283408618,-0.1696444741,-0.3652576960,1.2139868569,-0.3035109130,-0.0605594584,1.5740822702,-0.1526665466,-0.1589899574,-0.1141332120,-0.2000964821,1.8797369344,0.4900779352,BRCA
GSM481003,0.2274992413,1.6390893940,0.5012916843,0.2264937060,0.8219027189,0.3134257992,-0.0995545020,0.1119176149,0.7861686206,0.1060883546,0.2552056475,0.3800293926,-0.0865739334,0.3464375852,0.0027308773,0.0028041706,0.3861183389,0.0986170489,0.4597762505,2.8507698925,0.3120583845,-0.0982767486,-0.0169048130,0.5469102347,0.2651754541,0.1976965829,0.0045687593,0.4106555960,1.0455711573,1.2547097305,0.9998522750,1.4132287436,0.3732206914,-0.0655782160,-0.1629147231,-0.0312141031,-0.1838299978,0.4378308625,0.0066938657,0.0880178340,-0.1174313779,-0.2337862771,1.3998303744,-0.2576035486,-0.0278712263,1.6243316433,-0.0959158234,-0.1302471095,-0.1558812091,-0.1244455211,2.1059510026,0.7017657795,BRCA
GSM481004,0.4892555573,1.5374871435,0.5975802017,0.2075825795,0.9162611681,0.2231258520,-0.1493906880,0.3183914285,0.9666698079,-0.0567840724,0.2807794132,0.1060022848,-0.1186170864,0.3192347430,0.0486587746,-0.0832465394,0.3749461847,0.1504041588,0.1190198336,3.0663113198,0.3819306297,-0.0912889238,-0.0756952716,0.3739375479,0.1874095585,0.2921950936,-0.0067063898,0.7671577072,1.0033372874,1.1900032758,0.8835284437,1.1055224463,0.3955439439,-0.0571195347,-0.1464874678,-0.0687609014,-0.2004013009,0.2733621369,-0.1230831062,0.0545795500,-0.1325402866,-0.2542063772,1.3872924977,-0.2849950774,0.0467720223,0.8057858777,-0.0718189793,-0.1819955058,-0.0097307051,-0.1943284474,1.6748200314,0.8181177974,BRCA
GSM481005,0.4787933329,1.3623824812,0.6334548962,0.2353742969,0.7042628014,0.1721082739,-0.2388415747,0.4166260335,0.7107689505,0.5098942637,0.1837042271,0.8598089687,-0.1574911864,0.1440887718,0.0227510889,-0.1238241902,0.2782131666,0.0754759258,0.2927482680,2.8949345648,0.1537065438,-0.0960048779,0.0541239166,0.5725545524,0.5792565216,0.1621993348,0.0302901914,0.3827385456,0.8526280613,1.6216202178,0.6504926867,1.1929418247,0.4173244945,-0.0517187709,-0.2023585554,-0.0251017783,-0.1373093608,0.4687455306,0.0275919427,0.0008259980,-0.0423239601,-0.0883759458,1.6937473351,-0.2050848268,0.0098621138,1.3663021177,-0.0968339028,-0.1529178334,0.0491482120,-0.2236741393,2.6436467850,0.5901436955,BRCA
GSM481006,0.7219746874,1.2421516103,0.7305955011,0.1177017895,0.6144349980,0.1153987155,-0.1899430801,0.0737944549,0.7515211740,0.0374262492,0.1324662248,0.1485142182,-0.1319707186,0.3943760182,-0.0420513736,-0.1093718979,0.3756188528,0.0471575968,0.2969489769,2.7484609338,0.3399477402,-0.0376998961,-0.0124659330,0.7732842431,0.4449059242,0.2121967876,0.0378120298,0.6132007042,1.0749186548,1.2139846680,0.6832653410,0.9026600307,0.4984739802,-0.0245550638,-0.2295274903,-0.0123332784,-0.1750250149,0.4758446575,-0.1567926859,0.0330605503,-0.1689499374,-0.2111806627,1.1179114779,-0.2262882682,-0.0442795262,1.6556351582,-0.1406572771,-0.1752222799,-0.0644982730,-0.1070164733,1.9187723229,0.5367914401,BRCA
GSM481007,0.0016192900,1.3591710423,0.5288671886,0.2593151536,0.5070784445,0.0960486509,-0.2155398693,0.1548616508,0.6497068524,0.3381176968,0.3203903169,0.7867859878,-0.0931832868,0.4042738268,-0.0358105850,0.0210265649,0.3911774081,-0.0756570313,-0.1149137928,3.0018356145,0.4519917376,-0.1368291117,-0.0834962379,0.7441768796,0.3915002394,0.2412814564,-0.0242566722,0.5289818927,0.5846992452,1.0277428528,1.1128185045,1.2438684900,0.4489435884,-0.0732123361,-0.1198330090,-0.0119972509,-0.1371635652,0.5568984786,-0.0253265162,0.2829982446,-0.1586111263,-0.1898245050,1.6784483790,-0.1732055302,0.0073161687,3.5371868410,-0.1541859770,-0.1491327826,-0.1350550213,-0.1067611652,2.3134363549,0.5817563867,BRCA
GSM481008,0.8999093904,2.1044163310,0.6632269356,0.4549021708,1.6515556350,0.4340666698,-0.2181834099,0.3289805492,0.6991119579,0.9154669443,0.5998969950,0.5481134802,-0.1226839960,1.1808935257,0.1874638443,0.5310698947,0.5350037411,0.2799521475,0.7624854082,2.7453665832,0.8051755538,0.2419769994,-0.0534626984,0.4578721970,0.6097803118,0.8295181207,0.2028517701,1.6502472160,1.2286708913,1.3371553920,1.6374257505,2.2289918199,0.5610514175,-0.0753526626,-0.0518569251,-0.0463387257,-0.2925999047,0.6013625317,0.0615768482,-0.0549650899,0.5062690814,-0.2672248097,0.7660754363,-0.2665644768,-0.0232069384,3.2372105320,-0.1612560281,-0.1783834669,-0.0342474212,-0.1577995002,1.8969181947,0.8955018521,Control
GSM481009,0.3607809759,1.0808934282,0.3659640307,0.0977629225,0.4189390297,-0.1304075974,-0.3605719090,0.2577912212,0.5524214163,-0.2063659208,0.0127141514,-0.0182595884,-0.3125638199,0.0301794068,-0.0327812024,-0.3359343167,0.1465625460,-0.0717729988,0.0250910065,2.8426500607,0.0903017868,-0.1071946226,-0.1098337934,0.3970553539,0.3624271641,0.0296385280,-0.0177333261,0.4518495524,0.8489706275,0.8575766770,0.6228027097,0.6593964008,0.2499840068,-0.1097339071,-0.4019638059,-0.1218318971,-0.2860416448,0.4800772078,-0.1776974978,-0.3794409115,-0.3661115458,-0.3500940370,1.1533044229,-0.3894729002,-0.1331882514,1.1788357370,-0.1309013175,-0.2907145265,-0.3132265951,-0.2717883184,1.4264991454,0.3520125920,Control
GSM481010,0.7100994288,1.5468916702,0.8166005837,0.1722550709,0.9077929461,0.1652347021,-0.1332026081,0.3679037509,0.7348409394,0.4404737436,0.2414819994,0.7670232224,-0.1308241707,0.3504717362,0.0435483375,-0.0939168603,0.2753915236,0.0356376837,0.4402461331,2.7951567870,0.2630458528,-0.0654773861,0.0461212377,0.4094827466,0.7186442502,0.3255983432,0.1257149231,0.7624567913,1.0612251826,1.1413293185,0.9416430375,1.1363833110,0.3636628224,-0.0615595586,-0.1544001739,-0.0623482694,-0.1207127860,0.3806031615,-0.1318908181,0.0888760539,-0.0678927478,-0.0797106948,0.9594205917,-0.2800677597,-0.0797623627,1.5952028683,-0.1371558101,-0.0971923609,-0.0573654344,-0.1552023621,2.2064512969,0.6425297921,Control
GSM481011,0.0915678958,1.6804994016,0.3391492394,0.2750019096,0.9206070718,0.1211855995,-0.2826960003,0.3385169125,0.7869730567,0.5273724443,0.2785895259,0.4830070840,-0.1665100569,0.2604394792,-0.0011738166,-0.1571170169,0.3933382846,0.0471152081,0.0915094231,3.1923910775,0.4151804977,-0.1127375636,0.0537881824,0.6017916450,0.1393381451,0.2367916029,0.0021528411,0.6490977473,0.6507059951,0.9716276427,0.9736804315,1.5543303076,0.3758137700,-0.0508134958,-0.2124428511,0.0477887409,-0.2196771970,0.6019238684,0.0594459338,0.0082199266,-0.1424696199,-0.2306545576,2.8112588989,-0.2618425191,0.0937771787,2.6116771400,-0.0959255094,-0.1878992559,-0.1128439829,-0.2375404804,2.9778335094,0.7058763206,Control
GSM481012,0.6262563713,1.4650281247,0.6953599911,0.1942035099,0.8334607651,0.0362383212,-0.2087081841,0.4200043204,0.7687083114,-0.0956378353,0.2676239143,0.0145007188,-0.1605061619,0.3351614690,0.0220139114,-0.0133819112,0.3163273789,0.1278960799,0.3006395315,2.8218686630,0.2691660685,0.0274261234,-0.0374116781,0.4187992348,0.5746602456,0.2496029043,0.0227033037,1.0036828053,0.8933634832,0.8735197745,1.0353384615,1.1833929601,0.3490231270,-0.0728752939,-0.1101850089,-0.0524853277,-0.2217919128,0.2347847160,-0.0899780561,-0.0168187217,-0.1285802782,-0.2549276762,1.1833282146,-0.2347479652,-0.0236118047,1.5469072437,-0.1526299973,-0.1288119600,-0.1094461036,-0.1182065719,1.1514921613,0.7990259601,Control
GSM481013,0.4998131857,2.3981279003,0.7774583412,0.5354314707,1.7764572204,0.6586367496,-0.2289369021,0.1916003582,0.5598427806,1.8480847676,0.7069904975,1.1372129852,-0.1013005566,0.9442336262,0.2024255826,0.5365374665,0.6395328410,0.2193754158,0.4804878692,2.6238239805,1.4431377053,0.2205943341,0.0074675469,0.7267436689,0.3339142816,1.2873631679,0.2831630782,1.4034231240,1.0994997221,1.5457696368,1.7275168598,2.4763793283,0.5064772254,-0.1059310889,0.1385683259,-0.0111406748,-0.1275033658,1.0368919197,0.1889485534,0.1950329682,0.5565771734,0.1534014470,1.1258863309,-0.1827799644,-0.0627266383,4.1003680228,-0.1406809205,-0.1582492640,0.5949762651,-0.0077827344,2.4787924121,0.9104856998,Control
GSM481014,1.4854790369,1.2882185730,1.1351020455,0.3943676997,1.1545235554,0.2972711836,-0.1712754136,0.5885714271,0.6071899771,0.9620520970,0.2957538534,1.0114169584,-0.1343109484,0.6435724572,0.4732319817,0.1802582552,0.3229393822,0.0255991158,0.4856466064,2.8458473683,0.4941965940,0.1606062993,-0.0073850268,0.4839541981,0.6460262197,0.1017565326,0.2470475032,1.3544055622,0.6918012156,1.6555229625,0.6832036685,1.4253225526,0.3538394426,-0.0773537747,-0.0243861161,-0.0126792441,-0.1652181986,0.7972894676,0.2768506857,0.0979344376,-0.1311575270,0.2849994087,2.2088566491,-0.2054916728,-0.0324916123,2.9203506907,-0.1117815986,-0.0541427005,-0.0726734129,-0.0111405767,2.4422583239,0.4033356254,BRCA
GSM481015,0.4798411892,1.7431170840,0.3809142296,0.3573434728,0.8590800056,0.1141904337,-0.1139957984,0.2686586529,0.9542549098,0.4700594346,0.4090374869,0.2494005619,-0.1173499206,0.4647042768,0.1182136019,0.0893225162,0.6051005846,0.0908483594,0.2088026739,2.6021673333,0.3283630735,-0.0208668464,-0.1160813094,0.8907621197,0.4062648660,0.4755129790,0.0103399643,0.5421572990,0.7778604344,1.0858920465,0.6148407015,1.4357210596,0.3396989083,-0.0926687396,-0.1203465218,0.0124445790,-0.2571453733,0.7951202485,-0.0825944296,0.1230032876,-0.1688275731,-0.1744210452,1.6497246424,-0.2726070834,-0.0194574317,2.6440334318,-0.1846251214,-0.1386409311,-0.0762995483,-0.2285810553,1.9902887856,0.6807649733,BRCA
GSM481016,0.7851841086,1.5011927386,0.7367507497,0.2232518059,1.1293687074,0.2402185850,-0.2240746027,0.3372279443,0.8852114954,0.1560072658,0.3553679977,0.4261549008,-0.1500658756,0.4624357907,0.0474697691,-0.1635931290,0.2937144812,0.1403034657,0.6923373231,2.8812493383,0.2388508293,0.0284363271,0.1315849521,0.4347571201,0.3918142010,0.2817153181,0.1854757754,0.7921826474,1.2164269712,1.3545587458,1.1706403940,1.1823984194,0.4216868765,-0.0383466202,-0.1493375230,-0.0499714778,-0.2621745034,0.4426076504,-0.0123802493,0.0560209291,-0.1445776208,-0.2389261486,1.7453141014,-0.2100894144,-0.0236071333,1.0285175453,-0.1090030682,-0.1964505495,-0.0832646549,-0.1669276263,2.0557838169,0.8522780909,BRCA
GSM481017,1.1674729452,0.9421835776,0.9548112511,0.3275690564,0.9756215271,0.1430401979,-0.1429349200,0.8406098450,0.5967156958,-0.0789164384,0.1521321082,0.3096449326,-0.2068506338,0.3446476715,0.1478417003,-0.1239681861,0.1135405685,0.0589789346,0.9968287163,2.6063915987,0.2011691360,0.1952305238,0.1090673134,0.3434726229,1.0234548244,0.2879090218,0.4047024174,1.4448294242,1.0593109268,1.3784300290,1.0915128490,0.9406399722,0.3568855181,-0.0494930832,-0.1607551871,-0.0805521948,-0.1344790708,0.2314528301,-0.1571756540,-0.0858790730,-0.1519770432,-0.1679769402,1.1147998209,-0.2631502664,-0.0947645076,0.3970957870,-0.1638766295,-0.1464609128,-0.1941053013,-0.1674231571,1.4972480196,0.5041791851,BRCA
