@relation data

@attribute id string
@attribute 841 numeric
@attribute 8439 numeric
@attribute 596 numeric
@attribute 5599 numeric
@attribute 5894 numeric
@attribute 4214 numeric
@attribute 5970 numeric
@attribute 581 numeric
@attribute 5604 numeric
@attribute 7132 numeric
@attribute 6416 numeric
@attribute 6609 numeric
@attribute 54205 numeric
@attribute 8772 numeric
@attribute 7186 numeric
@attribute 8737 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 4790 numeric
@attribute 9131 numeric
@attribute 8717 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.4595,1.4237,1.5972,1.4087,1.7841,2.265,1.4383,0.9097,0.7341,1.2819,0.7496,0.9998,0.7303,0.887,0.2394,1.4118,1.0952,0.2409,1.6981,0.824,1.2857,1.76,Control
A02,1.188,1.196,0.7857,0.986,1.5394,1.9132,1.258,0.8576,0.48,1.2163,0.4989,0.7484,0.7572,0.7184,0.1809,1.2609,1.0379,0.1478,1.2732,0.6665,0.9355,1.6579,Control
A03,1.4115,1.2896,0.7002,1.223,1.7337,2.1264,1.4813,1.0921,0.7059,1.4301,0.6475,0.9128,0.9524,0.8106,0.2439,1.4831,1.0752,0.1867,1.4485,0.8087,1.0236,1.9065,Control
A04,1.3025,1.1666,0.8705,0.9854,1.6705,2.2551,1.484,0.896,0.5113,1.1297,0.518,0.7598,0.7746,0.7485,0.2334,1.3343,1.0602,0.2507,1.4304,0.6585,1.2084,1.7434,Control
A05,1.3533,1.3264,0.8938,1.1338,1.8077,2.4117,1.5368,1.0811,0.726,1.4212,0.6041,1.028,0.8167,0.9748,0.2185,1.487,1.2157,0.3108,1.5181,0.8425,1.1146,1.9721,Control
A06,1.2424,1.2658,0.813,1.1657,1.7479,2.0422,1.338,0.8694,0.6824,1.3082,0.5939,1.0363,0.8005,0.8327,0.1498,1.4109,1.0037,0.2291,1.3497,0.7423,0.9425,1.8749,Control
A07,1.4468,1.3947,1.3348,1.3766,1.7697,2.3762,1.2584,0.8894,0.8669,1.5049,0.8022,0.8962,0.7829,0.929,0.2171,1.4606,0.9863,0.2349,1.6897,0.7378,1.1008,1.9127,Control
A08,1.5231,1.4215,1.9587,1.5009,1.7375,2.6059,1.2448,0.7309,0.8829,1.1624,0.9913,0.8143,0.5755,0.577,0.179,1.4451,1.0102,0.086,1.8669,0.6853,0.843,1.9432,Control
A09,1.2405,1.3729,1.6272,1.3752,1.637,2.4502,1.3302,0.8938,0.7767,1.1854,0.7463,0.9554,0.6793,0.8045,0.2167,1.3453,1.0062,0.207,1.606,0.5765,1.063,1.8616,Control
A10,1.377,1.3441,1.211,1.2385,1.7832,2.3575,1.3233,0.904,0.8171,1.3738,0.8644,0.8204,0.6095,0.7286,0.2099,1.4193,0.9394,0.2064,1.641,0.7152,0.9078,1.9537,Control
A11,1.0241,1.2849,1.1887,1.1692,1.2804,1.776,1.2245,0.8391,0.6056,1.253,0.6276,0.7153,0.6905,0.8209,0.2112,1.1039,0.9926,0.1519,1.1005,0.6558,0.8987,1.8347,Control
A12,0.9702,0.9128,0.4731,0.7211,1.1644,1.3066,0.8238,0.5776,0.3165,0.7701,0.2806,0.5162,0.4217,0.3938,0.0257,0.9329,0.6672,0.0625,1.0527,0.3272,0.4595,1.3126,Control
B01,1.3464,1.2956,1.3335,1.4726,1.6434,2.2101,1.2082,0.5718,0.6567,0.9503,0.611,0.8084,0.6043,0.462,-0.0187,1.2376,0.7793,-0.0285,1.5169,0.6035,0.7401,1.5662,Control
B02,1.3633,1.2945,0.7824,1.2781,1.8632,2.0489,1.5865,1.0516,0.6188,1.3405,0.5836,1.1015,1.1176,0.9233,0.2386,1.3566,1.0963,0.2533,1.4394,0.6424,1.2098,1.7427,Control
B03,1.4966,1.2945,1.0604,1.2859,1.7244,2.2094,1.4088,0.8424,0.6536,1.2131,0.6389,0.7977,0.9207,0.7729,0.1446,1.3666,0.9479,0.1479,1.4822,0.7077,1.1574,1.7521,BRCACancer
B04,1.4103,1.2115,1.7255,1.159,1.7237,2.5339,1.1378,0.5867,0.8115,1.1789,0.7718,0.5484,0.6327,0.448,0.1822,1.2819,0.7243,0.0771,1.6554,0.5872,0.7032,1.9229,BRCACancer
B05,1.1332,1.1137,0.6514,1.0395,1.4156,1.8667,1.3013,0.8946,0.4972,1.1022,0.5382,0.6109,0.8256,0.5216,0.118,1.1517,0.8239,0.1261,1.2575,0.4923,0.7135,1.8007,BRCACancer
B06,1.4109,1.0321,0.8106,0.9915,1.4461,1.7181,0.8403,0.3475,0.5394,0.8445,0.4167,0.4032,0.1106,0.3126,-0.1504,1.0414,0.5177,-0.0875,1.1971,0.4536,0.4773,1.3023,BRCACancer
B07,1.7174,1.4207,1.1266,1.4248,1.9525,2.0706,1.4289,1.057,0.6951,1.4527,0.6869,0.9325,0.8822,0.9071,0.2491,1.5139,1.0487,0.1931,1.4782,0.6176,1.2127,1.8217,BRCACancer
B08,1.1708,1.2306,0.7055,1.0959,1.5696,1.8635,1.2913,0.9242,0.682,1.4614,0.4964,0.9722,0.7339,1.0726,0.2142,1.2054,1.0739,0.2705,1.1937,0.6691,1.1693,1.7268,Control
B09,1.1532,1.0732,2.0128,1.1094,1.5166,2.5792,1.1066,0.6325,0.7372,0.9764,0.8632,0.464,0.4436,0.4024,0.1327,1.1835,0.6235,0.0705,1.3948,0.4701,0.7637,1.8556,Control
B10,1.228,1.0197,1.4518,0.9404,1.4615,2.4684,0.9814,0.6199,0.624,0.9955,0.5773,0.6031,0.5293,0.6076,0.1016,1.2488,0.645,0.0864,1.4899,0.4837,0.6825,1.7685,Control
B11,0.9354,1.206,0.9615,0.96,1.3717,2.0871,1.2399,0.9848,0.5479,1.4784,0.5723,0.6814,0.4372,0.7103,0.1283,1.192,0.929,0.2046,1.3346,0.4835,0.8575,1.6655,Control
B12,0.9063,0.7587,1.9409,0.7719,1.2848,2.5139,0.8164,0.3304,0.6269,0.7569,0.4985,0.3787,0.3148,0.1858,0.1273,0.7991,0.5105,0.0512,1.2785,0.2012,0.6946,1.4468,Control
C01,1.259,1.3113,0.9344,1.1802,1.7078,2.1947,1.4533,0.959,0.8022,1.5915,0.6473,0.9339,0.6828,0.8498,0.2246,1.3997,1.0546,0.221,1.4469,0.6096,1.1253,1.9339,BRCACancer
C02,1.2823,1.063,0.8697,1.0125,1.7071,1.9275,1.5348,0.9752,0.5312,1.3252,0.4926,1.0565,0.6739,0.7827,0.2841,1.399,1.0889,0.277,1.3929,0.5599,1.2987,1.6487,BRCACancer
C03,1.553,1.281,0.8652,1.2277,1.8793,2.0283,1.7061,1.1473,0.6598,1.66,0.6286,1.1261,0.7921,0.9883,0.3286,1.5349,1.1527,0.3606,1.3899,0.7507,1.4156,1.846,BRCACancer
C04,0.769,0.8633,0.634,0.7169,1.0478,1.2702,1.2407,0.7305,0.4523,1.0061,0.4406,0.7254,0.713,0.5122,0.177,0.7189,0.979,0.2397,0.8832,0.3655,1.0035,1.4608,Control
C05,0.7856,0.84,0.4891,0.6878,1.2673,1.597,1.1552,0.5848,0.3624,1.1223,0.3786,0.6945,0.559,0.5354,0.2101,0.8602,0.8706,0.0823,1.0739,0.385,0.8327,1.5008,BRCACancer
C06,0.4638,0.2974,0.2427,0.1558,0.3671,0.3522,0.5912,0.3578,0.1769,0.4324,0.0823,0.1833,0.1121,0.2089,0.0578,0.3055,0.3107,0.1031,0.3822,0.2192,0.3832,0.6402,Control
C07,1.0572,0.9098,0.4061,0.8201,1.3982,1.5039,1.2031,0.7442,0.3623,1.0562,0.4296,0.7979,0.5601,0.6169,0.1335,1.1427,0.7954,0.2168,1.1209,0.3989,0.8907,1.6223,Control
C08,1.123,1.1814,0.7777,1.0589,1.4462,1.7148,1.4,0.879,0.4813,1.226,0.4576,1.0692,0.6291,0.776,0.1945,1.2888,0.9733,0.1844,1.2493,0.5275,0.9499,1.6232,Control
C09,1.1016,0.9423,0.5166,0.7813,1.3897,1.6979,1.278,0.7369,0.4251,1.1725,0.4093,0.7771,0.5808,0.728,0.242,1.2188,0.881,0.1465,1.196,0.4364,0.9541,1.5206,Control
C10,1.0559,0.8344,0.5432,0.6542,1.5438,1.7154,1.2172,0.7823,0.3825,1.0727,0.3655,0.7775,0.5758,0.7265,0.1395,1.2409,0.854,0.1704,1.3181,0.4164,0.9616,1.5613,BRCACancer
C11,1.2092,1.1873,0.7038,1.0132,1.5467,1.6869,1.5603,0.9982,0.5718,1.3394,0.5452,1.0662,0.7501,0.8066,0.2427,1.3211,1.0401,0.29,1.2045,0.6269,1.0918,1.6979,Control
C12,0.7171,0.7086,0.5118,0.6454,0.9401,1.3805,1.1479,0.643,0.2652,0.8816,0.2738,0.8502,0.2879,0.4924,0.1688,0.7801,0.8388,0.1464,0.8912,0.3958,0.6383,1.4198,BRCACancer
D01,1.2009,1.208,1.9158,1.1365,1.6255,2.7613,1.2261,0.7449,0.8801,1.1003,0.7384,0.604,0.407,0.3678,0.2017,1.2199,0.7586,0.1559,1.5223,0.5297,1.0545,1.677,BRCACancer
