@relation data

@attribute id string
@attribute 10498 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 2033 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5914 numeric
@attribute 6256 numeric
@attribute 8202 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.4136176906,0.3960468965,0.6728254087,1.8174475579,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,0.0324531525,0.5852018984,0.7358802610,BRCA
GSM480985,1.2975023587,0.2730189453,0.6472114695,1.6404941344,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,0.0587315608,0.6415359193,0.7122516951,BRCA
GSM480986,1.5843639373,0.3807973232,0.7199448316,1.9671993852,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,0.0833491964,0.8420553809,0.7110402553,BRCA
GSM480987,1.3871181542,0.2020458693,0.6522740087,1.9626392814,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,0.0134116447,0.7166370249,0.7662471127,BRCA
GSM480988,1.1327234041,0.2373043370,0.6896800634,1.8828163351,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,-0.0127016531,0.6533234366,0.5308729018,BRCA
GSM480989,1.6453035407,0.1316228062,0.5010443183,1.8141472619,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,0.0448699539,0.8751727511,0.5276989605,BRCA
GSM480990,1.7376924886,0.1244135859,0.6429370626,2.2293557487,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,0.0329955092,1.2033769806,0.5433742397,Control
GSM480991,1.6874297327,0.1756075131,0.7013037075,1.8172405640,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,0.0775396723,0.9345876711,0.5864254922,Control
GSM480992,2.1787244743,0.1568766059,0.7777832307,2.5581991299,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,0.1518663888,1.3046935373,0.6168996778,Control
GSM480993,1.6705224380,0.2239596708,0.7884631976,2.1836648658,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,0.0481465405,0.9114326927,0.5540127245,Control
GSM480994,1.9050215749,0.0844783567,0.5578947932,1.7063657493,0.4222412544,-0.0373007164,2.0147941603,0.0773617274,0.0895064048,0.0407247094,0.6279805755,0.5815189880,Control
GSM480995,1.6929967270,0.2509406057,0.6620837791,2.1626059039,0.7076291182,-0.0734407953,1.9464910885,0.1303910379,0.0448104875,0.0163000874,0.9374547946,0.8542076278,Control
GSM480996,1.7767943144,0.2632771013,0.4845428244,1.8837919087,0.5314652182,-0.0495829097,1.7702321021,0.3662444490,0.1723621899,-0.0395668050,1.1349120031,0.5358507853,BRCA
GSM480997,1.9728881916,0.1275147414,0.5778867382,1.5468359441,0.8390131995,-0.0480154760,1.8119078500,0.2371712554,-0.0109627419,0.0558238702,1.0179557291,0.4634439126,BRCA
GSM480998,1.5511563751,0.2444687053,0.4364675880,1.9070274941,0.4470511819,-0.0165190958,1.8214417111,0.4191425157,0.0620799111,0.2283761629,0.8988968661,0.6679832773,BRCA
GSM480999,1.6778386699,0.4136410755,0.8025368920,1.9227068982,0.7583497932,-0.0616579121,2.0268369615,0.1007601898,0.1313455177,0.0446666476,0.7344453063,0.8622932686,BRCA
GSM481000,1.4049083790,0.2888082167,0.6212919541,1.9809380509,0.8118649941,-0.0472558220,1.9371707921,0.2571304353,0.0682407134,0.0515114042,0.9310284700,0.7661282738,BRCA
GSM481001,1.5754911501,0.3590236851,0.6472209337,2.2364975735,0.8887673975,0.0262833799,2.1897457659,0.0237491571,0.1294476324,-0.0230303923,0.8001229995,1.0288172986,BRCA
