@relation data

@attribute id string
@attribute 10376 numeric
@attribute 10381 numeric
@attribute 10382 numeric
@attribute 10383 numeric
@attribute 113457 numeric
@attribute 1155 numeric
@attribute 347733 numeric
@attribute 56604 numeric
@attribute 6902 numeric
@attribute 6903 numeric
@attribute 6904 numeric
@attribute 6905 numeric
@attribute 7277 numeric
@attribute 7278 numeric
@attribute 7280 numeric
@attribute 7846 numeric
@attribute 81027 numeric
@attribute 84617 numeric
@attribute 84790 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,14.1941174,6.801873633,5.398154738,11.65291678,7.121780497,10.86107549,11.80723024,7.837046205,13.57553219,8.67256777,8.465475007,8.879637737,7.482104333,5.37574431,7.899660725,13.072443805,4.884855828,10.718289445,13.41290062,Control
GSM427159,14.25434036,6.528419434,5.696558124,11.40523204,5.6994159315,11.05451294,11.30388933,7.418044703,13.34320241,8.631760133,8.7079930525,8.31030532,8.517473661,5.34066129,6.301135476,12.79617952,5.576228285,9.998851935,13.20290364,BRCA
GSM427160,14.23655206,7.261603975,5.088959125,11.56729791,6.1586145725,10.89528011,11.47795694,7.903823301,13.50065522,8.952931307,8.9599492385,8.4595863765,8.770202293,5.122477305,6.615081971,12.980355135,5.283469238,8.8367880875,13.54762602,BRCA
GSM427162,14.29545473,7.465997159,6.555360353,11.48413324,6.995704449,11.26980331,11.48628211,7.021399564,13.37610779,8.201880241,8.922036551,7.9198469765,8.99094148,5.545127619,7.56639873,12.245734715,4.845002284,8.260153639,12.27296951,Control
GSM427163,14.25942553,7.103002192,6.418532045,11.38910174,6.1552991135,10.64926541,10.56653005,7.56287418,13.36355512,8.99672848,8.19167183,8.248521348,9.298601687,5.185877691,5.806975681,12.856054365,5.418368122,9.4396665595,13.71793344,BRCA
GSM427164,14.5197155,7.468056067,5.641409649,12.7347446,6.307885276,10.13612637,11.40976762,8.074062668,12.26795863,8.545892254,8.443910401,8.952682936,9.118098254,5.066316611,8.22222873,13.77264423,5.144465785,11.162534375,14.37348409,BRCA
GSM427165,14.39263877,8.628446565,6.292326809,11.04525817,8.6539353945,10.89735788,11.53930922,7.982781325,12.95175557,7.289468224,8.597945938,7.0830324835,9.185154884,5.682019293,6.365014999,11.906436665,5.315069158,8.4261246795,11.9684077,BRCA
GSM427166,14.07409548,7.60485179,5.655646098,11.34927862,6.80397072,10.89786457,11.6923846,6.853313064,13.75810714,9.129946971,8.2912601925,8.593882738,8.216698727,4.867045482,5.532793245,13.058642555,5.826809832,10.304747614,13.73376056,Control
GSM427167,14.40827668,7.156085921,5.46083367,12.26341894,6.4255607725,10.95382925,10.97179879,7.795310977,13.49077697,9.000388183,8.558065033,8.684496837,9.111501597,5.758164072,6.943455835,13.136039135,5.139562862,9.317154837,13.88031822,BRCA
GSM427169,14.08845827,6.659179352,6.198941611,11.53000404,5.636546836,10.83188538,11.08816233,7.646128672,13.18452521,8.510468603,8.777894365,8.3067801325,8.819932474,4.715635629,7.250680065,12.487072675,5.211996552,9.4820278265,12.98742218,BRCA
GSM427170,14.25942553,7.529725554,5.316518,12.49153253,6.402173659,11.09993968,11.12745936,8.803244092,13.19318117,8.535315356,9.412971246,9.0121701625,8.773914859,5.287261033,7.413524535,13.477480985,5.199683385,10.2875579975,13.60771409,BRCA
GSM427171,14.25434036,8.064030165,6.086885249,11.19443078,6.0848206195,10.74066222,11.15310882,6.98248348,13.49883304,8.591598196,8.07369224,8.448772644,8.000255161,5.695027274,6.236115272,12.81391672,5.161294412,9.819936678,13.62684124,Control
GSM427172,14.1941174,7.157223442,5.650485447,11.58824628,6.2876641315,10.79360354,11.65775177,7.621998953,13.23568448,8.638979877,8.394217611,8.486108305,7.832955068,5.127851204,7.241842864,13.1265014,5.162100493,10.736435525,13.63630348,Control
GSM427178,14.02134875,6.795036757,5.504788206,12.28574906,6.679659985,11.20749043,12.09367844,6.32224872,13.21182067,9.15137249,9.784127369,8.5130403875,6.23333746,5.63307605,6.838514169,12.712837,5.434637608,10.0573814895,13.75481291,BRCA
GSM427181,14.35837925,7.539858901,5.640759188,11.38910174,8.249354429,10.70365297,10.79813582,6.668959864,12.56021108,9.148464586,9.077222833,8.934246261,6.350855776,5.946269564,6.763946394,12.38147315,5.287261033,9.826966287,13.66928817,BRCA
GSM427182,13.94334633,6.987721977,5.178327476,12.0980404,5.406919983,11.46435444,12.30040269,6.772153303,13.57024711,9.774935737,9.0030688,8.7985475275,6.342701959,4.853011634,6.477196153,12.3901302,5.439300032,9.698860734,13.60771409,BRCA
GSM427183,13.62077142,7.215923955,5.520431088,12.02968073,10.0343344085,11.32299579,11.85273637,7.115254705,13.57316849,9.462104032,9.161435088,8.643460732,5.963596221,7.014079418,6.686679539,12.280089825,4.640418217,9.4097189055,13.85125179,BRCA
GSM427187,13.95556321,7.478529234,5.259471408,11.85273637,6.701339488,11.47495072,11.19715849,7.055610869,13.62684124,9.779978297,8.8454495065,8.6979201105,6.694953735,5.503993644,6.300403471,12.113930285,5.233822166,9.4946495545,13.74060563,BRCA
GSM427189,13.82037647,7.5151501,5.730919264,12.11639279,7.430270574,11.395711,11.99463462,6.982198234,13.48821363,9.93067493,9.046749595,8.6674940385,6.364402262,5.95855924,6.2260322,12.36866559,5.052688948,9.427715021,14.48484431,BRCA
GSM427193,10.81892586,7.728262586,4.916728914,9.933019721,5.2414990245,11.45582051,11.84647188,6.412997934,13.47944813,9.086402392,8.199457807,6.385980028,5.696558124,4.990286948,7.100665295,11.19253328,5.039808741,11.07069537,13.7210223,BRCA
