@relation data

@attribute id string
@attribute 25830 numeric
@attribute 27233 numeric
@attribute 27284 numeric
@attribute 6783 numeric
@attribute 6799 numeric
@attribute 6817 numeric
@attribute 6819 numeric
@attribute 6820 numeric
@attribute 6822 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0826748854,-0.1102551594,-0.0130776255,1.1620511407,-0.0127051520,0.6324923261,-0.1007936432,0.7004951883,-0.1417264957,BRCA
GSM480985,0.0294340741,-0.1397775776,0.0624834165,1.0402346791,-0.0800600637,0.7861913330,-0.1282574636,0.0757334134,-0.1733916228,BRCA
GSM480986,0.0235249791,-0.0360584414,0.0355648982,0.8495923495,-0.1108794042,0.5156529322,-0.1181705719,0.3200254116,-0.1561148249,BRCA
GSM480987,-0.0304068495,-0.1407987834,-0.0255924753,0.5134265045,-0.2366546268,0.3585485351,-0.0622709783,-0.0694628949,-0.0844182332,BRCA
GSM480988,0.0053062529,-0.0935527450,-0.0742749172,0.3776471032,-0.1012072593,0.5803033280,-0.0940122360,0.2593932352,-0.1263470649,BRCA
GSM480989,0.0041167057,-0.1425131437,-0.0238191412,0.3611072223,-0.0325969750,1.0477611626,-0.1359228270,0.6512511216,-0.1361991567,BRCA
GSM480990,-0.0602064119,-0.1024321909,-0.0749809718,0.0870581015,-0.1559115785,0.4049294963,-0.0657997309,0.5836368038,-0.1117175117,Control
GSM480991,0.0372612094,-0.1563286344,-0.0169139832,0.7000952411,-0.0440587372,0.9143688175,-0.0659140756,0.6930784614,-0.0856077978,Control
GSM480992,0.0532502376,-0.1546851498,0.0235257975,0.1474121032,-0.0618765782,0.5462859694,-0.0713525363,1.3029671907,-0.1361783299,Control
GSM480993,-0.0059928835,-0.1010283394,-0.0225072637,0.5505233227,0.0053694937,0.8816047559,-0.0842331318,0.5220676139,-0.1499328335,Control
GSM480994,-0.0823478806,-0.2112035201,-0.0141157132,0.4712385333,0.0650236408,1.2435012153,-0.1088143227,0.4992487397,-0.1344156107,Control
GSM480995,0.0797323721,-0.1888489444,-0.0226650857,0.7721543281,-0.0000647113,0.2785705006,-0.1280915787,0.4040067542,-0.1828118594,Control
GSM480996,-0.0836942636,-0.1209070045,0.0998559042,0.3428738093,-0.0523940228,0.5755975998,-0.0963422030,1.1623335680,-0.1328029343,BRCA
GSM480997,-0.0068213951,-0.0981021662,-0.0591538075,-0.0712966351,-0.1264199215,1.4399526806,-0.1256424187,-0.0372220894,-0.1275344718,BRCA
GSM480998,-0.0062264897,-0.0353600094,0.1263157512,1.2270262241,-0.1206911405,0.5624782928,-0.0923771979,0.4481151320,-0.1299681253,BRCA
GSM480999,0.0845346986,-0.1013372227,0.0793821807,0.8734415388,-0.0606463370,0.8197159486,-0.1292734538,0.1214633269,-0.1378972544,BRCA
GSM481000,-0.0293183297,-0.1153055126,-0.0626605687,0.5706646764,-0.0539269432,0.6962225620,-0.1038717917,0.1705405840,-0.1469994493,BRCA
GSM481001,0.0937713252,-0.1244510079,-0.0889823238,0.5425432181,-0.0697987122,0.3849871106,-0.1046867464,0.2209555738,-0.1496038919,BRCA
