@relation data

@attribute id string
@attribute 10411 numeric
@attribute 10681 numeric
@attribute 11069 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 114 numeric
@attribute 26251 numeric
@attribute 2641 numeric
@attribute 2740 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2775 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2788 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3745 numeric
@attribute 3747 numeric
@attribute 3767 numeric
@attribute 3790 numeric
@attribute 51764 numeric
@attribute 54331 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 55970 numeric
@attribute 5906 numeric
@attribute 59345 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6833 numeric
@attribute 6844 numeric
@attribute 6861 numeric
@attribute 773 numeric
@attribute 775 numeric
@attribute 776 numeric
@attribute 777 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 8826 numeric
@attribute 9254 numeric
@attribute 94235 numeric
@attribute 9495 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0736360448,0.0959430252,-0.0476961340,-0.1873276656,0.3041730966,-0.0936600890,0.1233819159,-0.1508431376,-0.0095693332,0.6288589894,0.7379945731,-0.0401020524,1.6287773193,0.8279611501,0.4049960374,-0.0520556581,-0.0282765614,-0.0979167008,-0.0631695779,2.0719431177,-0.1301306970,-0.0066118414,0.2178563230,-0.0355535233,0.0663673716,-0.0953731803,-0.0914075540,-0.1477876281,0.0312841509,-0.1653896839,0.2650621481,0.9091838176,0.8322542454,-0.0220457165,1.5804264784,0.1835977883,0.0708837804,1.4082001351,0.2993447634,0.8352787644,-0.0456900000,-0.0552885373,1.1388112530,-0.1481737688,1.0786292496,-0.1871471742,0.0273020777,0.0616552577,-0.1493906910,-0.0609603615,-0.1120073339,0.9215979593,1.6749427351,-0.1498706598,-0.1241024184,-0.0271092335,BRCA
GSM481003,0.8728766795,0.0999994444,-0.1286379429,-0.1628839508,0.2577621225,-0.1100853766,0.1090623636,-0.1563473302,-0.0153477059,0.8103868588,0.8040623380,-0.0551309586,1.5822581693,0.7446148635,0.3861772509,0.0136994388,0.0082499009,-0.0398267657,-0.0038146086,1.4007776942,-0.1463896707,-0.0387087499,0.0514344826,-0.0627746906,0.4280975269,0.0647489682,-0.0405477496,-0.0960883290,0.0461161254,-0.0687760951,0.1972087900,0.9189770192,0.6319902162,0.0102665505,1.4306810153,0.2775854540,0.0839032548,1.5228428889,0.1105344640,0.3278987228,-0.0066594572,0.0127547525,1.1873721258,-0.1065049407,1.7364641416,-0.1441943853,0.0255917369,0.0114212718,0.0389886080,0.0040313538,-0.0713662264,1.3229428827,1.6211274797,-0.1138621008,-0.1113222497,-0.0486624102,BRCA
GSM481004,0.1327944574,0.1646906034,-0.1476433219,-0.1865766728,0.4959490365,-0.0400951271,0.1080134378,-0.1249254538,0.0034604846,0.8890818098,0.7018607473,-0.0439653979,1.6611578276,0.7807461512,0.5521416770,0.0250083253,-0.0385375693,-0.0696329902,-0.0421145539,1.8515151408,-0.1982034243,0.0844486295,-0.0097076942,-0.0462495909,0.4999212028,-0.1423669026,-0.0236692732,-0.0974655983,0.0352792023,-0.1454869720,0.1437460496,0.6950635329,0.6800325786,-0.0396932616,1.3028280862,0.4924258457,0.0900657546,1.3914726415,0.2161254814,0.5141371712,-0.0633250830,0.1480868350,1.7396594435,-0.0956225552,1.2011611824,-0.0870458040,0.1102480373,0.0692754934,-0.1091377224,-0.0175668455,-0.1110790271,1.2314329323,1.3972000942,-0.1701254000,-0.0985009841,0.0005434074,BRCA
GSM481005,-0.0633542451,0.1558229845,-0.0476365093,-0.1859157358,0.4385876315,-0.0452075420,0.1667220044,-0.1168842334,0.0240575849,0.9670564680,0.7327531320,-0.0375340859,1.4807582746,0.7418772494,0.4407993471,0.1431259238,0.0048406354,-0.0900424109,-0.0373471825,2.0844613116,-0.1005716819,0.0298131270,0.1994229225,0.0021436654,0.1212341356,-0.1377229140,-0.0981549038,-0.0948078856,0.3009085846,-0.1371271478,0.2903279221,0.7765841372,1.2306991819,-0.0333261071,1.7659622869,0.2887021348,0.0123217801,1.7118040177,0.0446880130,0.7196760476,-0.1054580987,-0.0763023099,1.2436823474,-0.1129088547,1.5213370321,-0.1537983013,0.0384590172,-0.0445056149,-0.1045152437,-0.0460701709,-0.1121815815,0.9508894881,1.9547971812,-0.1388695263,0.0019805360,-0.0155954431,BRCA
GSM481006,0.0905179799,0.0940744485,-0.0825294732,-0.1669847436,0.5766390173,-0.1439105411,0.2642163684,-0.1380316838,0.0055883527,1.2209734655,0.8024770168,-0.0243946056,1.3146320589,0.8980883528,0.5024565970,0.0676333264,-0.0312742843,-0.0409805291,-0.0047965163,1.7298908366,-0.1092058139,0.0551767207,0.1351932498,0.0168171378,0.2181934865,-0.1171369491,-0.0182255967,-0.1417299799,0.1195397077,-0.1534552708,0.1627931487,1.0743387982,0.9264100611,-0.0789564253,1.9199747352,0.4230002210,0.0664586208,1.6287609772,0.2859294764,0.7344815110,-0.0640055704,-0.1040697926,0.9514377564,-0.1108610718,1.4031214709,-0.1249113311,0.0539594061,0.0959829012,-0.1013233678,-0.0251945262,-0.0321180584,0.7624131363,1.9079784816,-0.1207392842,-0.0675209105,-0.0554688075,BRCA
GSM481007,0.6145446753,0.1175155551,0.0318698374,-0.0611303696,0.6382880130,-0.0965363181,0.1345320793,-0.1290648038,-0.0247762944,1.1343356063,0.6969900434,-0.0594928700,1.4150039667,0.6832716253,0.7389051489,0.0082447724,-0.0001031797,-0.0702233489,0.0576778140,2.0440874497,-0.0969640405,0.0206030341,0.0550178691,-0.0743076288,0.3613447715,0.3178069304,-0.0836009578,-0.1344410452,0.1478845390,-0.0154575356,0.0063761506,0.9259418572,0.7558958770,0.0370700779,1.4966602238,0.1037381588,-0.0151180974,1.7198813632,0.0668356439,0.4905876240,-0.0197325049,-0.0094139225,0.8984063305,-0.1564573851,1.4802961431,-0.1087383652,-0.0918270944,0.0120281918,0.0822912043,-0.0430973670,-0.0724073578,1.4141703408,1.4057133184,-0.0642993118,-0.1091753465,-0.0338739543,BRCA
GSM481008,-0.0392733318,0.1762107810,-0.1028508210,-0.0927685142,0.2863269619,-0.0445672441,0.1289415823,-0.2051508737,0.0287268742,0.9561627172,0.6497903308,0.0040104141,1.5773606507,0.5812673489,0.5733324594,0.3323945552,-0.0138166144,-0.0801251363,-0.0930239435,2.9869054159,0.0118098752,0.0765580802,0.0515839298,-0.0320775752,0.3614642392,-0.0017339281,-0.1357140996,-0.0866434188,0.3504543661,-0.0932542066,0.5126946868,0.9102283842,0.7458980968,0.0274709704,1.3636300043,0.2674738216,0.1533503204,0.9962933176,0.2171431813,0.5189527079,0.1833687913,0.2638991089,1.6709563623,-0.1295026072,1.2782856046,-0.1079386518,0.0356817876,-0.0574690060,-0.0676376425,-0.0300655001,-0.1070747652,1.3015633692,1.8303460794,-0.0541064534,-0.0820205758,-0.0726248178,Control
GSM481009,-0.0233549507,0.0263316522,0.1306110180,-0.2549137573,-0.0641390445,-0.1893536572,-0.0862233308,-0.1334196233,-0.0115218755,0.7515524406,0.5076287837,-0.0821720857,1.4264966791,0.6165255239,0.3277122399,-0.0187472406,0.0075181638,-0.1442451389,-0.1290513484,2.0699307456,-0.1774287639,0.1133095631,0.2000191124,-0.0548121327,0.1931102983,-0.0989416464,-0.5503621681,-0.1273535834,-0.0557971526,-0.1309069859,0.0462389344,0.6558841348,0.8545450949,0.0046873059,1.8241724720,-0.0853712003,-0.0314247598,1.3603622399,0.1710524842,0.6463254577,-0.0140995929,-0.0597365369,0.6764004546,-0.0665877391,0.8199069514,-0.1988327205,-0.1560574059,-0.0553855791,-0.1449972377,0.0246328279,-0.1523115490,0.5742608378,1.8233915427,-0.1587376114,0.0616575229,-0.0603806848,Control
GSM481010,0.0528804344,0.1181509570,0.0528028026,-0.1150484082,0.2565518150,-0.1091626319,0.1869138793,-0.0678591116,-0.0101668000,1.4438292494,0.7358219301,-0.0533458203,1.4701154121,0.7687349256,0.3140299377,-0.0330859112,-0.0491772037,-0.0575684468,-0.0147443671,1.7387604249,-0.1416044151,-0.0111925566,0.4681226672,0.0048748811,0.1122889133,0.1269936027,0.0569578651,-0.1075650904,-0.0569962601,-0.1072482466,0.3157774927,0.6685453986,1.0751941698,-0.0846129696,1.8411717293,0.4025551735,0.0782325012,1.9193168806,0.3209661450,0.8611366566,-0.0657373245,-0.0987638808,1.1256585270,-0.0675059581,1.3789806104,-0.0993708773,-0.0104726480,-0.0453533062,-0.0724101748,-0.0219320039,-0.0359144217,1.1688287363,2.3020936942,-0.0651612744,-0.1251607268,-0.0228641274,Control
GSM481011,-0.0473339249,0.1424185228,-0.0666844478,-0.1498224161,0.3705056948,-0.0870217879,0.0743076677,-0.0730740254,0.0118178145,0.7541625414,0.7795279973,-0.0865289202,1.5207398576,0.6951909607,0.5910138850,0.0443884449,-0.0113668426,-0.0725463081,-0.0267178286,2.2713911864,-0.1934635937,-0.0012641086,0.0141741859,-0.1155827556,0.0571182206,0.0041540396,-0.1305665564,-0.1426513830,-0.0512143867,-0.1788172826,0.1901781862,0.8796043668,0.7629880970,0.0440684883,1.3068219577,0.3510860135,0.0081781969,1.4365228034,0.0518733455,0.6016605651,-0.0356874147,-0.0764425730,1.4702925383,-0.0718724817,1.8174417607,-0.1016911636,-0.0060670441,0.0110394834,-0.0610902679,-0.0522657949,-0.0572097716,1.0080670535,1.2454530609,0.0014484872,0.0715863965,-0.0104485038,Control
