@relation data

@attribute 8729 numeric
@attribute 22818 numeric
@attribute 375 numeric
@attribute 9276 numeric
@attribute 55738 numeric
@attribute 1315 numeric
@attribute 1314 numeric
@attribute 372 numeric
@attribute 11316 numeric
@attribute 22820 numeric
@attribute Class {Control,BRCA}

@data
9.254793094,11.2607492,9.435961159,11.29880451,8.177703181,11.07740677,12.13981521,11.68597092,10.657621645,10.91699926,Control
9.499970984,11.31896656,9.02931504067,11.11355354,9.043300581,10.87563823,12.16828986,11.42649031,10.541049315,10.88402951,BRCA
9.393380334,11.74803988,8.92200073633,11.32233677,8.5336614035,11.16975297,12.30980751,11.74533621,10.96654944,10.8590069,BRCA
9.532073946,11.17614527,9.036098299,10.92031584,9.1271838005,10.94250372,12.32274087,11.09442761,10.633873625,10.47933595,Control
9.356529619,11.67143283,9.30135474967,11.06028744,8.361477899,10.89425716,12.28023003,11.93616504,11.206260475,11.33349936,BRCA
8.343586732,11.55749974,9.44563937567,11.54512148,8.6807595895,11.20569569,12.20235811,12.09022832,10.59742198,10.58774028,BRCA
9.321195924,10.66068255,8.593332009,11.06871466,8.810813116,10.48141377,12.49990449,10.024773,10.130317888,10.57985358,BRCA
8.70989467,11.55255397,9.138314752,11.40394419,7.827331406,11.12236553,12.12504541,11.66377168,11.098591845,10.50240945,Control
9.206233641,11.72725479,9.39829013367,11.15310882,8.6141219015,11.13812156,12.16189092,11.8471671,11.16038515,11.11317258,BRCA
9.616108215,11.49993694,8.762425327,10.8955187,9.0113517305,10.50876069,12.08449626,11.48747845,10.69498762,11.09442761,BRCA
9.642061229,11.48849306,9.06733291667,11.32122928,9.50373666,10.75691093,12.02547364,12.03215778,11.54431096,11.53830428,BRCA
9.023353173,11.08706186,9.15885341667,11.45443311,7.9399211375,11.23522461,12.20870084,11.98934847,10.76652715,11.01901053,Control
9.333972157,11.2370368,9.02863103533,11.41706941,7.9029496665,11.06573943,12.11775357,11.90654314,10.77725033,10.78405837,Control
9.956354783,11.75625619,9.44034213133,11.68974045,9.531655345,11.58990637,12.16288073,12.12152875,11.16358054,10.71381632,BRCA
9.251175332,11.88284182,9.602992126,12.07584355,9.5964393685,11.65104845,12.14356347,12.09904539,10.6096102,11.12745936,BRCA
9.590110341,11.6449965,9.52585421467,11.36999819,9.1121465045,11.43905962,12.28676141,11.92203438,10.86331608,10.60252748,BRCA
9.975214277,12.03215778,9.454326801,11.66436963,9.3760633305,11.55629063,12.31303756,12.1278268,11.40648093,10.48897012,BRCA
9.485125458,11.89067669,9.73109120033,11.85055617,8.753912209,11.79461296,12.63872105,12.14433968,11.334840655,10.79113869,BRCA
10.09896674,12.33906368,9.70770383567,11.98839011,9.346038452,11.83833739,12.2590489,12.18834321,11.65082772,11.11718547,BRCA
9.788408852,11.57537865,10.165604926,11.7674087,9.479346166,10.88635983,11.90436283,11.96905199,11.484636695,11.08036472,BRCA
