@relation data

@attribute id string
@attribute 10053 numeric
@attribute 1174 numeric
@attribute 130340 numeric
@attribute 162 numeric
@attribute 164 numeric
@attribute 55690 numeric
@attribute 567 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__D10,0.0954,0.2582,0.0737,0.964,1.6503,0.6763,3.0798,0.4104,0.8148,Control
Utah__D11,-0.0047,0.0572,-0.0247,0.4504,0.8026,0.4619,2.5469,0.201,0.3794,Control
Utah__D12,0.0722,0.1792,0.0572,0.9081,1.4077,0.6793,3.4943,0.4252,0.6852,Control
Utah__E01,-0.0103,0.207,0.0693,0.9043,1.3663,0.593,4.0595,0.4567,0.7232,BRCACancer
Utah__E02,0.229,0.3107,0.2989,1.0237,1.6,0.9118,3.1451,0.461,0.8652,Control
Utah__E03,0.1546,0.2855,0.2145,1.1611,1.6962,0.8078,3.4947,0.4892,1.0042,Control
Utah__E04,0.2982,0.4208,0.1842,1.141,1.6886,0.996,3.7002,0.6752,0.8978,Control
Utah__E05,0.0761,0.2626,0.2351,0.8554,1.5041,0.784,3.2749,0.2626,0.6144,Control
Utah__E06,-0.0455,0.189,0.2304,0.7669,1.3236,0.4164,3.2289,0.7306,0.4493,BRCACancer
Utah__E07,0.2101,0.3287,0.1563,1.1382,1.686,0.8741,3.605,0.6289,0.7438,BRCACancer
Utah__E08,0.0215,0.3186,0.1412,1.1539,1.7044,0.8911,3.7198,0.624,0.9331,Control
Utah__E09,0.2483,0.3439,0.1635,1.0882,1.7338,0.8352,3.5078,0.5765,0.9309,BRCACancer
Utah__E10,0.1284,0.3824,0.2825,1.1829,1.7717,0.9621,3.3116,0.889,0.7743,BRCACancer
Utah__E11,0.0353,0.2943,0.0326,0.8691,1.5903,0.7227,3.5174,0.3863,0.6825,Control
Utah__E12,0.0302,0.1377,0.0925,0.7406,1.2928,0.4835,3.1639,0.3118,0.5711,BRCACancer
Utah__F01,-0.0089,0.307,0.2082,1.1027,1.8208,1.0965,3.4997,0.8184,0.9188,Control
Utah__F02,0.171,0.4587,0.297,1.1713,1.7801,0.8733,3.4249,0.641,0.9364,Control
Utah__F03,0.2306,0.3392,0.1625,1.0761,1.6472,0.6899,3.1278,0.5656,0.7931,Control
Utah__F04,0.0236,0.1857,0.205,1.0157,1.7654,0.8987,3.7451,1.1373,0.75,Control
Utah__F05,0.2423,0.4741,0.226,1.068,1.6481,0.7901,3.5163,0.5723,0.8417,Control
Utah__F06,0.1528,0.3259,0.2358,1.0899,1.401,0.5863,2.9569,0.4794,0.7144,Control
Utah__F07,0.1376,0.3317,0.2044,0.9789,1.6606,1.0967,3.3765,0.7139,0.8281,Control
Utah__F09,0.3004,0.5739,0.2371,1.337,1.7213,0.815,3.2494,0.8122,1.0165,Control
Utah__F10,0.1534,0.5138,0.2064,1.2284,1.7568,0.943,3.2127,0.8629,0.9545,Control
Utah__F11,0.1052,0.4259,0.1307,1.2288,1.7188,0.6767,3.4529,0.676,0.9131,Control
Utah__F12,-0.0094,0.2884,0.1678,1.0581,1.6272,0.858,3.4035,0.9942,0.7345,Control
Utah__G01,0.0355,0.2944,0.1249,1.115,1.5811,0.7485,2.9097,0.7594,0.7919,Control
Utah__G02,0.08,0.2208,0.1904,0.9607,1.5216,0.6667,3.5571,0.5527,0.7414,Control
Utah__G03,0.0652,0.3788,0.1786,1.1529,1.785,0.9348,3.3375,0.8374,0.9221,Control
Utah__G04,0.173,0.4238,0.2384,1.2333,1.5698,0.7694,3.4201,0.5333,0.9871,BRCACancer
Utah__G05,-0.025,0.0509,0.165,0.708,1.2138,0.5711,3.5032,0.4793,0.4672,BRCACancer
Utah__G06,0.014,0.3757,0.2725,1.0577,1.4716,0.6802,3.0557,0.6816,0.7601,BRCACancer
Utah__G07,0.0777,0.2087,0.0858,0.8774,1.5735,0.759,3.401,0.3698,0.794,Control
Utah__G08,0.0472,0.2288,0.2459,1.1304,1.7396,0.9083,3.1331,0.9442,0.8523,Control
Utah__G09,0.0651,0.1821,0.1551,0.8009,1.4905,0.6553,3.8683,0.6655,0.6616,Control
Utah__G10,-0.0536,0.2006,0.218,0.6761,1.413,0.4995,3.1527,0.3542,0.6112,BRCACancer
Utah__G11,0.1506,0.202,0.2164,0.4725,1.1676,0.394,2.617,0.3389,0.3551,BRCACancer
Utah__G12,0.0728,0.2375,0.1702,0.8975,1.5044,0.6475,3.5021,0.5954,0.6837,BRCACancer
Utah__H01,-0.0176,0.1711,0.203,0.7846,1.4378,0.6227,3.104,0.4592,0.6475,Control
Utah__H02,0.0896,0.2567,0.1666,1.0526,1.6492,0.733,3.4526,0.6046,0.9808,Control
Utah__H03,-0.0456,0.0531,0.1775,0.8027,1.6221,0.6732,3.2388,0.4754,0.5804,Control
Utah__H04,0.0783,0.1649,0.2502,1.0938,1.8401,0.9105,3.6855,0.9306,0.8366,Control
Utah__H06,0.0626,0.3083,0.0644,1.1095,1.6188,0.7501,3.5019,0.7124,0.8218,Control
Utah__H07,-0.1131,0.0664,0.1161,0.8837,1.5778,0.6645,3.7909,0.6953,0.6562,BRCACancer
Utah__H08,0.0885,0.173,0.1264,0.9216,1.5186,0.438,3.7332,0.4422,0.6497,BRCACancer
Utah__H09,-0.0251,0.01,0.0804,0.4434,1.1563,0.5778,3.5228,0.5395,0.3562,BRCACancer
Utah__H10,-0.072,0.0972,0.2813,0.7401,1.3053,0.5071,3.5866,0.8741,0.5399,BRCACancer
Utah__H11,-0.0106,0.4063,0.0963,0.8451,1.2458,0.4594,3.0876,0.409,0.5733,BRCACancer
Utah__H12,0.0554,0.3443,0.244,1.0695,1.7001,0.773,3.2949,0.7439,0.8446,BRCACancer
Utah__I01,0.2156,0.3398,0.2156,1.0608,1.7654,0.9409,3.6808,0.7334,0.854,Control
Utah__I02,0.118,0.1206,0.1521,0.6341,1.4019,0.8261,3.11,0.5314,0.6585,Control
Utah__I03,-0.0051,-9e-04,0.118,0.6787,1.192,0.5309,3.1529,0.3381,0.5858,Control
Utah__I04,0.1184,0.4058,0.1772,1.3166,1.7006,0.8006,3.3697,0.4049,1.012,Control
Utah__I05,0.2622,0.2964,0.1718,1.2033,1.5248,0.8121,3.1497,0.4014,0.9901,Control
Utah__I06,0.0337,0.3461,0.1539,1.1181,1.5653,0.7496,3.3035,0.4367,0.9014,Control
Utah__I07,-0.0066,0.3092,0.2999,1.2595,1.7644,1.0927,3.4314,0.8007,0.9974,Control
Utah__I08,0.1457,0.3872,0.3343,1.0292,1.5344,0.7164,3.2041,0.5112,0.8424,Control
Utah__I09,0.1609,0.2923,0.1369,0.9078,1.5737,0.5395,3.4744,0.5108,0.6968,Control
Utah__I10,0.2105,0.4651,0.2631,1.0795,1.72,0.8111,3.414,0.89,0.8012,Control
Utah__I11,-0.0662,0.1614,0.1266,0.6657,1.1861,0.5539,2.8611,0.2619,0.4904,Control
Utah__I12,0.1097,0.247,0.1876,0.8874,1.5583,0.7143,3.2938,0.4877,0.726,Control
Utah__I13,-0.0082,0.3502,0.1991,0.9747,1.6807,0.7105,3.7073,0.368,0.9258,Control
Utah__J01,0.0505,0.2471,0.2064,0.8561,1.4322,0.6772,3.4989,0.5516,0.6976,Control
Utah__J02,0.0172,0.2436,0.1712,0.8823,1.4862,0.7883,3.5236,0.4456,0.9043,Control
Utah__J03,0.3072,0.4697,0.2132,1.1825,1.713,0.9142,3.2626,0.5134,1.0226,Control
Utah__J04,0.0349,0.3491,0.1446,1.1154,1.6635,1.0056,3.3725,0.5641,0.9822,Control
Utah__J05,-0.0849,0.1501,0.1355,0.8765,1.5295,1.1399,3.4051,0.8747,0.6833,Control
Utah__J06,-0.1416,0.1477,0.1529,0.7788,1.569,0.8085,3.8924,0.8615,0.6532,Control
Utah__J07,0.2546,0.5181,0.2737,1.3189,1.858,0.8841,3.5048,0.8453,1.013,Control
Utah__J08,0.092,0.2863,0.1175,1.0884,1.6208,0.8091,3.5293,0.7731,0.8268,Control
Utah__J09,-0.0698,0.1365,0.1133,0.7004,1.4133,0.7902,4.0108,0.3737,0.6381,Control
Utah__J10,0.2936,0.3394,0.287,0.9847,1.7947,1.2546,3.4943,0.8366,0.8595,Control
Utah__J11,-0.0429,0.1829,0.1591,0.9087,1.8254,1.1812,4.0593,0.7419,0.8894,Control
Utah__J12,0.0193,0.0896,0.1892,0.6781,1.5173,0.9733,3.7665,0.6921,0.6407,Control
Utah__K01,0.0485,0.5036,0.2682,1.2719,1.9632,0.9977,3.5013,1.4761,1.0064,BRCACancer
Utah__K02,0.1603,0.4664,0.24,1.161,1.8985,0.972,3.3759,0.9421,0.9173,BRCACancer
Utah__K03,-0.0226,0.1411,0.2315,0.8062,1.7135,0.7956,3.5609,0.7279,0.6266,BRCACancer
Utah__K04,0.2283,0.2861,0.2728,1.0788,1.8705,1.0551,3.6374,0.8054,0.9898,BRCACancer
Utah__K05,0.0574,0.2702,0.286,1.0526,1.6186,0.954,3.6605,0.5711,0.7911,Control
Ontario__AA3226,0.1036,0.0979,0.2765,0.7281,1.9705,0.5358,3.5348,0.4884,0.5306,Control
Ontario__AB3227,-0.0128,0.3439,0.1113,0.97,1.5833,0.9478,3.4687,0.6623,0.8531,Control
Ontario__AC3228,0.1958,0.2057,0.1386,0.9151,1.7449,0.8013,3.4566,0.6573,0.653,Control
Ontario__AD3231,-0.1414,0.2889,0.1415,0.9266,1.8533,1.117,3.4931,0.8848,0.8245,Control
Ontario__AE1543,-0.0245,0.1626,0.1201,0.901,1.6904,0.7001,3.8374,0.5556,0.8142,Control
Ontario__AF3229,0.1012,0.1452,0.3632,0.6763,1.6966,0.5695,3.5383,0.9886,0.624,Control
Ontario__AG3230,0.1696,0.2164,0.1301,1.0066,1.5837,0.891,3.3789,0.9164,0.7683,Control
Ontario__AH3232,0.0757,0.1722,0.1903,0.6459,1.5847,0.5991,3.7732,0.5231,0.5286,Control
Ontario__AI3233,0.1753,0.4982,0.1185,1.0479,1.3842,1.092,3.1624,0.9668,1.0013,Control
Ontario__AJ3234,0.1622,0.404,0.1488,1.1001,1.4095,1.0781,3.3547,1.193,1.0019,Control
Ontario__AK3235,0.0584,0.473,0.1557,1.0114,1.4793,0.7636,3.2685,0.6568,0.8908,Control
Ontario__AL3236,-0.0629,0.3555,0.0756,1.2114,1.6197,0.9327,3.1383,0.3653,0.7496,Control
Ontario__AM3237,0.0473,0.3669,0.2253,1.1438,1.5569,1.0812,3.3973,0.569,0.8991,Control
Ontario__AN757,0.0557,0.155,0.1854,1.1824,1.6736,0.7581,3.3175,0.6823,0.771,Control
Ontario__C474,0.1281,0.2259,0.1516,0.7828,1.8267,0.5993,4.0726,0.967,0.6888,Control
Ontario__D480,0.09,0.2964,0.1138,0.9008,1.6136,0.6263,3.7564,0.3676,0.6646,Control
Ontario__E519,0.1025,0.2169,0.1961,0.9165,1.5651,0.942,3.3345,0.606,0.7653,Control
Ontario__F548,0.1082,0.1589,0.2277,0.5731,1.3675,0.4586,3.8905,0.3397,0.4581,Control
Ontario__G660,0.0931,0.3253,0.1574,1.0555,1.4548,0.6528,3.4321,0.5357,0.8856,Control
Ontario__H663,0.214,0.2868,0.205,1.0473,1.6415,0.6802,3.3095,0.8741,0.8445,Control
Ontario__I782,-0.0305,0.3118,0.2425,1.0385,1.6352,0.8056,3.7691,0.4306,0.7298,Control
Ontario__J787,0.1571,0.2112,0.2906,1.3871,1.9127,0.6721,3.3398,0.9783,0.9018,Control
Ontario__K1162,0.0023,0.4576,0.0558,1.2011,1.1451,0.8148,3.1908,0.7968,0.9667,BRCACancer
Ontario__L1176,-0.0229,0.1582,0.3336,0.9603,1.7595,0.7249,3.2406,0.8223,0.6755,BRCACancer
Ontario__M1263,0.1942,0.4325,0.0709,1.047,1.6531,0.804,3.6547,0.5212,0.8518,BRCACancer
Ontario__P1075,0.1558,0.2071,0.2416,0.7445,2.2388,0.5778,4.0184,0.4502,0.6151,BRCACancer
Ontario__Q1080,0.2288,0.0964,0.1248,0.742,1.5155,0.7077,3.6249,0.042,0.6685,BRCACancer
Ontario__R1104,0.1341,0.1695,0.4803,1.3038,1.7654,0.8284,3.0771,0.9514,0.7804,BRCACancer
Ontario__S1133,0.0057,0.1248,0.3365,0.9071,1.9834,0.4655,3.57,0.4346,0.4717,BRCACancer
Ontario__T1463,0.1344,0.4303,0.2063,1.1358,1.3375,1.1066,2.9092,0.8747,1.0025,BRCACancer
Ontario__U2017,0.1056,0.1535,0.2064,0.7972,1.7178,0.7121,3.7424,0.9517,0.6517,BRCACancer
Ontario__V432,8e-04,0.0483,0.3429,0.7298,1.6353,0.5519,3.8171,0.6615,0.5047,BRCACancer
Ontario__W433,0.1123,0.3662,0.0983,0.9754,1.3913,1.0516,3.314,0.9217,0.9132,BRCACancer
Ontario__X524,0.0252,0.2202,0.4171,0.7115,1.6546,0.9118,3.2692,0.5091,0.6376,BRCACancer
Ontario__Y546,0.0197,0.1819,0.1493,0.8771,1.279,0.6453,3.5422,0.2689,0.5513,BRCACancer
Ontario__Z3225,0.0616,0.5444,0.1303,1.1692,1.1139,1.1064,2.9631,1.0309,1.0249,Control
