@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1027 numeric
@attribute 23594 numeric
@attribute 23595 numeric
@attribute 4171 numeric
@attribute 4172 numeric
@attribute 4173 numeric
@attribute 4174 numeric
@attribute 4175 numeric
@attribute 4176 numeric
@attribute 4254 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 81620 numeric
@attribute 898 numeric
@attribute 990 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5834629533,1.5075298383,1.4587505585,0.8791963657,1.3337336816,1.0510258443,1.2537769670,0.8055090325,1.5176213086,0.6870918091,0.3179116794,0.5549384468,1.5400457291,1.3579724659,0.3267498687,0.6817223376,1.8834737148,0.8104688178,BRCA
GSM480985,0.4411996799,1.7779963680,0.4213877240,0.6842736007,0.4032707661,0.4489500689,0.5542963552,0.1633400979,0.5804464952,0.2274582597,0.0523702992,-0.0440001544,1.1292166882,0.9880057346,0.2193341339,-0.0266633678,0.6753045402,0.0094452356,BRCA
GSM480986,0.4792193069,1.4769461321,1.0435359898,0.4364681643,1.0531638674,0.6626453732,0.9671875484,0.7758766384,1.0020962506,0.4565839842,0.2355091976,0.3006181142,1.4037100283,0.9499224950,0.3449784663,0.5245128386,1.0686674790,0.4188582972,BRCA
GSM480987,0.4050084262,1.0660495198,0.8970002753,0.3747971260,1.2449252714,0.8615824582,1.0684957298,0.7682668753,1.2835077829,0.4381454373,0.5712358197,0.3179577874,1.0423067970,0.7834857352,0.2964313886,0.4920183620,1.3236865311,0.4455796608,BRCA
GSM480988,0.4529012942,1.5072410189,0.7446842368,0.6582257350,1.1690687350,0.6748901606,0.9255933917,0.8383731378,1.2128899024,0.1956678532,0.1278660525,0.4079725579,1.0918431122,0.8406549964,0.2886495519,0.3898979847,1.0074813106,0.4772084771,BRCA
GSM480989,0.6269943672,0.9980840938,0.8035477820,0.0431882983,1.2384311929,0.7821060816,1.0466080130,1.0504301878,0.6907358888,0.4415526911,-0.0080775078,0.2733726352,0.9103897145,0.4962596271,0.1616830429,0.7220828517,1.4748466095,0.2576770852,BRCA
GSM480990,0.5995322283,0.8929153473,0.4389587243,0.1304717187,1.1476575286,0.6876053480,1.0239739268,1.0129323429,0.5154319747,0.2801729159,0.1356341301,0.2982221197,1.0234662261,0.5144111839,0.2123258120,0.5513091742,1.1184334419,0.2656607394,Control
GSM480991,0.2669265534,1.2088463109,0.4027385712,0.5699715713,0.6427016890,0.3830136940,0.8048010042,0.5309293339,0.3755929059,0.0986593564,0.1490339893,0.0889896469,0.9371337671,0.6741360988,0.2044146519,0.2379688147,1.0403012996,0.1121864724,Control
GSM480992,0.4398213812,1.2364530282,0.3415904343,0.1949512140,1.2842768802,0.5584979822,0.8970973682,1.1872844753,0.4406894916,0.4813109728,0.0563978053,0.2454735442,1.0247392775,0.4455925808,0.1157809587,0.8659412200,1.1468315460,0.2286991815,Control
GSM480993,0.6524033558,1.5603325564,1.0328789352,0.2439083853,1.5053302049,0.9177788761,1.1220162888,1.2946975223,1.1605138183,0.6991254000,0.0958840129,0.4953490368,1.1828509866,0.6681712095,0.1734232856,1.1068584707,1.2135973303,0.6276240052,Control
GSM480994,0.6704433188,1.3420894476,0.8133049260,0.1035027093,1.1168797874,0.6777090203,0.9836441739,0.9683367918,0.8051478555,0.5251803197,0.0190410748,0.3640101330,0.7944431510,0.5632118012,0.1715380964,0.8319924109,1.0302861808,0.3536953124,Control
GSM480995,0.4221554799,1.0572354892,0.3134004448,0.3862112213,0.7044589500,0.3817067012,0.6351287178,0.1123228785,0.3668079661,0.1611362928,0.1412264558,0.0972886697,1.2397688794,0.7322267794,0.2525020170,-0.0100233940,1.2897958039,0.0663353266,Control
GSM480996,0.6029816190,1.1144093508,1.1832482715,0.2943296780,1.1712452992,0.8703598381,1.1171120133,0.8754223411,0.6567175301,0.5751595538,0.1866163734,0.5273663103,1.2247062554,0.8137767406,0.1812650358,0.5529512747,2.0257266832,0.5451219403,BRCA
GSM480997,0.2217665483,1.1740652391,0.0742296128,0.2186193567,0.5823594964,0.3721983646,0.4382208143,0.3639892959,0.1922558030,0.1314103108,0.1350655960,-0.1210879447,0.6293239610,0.5498642045,0.1886493313,-0.0611089530,1.9045029729,-0.0251988401,BRCA
GSM480998,0.5931733055,1.4567186170,1.5398477812,0.6071939270,1.6916704401,1.3636966282,1.0716671007,0.7685506913,1.0297140861,0.7252953992,0.1498279293,0.7260117732,1.3769772258,0.7477664536,0.2327208528,0.7969876747,1.5074927660,0.7252184078,BRCA
GSM480999,0.3947842055,1.5055839916,0.3865909080,0.8620225790,0.6203908790,0.6264233192,0.7391371126,0.3230665970,0.7458796688,0.2813547774,0.1703136018,-0.0175674161,1.2437564145,1.1993815478,0.3349349777,0.1205313338,0.9371466134,0.1511289459,BRCA
GSM481000,0.3517466935,1.6598262091,0.5095711578,1.0081385173,0.7448541876,0.7461844519,0.7328809671,0.1878495685,0.6333704422,0.3082523133,0.1449846658,0.1339162451,1.3894035678,1.0630593808,0.2085675395,0.0935645635,1.2584708493,0.2834400782,BRCA
GSM481001,0.3529733663,1.1271277577,0.0734112455,0.5927089650,0.5146367030,0.4086497031,0.5610230387,-0.0210756361,0.4238091469,0.0431929733,0.1320679537,-0.0998127240,1.1681746685,1.1524256924,0.2498475887,-0.1108700965,1.1350254639,0.0041757229,BRCA
