@relation data

@attribute id string
@attribute 6184 numeric
@attribute 5682 numeric
@attribute 5691 numeric
@attribute 7317 numeric
@attribute 5690 numeric
@attribute 5693 numeric
@attribute 5692 numeric
@attribute 5686 numeric
@attribute 5695 numeric
@attribute 5694 numeric
@attribute 6185 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 7337 numeric
@attribute 7319 numeric
@attribute 5683 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.8815,0.8663,1.0956,1.7103,0.4484,0.8279,2.3268,1.4186,0.8566,1.9056,1.2989,2.2982,1.2139,1.3818,1.4827,1.1233,0.6552,1.2265,1.6352,Control
A02,1.9233,0.5139,0.907,1.5536,0.334,0.6061,2.066,1.2416,0.6406,1.6593,1.144,2.4645,0.8336,1.0626,1.191,1.0138,0.4073,1.1423,1.4143,Control
A03,2.0316,0.6621,1.1424,1.7814,0.4735,0.8469,2.2537,1.3625,0.8523,2.1119,1.2946,2.4968,1.1472,1.2381,1.7407,1.0881,0.504,1.302,1.6234,Control
A04,2.1197,0.5829,0.906,1.5892,0.3461,0.6312,2.3152,1.2078,0.6416,2.0061,1.159,2.417,0.7185,1.0831,1.204,0.9277,0.4138,1.1339,1.5414,Control
A05,2.2139,0.6514,1.142,1.757,0.379,0.8479,2.4241,1.3103,0.7655,2.2065,1.3033,2.4938,0.9064,1.1854,1.4499,1.1503,0.5214,1.2451,1.5851,Control
A06,2.0491,0.6162,1.0835,1.6674,0.3876,0.6214,2.2275,1.1901,0.7785,1.9301,1.2681,2.3922,0.865,1.0945,1.3521,0.9824,0.4704,1.2104,1.4288,Control
A07,1.9924,0.7606,1.0939,1.7216,0.4058,0.8988,2.1641,1.3241,0.8842,2.0329,1.2863,2.3334,1.1147,1.4135,1.4432,1.1097,0.5465,1.2423,1.6433,Control
A08,1.8425,0.8175,0.8061,1.5836,0.5134,0.6251,1.9213,1.442,0.9812,1.4822,1.1443,2.0155,1.099,1.542,1.2377,0.9988,0.5173,1.0201,1.4835,Control
A09,1.976,0.6968,0.9274,1.6491,0.372,0.6542,2.1252,1.1721,0.9066,1.7399,1.3078,2.3658,1.0359,1.4192,1.2808,0.9249,0.5346,1.1143,1.4037,Control
A10,2.1319,0.6827,1.0467,1.5652,0.4125,0.6101,2.1266,1.2813,0.9365,1.9372,1.2629,2.2109,0.9547,1.4449,1.349,1.1331,0.4936,1.1347,1.5263,Control
A11,1.5337,0.5866,0.9058,1.6199,0.283,0.8592,1.7244,1.009,0.8112,1.7633,1.2198,2.2966,0.9005,1.2333,1.1466,0.7945,0.3483,1.0666,1.1853,Control
A12,1.8638,0.3627,0.7134,1.0559,0.2464,0.595,1.7971,0.9579,0.5704,1.3757,0.9006,1.9671,0.566,0.68,0.6419,1.0224,0.2144,0.7413,1.1167,Control
