@relation data

@attribute id string
@attribute 1499 numeric
@attribute 1828 numeric
@attribute 1829 numeric
@attribute 1830 numeric
@attribute 1832 numeric
@attribute 5317 numeric
@attribute 7082 numeric
@attribute 836 numeric
@attribute 9414 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6174689995,-0.1351424279,-0.0768455556,-0.1577968894,0.7109362184,-0.0387266941,0.3583415166,0.0052920096,0.0247982462,0.0180790283,BRCA
GSM481003,0.5368674805,-0.0724400821,0.0089198028,-0.0830195411,1.3904522897,-0.1016753119,0.3655444416,0.0413504756,0.1238452854,0.4613067603,BRCA
GSM481004,0.5084360550,-0.1185864121,-0.0454626656,-0.1438712803,1.3399271071,-0.0978494792,0.3405900743,0.0227122911,0.0869703106,-0.0217994316,BRCA
GSM481005,0.6957511474,-0.0540630208,0.0093481407,-0.1185960499,2.3626872037,-0.0901341295,0.5566263375,0.1452049680,-0.0449772986,0.1299700532,BRCA
GSM481006,0.6774093451,-0.0757846944,-0.0702274526,-0.1026515809,1.5346004134,-0.0406295524,0.3505253339,0.0978846997,0.0131431993,0.4513764037,BRCA
GSM481007,0.6134111168,-0.0815715971,-0.0495982113,-0.1008078033,1.6296526062,-0.0673540954,0.3777604969,0.0586705186,0.1728326195,0.4485116918,BRCA
GSM481008,0.5762742963,-0.1803757199,-0.0440924610,-0.0945217843,0.8225244963,-0.0671573821,0.4486206109,0.0279587975,0.2667944479,-0.0903745492,Control
GSM481009,0.6379877187,-0.1296961845,-0.0100040576,-0.1638644672,0.9705425401,-0.1161872439,0.3636174777,-0.0766929161,0.0728227897,-0.1490650472,Control
GSM481010,0.7343420027,-0.0873266473,0.0191671814,-0.1020094093,0.5118717314,-0.0636745031,0.4903495093,0.1088690767,0.1083557798,0.1339713250,Control
GSM481011,0.4369135557,-0.0695228776,-0.0507359458,-0.1391435962,0.6320476731,-0.1105535906,0.3117640162,-0.0036057916,0.0239725723,0.0557324726,Control
GSM481012,0.5024568411,-0.1223204979,-0.0686277716,-0.1168007203,1.1374415143,-0.0460160285,0.3651817840,0.0171263263,0.2603335854,0.3362477700,Control
GSM481013,0.6732652336,-0.0725761015,-0.1014936244,-0.1092108786,0.5689590374,-0.0716231186,0.3375483556,0.0372665422,0.2760348932,-0.1487565367,Control
GSM481014,0.6360924763,-0.0594037701,-0.1224607920,-0.0680659521,0.9072574591,-0.0309865123,0.3451718609,0.1720627065,0.0640322829,-0.0359039252,BRCA
GSM481015,0.4823240670,-0.1251064334,-0.0632432658,-0.2014550708,0.9809268711,-0.0899219957,0.4117506668,0.0064968477,0.0341739325,-0.0689081554,BRCA
GSM481016,0.6717250413,-0.1236699994,-0.0772202119,-0.1578505542,1.1595626472,-0.0545428581,0.3456278893,0.0422931895,0.1115769607,-0.0856750999,BRCA
GSM481017,0.7583438962,-0.1603600570,0.0190728414,-0.1369461161,2.0964090492,-0.0943979594,0.5448469572,0.2853865353,0.0975964724,-0.0145821184,BRCA
GSM481018,0.4552029336,-0.1006017049,-0.0310311538,-0.1287369498,0.7191588613,-0.1305679287,0.2198680850,0.0377697966,-0.0042996525,-0.0924551688,BRCA
GSM481019,0.6580633900,-0.1294600041,0.0256417588,-0.1260660269,1.2541081376,-0.0724230761,0.4738081820,0.2245985349,0.0918947956,-0.1311788038,BRCA
