@relation data

@attribute id string
@attribute 8517 numeric
@attribute 1147 numeric
@attribute 2033 numeric
@attribute 5970 numeric
@attribute 7124 numeric
@attribute 3551 numeric
@attribute 7133 numeric
@attribute 8841 numeric
@attribute 7132 numeric
@attribute 7189 numeric
@attribute 8772 numeric
@attribute 1387 numeric
@attribute 8737 numeric
@attribute 4790 numeric
@attribute 8717 numeric
@attribute 4792 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3441,1.5306,1.911,1.4148,0.4095,1.1434,1.1674,0.8247,1.2525,0.8106,0.8721,1.4419,1.4069,1.6889,1.2781,2.2235,Control
A02,0.3329,1.317,1.6897,1.23,0.4322,0.9151,1.3119,0.6869,1.1877,0.7424,0.7017,1.1941,1.2491,1.279,0.9188,2.0678,Control
A03,0.358,1.5532,1.9277,1.459,0.5375,1.0536,1.4649,0.7139,1.399,0.9056,0.7949,1.4161,1.4813,1.4481,1.0092,2.7745,Control
A04,0.3611,1.0954,1.63,1.4617,0.3432,0.9388,1.4707,0.6255,1.102,0.7685,0.7321,1.2536,1.3259,1.4307,1.1988,2.2888,Control
A05,0.5943,1.4575,1.9476,1.5159,0.365,1.0568,1.5415,0.7887,1.3902,0.825,0.9607,1.4082,1.4854,1.5153,1.1025,2.4787,Control
A06,0.3083,1.4051,1.8282,1.312,0.4132,0.9679,1.4167,0.7,1.2785,0.7493,0.8172,1.3394,1.4059,1.3528,0.9259,2.4894,Control
A07,0.3113,1.4813,1.9341,1.2303,0.4675,1.1316,1.5234,0.7635,1.4729,0.9049,0.9145,1.4397,1.4578,1.6808,1.0883,1.9854,Control
A08,0.1506,1.3335,2.0256,1.2164,0.2445,1.1825,1.223,0.7113,1.1343,0.8033,0.5589,1.5649,1.4416,1.8517,0.8238,1.9135,Control
A09,0.2373,1.4215,1.9246,1.304,0.3484,1.0308,1.3942,0.6575,1.1571,0.7418,0.7888,1.4149,1.3374,1.6,1.0496,2.2018,Control
A10,0.38,1.4407,1.9583,1.2969,0.4505,1.1319,1.3297,0.7329,1.3434,0.9223,0.712,1.4738,1.4147,1.6339,0.8903,2.1342,Control
A11,0.3096,1.3452,1.7813,1.1956,0.1872,0.7572,1.041,0.5617,1.2239,0.7483,0.8053,1.2954,1.0851,1.1125,0.881,2.0686,Control
A12,0.1044,0.8449,0.9995,0.7846,0.0949,0.7413,0.9706,0.5692,0.7465,0.4091,0.3738,0.7447,0.9064,1.0664,0.4303,1.6783,Control
B01,0.0057,1.2751,1.7081,1.1788,0.221,0.9675,0.952,0.7133,0.9247,0.6996,0.4426,1.2657,1.2248,1.5141,0.7183,2.5522,Control
B02,0.3553,1.2949,1.7695,1.5668,0.4265,1.0914,1.5186,0.8902,1.3104,0.8729,0.9088,1.3037,1.3491,1.4393,1.2002,3.1122,Control
B03,0.1775,1.2866,1.7464,1.3846,0.1629,1.0365,1.2624,0.815,1.1844,0.889,0.7568,1.2732,1.3596,1.4807,1.1464,2.6831,BRCACancer
B04,0.0921,1.0813,1.9242,1.1066,0.3204,1.2905,1.3357,0.7148,1.1507,0.7544,0.4285,1.501,1.2711,1.6477,0.6804,1.6768,BRCACancer
B05,0.033,1.0308,1.758,1.2743,0.3651,0.8579,1.4015,0.6732,1.0748,0.7887,0.5029,1.3143,1.1351,1.2639,0.6909,2.6534,BRCACancer
B06,-0.1417,1.1032,1.3232,0.8016,0.0826,0.8602,0.709,0.6966,0.82,0.5568,0.2917,0.9236,1.0197,1.2056,0.4486,1.5007,BRCACancer
B07,0.215,1.4799,1.9144,1.4052,0.1916,1.2148,1.2968,0.9378,1.4214,0.8359,0.8924,1.4043,1.5135,1.4768,1.2031,2.1568,BRCACancer
B08,0.392,1.4267,1.6647,1.2641,0.1785,0.8656,1.2517,0.762,1.4299,0.7919,1.0596,1.1935,1.1911,1.2024,1.1586,1.9468,Control
B09,0.1039,0.9438,1.8836,1.0746,0.0635,1.0191,1.1122,0.5536,0.9505,0.6653,0.3824,1.3839,1.1683,1.3963,0.7425,2.012,Control
B10,0.1701,1.0406,1.7164,0.9463,0.0864,0.9582,1.2545,0.5802,0.9694,0.6547,0.5897,1.1843,1.2365,1.488,0.6592,1.5794,Control
B11,0.1673,1.2072,1.8336,1.2114,0.1554,0.8689,1.2899,0.6021,1.4468,0.69,0.6935,1.305,1.1771,1.3382,0.8388,1.9276,Control
B12,0.0214,0.5564,1.5738,0.777,0.2909,1.0292,0.9915,0.4585,0.7334,0.5564,0.1636,1.2458,0.7665,1.2842,0.6716,1.5991,Control
C01,0.3961,1.38,2.0778,1.4302,0.4812,1.1534,1.6893,0.8098,1.5586,0.8126,0.8345,1.511,1.3942,1.4466,1.1134,1.9287,BRCACancer
C02,0.4638,1.2322,1.6525,1.5139,0.4151,1.0308,1.5631,0.7882,1.2953,0.7302,0.7667,1.2063,1.3934,1.3945,1.2914,2.0466,BRCACancer
C03,0.5578,1.376,1.9071,1.6895,0.5511,1.1489,1.6917,0.9227,1.6263,0.9752,0.9745,1.4746,1.5355,1.3917,1.4113,2.1791,BRCACancer
C04,0.3576,0.7702,1.3682,1.2122,0.1199,0.6082,1.2667,0.4486,0.9798,0.572,0.4934,1.0435,0.6827,0.9029,0.9885,2.1606,Control
C05,0.1361,0.8165,1.4051,1.1245,0.1511,0.6748,1.5588,0.5126,1.0947,0.7609,0.5168,0.9674,0.8304,1.0868,0.8132,1.6711,BRCACancer
C06,0.0047,0.1994,0.4759,0.5461,-0.1027,0.306,0.4427,0.2399,0.4127,0.1881,0.187,0.4733,0.2507,0.4197,0.3521,0.8758,Control
C07,0.2164,0.9891,1.5378,1.1737,0.2303,0.7485,1.3614,0.5745,1.0294,0.6198,0.5992,1.1089,1.1256,1.1322,0.8728,1.6617,Control
