@relation data

@attribute id string
@attribute 54205 numeric
@attribute 6389 numeric
@attribute 6392 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 4694 numeric
@attribute 498 numeric
@attribute 2820 numeric
@attribute 291 numeric
@attribute 7384 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.7303,1.3367,1.0576,0.7126,1.2753,1.6148,1.6424,0.6648,0.2508,0.9102,Control
A02,0.7572,1.3509,0.6868,0.6492,1.0174,1.3704,1.6312,0.485,0.0943,0.8942,Control
A03,0.9524,1.4679,0.9099,0.7696,1.0632,1.7762,1.6357,0.757,0.1983,1.095,Control
A04,0.7746,1.4865,0.4214,0.6034,0.9133,1.4885,1.5892,0.573,0.1424,1.0098,Control
A05,0.8167,1.5151,0.6426,0.7275,0.8489,1.7415,1.6764,0.8385,0.2306,1.1833,Control
A06,0.8005,1.4678,0.7718,0.7182,1.0467,1.6098,1.5858,0.6441,0.078,1.0753,Control
A07,0.7829,1.5225,0.7307,0.7478,1.151,1.6077,1.7606,0.8519,0.127,1.0458,Control
A08,0.5755,1.3972,0.8609,0.6369,0.9953,1.6433,1.5495,0.7818,0.161,0.8131,Control
A09,0.6793,1.4185,0.7284,0.5652,0.8555,1.7351,1.6065,0.6604,0.0989,0.9345,Control
A10,0.6095,1.4434,0.7832,0.6779,1.114,1.6737,1.6062,0.926,0.222,1.0433,Control
A11,0.6905,1.1923,0.6162,0.4825,0.6696,1.5538,1.5873,0.4277,0.2035,0.7347,Control
A12,0.4217,1.0693,0.4516,0.5778,0.5744,2.068,1.2831,0.4321,0.1965,0.9006,Control
B01,0.6043,1.242,1.1105,0.6349,1.0859,1.4985,1.6166,0.5876,0.0587,0.7778,Control
B02,1.1176,1.5419,1.0124,0.7427,0.9916,1.7545,1.8478,0.6,0.2192,1.1197,Control
B03,0.9207,1.3929,0.7433,0.6597,1.0902,1.7221,1.7583,0.5068,0.2307,0.9787,BRCACancer
B04,0.6327,1.3397,1.0387,0.5922,1.1686,1.3293,1.3209,0.7798,0.0957,0.6593,BRCACancer
B05,0.8256,1.2123,0.7813,0.6402,0.7588,2.4591,1.7867,0.477,0.1157,1.0224,BRCACancer
B06,0.1106,0.9854,0.7549,0.575,1.0509,0.8478,1.3082,0.5132,0.1135,0.5137,BRCACancer
B07,0.8822,1.5225,0.7862,0.7712,1.2216,1.6225,1.7599,0.6432,0.3002,0.9966,BRCACancer
B08,0.7339,1.2983,0.7915,0.6247,0.8779,1.6036,1.7802,0.5972,0.0947,1.0538,Control
B09,0.4436,1.2252,0.6782,0.3809,0.731,1.6251,1.3247,0.5564,0.0337,0.5328,Control
B10,0.5293,1.2257,0.6588,0.5075,0.6757,1.6945,1.39,0.562,0.1173,0.6849,Control
B11,0.4372,1.053,0.8883,0.5882,0.7575,2.5041,1.5361,0.5561,0.1252,1.1126,Control
