@relation data

@attribute id string
@attribute 7422 numeric
@attribute 8828 numeric
@attribute 8829 numeric
@attribute 7424 numeric
@attribute 7423 numeric
@attribute 2321 numeric
@attribute 56034 numeric
@attribute 3791 numeric
@attribute 2277 numeric
@attribute 2324 numeric
@attribute 5228 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3026,-0.0418,-0.0538,0.075,0.6611,-0.0252,0.2387,-0.0746,-0.1893,0.0116,0.0085,Control
A02,0.3642,-0.0513,-0.0708,0.1467,0.3554,-0.104,0.2683,-0.0132,-0.1553,0.0206,0.0364,Control
A03,0.5036,0.0218,0.0019,0.1139,0.3572,-0.0381,0.2864,-0.0229,-0.0913,-0.005,0.0216,Control
A04,0.368,-0.0559,-0.0852,0.0959,0.5374,-0.0452,0.2115,-0.0158,-0.0932,0.0697,-0.0224,Control
A05,0.4864,-9e-04,-0.0537,0.151,0.4471,-0.0339,0.4019,-0.0064,-0.1057,0.0781,-0.0134,Control
A06,0.524,-0.026,0.0125,0.0657,0.5215,-0.0728,0.2116,-0.0583,-0.1294,0.0333,-0.0137,Control
A07,0.5229,0.0144,0.0197,0.0713,0.4973,-0.076,0.333,-0.0276,-0.13,0.0332,-0.0949,Control
A08,0.2297,-0.0569,-0.0904,0.0174,0.4721,-0.0838,0.3841,-0.0614,-0.1516,0.0357,-0.1175,Control
A09,0.4237,0.0119,-0.0447,0.1131,0.5443,-0.0716,0.3076,-0.031,-0.1379,0.0365,-0.0634,Control
A10,0.3448,-0.0265,-0.0603,0.2105,0.3356,-0.0643,0.3349,-0.0629,-0.1061,0.0204,0.0218,Control
A11,0.2169,-0.0304,-0.0251,0.0302,0.3267,-0.0929,0.1821,-0.0638,-0.1064,-0.0758,-0.0641,Control
A12,0.4018,0.0816,-0.0955,0.113,0.238,-0.0581,0.2784,0.0333,-0.2311,0.0094,-0.0532,Control
B01,0.3377,0.019,-0.0142,-0.0038,0.3673,-0.0232,0.1806,-0.0255,-0.1611,-0.1679,-0.175,Control
B02,0.4731,-0.0248,-0.0763,0.084,0.6281,-0.0521,0.2172,-0.0282,-0.1097,0.0476,-0.032,Control
