@relation data

@attribute id string
@attribute 10411 numeric
@attribute 107 numeric
@attribute 11261 numeric
@attribute 114 numeric
@attribute 1387 numeric
@attribute 163688 numeric
@attribute 2033 numeric
@attribute 23236 numeric
@attribute 27330 numeric
@attribute 2776 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 3265 numeric
@attribute 369 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3845 numeric
@attribute 4659 numeric
@attribute 4893 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5499 numeric
@attribute 5500 numeric
@attribute 5501 numeric
@attribute 5502 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 5906 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 63928 numeric
@attribute 673 numeric
@attribute 775 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0736360448,-0.0213125190,0.8611027989,-0.0936600890,0.6553813652,-0.1286174089,1.5206031688,0.2858521625,0.1040893929,0.4478188096,-0.0393430959,-0.0842877695,-0.1630744558,0.0317033734,-0.0107358682,0.0490472844,0.3129714777,-0.1346873305,-0.1228358736,0.8212452234,0.6620092707,0.2178563230,-0.0355535233,0.0663673716,0.1314761901,1.2846473538,0.8848718814,-0.0724848310,-0.0931709614,1.4761069679,-0.1197500205,1.7552149694,1.8515097272,2.4964848360,-0.1451475565,0.6486776985,1.4788247029,1.0400522820,0.1612316305,0.9091838176,0.8322542454,-0.0220457165,0.2608651281,-0.0981862237,-0.0750473595,0.3768321643,1.1201675758,0.1390805759,0.0696381372,0.3860900013,0.2993447634,0.1011311368,0.5924470919,0.1526270688,-0.1447931698,0.1777965052,0.0616552577,1.3564936234,0.8265591783,2.7038153726,-0.1556674652,-0.1211625478,-0.0715993912,-0.0731259508,0.5784964499,-0.0098517653,BRCA
GSM481003,0.8728766795,-0.0692073683,0.8260841547,-0.1100853766,0.6896365619,-0.0698493385,1.5765347331,0.1101227322,-0.0394911056,0.2624370770,-0.0783416078,-0.0567179674,-0.1368268711,-0.0741480512,-0.0093582275,0.0126731734,0.3069249565,-0.1340244913,-0.0714186487,0.9474795161,0.6213931068,0.0514344826,-0.0627746906,0.4280975269,0.0738842817,0.8778524058,0.9542065300,-0.0365504050,-0.1266500411,1.5995909609,0.2789530126,2.2895291380,1.7949866212,2.5323631897,0.0355075892,0.5260021543,1.4940092098,0.8106030215,0.1265427291,0.9189770192,0.6319902162,0.0102665505,0.2829620648,-0.0518483993,-0.0337643415,0.4223379152,1.1333078442,0.1453346393,0.3544240996,0.2815908568,0.1105344640,0.4883067481,0.2958588585,0.0602988192,-0.1587073663,0.0848102706,0.0114212718,1.1557139689,0.7173366560,2.6004273182,-0.0292245170,-0.1142712507,-0.0022023061,0.0580019309,0.4392622436,0.0177999127,BRCA
GSM481004,0.1327944574,-0.0682730252,0.8845133396,-0.0400951271,0.7104525116,-0.2321383340,1.4211680973,0.4210706907,0.1060783296,0.3193705141,-0.0436245997,-0.0221125116,-0.1752176107,-0.0512530341,-0.0007544410,0.0063695379,0.3490753961,-0.1507515820,-0.1198508735,0.8814408686,0.7447423427,-0.0097076942,-0.0462495909,0.4999212028,0.0657351969,0.7397838260,0.9630198516,-0.1118533504,-0.1195634382,1.5031896006,-0.0322893260,1.7228226531,1.3960686254,2.1618730360,-0.0783808842,0.5568734760,1.5397735213,1.2435202534,0.1383806468,0.6950635329,0.6800325786,-0.0396932616,0.4684481415,-0.1085750333,-0.0723416345,0.5495924441,1.3982536542,0.0639251527,-0.0129986513,0.4157156661,0.2161254814,0.2034561099,0.5405640510,0.1951900609,-0.0972555234,0.1890694758,0.0692754934,1.0442493542,0.7713027104,2.5539644831,-0.0862486411,-0.0588113764,-0.0441430938,-0.0617234432,0.5186807821,0.0930184553,BRCA
GSM481005,-0.0633542451,-0.0925683750,0.8255034942,-0.0452075420,0.6607257612,-0.2486192649,1.5339801088,0.2068608563,0.1450708613,0.5904648845,-0.0572476977,-0.0917996070,-0.1828394795,-0.0803474883,-0.0320623397,-0.0289277306,0.3806163611,-0.1478101717,-0.1098621430,0.8521304950,0.7021117498,0.1994229225,0.0021436654,0.1212341356,0.1621117626,1.8915500689,0.8978069759,-0.0858997872,-0.0819878108,1.3645848670,0.4609039199,1.6119475168,2.3157835388,2.4430678156,-0.0640233918,0.8398691173,1.6021617843,1.1356134855,0.3057993211,0.7765841372,1.2306991819,-0.0333261071,0.3166812967,-0.0871069950,-0.0307554886,0.4403047296,1.3712493853,0.0764267961,0.0699015529,0.3888399490,0.0446880130,0.1795327044,0.6260850528,0.2324255008,-0.1152613652,0.1629802437,-0.0445056149,1.5244798356,0.8702989420,2.5885585249,-0.0754524312,-0.0529422042,-0.0436124759,-0.0344820515,0.6463682539,0.0669458035,BRCA
GSM481006,0.0905179799,-0.0610226503,0.8436095273,-0.1439105411,0.4717476930,-0.1689911806,1.9997731411,0.1912894818,0.0911347330,0.6643883944,-0.1580378624,-0.0737027144,-0.1798130357,-0.0373069271,-0.0297564328,0.0425456472,0.0284119511,-0.1016780490,-0.1076248988,0.8876503406,0.7695110285,0.1351932498,0.0168171378,0.2181934865,0.1676137317,1.5922591842,0.6079864987,-0.0696378198,-0.1256054163,1.5441306196,-0.0461319976,1.9078140392,2.3291489434,2.6961948872,-0.1144434122,0.6594483865,1.5006651944,1.0245994510,0.3482065284,1.0743387982,0.9264100611,-0.0789564253,0.2588561041,-0.1044239603,-0.0489088737,0.3909603753,0.9865753614,0.1169393467,0.2576344930,0.3354175018,0.2859294764,0.4654468534,0.8888126867,0.1809252382,-0.1569815902,0.2528915434,0.0959829012,1.3858446989,0.8328808705,2.7229726611,-0.0663055833,-0.1196137335,-0.0572130085,-0.0572261756,0.6276549524,0.0269040916,BRCA
GSM481007,0.6145446753,-0.1091924483,0.8502483182,-0.0965363181,0.6012359342,-0.2028048244,1.4547199384,0.1294501655,-0.0385187764,0.3499374598,-0.0592211258,-0.0584074570,-0.1595452834,-0.0217085710,0.0342799643,0.1174303185,-0.0651461341,-0.1345450675,-0.0669705756,1.1560421735,0.9390580363,0.0550178691,-0.0743076288,0.3613447715,0.1433539864,0.9708559209,0.8448888773,-0.0462129366,-0.0836514095,1.4868055220,0.1430614591,2.2768932449,2.0983965588,1.8684210776,-0.0771139951,0.4920493394,1.1625167250,1.0916134130,0.2404658702,0.9259418572,0.7558958770,0.0370700779,0.2214731303,-0.0580448157,-0.0014222495,0.2606000659,1.0516917631,0.1837086821,0.1321595838,0.2957258879,0.0668356439,0.5399327676,0.5904063099,0.1111655720,-0.0530207068,0.2699643974,0.0120281918,0.8527704083,0.7908645495,2.4574012124,-0.0312364085,-0.0277541616,-0.0056203018,-0.0304605411,0.5291107847,0.0170823853,BRCA
GSM481008,-0.0392733318,-0.1022847509,0.7475578486,-0.0445672441,0.6167750674,-0.1190311949,1.5937150419,0.1979250253,0.1355752863,0.3171693577,-0.0120961942,-0.1242721472,-0.1415540114,-0.0586353774,-0.0189730318,-0.0285132210,0.3291079448,-0.1645861934,-0.0688178298,1.2938889639,0.8205010526,0.0515839298,-0.0320775752,0.3614642392,0.1743810166,1.1311727691,0.9191996994,-0.1202880517,-0.1060613890,1.6687167920,0.0366716310,2.6924481922,2.0887248147,2.8886203500,-0.2211455118,0.7504032691,1.5366616944,0.8087446459,0.2826632336,0.9102283842,0.7458980968,0.0274709704,0.2738108856,-0.1056714096,-0.1196029719,0.4047704326,1.0726860836,0.1199409844,0.1268309088,0.3589827556,0.2171431813,0.4682674665,0.2612752523,0.2616817639,-0.1261704511,0.1605632000,-0.0574690060,0.9964291379,0.7930964681,2.4189842773,-0.0432700947,0.2864549936,-0.0415118158,-0.0830571034,0.1656969287,0.0952502571,Control
GSM481009,-0.0233549507,-0.1314133674,0.6688206773,-0.1893536572,0.5215228253,-0.3763604151,1.3526445291,0.2812716372,0.1608502608,0.4197121219,-0.0763729922,-0.1016495514,-0.3551101820,0.0420216801,-0.0168746994,0.0371915324,0.0576242388,-0.1281526867,-0.1757924709,0.5253295350,0.6588328657,0.2000191124,-0.0548121327,0.1931102983,0.1793832846,1.3589863604,0.7767756040,-0.1908497260,-0.1955891928,1.2002787294,-0.0985022541,1.3226553269,2.3110529864,2.6755602624,-0.1394313515,0.6549914120,1.4563478480,0.4472229415,0.1498070048,0.6558841348,0.8545450949,0.0046873059,0.3586061170,-0.1066654161,-0.1903911113,0.2795271149,0.7096309500,-0.0310865428,-0.0978849678,0.2270372226,0.1710524842,0.1445371820,0.4793521173,0.1553505233,-0.1344264271,-0.0320870272,-0.0553855791,1.0664309090,0.7962288941,2.6979478374,-0.1461619418,-0.0818952853,-0.1110477333,-0.0924537415,0.4795865551,-0.0723620999,Control
GSM481010,0.0528804344,-0.0856121376,0.7652878618,-0.1091626319,0.6855350051,-0.1971198924,1.6499485337,0.3067598991,0.2071903047,0.6331500416,-0.0958565252,-0.0837579101,-0.1186668222,-0.0592187406,-0.0600506980,-0.0134445900,-0.0026364843,-0.1165893532,-0.1083839479,0.9039840400,0.5558823925,0.4681226672,0.0048748811,0.1122889133,0.1744263203,1.6027879155,1.2621549368,0.0077531713,-0.0872663059,1.3031095667,0.0225883950,1.8376394908,2.6170444776,3.0025818880,-0.0430434782,0.7335124992,1.3844987064,1.0618852462,0.3126156600,0.6685453986,1.0751941698,-0.0846129696,0.3844459151,-0.1128206664,-0.0485023446,0.5158594621,1.1154199801,0.1620686616,0.0711872429,0.3965836786,0.3209661450,0.2815044061,0.3356299657,0.2383755020,-0.1212306364,0.2509317977,-0.0453533062,1.4629609655,0.8582563715,2.5320026251,-0.0911880921,0.0214444121,-0.0057435957,-0.0126254933,0.7562955471,0.0440597638,Control
GSM481011,-0.0473339249,-0.0661589997,0.7990937517,-0.0870217879,0.4229259233,-0.1730886077,1.0696674976,0.1974606326,0.0023020533,0.2530173084,-0.0165605314,-0.0813863640,-0.1678512817,0.0037944356,-0.0030932098,0.0333168130,0.6123021057,-0.1048085642,-0.0811517472,1.1300241724,0.8748071725,0.0141741859,-0.1155827556,0.0571182206,0.1905613793,1.0647651481,0.7011700384,-0.0055239440,-0.0478217234,1.4140396192,-0.0093488651,2.2827488449,1.5134662240,1.9497392046,-0.0919667257,0.4358141350,1.4936494496,0.7789269015,0.1755088156,0.8796043668,0.7629880970,0.0440684883,0.2189997299,-0.0728182171,-0.0513703098,0.3978262835,1.5733309313,0.2404869166,-0.0120833156,0.2711141126,0.0518733455,0.2143740578,0.4277374177,0.1608414260,-0.0789207903,0.2114646371,0.0110394834,1.0243768138,0.8445791476,2.9243183808,-0.0738799619,0.0216441399,-0.0260395241,-0.0681232988,0.5062603640,0.0608758262,Control
