@relation data

@attribute id string
@attribute 1457 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3716 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 5154 numeric
@attribute 5156 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6722 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 6775 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6778 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B09,0.5956,0.1553,1.3994,1.6507,0.2599,2.0995,0.8169,2.5792,0.481,-0.0016,1.3758,1.6995,1.5101,1.2076,0.6761,1.539,0.6235,1.1094,0.7372,1.5166,1.2794,0.8632,0.6597,1.2186,0.5793,2.0819,1.7788,1.274,1.894,0.8033,1.2176,1.781,Control
Utah__B10,0.4791,0.1797,1.7916,1.509,0.2443,2.0355,0.8396,2.4684,0.3289,-0.0362,1.4219,1.9994,1.4831,1.0985,0.405,1.1167,0.645,0.9404,0.624,1.4615,1.1788,0.5773,0.7158,1.0541,0.6337,2.1333,1.7903,1.1627,1.9276,0.8051,1.0332,1.8918,Control
Utah__B11,0.3555,0.2409,2.0557,1.7392,0.4126,1.7208,0.9395,2.0871,0.4489,0.0191,1.3896,1.9301,1.2771,1.1737,0.3123,0.9569,0.929,0.96,0.5479,1.3717,0.9907,0.5723,0.7156,0.949,0.8486,2.019,1.9373,1.2351,1.4048,0.9661,1.0197,2.1228,Control
Utah__B12,0.2805,0.1437,1.0517,1.3322,0.223,1.898,0.4563,2.5139,0.2543,-0.0106,1.1323,1.2838,1.1896,1.1854,0.6519,1.3776,0.5105,0.7719,0.6269,1.2848,1.0368,0.4985,0.5098,1.0091,0.407,1.9946,1.5771,1.0415,1.5047,0.7664,1.0407,1.8557,Control
Utah__C01,0.6193,0.3199,1.6346,1.7966,0.4383,1.8655,1.1862,2.1947,0.4387,0.0115,1.3372,2.0178,1.2928,1.2645,0.3616,1.229,1.0546,1.1802,0.8022,1.7078,1.0946,0.6473,0.8045,1.0332,0.9255,1.9997,2.3007,1.4279,1.5462,1.2149,1.2256,2.4465,BRCACancer
Utah__C02,0.4198,0.4445,1.5095,1.5019,0.5255,1.9093,1.0171,1.9275,0.675,0.0846,1.3839,1.9151,1.3266,1.4919,0.2437,0.7082,1.0889,1.0125,0.5312,1.7071,0.9351,0.4926,0.8483,0.9069,0.9215,2.081,1.8572,1.2517,1.7056,1.1704,1.1904,2.3893,BRCACancer
Utah__C03,0.5647,0.5012,1.2396,1.5147,0.5881,1.8951,1.1467,2.0283,0.5925,0.0445,1.4737,2.1142,1.2561,1.6126,0.2667,0.8439,1.1527,1.2277,0.6598,1.8793,1.0926,0.6286,0.9954,1.1291,1.0605,2.4788,2.3701,1.4231,1.9451,1.349,1.2795,2.5792,BRCACancer
Utah__C04,0.2923,0.3704,2.0212,1.2632,0.4087,1.5105,0.6556,1.2702,0.5666,0.0508,0.7962,1.3741,0.8383,1.1875,0.2023,0.5393,0.979,0.7169,0.4523,1.0478,0.5059,0.4406,0.5631,0.4603,0.5563,1.3735,1.6059,1.1768,0.9012,0.985,0.9356,1.9597,Control
Utah__C05,0.214,0.4282,1.2721,1.1596,0.2967,1.6132,0.561,1.597,0.3942,0.0465,0.9303,1.6573,0.928,1.1349,0.1357,0.4731,0.8706,0.6878,0.3624,1.2673,0.5473,0.3786,0.6458,0.4962,0.6721,1.8099,1.7745,1.1573,1.16,1.0237,0.7774,2.0705,BRCACancer
Utah__C06,0.167,0.0872,0.7035,0.5665,0.1841,0.8039,0.2724,0.3522,0.0886,0.0905,0.2515,0.5143,0.4412,0.4391,0.0318,0.4341,0.3107,0.1558,0.1769,0.3671,0.1078,0.0823,0.147,0.0704,0.2677,0.6652,0.5666,0.5374,0.4626,0.389,0.3509,0.6969,Control
Utah__C07,0.2802,0.3642,1.1656,1.2704,0.3607,1.7137,0.8757,1.5039,0.5385,0.0133,1.1545,1.8435,1.0885,1.1096,0.1667,0.619,0.7954,0.8201,0.3623,1.3982,0.6682,0.4296,0.6577,0.6274,0.7136,1.5005,1.6002,1.2008,1.4572,0.8866,0.8519,2.0872,Control
Utah__C08,0.3568,0.3645,1.562,1.4131,0.4262,1.6992,0.7973,1.7148,0.5718,0.0466,1.2713,1.8817,1.1859,1.4179,0.2738,0.7114,0.9733,1.0589,0.4813,1.4462,0.8183,0.4576,0.7276,0.8108,0.7628,2.1564,2.1407,1.2679,1.6415,1.0655,1.0566,2.2735,Control
Utah__C09,0.3126,0.3339,2.3816,1.2526,0.3085,1.755,1.0962,1.6979,0.4076,-0.0048,1.1501,1.9987,1.1108,1.2727,0.1461,0.563,0.881,0.7813,0.4251,1.3897,0.7024,0.4093,0.7603,0.6951,0.7672,2.0331,1.606,1.1943,1.4997,1.0073,0.9083,2.083,Control
Utah__C10,0.2926,0.3241,1.2761,1.2452,0.3185,1.8527,0.8773,1.7154,0.5628,0.0212,1.2514,2.0775,1.0914,1.2658,0.143,0.5243,0.854,0.6542,0.3825,1.5438,0.7744,0.3655,0.8332,0.7278,0.9136,1.9981,1.6405,1.1373,1.4961,1.023,0.8116,2.1182,BRCACancer
Utah__C11,0.5335,0.4473,1.6417,1.5328,0.5101,1.7474,1.0199,1.6869,0.5267,0.0524,1.1799,1.8986,1.1242,1.5555,0.2985,0.813,1.0401,1.0132,0.5718,1.5467,0.8088,0.5452,0.7867,0.8178,0.8312,2.0464,2.1858,1.3042,1.5826,1.1999,1.2001,2.2732,Control
Utah__C12,0.2266,0.2536,0.9171,1.1452,0.3112,1.4628,0.791,1.3805,0.5103,-0.0252,0.7623,1.4002,0.6991,1.1375,0.1455,0.5599,0.8388,0.6454,0.2652,0.9401,0.4866,0.2738,0.4843,0.4174,0.5808,1.3457,1.3743,1.0279,0.8975,0.8569,0.7293,1.9058,BRCACancer
Utah__D01,0.6105,0.1844,0.7339,1.5757,0.372,1.9326,0.5089,2.7613,0.1704,-0.0267,1.2857,1.3874,1.3944,1.4414,0.8266,1.7525,0.7586,1.1365,0.8801,1.6255,1.2521,0.7384,0.5968,1.1288,0.5909,2.1035,2.0027,1.2466,1.6881,1.0304,1.3172,2.1613,BRCACancer
Utah__D02,0.3579,0.431,1.2106,1.3968,0.4568,1.7786,0.9631,2.0025,0.6371,0.0588,1.1494,1.923,1.0319,1.2024,0.1983,0.7584,0.9158,0.7929,0.4381,1.3262,0.7809,0.4208,0.7424,0.7383,0.7323,1.7056,1.8111,1.1871,1.1391,1.1407,0.9813,2.2331,BRCACancer
Utah__D03,0.3696,0.291,1.0222,1.412,0.3427,1.6691,0.88,1.9059,0.6503,0.0248,1.0202,1.8496,0.8686,1.2233,0.1406,0.7527,0.9147,0.6973,0.4145,1.3647,0.7014,0.3507,0.5932,0.6003,0.7078,1.8676,1.9785,1.1799,1.0782,0.9649,0.9392,2.2995,BRCACancer
Utah__D04,0.3848,0.4079,1.183,1.6251,0.4717,1.6258,0.7995,2.0988,0.4961,0.0027,1.2215,1.7559,1.1519,1.3274,0.2901,0.7928,0.9905,0.8644,0.5941,1.3557,0.8036,0.4436,0.7228,0.8315,0.7547,1.8886,2.1672,1.2846,1.2462,1.1244,1.0958,2.3035,BRCACancer
Utah__D05,0.2755,0.2988,1.6839,1.5193,0.3436,1.7365,0.754,1.8024,0.6252,0.0467,1.1295,1.8809,1.0518,1.0651,0.1172,0.6554,0.8171,0.7921,0.5086,1.6067,0.7717,0.3941,0.8946,0.7064,0.8198,2.2717,2.2425,1.2773,1.468,1.0671,0.9351,2.4644,BRCACancer
Utah__D06,0.4914,0.4233,1.5613,1.5134,0.5196,1.8189,0.9539,2.005,0.4844,0.0319,1.2429,1.8966,1.2257,1.5069,0.2738,0.7797,1.0635,1.1561,0.6168,1.6435,0.8816,0.5062,0.7618,0.886,0.9186,1.8485,2.0838,1.2601,1.5951,1.1449,1.1695,2.347,BRCACancer
Utah__D07,0.3494,0.3049,1.7021,1.4296,0.4464,1.7794,0.885,1.7326,0.5927,0.03,1.2075,1.8583,1.2167,1.2439,0.162,0.6879,0.9348,1.0501,0.5184,1.6082,0.7651,0.4353,0.7789,0.8111,0.812,1.9708,2.1902,1.361,1.7222,1.0955,1.0636,2.4596,Control
Utah__D08,0.1738,0.196,1.1539,1.2683,0.3309,1.5141,0.6983,1.534,0.4862,0.0636,0.9695,1.6235,1.0438,1.1937,0.1492,0.5777,0.8146,0.6594,0.3849,1.2116,0.5799,0.327,0.5388,0.5506,0.5944,1.8856,1.9195,1.0759,1.2134,0.9208,0.8008,2.0043,Control
Utah__D09,0.4123,0.3659,1.1844,1.4266,0.4244,1.7268,0.8836,1.8582,0.5502,0.0187,1.1314,1.7543,1.1358,1.4054,0.1937,0.6644,1.0398,0.92,0.4905,1.506,0.7568,0.461,0.75,0.7371,0.8342,1.8798,1.9684,1.1563,1.3763,1.1878,0.9925,2.2575,Control
Utah__D10,0.2559,0.1923,1.0737,1.581,0.3991,1.5702,0.8928,1.513,0.4604,0.0229,1.0396,1.6518,0.9033,1.0493,0.2191,0.6788,0.8457,0.8182,0.4452,1.2498,0.5976,0.5002,0.6069,0.6175,0.8662,1.5577,1.805,1.1741,1.2081,0.9727,0.8691,2.0608,Control
Utah__D11,0.2017,0.1381,0.613,0.8295,0.2183,1.1595,0.3777,0.9506,0.2612,0.0857,0.5635,0.9607,0.6526,0.8394,0.2041,0.513,0.3809,0.3413,0.46,0.6441,0.3478,0.1668,0.3362,0.2635,0.4438,1.0332,0.8318,0.7649,0.6941,0.7674,0.5453,1.0799,Control
Utah__D12,0.2772,0.2587,1.2406,1.4151,0.352,1.4541,0.7047,1.4426,0.2633,-0.0252,0.8506,1.3328,0.8124,1.1456,0.2118,0.6065,0.9554,0.65,0.4226,1.0526,0.4714,0.284,0.511,0.4739,0.6411,1.4482,1.645,1.1078,0.8963,1.0716,0.8418,1.9494,Control
Utah__E01,0.2694,0.2586,2.3896,1.4031,0.2755,1.6553,0.9607,1.6468,0.0372,0.019,0.9334,1.5913,1.0877,1.2408,0.1402,0.5981,0.7767,0.6859,0.4081,1.3234,0.6038,0.3878,0.6806,0.5953,0.5674,1.9604,1.9667,1.2341,1.2679,0.8429,0.8678,2.2865,BRCACancer
Utah__E02,0.4218,0.3868,1.1487,1.4048,0.4329,1.9417,1.3882,1.8813,0.7077,0.0724,1.4187,2.008,1.3123,1.373,0.284,0.7186,1.0066,0.9235,0.5434,1.5839,0.9393,0.5055,0.8196,0.8881,0.8876,2.1398,1.8146,1.2589,1.7596,1.0079,1.1104,2.0691,Control
Utah__E03,0.3296,0.3691,1.7356,1.5979,0.4693,1.6468,1.0022,1.6891,0.5064,0.0514,1.0946,1.8502,1.0162,1.3944,0.2238,0.6768,1.1335,0.9809,0.5501,1.3712,0.6403,0.5039,0.6495,0.5972,0.864,2.0951,2.5653,1.3131,1.234,1.1542,1.0382,2.5675,Control
Utah__E04,0.3211,0.5079,2.1277,1.5412,0.5544,1.7651,1.1535,1.8013,0.7521,0.0433,1.2981,1.7236,1.206,1.7528,0.2593,0.6837,1.2731,1.1388,0.5435,1.6953,0.9014,0.5092,0.9894,0.8595,0.9364,2.0664,2.1702,1.2927,1.6957,1.2513,1.211,2.3923,Control
Utah__E05,0.2883,0.2159,0.9176,1.227,0.3934,1.8029,0.9051,1.7991,0.6264,0.0846,1.3184,1.8244,1.3142,1.3984,0.2565,0.6298,0.8005,0.9273,0.3906,1.4116,0.9195,0.4476,0.6676,0.9182,0.7476,1.857,1.5043,1.0775,1.7615,0.8811,0.9621,1.7647,Control
Utah__E06,0.2509,0.0102,3.1321,1.2853,0.1063,1.5149,1.1387,1.7651,0.297,0.0976,1.0115,1.8507,1.0073,0.585,0.0651,0.7063,0.4629,0.6201,0.4472,1.313,0.7608,0.3196,0.5451,0.7624,0.6492,2.195,1.8212,1.0728,1.2538,0.8027,0.7187,1.7415,BRCACancer
Utah__E07,0.3479,0.3355,2.5116,1.5114,0.4881,1.751,1.2291,1.8776,0.651,0.0565,1.1507,1.9246,1.0966,1.2295,0.1998,0.7396,0.9472,0.7918,0.513,1.6138,0.8107,0.4158,0.803,0.8198,0.8614,1.8636,2.0803,1.2529,1.3892,1.1035,1.0037,2.357,BRCACancer
Utah__E08,0.3922,0.3647,2.2463,1.5283,0.4382,1.8273,1.0953,1.9019,0.5388,-0.0066,1.3302,1.9142,1.2404,1.5255,0.2445,0.7273,1.0552,1.0338,0.5849,1.5744,0.8508,0.4823,0.8383,0.8485,0.8272,2.5096,2.5937,1.3526,1.6089,1.1578,1.1652,2.4895,Control
Utah__E09,0.394,0.324,1.3647,1.5643,0.5013,1.6663,1.0887,1.7189,0.5771,0.035,1.2287,1.8942,1.1152,1.447,0.243,0.696,1.0742,0.9124,0.439,1.3707,0.713,0.446,0.7519,0.7464,0.9038,1.7716,1.9447,1.2841,1.4833,1.0264,1.1176,2.1891,BRCACancer
Utah__E10,0.5272,0.2917,1.6804,1.6731,0.4769,1.9339,1.1073,2.0115,0.5714,0.0849,1.4286,1.8888,1.3277,1.24,0.2837,0.8765,0.9698,1.0637,0.7321,1.7265,1.0529,0.5916,0.829,1.0414,0.93,2.1909,2.082,1.3058,1.6658,1.0384,1.1407,2.2273,BRCACancer
Utah__E11,0.3174,0.3364,0.8826,1.3961,0.3426,1.6927,0.7592,1.5598,0.6169,0.0904,1.0373,1.7533,1.0308,1.2198,0.2042,0.6024,0.8395,0.7364,0.4051,1.3725,0.6029,0.3577,0.6435,0.6365,0.7267,1.7744,1.6218,1.2149,1.3089,0.9642,0.9202,1.9472,Control
Utah__E12,0.2576,0.1489,1.0163,1.2321,0.2372,1.7371,0.5979,1.4693,0.1991,-0.0078,0.8651,1.7108,0.8782,0.8554,0.1592,0.5941,0.6402,0.5699,0.3941,1.1324,0.4695,0.32,0.5806,0.4659,0.5585,1.4813,1.5233,1.0302,1.3092,0.751,0.6799,1.8884,BRCACancer
Utah__F01,0.5332,0.498,2.8778,1.6107,0.4206,1.8248,1.1425,2.136,0.4849,0.0543,1.4093,1.6842,1.321,1.7929,0.448,0.9272,1.167,1.264,0.6809,1.6937,0.9998,0.6377,0.7273,0.9704,0.8186,2.2008,2.3411,1.3793,1.5798,1.3383,1.3935,2.3986,Control
Utah__F02,0.4712,0.3885,1.405,1.5449,0.5375,1.8227,1.1918,1.9913,0.502,0.0414,1.3948,1.882,1.3576,1.5963,0.2557,0.8097,1.1417,1.1094,0.5864,1.7591,1.0783,0.5202,0.87,0.9519,0.989,2.0483,2.1203,1.3236,1.7736,1.3183,1.2488,2.404,Control
Utah__F03,0.3129,0.422,1.66,1.3953,0.3449,1.6327,0.8559,1.6675,0.6195,0.0322,1.2505,1.903,1.0568,1.2985,0.1202,0.5834,1.0058,1.0431,0.4162,1.4945,0.7006,0.4491,0.7669,0.7463,0.9019,1.7985,1.8109,1.2465,1.5022,1.2113,1.0207,2.245,Control
Utah__F04,0.6115,0.2435,1.4222,1.6199,0.3469,1.7334,0.7119,1.9897,0.3663,1e-04,1.203,1.6299,1.2974,1.3879,0.3533,1.2066,0.9111,1.1785,0.6779,1.6127,0.909,0.6218,0.6591,0.997,0.7301,2.1034,2.3763,1.3191,1.5848,1.1464,1.1988,2.3198,Control
Utah__F05,0.3875,0.356,1.152,1.5073,0.4087,1.804,0.8447,1.8371,0.6431,0.0411,1.3085,1.8658,1.2154,1.4998,0.2391,0.6934,1.0555,0.9999,0.5147,1.7212,0.8329,0.4838,0.7969,0.7676,0.9365,2.3019,2.3862,1.3099,1.6465,1.1657,1.1092,2.3311,Control
Utah__F06,0.1783,0.3687,1.3019,1.3651,0.2371,1.5188,0.8277,1.6138,0.5641,0.0828,1.0146,1.6519,0.9194,0.9346,0.1182,0.6237,0.9441,0.7605,0.4672,1.3791,0.6675,0.4362,0.6174,0.5554,0.742,1.6339,1.7435,1.2043,1.0209,1.0598,0.7989,2.1272,Control
Utah__F07,0.4907,0.4012,1.785,1.5015,0.3191,2.0904,1.0256,2.2564,0.441,-0.0076,1.4476,1.9002,1.44,1.6669,0.5974,1.1087,0.9762,1.0279,0.6281,1.5711,1.0493,0.5961,0.7896,1.0482,0.8489,1.9783,1.8032,1.3011,1.9228,1.2013,1.2443,2.088,Control
Utah__F09,0.4605,0.4862,2.0297,1.6157,0.5695,1.7633,1.2359,1.9871,0.5587,0.035,1.4419,1.8495,1.2745,1.5015,0.2491,0.7305,1.302,1.2081,0.5816,1.8769,1.0083,0.5788,0.9428,0.9535,1.082,2.0686,2.2005,1.3285,1.6176,1.3688,1.1607,2.49,Control
Utah__F10,0.5135,0.4743,2.4101,1.6602,0.4589,1.9638,1.1938,2.1442,0.6426,0.0019,1.5371,2.1343,1.4192,1.4724,0.3953,0.9335,1.2103,1.0664,0.6598,1.8179,1.1104,0.587,0.9037,1.1028,1.0611,2.5602,2.3267,1.3907,1.8708,1.2975,1.1596,2.453,Control
Utah__F11,0.3279,0.4377,2.4183,1.5684,0.4491,1.6324,0.8759,1.7251,0.5074,0.044,1.1408,1.9323,1.0463,1.2777,0.1502,0.6086,1.1665,0.9915,0.4879,1.563,0.7336,0.4251,0.8001,0.629,0.9395,1.9059,2.2831,1.3147,1.2641,1.2488,1.0496,2.5608,Control
Utah__F12,0.5466,0.2632,1.8228,1.6505,0.309,1.9646,0.7969,2.4057,0.3391,0.0347,1.416,1.849,1.4184,1.2802,0.3441,1.3352,0.9593,1.0993,0.829,1.7082,1.0897,0.6982,0.7254,1.0312,0.7207,2.0998,1.9529,1.3553,1.7581,1.1022,1.143,2.1583,Control
Utah__G01,0.4296,0.292,1.344,1.5528,0.3893,1.6537,0.8359,1.9914,0.3485,0.0174,1.2117,2.1881,1.1588,0.9302,0.2456,0.8142,0.9913,0.8917,0.6109,1.4293,0.8402,0.4734,0.715,0.7577,0.8431,1.7731,2.1116,1.2417,1.031,1.19,0.8855,2.153,Control
Utah__G02,0.3163,0.3295,1.6201,1.4222,0.3428,1.6388,0.9297,1.7844,0.5243,0.0282,1.0169,1.7452,1.01,1.0989,0.1606,0.6571,0.9558,0.7866,0.4389,1.3864,0.7033,0.3672,0.666,0.7526,0.6779,2.0982,2.0564,1.1154,1.1592,1.0052,0.8858,2.1053,Control
Utah__G03,0.4553,0.4285,1.5573,1.6403,0.416,1.8761,1.0439,1.9912,0.531,0.08,1.48,1.9201,1.4426,1.5486,0.3478,0.7784,1.1056,1.1901,0.6067,1.7813,1.0847,0.5842,0.8924,1.1155,0.9439,2.3956,2.2296,1.3595,1.9013,1.229,1.1407,2.3505,Control
Utah__G04,0.3109,0.4464,1.5143,1.4798,0.5087,1.9544,1.0244,2.1533,0.6091,0.0521,1.36,2.1143,1.2702,1.5605,0.2835,0.6454,1.1757,0.8834,0.4615,1.699,0.9141,0.4137,0.8647,0.9417,1.0214,2.3396,2.233,1.298,1.5585,1.2063,1.0824,2.6221,BRCACancer
Utah__G05,0.2891,0.0816,0.9459,1.1658,0.246,1.4671,0.396,1.5503,0.2248,-0.0204,0.7323,1.2665,0.9355,1.021,0.2955,0.7641,0.7052,0.6771,0.3904,1.0968,0.5525,0.3861,0.3242,0.5383,0.4425,2.0588,1.8544,1.0243,1.0541,0.8599,0.8245,1.7726,BRCACancer
Utah__G06,0.3174,0.2113,2.0183,1.4026,0.2548,1.8878,1.0268,2.0717,0.3996,0.0531,1.2154,2.2262,1.2309,0.975,0.1939,0.7,1.0116,0.7975,0.4727,1.6359,0.9704,0.4129,0.8023,1.0108,0.8304,2.3641,1.8986,1.1969,1.4509,1.0099,0.9053,2.1124,BRCACancer
Utah__G07,0.3354,0.2353,0.923,1.3968,0.3281,1.6804,0.831,1.5849,0.246,-0.0178,1.1957,1.7,1.123,1.5038,0.2585,0.6061,0.9459,0.9208,0.4056,1.3305,0.6888,0.418,0.6034,0.6015,0.6301,1.8022,1.8563,1.1287,1.3632,0.9107,0.895,2.1183,Control
