@relation data

@attribute id string
@attribute 9521 numeric
@attribute 10056 numeric
@attribute 8565 numeric
@attribute 5917 numeric
@attribute 6301 numeric
@attribute 2617 numeric
@attribute 3735 numeric
@attribute 51520 numeric
@attribute 9255 numeric
@attribute 7407 numeric
@attribute 7453 numeric
@attribute 16 numeric
@attribute 3376 numeric
@attribute 833 numeric
@attribute 7965 numeric
@attribute 3035 numeric
@attribute 2193 numeric
@attribute 6897 numeric
@attribute 1615 numeric
@attribute 4677 numeric
@attribute 5859 numeric
@attribute 4141 numeric
@attribute 2058 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4462,1.0322,1.2165,1.4935,1.8817,1.5025,0.6022,1.9538,1.2042,0.5023,1.5959,1.3027,1.5829,0.7459,1.1354,1.1509,1.3873,1.2982,1.3318,0.8281,1.6166,1.5597,1.5681,Control
A02,0.2098,0.6225,0.9092,1.3292,1.6819,1.3438,0.4613,1.8003,0.9994,0.4183,2.0417,0.9734,1.2825,0.5926,1.0277,0.9053,1.2494,1.2177,1.0216,0.6743,1.5927,1.3391,1.4294,Control
A03,0.2022,0.8168,1.1966,1.2923,1.7482,1.4721,0.6356,1.7478,1.0013,0.5572,2.554,1.174,1.416,0.744,1.146,1.1047,1.3159,1.3518,1.0247,0.8179,1.5939,1.5244,1.4728,Control
A04,0.1873,0.8652,1.0125,1.2123,1.8797,1.4328,0.5247,1.8502,1.0218,0.6113,1.8258,0.9738,1.2768,0.4816,1.0046,0.9734,1.2933,1.2349,1.4244,0.6955,1.7123,1.2954,1.6621,Control
A05,0.2699,0.9268,1.1532,1.3415,1.9232,1.5403,0.5494,1.8448,1.0344,0.712,2.1491,1.1705,1.3313,0.6809,1.2395,1.0982,1.4139,1.3479,1.1607,0.7644,1.7642,1.5175,1.6279,Control
A06,0.2878,0.8062,1.0084,1.2075,1.7639,1.3647,0.5058,1.8177,1.0092,0.4958,2.0036,1.084,1.3502,0.6248,1.0461,1.0019,1.3064,1.2181,1.0977,0.7873,1.6921,1.4448,1.4965,Control
A07,0.4279,0.9936,1.0048,1.4465,1.8302,1.4572,0.497,1.9603,1.0361,0.5045,1.9451,1.0854,1.3957,0.6745,1.1125,1.0508,1.3071,1.2403,1.2131,0.8045,1.7178,1.5191,1.5397,Control
A08,0.4339,1.2163,1.0563,1.3686,1.6973,1.5203,0.546,1.9346,0.9505,0.4119,2.0065,1.0533,1.5116,0.64,1.0533,1.0093,1.1908,1.178,1.2963,0.7932,1.4673,1.4161,1.4538,Control
A09,0.2769,0.9507,0.9584,1.2241,1.795,1.4504,0.4986,1.8292,0.8822,0.4384,2.0078,1.1379,1.5314,0.6593,1.0266,1.0049,1.2998,1.18,1.2051,0.7409,1.4906,1.4511,1.4054,Control
A10,0.4403,1.0317,1.0516,1.4002,1.9279,1.4756,0.5552,1.8211,0.9844,0.4606,1.967,1.0422,1.4218,0.6532,1.2131,1.0572,1.281,1.3221,1.271,0.7974,1.6055,1.3691,1.6174,Control
A11,0.2061,0.6064,0.78,1.1916,1.4599,1.1935,0.4091,1.396,0.7582,0.2519,1.4871,1.0083,1.4498,0.5299,0.8929,0.8783,1.2845,1.0165,0.9461,0.5657,1.3499,1.3402,1.2658,Control
A12,0.0995,0.7045,0.8197,1.1125,1.5126,1.1202,0.2946,1.2679,0.8417,0.2655,1.1496,0.5731,0.9852,0.335,1.1758,0.7415,1.0148,0.9922,0.8901,0.4524,1.4516,0.8248,1.1689,Control
B01,0.3602,1.0047,1.0263,1.3224,1.6849,1.4383,0.6719,1.7802,1.3134,0.1952,1.8142,0.863,1.4671,0.5306,0.9735,1.0093,0.9568,1.0999,1.1331,0.9152,1.4524,1.2935,1.3823,Control
B02,0.3696,0.9661,1.239,1.4607,2.0531,1.5835,0.6824,1.9601,1.2154,0.5505,1.9728,1.1772,1.5182,0.6433,1.1121,1.2579,1.3065,1.3364,1.2067,0.9651,1.9215,1.5707,1.5614,Control
B03,0.3401,0.928,1.1244,1.4002,1.8371,1.5019,0.5862,1.8899,1.2169,0.3397,1.8116,0.994,1.4395,0.6274,1.0013,1.1031,1.1898,1.3102,1.1539,0.9385,1.6948,1.4579,1.5392,BRCACancer
B04,0.3071,0.9099,1.1266,1.1438,1.5192,1.236,0.5026,1.6705,0.8928,0.3469,1.4296,0.8109,1.1932,0.6169,0.8881,0.9145,1.1037,1.0935,1.1629,0.6228,1.3079,1.3293,1.2637,BRCACancer
B05,0.2069,0.7116,0.9728,1.1947,1.5237,1.1618,0.4562,1.3388,1.0022,0.3861,2.148,0.8326,1.2355,0.4804,1.2491,0.8351,1.2225,0.9836,1.0899,0.63,1.6335,1.257,1.2115,BRCACancer
B06,0.1466,0.6883,0.8324,1.2986,1.3996,1.1177,0.384,1.5445,1.0003,0.0777,1.3934,0.5843,1.1519,0.33,0.725,0.7903,0.7619,0.9209,0.893,0.7602,1.2998,1.2088,1.1553,BRCACancer
B07,0.399,0.9919,1.2792,1.5864,2.016,1.6045,0.5711,2.1365,1.2612,0.573,1.7958,1.1732,1.5663,0.7073,1.1782,1.278,1.2838,1.4148,1.3172,0.891,1.7276,1.624,1.581,BRCACancer
B08,0.3093,0.6997,0.8765,1.3787,1.7265,1.364,0.5065,1.5995,0.9583,0.3905,1.7531,1.0781,1.3281,0.5674,1.0157,0.8565,1.4173,1.1652,1.0467,0.7684,1.5825,1.4753,1.3886,Control
B09,0.145,0.8323,0.9349,1.0707,1.3372,1.1159,0.5238,1.4734,0.7189,0.2428,1.6971,0.5873,1.1326,0.5737,0.7308,0.7088,1.0055,0.7168,0.8859,0.5917,1.1056,1.1636,0.9903,Control
B10,0.2593,0.8059,0.8639,1.1701,1.5641,1.2559,0.3568,1.7041,0.7118,0.2444,1.3809,0.6872,1.1186,0.4094,0.7473,0.788,1.1015,0.996,1.0036,0.5329,1.2861,1.1432,1.3126,Control
B11,0.3281,0.8567,0.8517,1.3819,1.6426,1.3184,0.4413,1.5039,0.9279,0.486,1.9044,0.9512,1.1919,0.4802,1.4791,0.9325,1.3631,1.1078,0.9256,0.6803,1.5326,1.1841,1.3326,Control
B12,0.119,0.5522,0.6309,0.6686,1.0558,0.6467,0.3226,1.1128,0.6054,0.1408,0.9859,0.3608,0.7388,0.3566,0.472,0.5371,0.8282,0.4927,0.7563,0.4146,0.9931,1.0452,0.6797,Control
C01,0.2667,0.7974,1.0391,1.2299,1.6075,1.3569,0.4752,1.701,0.8707,0.5991,2.2154,1.1196,1.3151,0.6471,1.0601,1.04,1.2932,1.1991,1.0387,0.8262,1.726,1.5649,1.3321,BRCACancer
C02,0.2905,0.7777,1.0527,1.2758,1.7543,1.4299,0.4715,1.8254,0.9076,0.6157,1.5475,1.0803,1.3383,0.5311,0.905,1.1485,1.3432,1.2455,1.1505,0.7416,1.802,1.4692,1.4956,BRCACancer
C03,0.263,0.7463,1.1668,1.2962,1.8812,1.4928,0.5632,1.6283,0.9995,0.6923,2.041,1.288,1.3957,0.751,0.9835,1.197,1.3296,1.2412,1.1633,0.7935,1.7969,1.6132,1.4997,BRCACancer
C04,-0.0138,0.3329,0.6159,0.6148,1.0633,0.6633,0.3335,0.8136,0.5921,0.2837,1.2667,0.6493,0.9049,0.3292,0.5497,0.4866,1.218,0.7302,0.7355,0.4463,1.3248,1.0316,0.9017,Control
C05,0.0294,0.3331,0.5944,0.8461,1.2597,0.8815,0.3274,1.0443,0.6611,0.362,1.4306,0.7168,0.8519,0.2771,0.7068,0.5647,1.1818,0.8595,0.7899,0.5488,1.5676,1.0996,1.1231,BRCACancer
C06,-0.1018,-0.0102,0.3435,0.1406,0.5764,0.2457,0.113,0.1187,0.1613,0.0475,0.4084,0.1359,0.3111,0.2588,0.1746,0.1054,0.7769,0.1703,0.2777,0.1253,0.5487,0.463,0.3027,Control
C07,0.1002,0.567,0.7277,0.994,1.4222,1.1547,0.3583,1.3666,0.6746,0.3759,1.2019,0.8343,1.0641,0.3774,0.8322,0.7549,1.2119,0.9549,0.8717,0.5536,1.6465,1.1403,1.3939,Control
C08,0.1588,0.7351,0.9169,1.1145,1.6295,1.3463,0.441,1.662,0.8201,0.4973,1.986,1.1488,1.277,0.4841,0.9002,0.9206,1.2633,1.0876,0.9845,0.6923,1.679,1.3689,1.4402,Control
C09,0.1937,0.547,0.8368,0.9938,1.5889,1.222,0.3841,1.5775,0.7106,0.4694,1.4821,0.8784,0.9805,0.3787,0.8875,0.8357,1.2029,1.0977,0.9003,0.5279,1.7185,1.1921,1.2741,Control
C10,0.1716,0.6437,0.8503,1.154,1.7292,1.2418,0.3707,1.5375,0.8223,0.4908,1.6631,0.8528,0.9695,0.3228,0.9356,0.8267,1.3041,1.1811,0.9963,0.5525,1.8066,1.1618,1.451,BRCACancer
