@relation data

@attribute id string
@attribute 10228 numeric
@attribute 10282 numeric
@attribute 10490 numeric
@attribute 10652 numeric
@attribute 10791 numeric
@attribute 112755 numeric
@attribute 116841 numeric
@attribute 143187 numeric
@attribute 2054 numeric
@attribute 415117 numeric
@attribute 51272 numeric
@attribute 53407 numeric
@attribute 55014 numeric
@attribute 55850 numeric
@attribute 6616 numeric
@attribute 662 numeric
@attribute 6804 numeric
@attribute 6809 numeric
@attribute 6810 numeric
@attribute 6811 numeric
@attribute 6843 numeric
@attribute 6844 numeric
@attribute 6845 numeric
@attribute 8417 numeric
@attribute 8673 numeric
@attribute 8674 numeric
@attribute 8675 numeric
@attribute 8676 numeric
@attribute 8677 numeric
@attribute 8773 numeric
@attribute 9341 numeric
@attribute 9342 numeric
@attribute 9482 numeric
@attribute 9527 numeric
@attribute 9554 numeric
@attribute 9570 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,10.065738488,9.082608877,8.097256722,4.757305356,12.17610621,4.967873236,8.57927928,4.133441966,8.338174401,7.510252113,7.242652817,6.566172513,6.929202549,7.96084344,6.78737685,7.9018901365,6.586768964,9.266318716,10.35684839,9.68432390967,6.474378222,10.05577764,10.55403266,7.0329439195,12.26795863,7.08095092733,8.763704061,10.19799102,10.63866242,7.854654485,11.85662794,9.201732556,10.14474144,7.524236642,9.787507202,7.48896458133,Control
GSM427159,9.9674042975,8.417157497,7.697873054,5.420053896,11.77806492,5.263796174,8.861816698,5.398154738,8.144246271,9.226202111,7.761553102,6.672782877,6.383968294,7.903672692,6.609192948,7.6572091525,6.975192016,9.803041781,10.7254091,9.48237641233,6.924868013,10.58383522,10.09301842,6.803770737,12.94623653,7.145440777,8.698887037,8.566911335,10.72694212,7.410702718,11.99166543,8.742091394,8.745221468,7.5829690045,9.116857992,7.69064311667,BRCA
GSM427160,10.0534262995,8.777880861,7.266648646,5.73478497,11.10122084,5.7913656,9.252807995,5.283469238,6.92758333,9.32893356,7.979055185,7.156085921,7.012460079,8.640083234,7.114893166,7.5206823645,7.081033649,9.691255469,10.43822556,9.896864414,6.573424817,10.30762238,10.19721704,6.487304839,13.2433667,6.754499058,8.723558637,6.853063496,10.9723177,7.665126013,11.42933496,9.172571974,9.398316765,7.6686501785,9.166829108,7.52959752667,BRCA
GSM427162,9.875544179,7.047917653,8.130674964,5.868397398,10.94604565,5.193979903,9.589941868,5.989826604,7.02492808133,9.838999467,8.011871746,7.101505964,7.272725709,8.649032592,8.223815268,7.4072738305,7.715191761,9.847785999,10.86526952,9.23918928433,6.73623139633,10.51475871,9.926592927,6.0722384715,13.57316849,6.865842488,8.9340190675,7.403653582,10.7777528,6.970589726,11.78564057,8.584211958,9.192268846,7.327826426,8.715139304,6.881035269,Control
GSM427163,10.15908437,9.185650475,8.457135749,5.397641479,11.46641824,5.163107462,8.996276543,5.252865266,7.03595928867,9.603571235,8.440081308,6.84090732,7.117464214,7.853326906,7.3756054295,7.8112194555,6.458370212,10.76139148,10.37805668,10.006562338,6.52716529733,10.6829685,10.23494347,6.7178449165,12.9597684,6.88872770667,8.2439921465,8.26640137,10.52443425,8.2608094875,11.79804253,9.6178674,10.04482137,7.5332249605,8.834969606,7.518089536,BRCA
GSM427164,9.972659571,8.298132609,8.242651477,5.515077886,10.44156469,4.812512701,8.76446619,5.694818396,8.50042411467,7.111008157,7.226318559,6.820725056,7.028627509,7.063775592,6.477823674,7.466697032,6.86505622,10.00315284,10.33342405,9.93965722833,6.60216317467,9.907754874,10.97151861,6.8196914125,11.94707994,7.127199558,8.801849018,10.11695507,10.13755512,8.5564312715,12.42627007,9.037218243,8.986027686,7.889154574,9.288785994,7.87423432567,BRCA
GSM427165,9.6162036255,6.172733142,7.577959591,5.410418489,11.84476863,4.615929054,8.924932074,5.587223392,7.39732519933,9.465179215,6.963246156,6.12820639,6.717817344,7.63143378,8.418540522,7.126156664,6.698639127,10.08160364,11.26574119,9.48106184433,6.957280511,9.785085055,9.823694088,6.295594696,13.07564465,6.46374761633,8.6805351035,6.111350232,10.37947886,7.923708555,11.47029296,8.931292376,8.874521214,6.6701248215,8.40714147,6.808092387,BRCA
GSM427166,9.589771193,9.030143702,8.165863118,5.447753778,12.28023003,5.190033289,8.394442463,5.023045997,7.50587193367,8.16083087,7.807163503,6.869597313,6.666902575,8.064959792,6.8454990825,7.548474188,6.560413565,9.569955799,10.43324145,9.935979658,6.83781298733,10.28801852,10.60154822,6.5936127185,13.17297049,7.20494151633,8.713480153,8.709412238,10.99053322,8.395175267,11.50362218,8.551997661,10.10617723,7.2843799725,9.998054828,7.29078883633,Control
GSM427167,9.8474040145,9.432949558,8.39553534,5.511603435,11.17866503,5.167931151,8.789192187,5.503993644,7.461051921,8.748797585,7.923893643,7.180707637,7.174279382,8.033204275,7.2681816375,7.9259374745,6.832007438,9.955810122,10.41191374,9.76758242767,6.412332981,10.82820416,10.39442548,6.582337549,12.91499054,6.94425344767,8.777709021,7.261721494,10.3384693,7.976401326,11.48413324,9.33928279,10.10544405,7.7692521185,9.075372932,7.37976468333,BRCA
GSM427169,9.8347237465,8.492254916,8.398146319,5.853503721,11.35066867,5.109790179,8.905267496,5.75195321,6.99163409633,8.457730865,7.719219598,7.029483599,6.924548653,8.457730865,6.8123894965,7.8991359045,6.971661738,9.484632162,10.73727294,9.628862854,7.18493419067,10.65531183,9.612141036,6.4086364155,13.45429804,6.876200135,8.379234445,8.45875635,10.60938218,7.672863814,11.65981099,9.250008858,10.09194478,7.453934194,9.698179891,7.66171610433,BRCA
