@relation data

@attribute id string
@attribute 183 numeric
@attribute 185 numeric
@attribute 1906 numeric
@attribute 1909 numeric
@attribute 1910 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2353 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 387 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5970 numeric
@attribute 8038 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1120901046,-0.0788496102,0.0146114439,-0.0234210352,0.0924974091,-0.0304579000,0.1537555695,-0.0801269710,0.8212452234,1.7024177213,2.3560742060,0.1863047483,0.0372776528,0.8370002049,0.2608651281,-0.0981862237,1.2157194917,0.4071478720,BRCA
GSM481003,0.1677330759,-0.0284873306,0.7091912907,0.0619486000,0.0447493714,0.6191529817,0.0484339897,-0.1516893194,0.9474795161,2.4163282448,2.2548772812,0.2694517161,0.0608519517,0.9900261754,0.2829620648,-0.0518483993,1.5458108518,0.2418114128,BRCA
GSM481004,-0.0217560859,0.0138414101,-0.0000220279,-0.0651949846,0.0170582183,0.1518570445,0.2059234660,-0.2391101478,0.8814408686,1.9569436598,2.2044553339,0.3419797647,0.1890115326,1.0766678804,0.4684481415,-0.1085750333,1.4715695732,0.6557844190,BRCA
GSM481005,-0.0178412233,0.1755062199,0.3580769161,0.1036066742,0.0492621837,0.4012778942,0.2165325873,-0.1103455591,0.8521304950,1.9105042447,2.3612720490,0.1626732602,0.0661443981,0.8211322722,0.3166812967,-0.0871069950,1.2129281088,0.5191018291,BRCA
GSM481006,0.1622340593,0.0155653362,0.0651288664,0.1354427282,0.1119094922,0.3139419490,0.1430200110,-0.1162875150,0.8876503406,1.8248747664,2.5397693236,0.2744588943,0.1223146532,0.9354205676,0.2588561041,-0.1044239603,1.3122026393,0.3702403848,BRCA
GSM481007,0.5141294134,-0.0307493399,0.1652621510,0.0163656720,0.0150298251,0.0250401876,0.1262126311,-0.0361999132,1.1560421735,2.0019709589,1.9990592401,0.2869294803,0.0016019143,1.0210435065,0.2214731303,-0.0580448157,1.4910032429,0.1662147177,BRCA
GSM481008,-0.0906978261,0.0839432314,-0.0423850521,-0.0094756518,-0.0566516937,-0.0105014925,0.2092566926,-0.1402303537,1.2938889639,2.1130765477,1.7342027903,0.2562567367,0.2086261566,0.8990125299,0.2738108856,-0.1056714096,1.3571830794,0.3190437431,Control
GSM481009,0.1032766087,-0.0571781541,-0.0007842268,0.0964795608,0.1278124067,0.1017885568,0.0047963763,-0.1590186953,0.5253295350,1.1429168019,2.2850365361,0.0096561856,0.0623427681,0.4572595951,0.3586061170,-0.1066654161,0.9630623995,0.3454153417,Control
GSM481010,-0.1275365269,-0.0363727198,0.3262163172,0.2477210390,-0.0186898408,0.0557148577,0.2403421661,-0.0893704778,0.9039840400,2.0214559557,2.1533832948,0.2640629692,0.1809599443,0.7915824455,0.3844459151,-0.1128206664,1.2152642781,0.2561484062,Control
GSM481011,-0.0954623277,-0.0570911442,-0.0186609713,-0.0583428343,0.0869971405,0.0734742197,0.1001883706,-0.1973138971,1.1300241724,1.9929131126,2.2447497329,0.2834044827,0.0443784665,0.8280705125,0.2189997299,-0.0728182171,1.4994342731,0.1854069981,Control
GSM481012,0.0901940650,-0.0062338174,0.1642255299,0.0762428881,0.0422411028,0.0148822237,0.2196793913,-0.0651978801,0.8123865621,1.2819637983,2.1506860018,0.2250499161,0.1195168558,0.8961387801,0.3012960630,-0.0738986904,1.1187853771,0.2969976990,Control
GSM481013,-0.0923052864,0.1760611688,0.1212708560,-0.0446936340,-0.0223674572,-0.0495386965,0.1439852360,-0.0780185167,1.6534560970,2.1861975414,2.0707321923,0.2549379326,0.2367984392,0.8020540474,0.2869227106,-0.0820605647,1.5556905367,0.2553853901,Control
GSM481014,0.9715413782,0.1729312864,0.1573790679,-0.0053323367,0.0904675363,0.1841504095,0.1133419890,-0.0927657989,1.0210845322,1.8001296663,1.7781166394,0.0906496075,0.3497016751,0.8919377841,0.3662355639,-0.0366185473,1.1714154971,0.0525955243,BRCA
GSM481015,0.7389688491,-0.0524624229,-0.0513523347,0.0217763794,0.2363834747,0.1114942539,0.1313431334,-0.1341951147,1.1101989111,1.4603227840,1.9033428073,0.0833212485,0.1032914892,0.9676776741,0.5592342077,-0.1075610523,1.3739821009,0.1359879318,BRCA
GSM481016,-0.0962299180,0.4419858828,0.4010685267,0.1556804575,0.1351195968,0.1480843542,0.1587452459,-0.1218642277,0.9262994193,1.5068117673,2.3405411761,0.0930074888,0.0883782635,0.7186530775,0.3925376143,-0.0964053414,1.1017041531,0.5636247598,BRCA
GSM481017,0.0572759023,0.4108932661,0.1339178070,0.3813973994,0.0249340134,0.1464080864,0.1598385778,-0.0937838936,0.5171931558,1.2559292518,2.1851941269,0.1540562862,0.1718103302,0.5380615876,0.3875305197,-0.1181952647,0.8351121861,0.5060579195,BRCA
GSM481018,0.4493382082,0.4051279905,0.1461255264,-0.0319076370,0.2204206547,-0.0302334911,0.0214997668,0.3026921824,0.9430964104,1.1901463502,2.5245587905,0.3944780438,-0.0151011771,0.7656023544,0.2355220466,-0.0891170487,1.2476541475,0.3444350271,BRCA
GSM481019,-0.0439277514,0.6950520369,-0.0351654179,0.0153289371,0.0613541982,1.1363345460,0.2886040990,-0.1735437464,1.1114784536,2.0744934480,2.0153236905,0.2397816159,0.1585245694,0.8776032864,0.3113696513,-0.0435891431,1.1705218292,0.2873452573,BRCA
