@relation data

@attribute 2897 numeric
@attribute 2901 numeric
@attribute 2898 numeric
@attribute 1741 numeric
@attribute 2899 numeric
@attribute 805 numeric
@attribute 1742 numeric
@attribute 83988 numeric
@attribute 801 numeric
@attribute 808 numeric
@attribute 1739 numeric
@attribute 2900 numeric
@attribute Class {Control,BRCA}

@data
5.45914863433,6.390259793,5.14389293,6.06476571133,4.33689681,13.59313376,8.85288926,9.87519434667,13.11037161,12.33572539,5.629364816,5.507248571,Control
5.48866839833,6.41304026,5.68503616675,6.266832976,4.778486368,13.5121695,8.71258815,10.3955654583,12.75620088,12.47764072,5.62600922,5.672079654,BRCA
5.77145313467,6.541875363,5.38541054,6.51646028633,5.447257868,13.47944813,8.943878208,10.631877336,12.13760287,12.54827894,4.919591852,5.676670267,BRCA
6.30059630433,6.355796501,5.2453898775,6.68863141433,4.435394156,13.35270561,8.818774784,10.428714425,12.20536419,12.76004735,5.30196368,4.863456876,Control
5.795395187,6.076394081,5.16207089225,6.78317326,5.185877691,13.37889296,8.419687541,10.6418520903,12.34682957,12.45248586,5.633294061,5.349976695,BRCA
5.289440425,6.531424838,5.19619348225,6.559610877,5.214330049,13.71343219,7.431102924,10.9695410167,13.11510467,12.66384721,5.577437325,5.30196368,BRCA
6.07674036233,6.365014999,5.0476802585,6.382674279,5.48205062,13.29267684,9.772562477,10.1034249417,12.34260121,12.61750082,5.072332275,4.981180512,BRCA
5.22531575733,6.048874401,5.0586196555,6.339117021,5.261917434,13.44200721,8.983991943,10.025326822,12.57155186,12.74796537,5.69600164,5.604820987,Control
5.48386412833,5.969594455,5.27593029375,6.65683526433,5.305251227,13.70458133,8.939638805,10.8651163833,12.3148028,12.4865699,5.753892801,5.712603517,BRCA
6.75049318733,6.069643769,5.18470015175,6.48289707067,5.048771569,13.30755735,9.017365988,10.0174249857,12.71572616,12.57561022,5.044406414,6.090647705,BRCA
5.84987190033,6.062214149,5.06934056475,6.37864912667,5.224977213,13.38150649,8.91139283,9.53574801633,12.72208073,12.59449147,6.157150477,5.488652576,BRCA
5.416846144,6.063778625,5.16107644725,6.69205724367,5.151586144,13.60583775,8.491693915,10.150175549,12.77087865,12.7232493,5.631549051,5.434637608,Control
5.27432904233,5.448414727,5.136413995,6.34064834767,5.082799703,13.47298527,8.626522298,11.0129479467,12.97797754,12.52742331,5.620154746,5.281801394,Control
5.95027385967,6.511361788,5.5027803985,6.360369755,5.211315238,12.16391545,9.406067387,10.3464670353,12.99135537,13.2860567,5.580003175,5.538857248,BRCA
5.289244372,6.444605472,5.54851116875,6.49610685333,5.292055848,12.44601199,9.826628375,10.084474187,13.22427159,13.16228672,5.920954969,5.39352882,BRCA
5.70802041367,6.681523496,5.37826363175,6.586059103,5.139767484,12.2076581,9.589941868,10.3439307583,12.53522562,13.15138292,5.439300032,5.404810541,BRCA
7.105988345,6.460542414,5.3290165685,6.632675591,5.316518,12.15610687,9.255879016,9.44173888567,12.56790862,13.15138292,5.346435058,5.51286784,BRCA
5.50039798633,6.098669702,5.594494205,6.423369994,4.969831133,12.43207997,9.489206292,10.21465569,12.61931219,13.08540943,5.701972633,5.549831826,BRCA
5.73331585533,6.349573719,5.3777293845,6.45055799267,5.350860747,12.39881323,9.71030757,10.0438750383,12.52524557,13.04201932,5.28356184,5.529517425,BRCA
5.41323831033,6.369994768,5.26922363075,5.97763488167,5.334149236,8.929717871,10.15138482,10.8896121387,12.50816376,10.82365605,5.676811285,5.505264734,BRCA
