@relation data

@attribute id string
@attribute 171568 numeric
@attribute 5437 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 11178 numeric
@attribute 11128 numeric
@attribute 5440 numeric
@attribute 55703 numeric
@attribute 10621 numeric
@attribute 661 numeric
@attribute 55718 numeric
@attribute 5441 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5943,1.1046,0.9985,0.7216,-0.0888,0.8227,1.1193,0.5558,0.7686,0.6942,1.244,0.8237,Control
A02,0.3696,0.9106,0.873,0.4074,-0.0681,0.5604,0.925,0.3259,0.5533,0.5829,0.8748,0.6974,Control
A03,0.5245,0.9876,1.0436,0.7004,-0.123,0.7586,1.1115,0.4586,0.7461,0.6475,1.029,0.691,Control
A04,0.4573,1.0146,0.9307,0.5789,-0.0247,0.6061,1.1223,0.3434,0.5477,0.6441,0.9249,0.7874,Control
A05,0.5821,1.0117,1.1613,0.7281,-0.0273,0.8122,1.0206,0.4734,0.6436,0.6815,0.971,0.9355,Control
A06,0.5664,0.9888,1.0126,0.634,-0.0916,0.7042,0.9865,0.5401,0.7047,0.5789,0.9722,0.8716,Control
A07,0.4404,1.0136,0.9793,0.7275,-0.1088,0.7325,0.932,0.5164,0.6721,0.6401,0.9838,0.6767,Control
A08,0.412,0.8421,0.6605,0.5969,-0.1373,0.8512,0.9012,0.5946,0.7269,0.6311,1.0464,0.6333,Control
A09,0.4983,0.9198,0.9128,0.5718,-0.1143,0.7237,0.8544,0.499,0.6731,0.5672,1.061,0.5969,Control
A10,0.3693,0.9751,0.9619,0.6541,-0.0426,0.7856,1.0208,0.5495,0.7271,0.607,0.8831,0.7347,Control
A11,0.4028,0.711,0.8973,0.6742,-0.0435,0.6219,0.846,0.4166,0.6437,0.3683,0.8524,0.7589,Control
A12,0.1792,0.7826,0.6337,0.5294,-0.1755,0.2271,0.9515,0.1153,0.3356,0.4035,0.6196,0.497,Control
B01,0.4282,0.8662,0.5247,0.5571,-0.3276,0.5155,1.0235,0.5031,0.8166,0.5441,1.104,0.3209,Control
B02,0.5233,1.0667,1.0367,0.7054,-0.1221,0.6657,1.2088,0.4512,0.7405,0.641,1.2397,0.7714,Control
B03,0.4482,0.9483,0.8148,0.595,-0.1085,0.579,1.1992,0.4274,0.7246,0.5871,1.0419,0.6098,BRCACancer
B04,0.3529,0.8338,0.6093,0.4756,-0.1338,0.6536,0.6159,0.3618,0.4443,0.5553,0.8941,0.3947,BRCACancer
B05,0.3036,0.8989,0.7161,0.6659,-0.1868,0.4579,0.6801,0.2473,0.5314,0.4048,0.9565,0.6307,BRCACancer
B06,0.1119,0.7192,0.3441,0.4378,-0.4588,0.3194,0.5665,0.2944,0.5747,0.3738,0.7195,0.1865,BRCACancer
B07,0.5188,1.1566,0.9643,0.519,-0.1049,0.6726,0.9882,0.4965,0.8183,0.7575,1.1979,0.6016,BRCACancer
B08,0.4797,0.9479,1.0342,0.7393,-0.0522,0.5541,0.7849,0.455,0.62,0.4538,0.9537,0.9357,Control
B09,0.2754,0.5953,0.5649,0.4232,-0.0701,0.593,0.7082,0.3779,0.4964,0.6056,0.8672,0.387,Control
B10,0.2637,0.8108,0.5254,0.5061,-0.1609,0.4774,0.6915,0.2372,0.4702,0.4513,0.6392,0.3781,Control
B11,0.3276,0.8171,0.8894,0.8273,-0.1555,0.4794,1.0406,0.3615,0.4632,0.5039,0.7756,0.755,Control
B12,0.245,0.616,0.4045,0.2059,-0.1545,0.2927,0.2866,0.099,0.198,0.3935,0.6903,0.2547,Control
C01,0.5858,1.0033,1.0894,0.6895,-0.0903,0.6693,0.8537,0.3697,0.6607,0.6165,1.0173,0.8688,BRCACancer
C02,0.5456,1.0841,1.1473,0.7028,-5e-04,0.6431,1.0179,0.3665,0.5572,0.7777,0.9986,0.984,BRCACancer
C03,0.6734,1.2054,1.2697,0.7546,-0.054,0.7973,1.0147,0.4354,0.6749,0.7394,1.1281,1.1057,BRCACancer
C04,0.4235,0.7416,1.0875,0.4103,0.0155,0.3967,0.6635,0.1508,0.2963,0.3497,0.6577,0.7739,Control
C05,0.2609,0.6505,0.9064,0.3906,-0.0178,0.3366,0.5592,0.1407,0.2699,0.3726,0.59,0.8224,BRCACancer
C06,0.1431,0.3275,0.3542,0.3575,0.0258,-0.1095,0.2049,-0.082,0.0837,0.1401,0.3538,0.5702,Control
C07,0.4104,0.7777,0.943,0.5529,-0.0543,0.4139,0.82,0.1644,0.4447,0.4411,0.6476,0.7846,Control
C08,0.5312,0.8713,0.9042,0.6917,-0.0596,0.551,0.8703,0.3826,0.6476,0.5029,0.9993,0.9318,Control
C09,0.3188,0.8793,0.8093,0.5444,0.0048,0.3983,0.7126,0.1974,0.4079,0.531,0.7468,0.856,Control
C10,0.3795,0.8137,0.9478,0.5362,0.0141,0.3977,0.8202,0.1707,0.3884,0.6803,0.6693,0.9446,BRCACancer
C11,0.4855,0.8979,1.1262,0.6419,-0.0567,0.6967,0.8528,0.348,0.7076,0.7053,1.0161,1.0046,Control
C12,0.2747,0.5745,0.8535,0.3993,0.006,0.2748,0.5692,0.0869,0.1302,0.3758,0.6078,0.9139,BRCACancer
D01,0.3988,0.8592,0.7527,0.4312,-0.0361,0.6171,0.4946,0.3787,0.56,0.5108,1.1401,0.4119,BRCACancer
D02,0.4885,0.8663,1.0343,0.5519,0.0274,0.5197,0.7561,0.2055,0.4568,0.5734,0.8614,0.9663,BRCACancer
D03,0.268,0.7285,1.0427,0.3306,-0.0336,0.3534,0.4906,0.1479,0.3677,0.4737,0.7221,0.8972,BRCACancer
D04,0.4433,0.7448,1.0373,0.5696,0.0439,0.5072,0.642,0.2737,0.4185,0.5682,0.7812,0.9875,BRCACancer
D05,0.4086,0.8725,1.1353,0.4707,-0.0283,0.4351,0.6901,0.1521,0.3873,0.5797,0.757,0.9027,BRCACancer
D06,0.5762,0.9856,1.0805,0.6526,-0.0631,0.6727,0.8725,0.3364,0.6424,0.6068,0.6756,0.9889,BRCACancer
D07,0.4795,0.9298,1.1236,0.5082,0.0052,0.5971,0.83,0.2357,0.4874,0.6072,0.9177,1.0055,Control
D08,0.2751,0.5765,0.836,0.4327,-0.0586,0.3176,0.5707,0.1329,0.4293,0.4628,0.7018,0.4783,Control
D09,0.459,0.9054,0.8928,0.4761,-0.1025,0.5305,0.7744,0.2698,0.6469,0.6774,0.9224,0.8945,Control
D10,0.323,0.6916,0.9457,0.75,-0.0546,0.4764,0.607,0.2549,0.5522,0.3978,0.7743,0.9824,Control
