@relation data

@attribute id string
@attribute 10928 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 3725 numeric
@attribute 4215 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4795 numeric
@attribute 4796 numeric
@attribute 6416 numeric
@attribute 6885 numeric
@attribute 7124 numeric
@attribute 7128 numeric
@attribute 7132 numeric
@attribute 7133 numeric
@attribute 7182 numeric
@attribute 7186 numeric
@attribute 836 numeric
@attribute 841 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8772 numeric
@attribute 8837 numeric
@attribute 9530 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6854532650,0.5681630423,-0.1151553402,1.7024177213,0.8545833008,0.0372776528,-0.0141582828,0.8098630121,0.4748031217,0.2867321043,0.1522080968,-0.0880809621,0.2565123712,0.2768544875,-0.1203307158,0.7341231736,1.4667636421,0.0407503399,0.3135799191,-0.0815773857,0.0052920096,0.1048994176,1.0991232922,0.1502289322,1.1454639601,0.3946563084,0.2395461278,BRCA
GSM481003,0.6800606993,0.4862309729,0.0782197570,2.4163282448,0.6505574387,0.0608519517,0.0991733883,1.4016762564,0.6189834172,0.7304989806,0.2677992570,0.0134093755,0.2222999979,0.2633005434,0.3678463830,1.6662467514,1.3210169064,-0.0150242090,0.1458135277,0.0369979428,0.0413504756,0.1321838536,1.2488890655,0.0927192407,1.3959826067,0.4604086661,0.1913491006,BRCA
GSM481004,0.7008573280,0.1898745984,-0.0223855249,1.9569436598,0.8055037210,0.1890115326,0.0896869505,1.3433312625,0.5926850402,0.6537542979,0.2469313769,-0.0126308521,0.2880970038,0.2940910289,-0.0368083989,2.2457597777,1.4022095196,0.8039232566,0.2796823055,0.0960737533,0.0227122911,0.0914597162,1.2252235113,0.1418394002,1.4400380619,0.4613454718,0.1057929711,BRCA
GSM481005,0.8150747685,0.9316530046,-0.0770504565,1.9105042447,0.8208012120,0.0661443981,0.0455048144,0.7793831442,0.5579776450,0.4032124299,0.1496757664,-0.0909009929,0.4676337253,0.6410530742,-0.1027448054,0.8339812591,1.3140131507,0.1196174981,0.3126168670,-0.0153414088,0.1452049680,0.1227475022,1.0535859416,0.1484226488,1.2396340239,0.5493073225,0.2065125657,BRCA
GSM481006,0.5591097990,0.7725394369,0.0507335691,1.8248747664,0.7006376403,0.1223146532,0.0572464754,1.0869957842,0.5536829033,0.3889670319,0.2859582072,-0.0962750585,0.3639865402,0.5432311448,-0.0591356744,1.2444021347,1.1998099668,0.3729235640,0.3891774555,-0.0463810288,0.0978846997,0.1767319650,0.8621735083,0.1076701371,1.1236223613,0.4692782080,-0.0383643322,BRCA
GSM481007,0.5351270335,0.5044142506,0.0713757331,2.0019709589,0.7297126970,0.0016019143,0.1622098779,1.3999506757,0.8652860147,0.9225694127,0.6159093420,0.0715675135,0.2094873252,0.3382505102,0.1398046748,1.2126304870,1.5900844355,0.1503481193,0.2508034806,0.1268612003,0.0586705186,0.1683203725,0.9311149749,0.0681875506,1.3381449249,0.1118762767,0.0920892016,BRCA
GSM481008,0.7241649516,0.4789551298,-0.0053516436,2.1130765477,0.6563308535,0.2086261566,0.1392739504,1.2762110606,0.7326664201,0.6263578545,0.4108594094,0.4069122411,0.3020598857,0.3780345452,-0.0821399172,1.4501453694,1.2373752406,1.1995626164,0.3139415529,0.3151042461,0.0279587975,0.2110551038,1.3610299529,0.0933854235,1.3797544043,0.2001410015,0.0953819020,Control
GSM481009,0.5198089516,0.7043801173,-0.1305474826,1.1429168019,0.5504313800,0.0623427681,-0.2568013933,0.6739098801,0.3036365448,0.2731661908,-0.2143563793,-0.3961206906,0.0517636729,0.2541130532,-0.1245508698,0.2920936868,1.0942457432,0.3269099770,0.1623716534,-0.4913612215,-0.0766929161,0.2052960319,0.5619953670,0.0010559037,0.7153020533,0.1667075575,-0.0129690079,Control
GSM481010,0.8254857898,1.0772349456,0.0433095896,2.0214559557,0.5144760395,0.1809599443,0.0226125636,1.1876550054,0.5544574002,0.2922964417,0.1343332496,0.0316771219,0.7657218578,0.5448883692,-0.0689478631,1.5668195374,1.2312859525,0.1169206984,0.3303145721,-0.1288154235,0.1088690767,0.0754469297,1.1540054709,0.2645242032,1.3444891074,0.4466109948,0.1943513640,Control
GSM481011,0.5819455573,0.4869244780,-0.0420718441,1.9929131126,0.9451415900,0.0443784665,0.0539576351,1.0963865406,0.6543434733,0.4712371399,0.3120417983,-0.0483668113,0.1213096739,0.1588936072,-0.0423061008,0.6742480231,1.2472988190,0.4780643796,0.2129321835,-0.0234986019,-0.0036057916,0.0645896237,1.4445699183,0.1111272328,1.3676190143,0.3790538642,0.0567738009,Control
GSM481012,0.7544400216,0.5896696594,-0.0148528611,1.2819637983,0.6586542666,0.1195168558,-0.0221090464,1.0682685711,0.5687570125,0.5413878316,0.1592538820,-0.0856535040,0.3905063720,0.4517391891,-0.0311700639,1.0855115321,1.4204823094,0.6699163205,0.3520592769,0.0011514491,0.0171263263,0.1549620091,1.0606842966,0.2251819701,1.1537734513,0.2959709065,0.1468521432,Control
GSM481013,0.6700713168,0.7101912632,0.0929003785,2.1861975414,0.8310765902,0.2367984392,0.1875621265,1.1585673729,0.8574417103,1.0184899996,0.6693620881,0.4729327200,0.0770290381,0.3712178996,-0.0627147092,0.8628577869,1.1602775286,1.2977037133,0.3634693865,0.2717441113,0.0372665422,0.1402898318,1.5755671661,0.0473983577,1.7014235457,0.2050465404,0.2107993906,Control
GSM481014,0.4402421548,0.6274705571,0.3153782730,1.8001296663,0.5747689614,0.3497016751,0.1228134511,1.7298833281,0.9643645211,0.6998720952,0.4558765293,0.1350851795,0.3048582457,0.6314309197,-0.0723417840,1.6617595721,1.0337367212,0.8985677025,0.4792544878,-0.0105862825,0.1720627065,0.0670862334,0.8500642005,0.0510836801,0.9474871756,0.2357880793,-0.0198636268,BRCA
