@relation data

@attribute id string
@attribute 3265 numeric
@attribute 5579 numeric
@attribute 1432 numeric
@attribute 5578 numeric
@attribute 5577 numeric
@attribute 107 numeric
@attribute 815 numeric
@attribute 9252 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 2778 numeric
@attribute 1385 numeric
@attribute 207 numeric
@attribute 5290 numeric
@attribute 2885 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 5595 numeric
@attribute 5295 numeric
@attribute 5879 numeric
@attribute 6654 numeric
@attribute 6195 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4236,1.0586,1.4449,0.5534,1.0216,-0.0295,0.1107,0.959,0.0018,0.871,0.6395,1.1287,-0.1227,0.7306,1.8356,0.6157,1.5746,1.6355,1.8555,1.1825,0.0687,1.0952,1.4982,0.6575,1.1256,0.9079,1.76,Control
A02,0.3716,0.7032,1.1614,0.2001,1.1411,0.0718,0.2623,0.5224,0.1255,0.6333,0.4503,0.9806,-0.1089,0.5967,1.527,0.5686,1.3014,1.481,1.8585,1.0744,0.0861,1.0379,1.1993,0.5148,0.9005,0.9261,1.6579,Control
A03,0.3757,0.9762,1.3753,0.1966,1.0566,0.0628,0.2189,0.7076,0.1008,0.8023,0.5131,0.9935,-0.0955,0.6975,1.7022,0.6805,1.3967,1.7658,1.9244,1.2517,0.0926,1.0752,1.3339,0.7441,1.1275,1.0247,1.9065,Control
A04,0.3609,0.82,1.2634,0.3061,1.3226,0.0443,0.1397,0.5985,0.0872,0.6998,0.4799,1.1638,-0.1322,0.6569,1.6873,0.6225,1.353,1.4795,1.8452,1.2396,0.1265,1.0602,1.4882,0.4666,1.028,1.0075,1.7434,Control
A05,0.4772,0.9512,1.514,0.3059,1.4163,0.0207,0.1933,0.7351,0.0829,0.7777,0.5432,1.0454,-0.0826,0.6767,1.7772,0.7463,1.4836,1.8562,1.9782,1.3175,0.1139,1.2157,1.3381,0.6929,1.0464,1.116,1.9721,Control
A06,0.2467,0.9045,1.2099,0.296,1.0561,0.0266,0.2303,0.6021,0.0537,0.5939,0.4865,0.8785,-0.1543,0.5918,1.6188,0.6458,1.3845,1.5705,1.9638,1.1796,0.061,1.0037,1.3761,0.5468,0.8852,0.9822,1.8749,Control
A07,0.364,1.3099,1.5901,0.5102,1.1756,0.0569,0.2357,0.8635,0.107,0.9005,0.5939,1.1356,-0.131,0.6707,1.8387,0.597,1.5934,1.8609,2.0261,1.2869,0.1063,0.9863,1.6231,0.7206,1.1765,0.9873,1.9127,Control
A08,0.2967,1.4137,1.6278,0.8364,0.8746,-0.0018,0.1735,1.0676,0.0326,1.242,0.6051,1.1812,-0.03,0.6901,1.919,0.5375,1.7501,1.7198,1.7243,1.1737,0.0189,1.0102,1.714,0.8123,1.467,0.8463,1.9432,Control
A09,0.349,1.2508,1.4374,0.5718,1.1918,0.0294,0.2185,0.8757,0.0954,0.8183,0.5577,1.096,-0.2464,0.6175,1.7005,0.5633,1.4582,1.8278,1.9258,1.1124,0.0974,1.0062,1.5464,0.5927,0.9988,0.8276,1.8616,Control
A10,0.398,1.3167,1.7306,0.3781,1.3995,-0.0156,0.096,0.8235,0.0153,1.0998,0.6079,1.2467,-0.1022,0.6986,1.9569,0.5633,1.6941,1.802,1.9263,1.2695,0.0576,0.9394,1.6535,0.7228,1.3316,0.9696,1.9537,Control
