@relation data

@attribute id string
@attribute 10368 numeric
@attribute 10369 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 1739 numeric
@attribute 1742 numeric
@attribute 2036 numeric
@attribute 23426 numeric
@attribute 27092 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2892 numeric
@attribute 2893 numeric
@attribute 4193 numeric
@attribute 4646 numeric
@attribute 4905 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 59283 numeric
@attribute 80852 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 9463 numeric
@attribute 9495 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,4.549507972,4.762364039,11.2613104,12.243005895,6.55015525567,8.768731126,10.066436801,5.629364816,8.85288926,6.7527010015,5.190230876,5.776177206,5.716930037,6.607852271,5.65513866233,5.5268992665,5.4774530015,8.710118601,7.9517637276,8.688181342,6.21136540967,5.313256056,5.3692492615,5.47386273275,4.967873236,6.3931703428,6.71763387475,8.533227316,8.590129307,5.51286784,Control
GSM427159,5.718917257,4.73770262,10.94792585,12.07866152,6.33747983233,8.850844048,9.799591711,5.62600922,8.71258815,7.027269316,5.580530872,5.827572151,5.301232095,6.469157955,6.16242031433,5.961336328,5.63969746625,8.731846049,7.595299563,9.433471275,6.479820979,5.115003321,5.804434171,5.6164748375,5.03365563,6.9553527598,6.8818081325,8.715636586,9.122113555,5.291687581,BRCA
GSM427160,4.883878898,4.790265497,11.162174555,12.3965886,6.42725820467,8.769293322,10.195515158,4.919591852,8.943878208,6.7711281365,5.942638389,5.766735111,5.633294061,5.777427112,5.696743084,6.2019214455,5.8602843415,9.013141976,7.8748981176,8.48506563,5.889051372,5.434470814,5.658621215,5.281477532,5.935819934,8.109608713,6.405921396,8.2596790005,8.883637146,5.751484642,BRCA
GSM427162,5.682019293,5.264171629,11.27700269,12.07110544,6.79699623533,8.891161787,9.818157181,5.30196368,8.818774784,6.8397525615,4.748208435,6.472573571,5.123512303,7.10371039,5.966949493,5.6256915225,5.5016593965,8.275485668,7.3975879022,9.211511834,6.312672729,5.36790503,5.792078748,5.5031659995,5.198898037,8.725184586,6.1456479,7.7082282335,9.7149701225,5.259471408,Control
GSM427163,5.321306925,5.115211455,11.397832345,12.28154315,7.262440087,8.282904386,9.7827240025,5.633294061,8.419687541,6.950853904,5.804912672,5.804912672,5.692518737,6.060539901,5.66733930533,5.8154103955,5.80954885825,8.647531391,7.9907555988,8.977409535,7.50900425433,5.333791561,5.4208254045,5.307599038,5.062220221,6.9100805066,7.045711086,8.3252183155,8.3150980955,5.575169544,BRCA
GSM427164,5.202134845,4.314057196,11.12104221,11.928151635,6.667704523,8.762399584,9.9980316435,5.577437325,7.431102924,6.950404384,5.984481833,5.643936437,5.665201768,5.684966848,5.683423462,5.8435199845,5.889292139,9.782773487,8.5764134566,8.467749328,6.98490046733,4.940884687,5.4203052295,5.40430847475,5.093825554,6.3166102882,7.03324440275,8.4054699995,9.304828712,5.719464975,BRCA
GSM427165,5.733361967,4.927198693,11.202937405,12.367794435,6.39423566067,8.058737407,9.5811370385,5.072332275,9.772562477,6.020522976,5.123719213,5.907137786,5.396614413,8.097585943,6.088857852,6.4131823975,5.78129302475,8.239337323,7.595459753,9.024558716,6.81582852467,5.832707292,5.8276077135,5.71013603125,5.754494213,9.356122659,6.55286557675,7.7168387545,9.629079064,5.114586962,BRCA
GSM427166,5.487205952,5.057679059,11.388759195,12.456368675,6.734569732,8.695994791,9.7220428385,5.69600164,8.983991943,6.3568370285,5.536217098,5.917199751,4.93252334,5.682019293,5.83994640733,6.194061703,5.3501390665,9.125414197,8.0354111434,8.419813926,6.87117032933,5.495064524,5.7489685045,5.18389711925,5.619127766,7.580338669,6.064234489,8.729778512,8.929172496,5.290029217,Control
GSM427167,5.484791683,4.897254041,11.31699387,12.5301635,6.84260002933,8.773379189,10.274861495,5.753892801,8.939638805,7.0177106395,6.385953509,5.83074415,5.422242462,6.672888927,5.61594119867,6.1480274795,5.591806779,9.012345976,7.9233796534,8.419971893,6.13414385767,5.606746643,5.395905033,5.29588019475,5.662925563,7.4789113804,6.4879534175,8.057131251,9.1404749205,5.529517425,BRCA
GSM427169,5.272033689,4.87284261,11.225414225,12.278551005,6.688774195,9.0923747,10.43837603,5.044406414,9.017365988,6.9550959325,5.029686155,6.271748387,4.233626673,7.038153897,5.892477104,5.4601186915,5.8421495495,8.374214779,7.4265913082,8.01888328,6.39658479233,5.139972076,5.7683724175,5.5555554295,4.482788153,7.9155472442,6.59589787525,8.3082798515,9.2388980895,5.353156751,BRCA
GSM427170,5.214524337,5.038053386,11.92263071,12.64530423,6.86276355833,10.25415499,10.58430262,6.157150477,8.91139283,6.903153907,4.424648213,6.169930636,5.272033689,6.385522173,6.92420295,5.592759756,5.125223824,7.965035512,7.3415078082,8.202296649,6.39932068633,5.996621069,5.5783788705,5.72897896925,4.893133131,6.6343243228,6.093509969,8.432536035,9.3187448955,4.916251205,BRCA
GSM427171,5.358089615,5.420222366,11.128931665,12.60422171,6.71727477633,8.237462291,9.755693129,5.631549051,8.491693915,6.6357911315,5.75402647,5.708194997,4.960014967,6.462547771,5.947406878,5.8305587395,5.5617899825,8.99689792,8.1074731148,8.474558864,6.68769140167,5.507010655,4.990112682,5.31094618775,5.487045126,7.4279636484,6.32819879025,8.398001158,9.138475826,5.752354719,Control
GSM427172,5.502084908,4.694341356,11.33856239,12.232026325,6.46909773,8.860746456,9.932349272,5.620154746,8.626522298,7.2984635605,5.383886777,6.179018946,5.550447635,6.943836736,6.581196782,5.575339441,5.7278366545,9.184739696,8.131821895,8.584390499,6.24070564267,5.499695432,5.3790969105,5.44774421375,5.032994809,6.2234283246,6.3057024235,8.5689651635,8.824205928,5.21588362,Control
GSM427178,5.431298057,5.139972076,11.5430778,12.295427595,7.27423223467,9.196639699,9.892658644,5.580003175,9.406067387,6.5763878155,6.122057273,5.629146211,4.961404834,7.505218329,6.012950244,6.1284606735,5.53215868525,10.43684194,7.9557735318,7.646632733,6.35314852433,5.292792099,5.681263718,5.67588684975,5.825792781,7.3891393726,5.77084102,8.8803822835,9.624358601,5.652064272,BRCA
GSM427181,4.897254041,5.224784328,11.404659965,11.998817005,6.75646800033,9.011787117,10.24021594,5.920954969,9.826628375,6.810056548,6.160330933,6.066310557,5.332807495,7.44226163,6.18777042067,5.8213655825,5.59239170375,10.11489441,8.0064197612,7.883225397,6.73899581333,5.670168482,5.5737198735,5.8152768775,6.622202397,7.102716789,6.31097129675,9.045054579,9.34183765,5.224784328,BRCA
GSM427182,4.965104614,5.435554632,11.477235945,12.48822538,6.66660139867,8.779753104,9.7839005965,5.439300032,9.589941868,6.863647366,5.967520965,6.024037736,5.542111953,6.957105307,5.74485056067,5.948140696,5.290656016,9.812803484,7.4724730986,8.420129842,6.39469361333,5.558582385,5.2723514385,5.730884174,5.504788206,6.7947153724,6.125065043,8.936266678,9.5491236625,5.310713879,BRCA
GSM427183,5.25928308,5.002940155,11.64898438,12.57559811,7.03721285533,8.796575955,10.1155569995,5.346435058,9.255879016,6.5539620635,6.005406303,6.005406303,5.088323162,9.367917655,5.51445043833,5.859451387,5.601343453,10.46054833,7.8504386636,7.621284726,6.135427533,5.391811746,5.4194190585,5.48482238025,5.487527549,7.080579106,5.8364187005,9.0825127945,9.689796774,5.769514729,BRCA
GSM427187,5.402254249,4.673294659,11.679222855,12.93325679,7.03850006433,8.467861387,10.015151113,5.701972633,9.489206292,6.679553293,6.135150694,6.083006551,5.371568663,7.412868569,6.028551065,5.7998022125,5.51402988,9.273866174,7.7051460228,7.779918143,6.82794277033,5.446761787,5.3986590685,5.70211371325,5.612213331,7.7021154506,5.76965114525,8.845940063,9.262226559,5.669459997,BRCA
GSM427189,5.264734628,4.912663335,11.832561885,13.038551,7.691036477,8.989622364,10.2426173285,5.28356184,9.71030757,6.670475174,5.923393601,5.588273328,5.414483349,7.65665926,6.02698255067,5.725509714,5.597352566,9.739751555,8.041595244,7.098719371,6.69079792733,5.836562468,5.299649882,5.5462409575,5.718300827,7.6402182504,5.6454289565,9.010547562,9.504882281,5.596049021,BRCA
GSM427193,5.430127385,5.418874061,11.897134165,11.51611697,6.77316165767,8.608754849,10.40685262,5.676811285,10.15138482,7.5901142835,4.779274646,5.726021414,5.901899413,6.528966337,6.60218528067,5.278196221,5.2990189695,9.943694688,7.5808402198,7.791197286,6.127634878,5.91922759,5.8283815555,5.2327518435,4.953976689,6.6682021408,6.17753520375,9.6265515845,10.586322607,5.279110251,BRCA
