@relation data

@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1288 numeric
@attribute 1287 numeric
@attribute 5034 numeric
@attribute 6515 numeric
@attribute 9962 numeric
@attribute 6513 numeric
@attribute 9963 numeric
@attribute Class {Control,BRCA}

@data
13.17957018,10.06394142,5.5662848295,5.323380202,6.22269146867,8.7528568605,12.49390804,12.16931758,6.27987345167,8.66464383,6.004972716,Control
12.03104303,9.662846866,5.521636581,4.783471516,5.50909937167,8.456458626,12.62461163,11.62934992,6.63417857533,10.69176121,5.7989104825,BRCA
10.65812692,8.511012465,5.6717042015,5.395243853,6.32727236533,9.016602648,12.95796723,9.970178212,6.49672219167,9.826628375,6.022446646,BRCA
12.43530962,9.841761329,5.6567520235,5.754627826,6.12400306867,8.5825771995,13.17957018,10.28488803,6.275384419,9.749233029,6.535365077,Control
11.48468963,9.517187651,5.406455813,5.806975681,5.820521944,8.0194344075,13.12486126,10.13846417,6.40331654833,9.520845097,6.1183543025,BRCA
12.15911615,9.981902989,5.372043052,5.80774855,5.81522003967,9.089106031,13.11754819,12.45384813,6.47651386233,11.12792359,6.107207767,BRCA
12.70613234,10.24008207,5.293021282,5.779661087,5.76016431267,8.784683382,12.79172868,10.8936127,5.936980141,10.06394142,6.387237168,BRCA
12.13864308,9.484486155,5.8644482025,4.923875634,6.17054467033,9.583290087,12.61931219,11.38319952,6.30557270867,9.624905607,6.168118681,Control
11.59733576,9.528835552,5.8691149425,5.641409649,5.627103762,8.916717513,12.93429355,11.4905076,6.39557410767,9.281942267,6.239291372,BRCA
12.32198735,9.798480357,5.873255617,5.853503721,5.95411342967,8.383828745,12.73729283,10.32699711,6.57464963833,9.610619386,6.6129230105,BRCA
12.04226139,9.95258151,5.790232062,6.1022441,5.596975461,7.5747111425,12.79544315,11.92978186,6.388898653,8.421603203,5.933177382,BRCA
12.57561022,9.847234001,5.573893621,5.137105138,5.920923915,8.892008195,12.75418295,10.11027486,6.681027825,9.886283826,6.161095682,Control
13.18229429,10.72100969,5.8254393855,5.397898131,5.92918940233,8.6811245715,12.63275562,11.10530635,6.667402475,9.442757511,6.3493243015,Control
11.83486615,9.637567286,6.076605462,5.057462456,6.265588094,10.4345005835,13.01334802,10.39534164,6.17167333867,10.45321433,6.2123600925,BRCA
13.95070399,11.14837189,6.0934717055,5.461570507,5.798142002,10.439916445,13.6548665,10.70167275,6.691192798,9.296882447,6.371147387,BRCA
11.78375755,10.08948727,6.4729748835,5.088535181,6.33121760033,10.1133745185,13.17297049,9.89030271,6.72175550933,9.92732654,6.159238712,BRCA
11.31092814,9.368283342,6.376176938,5.08439518,6.330944259,10.793897542,13.30220126,11.8471671,6.43393425433,10.69010738,6.294819439,BRCA
12.72627038,10.35265071,5.904154572,5.358089615,6.250331092,9.6697834825,13.78998546,11.16113206,6.716956748,10.22045122,6.303952209,BRCA
11.83178435,9.985152126,5.7549697005,5.196441066,6.126459088,10.2984544975,13.79334119,10.78342824,6.60314019933,10.03270048,6.3188577235,BRCA
12.59652762,10.20419243,5.8582799855,4.686239521,5.79939505,9.48299832,13.19781415,9.119292054,6.71017921533,10.67176022,6.3349816545,BRCA
