@relation data

@attribute id string
@attribute 7535 numeric
@attribute 3111 numeric
@attribute 1147 numeric
@attribute 50852 numeric
@attribute 10892 numeric
@attribute 8767 numeric
@attribute 84433 numeric
@attribute 7454 numeric
@attribute 5062 numeric
@attribute 55740 numeric
@attribute 51466 numeric
@attribute 3109 numeric
@attribute 3108 numeric
@attribute 3635 numeric
@attribute 5588 numeric
@attribute 5170 numeric
@attribute 3551 numeric
@attribute 6885 numeric
@attribute 7408 numeric
@attribute 9402 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5788 numeric
@attribute 4690 numeric
@attribute 920 numeric
@attribute 3127 numeric
@attribute 8517 numeric
@attribute 5970 numeric
@attribute 3702 numeric
@attribute 27040 numeric
@attribute 7189 numeric
@attribute 7334 numeric
@attribute 919 numeric
@attribute 23118 numeric
@attribute 3113 numeric
@attribute 1445 numeric
@attribute 3115 numeric
@attribute 5728 numeric
@attribute 3118 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 5058 numeric
@attribute 917 numeric
@attribute 55824 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 3937 numeric
@attribute 6957 numeric
@attribute 5335 numeric
@attribute 6955 numeric
@attribute 8915 numeric
@attribute 5295 numeric
@attribute 3932 numeric
@attribute 5296 numeric
@attribute 2533 numeric
@attribute 3122 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.7507,0.3524,1.3304,1.5931,1.0305,1.2314,0.4007,1.0431,0.7459,-0.0804,1.006,1.7007,1.2714,1.1609,0.8472,0.738,0.7748,1.0642,0.4994,1.5081,1.1005,2.0611,2.9418,0.651,1.4484,0.404,0.326,1.2245,1.8927,1.4016,0.774,0.9757,0.7513,1.3471,2.8119,1.2159,0.9494,0.9839,0.1166,2.0683,1.8037,1.1538,2.1946,1.1409,1.2025,1.0402,1.812,0.1168,1.1776,0.0893,0.7662,1.2442,1.6506,0.1945,1.1663,3.124,Control
A12,0.6909,0.4539,0.8268,1.4629,0.6683,1.1938,0.3657,0.6271,0.5361,0.0029,0.6066,1.7701,1.1795,1.057,0.5483,0.4944,0.759,0.8178,0.1787,1.1355,1.0527,1.6799,2.6525,0.6444,0.9411,1.423,0.1215,0.8238,1.7946,1.0807,0.4296,0.4633,0.4875,1.1994,2.4849,0.6894,0.7225,0.3508,0.2403,1.8233,1.4626,0.6706,2.1972,0.5427,0.9215,1.1023,1.4786,0.2178,0.8519,-0.0411,0.5825,1.0289,1.4307,-0.1111,0.9328,3.2121,Control
B01,0.711,0.3534,1.2599,2.0204,1.2248,1.4959,0.5104,0.857,0.9828,-0.0592,1.3428,1.9761,1.4348,1.2114,0.813,0.5477,0.984,1.3503,0.3037,1.3145,1.5169,2.5332,3.0532,0.7997,1.3262,0.1918,0.0231,1.2082,2.337,1.273,0.7244,1.1206,0.7999,1.7687,2.4956,1.0331,1.5085,1.093,0.1883,1.8587,1.8616,0.9893,1.9259,1.3536,1.4577,1.3226,2.1906,0.2948,1.4072,0.1506,0.9094,1.5918,1.4554,-0.161,1.519,2.7881,Control
B02,1.0717,0.6645,1.2798,1.9283,1.1331,1.7764,0.6739,1.1862,0.9868,-0.09,1.4541,2.4429,1.9917,1.4119,0.7981,0.7354,1.1073,1.3441,0.7049,1.5002,1.4394,3.0801,3.2716,0.8942,1.605,0.0962,0.3715,1.5865,2.401,1.6398,0.9004,1.0337,0.7977,1.6106,3.2744,1.3823,1.9116,0.837,0.165,2.2224,1.9896,1.1028,2.3159,1.1477,1.4219,1.4237,2.3626,0.1819,1.4738,0.1291,1.0847,1.7587,2.0057,0.2193,1.405,3.4135,Control
B03,0.8866,0.3199,1.2715,1.9737,1.1807,1.6662,0.5852,1.1158,0.9203,-0.1112,1.29,2.2659,1.7141,1.3451,0.7688,0.7817,1.0527,1.3782,0.5345,1.2059,1.4822,2.6611,3.3711,0.8796,1.4273,0.9984,0.1943,1.4088,2.4157,1.3928,0.9167,1.0231,0.7362,1.7219,2.9192,1.1858,1.5674,1.0128,0.1801,2.0875,1.928,1.1024,2.2308,1.1794,1.5109,1.3201,2.3343,0.1505,1.4534,0.1295,1.0675,1.9459,1.8247,0.104,1.4889,3.1471,BRCACancer
B04,1.0479,0.2557,1.0648,1.8169,1.1569,1.2468,0.7443,0.9642,1.2065,-0.0724,1.3057,1.9858,1.4604,1.6278,1.0365,0.8342,1.3054,1.4211,0.4283,1.7375,1.6554,1.6784,3.6222,0.946,0.9942,0.2544,0.1092,1.1378,2.4135,1.2531,0.7801,1.1674,1.2485,1.9304,2.4295,1.1611,1.5322,1.4959,0.1881,1.7798,1.6774,1.1247,1.8617,1.7065,1.5671,1.5308,2.4557,0.1595,1.4041,0.0721,0.7066,1.5967,1.589,0.1145,2.0015,2.5913,BRCACancer
B05,0.9038,0.6649,1.014,1.1907,0.9292,1.5231,0.5774,1.0467,0.7662,-0.0503,1.0922,2.0649,1.7288,1.4449,0.7728,0.72,0.875,1.0368,0.4374,1.1298,1.2575,2.6321,3.0657,0.6542,1.3487,0.2944,0.0503,1.3013,2.0006,1.2425,0.815,0.9453,0.7467,1.3705,3.1115,1.2096,1.485,0.7624,0.2124,1.7458,1.5625,1.0039,1.6891,1.2411,1.1566,1.1614,2.0115,0.1815,1.0304,-0.0163,0.7717,1.6704,1.3683,0.0153,1.1742,3.3073,BRCACancer
B06,0.6222,0.2555,1.0869,1.472,0.8269,1.2328,0.2911,0.6284,0.6788,-0.066,0.894,2.2239,1.4462,1.0391,0.605,0.3761,0.8773,1.0295,0.1066,1.0285,1.1971,1.5065,3.1833,0.623,0.8346,0.5518,-0.1238,0.8403,2.0875,0.9095,0.5795,0.6813,0.5349,1.3656,2.5202,0.72,1.3187,0.7256,0.1488,1.367,1.396,0.8515,1.5834,0.7852,1.1199,1.072,1.9351,0.3013,1.0121,0.1045,0.5986,1.4068,1.1402,-0.3234,1.4149,2.8133,BRCACancer
B07,1.2205,0.639,1.466,2.1639,1.1885,1.6517,0.7674,1.1426,1.0181,-0.09,1.5115,2.5472,1.9161,1.4319,1.0014,0.7645,1.23,1.4575,0.5646,1.6328,1.4782,2.1472,3.4779,0.9694,1.4458,0.1989,0.2316,1.4289,2.6498,1.5901,0.8628,1.0969,0.852,1.7459,3.0003,1.3323,1.7644,1.0076,0.2733,2.1967,2.042,1.2468,2.399,1.2757,1.5493,1.4722,2.5508,0.2,1.6203,0.1273,1.0374,1.5879,2.0284,0.1999,1.7082,3.0899,BRCACancer
B08,0.7975,0.3488,1.4125,1.7087,1.1045,1.5386,0.3804,1.1139,0.7429,-0.0815,1.125,2.0182,1.5303,1.1629,0.7508,0.7453,0.8827,1.1072,0.7435,1.7343,1.1937,1.9421,2.8629,0.6804,1.6695,0.2813,0.408,1.2913,1.932,1.6558,0.8182,0.8696,0.5472,1.3735,2.8931,1.2959,1.1174,0.7892,0.1762,1.8577,1.735,1.2158,2.1856,1.0126,1.3231,1.6166,1.9891,0.1314,1.2284,0.099,0.921,1.1769,1.7152,0.1944,1.2783,3.1689,Control
B09,0.8615,0.1786,0.9264,1.5354,1.0725,0.8336,0.6615,0.9618,0.9226,-0.1007,1.3467,1.81,1.3485,1.4523,1.0608,0.7545,1.0353,1.2589,0.4505,1.6174,1.3948,2.0058,3.3649,0.8186,0.8931,0.2574,0.1209,1.1066,2.2096,1.1403,0.6896,1.1749,1.4387,1.9533,1.8353,1.1465,1.5552,1.4452,0.1308,1.0941,1.6522,0.8107,1.3136,1.7117,1.3758,1.4133,2.19,0.1394,1.2076,0.0435,0.6411,1.5101,1.1918,0.144,1.62,2.3066,Control
B10,0.8525,0.1905,1.0238,1.857,0.964,1.2452,0.5504,0.8514,0.936,-0.0763,0.9879,1.6122,1.0551,1.4319,0.6976,0.6656,0.9748,1.2515,0.4305,1.3415,1.4899,1.5834,3.7943,0.849,0.9695,1.0187,0.1869,0.9814,2.4083,1.1106,0.6789,0.9863,1.0385,1.7899,2.2728,1.0055,0.9697,1.0377,0.1544,1.5382,1.7357,0.9623,1.9387,1.2286,1.4219,1.3009,2.1628,0.1135,1.0985,0.0445,0.6016,1.4831,1.555,0.0571,1.7114,2.7686,Control
B11,0.6942,0.5792,1.1915,1.6469,1.0007,1.5837,0.4342,1.3003,0.8215,-0.0869,0.9296,2.2447,1.5841,1.297,0.7076,0.7307,0.8859,1.1079,0.5174,1.4487,1.3346,1.9234,2.9867,0.5999,1.4106,1.9479,0.1841,1.2399,1.8135,1.3214,0.7147,0.9346,0.6083,1.4195,2.8443,1.179,0.8701,0.873,0.0912,2.0711,1.5131,1.2645,1.9301,1.1418,1.3896,1.4039,2.0631,0.1454,1.1737,0.0731,0.812,1.2771,1.4096,0.1549,1.4463,3.233,Control
B12,0.867,0.215,0.5364,1.3045,0.9304,0.6136,0.5715,0.662,0.8481,-0.0626,1.2275,1.7604,1.0731,1.3352,0.7482,0.6438,1.0454,1.0504,0.1587,1.4162,1.2785,1.6026,3.4553,0.6673,0.5738,0.4024,0.0387,0.8164,2.1578,0.9199,0.5791,0.917,1.2054,1.7252,1.7167,0.8547,1.2283,1.1894,0.2232,0.8855,1.2247,0.7254,0.6883,1.4659,1.1323,1.1321,2.0993,0.0993,1.1854,-0.0029,0.3701,1.1896,1.0659,0.0881,1.6129,2.3598,Control
C01,0.97,0.4225,1.3655,1.4803,1.1142,1.4137,0.7296,1.4182,1.0623,-0.0722,1.3544,2.2517,1.8071,1.5654,0.7159,0.784,1.169,1.259,0.8553,1.5128,1.4469,1.9244,3.137,0.7684,1.5839,0.2784,0.4122,1.4533,1.9035,1.4159,0.8392,0.9126,0.9237,1.4607,2.9316,1.5851,1.4132,1.2172,0.2747,1.52,1.6565,1.4035,1.8839,1.2383,1.3372,1.393,2.3319,0.1604,1.2645,0.067,0.823,1.2928,1.5805,0.2341,1.6647,2.769,BRCACancer
C02,1.1243,0.536,1.2167,1.9378,1.0655,1.5391,0.7749,1.335,0.939,-0.0527,1.3159,2.2318,1.8887,1.428,0.7148,0.7057,1.047,1.2585,0.7593,1.5886,1.3929,2.0396,3.0521,0.7315,1.4798,0.2899,0.4796,1.5348,2.2294,1.6332,0.7556,0.8016,0.7432,1.4316,2.9686,1.4015,1.2103,0.7415,0.2,1.8474,1.9699,1.0244,2.1965,1.0747,1.3839,1.4194,2.1667,0.2294,1.4919,0.0542,0.928,1.3266,1.9668,0.2982,1.2941,3.0079,BRCACancer
C03,1.4598,0.3719,1.3615,1.7379,1.1484,1.5831,0.8984,1.492,1.0188,-0.0535,1.6898,2.1033,1.8338,1.5688,0.8983,0.763,1.1645,1.3127,0.8636,1.6294,1.3899,2.1689,3.2391,0.8888,1.519,0.047,0.5733,1.7061,2.4499,1.8595,1.0042,0.9673,0.9764,1.4817,2.9111,1.6779,1.6142,0.8584,0.3637,2.0737,2.0717,1.2356,2.4621,1.2252,1.4737,1.33,2.5597,0.187,1.6126,0.076,0.9827,1.2561,2.0464,0.4421,1.502,2.8232,BRCACancer
C04,0.833,0.182,0.7516,1.3588,0.8014,0.8582,0.3471,1.0413,0.603,-0.0553,0.93,1.3136,1.1721,1.1186,0.4667,0.5627,0.6266,0.7404,0.555,1.69,0.8832,2.1508,2.3609,0.508,1.3048,0.3113,0.3737,1.2407,1.5026,1.5863,0.5949,0.4842,0.4544,0.9901,2.3679,1.1652,0.6407,0.5566,0.3392,1.5864,1.7615,0.8136,1.9319,0.7065,0.7962,1.1358,1.4822,0.1243,1.1875,0.0029,0.4695,0.8383,1.4599,0.3168,0.9442,2.8481,Control
C05,0.847,0.2783,0.7983,1.4905,0.7341,1.1411,0.421,1.0452,0.6235,-0.0836,0.8783,1.4923,1.3348,1.1531,0.4365,0.5872,0.6928,0.7819,0.481,1.0461,1.0739,1.6729,2.8029,0.4415,1.3431,0.1213,0.153,1.1552,1.8113,1.3739,0.7867,0.5792,0.4521,1.0128,2.9456,1.1247,0.4692,0.5074,0.1792,1.5636,1.6326,0.7753,1.9464,0.6803,0.9303,1.1334,1.6514,0.146,1.1349,-0.0078,0.609,0.928,1.6196,0.2336,1.0051,3.3104,BRCACancer
C06,0.3572,0.0233,0.1771,0.2488,0.3405,0.3025,0.075,0.6407,0.0984,-0.0956,0.3567,0.5392,0.4509,0.5717,0.1312,0.2414,0.3259,0.1868,0.1583,0.5858,0.3822,0.8963,0.9052,0.0517,0.4559,0.8288,0.0221,0.5912,0.5641,0.5573,0.2052,0.1453,0.2612,0.3532,1.2009,0.4859,0.6336,0.2861,-0.1064,0.7669,0.9764,0.1762,0.8649,0.2504,0.2515,0.2098,0.6114,0.0264,0.4391,-0.073,0.0577,0.4412,0.6474,-0.0017,0.2776,1.5148,Control
C07,0.8826,0.3552,0.972,1.6735,0.793,1.257,0.4811,0.9909,0.6529,-0.0636,0.8794,1.6938,1.4084,1.2081,0.5869,0.5747,0.7662,1.0637,0.4987,1.4754,1.1209,1.6637,2.9546,0.5696,1.1911,0.2874,0.2331,1.2031,1.9781,1.4495,0.6435,0.6104,0.5717,1.086,3.1778,1.0743,1.0835,0.5401,0.176,1.9807,1.9472,0.7513,2.6194,0.7405,1.1545,1.1209,1.7465,0.1654,1.1096,0.019,0.6744,1.0885,1.8538,0.2044,1.065,3.002,Control
C08,0.8823,0.5732,1.195,1.9,1.0432,1.4574,0.6357,1.2863,0.7047,-0.0631,1.1569,1.6575,1.4862,1.2603,0.7723,0.6543,0.8504,1.103,0.6343,1.5274,1.2493,1.9033,2.7065,0.6091,1.5614,0.8844,0.3751,1.4,2.2188,1.6053,0.8229,0.7784,0.6171,1.2903,2.8132,1.2218,1.1247,0.6034,0.2422,1.9382,2.0522,1.0106,2.3782,1.0325,1.2713,1.2897,1.8921,0.2218,1.4179,0.1105,0.7539,1.1859,1.7599,0.2711,1.149,2.908,Control
C09,0.9619,0.3376,0.9379,1.7098,0.785,1.2899,0.5774,1.0165,0.7612,-0.0898,1.0367,1.4245,1.3805,1.307,0.5487,0.6561,0.8242,1.0486,0.558,1.307,1.196,1.946,3.0082,0.4695,1.2047,0.3064,0.3247,1.278,2.0951,1.3823,0.7536,0.5749,0.5408,1.1449,2.9442,1.2049,0.9361,0.5046,0.1651,1.8153,1.7214,0.7525,2.2364,0.8281,1.1501,1.2876,1.9531,0.136,1.2727,0.0277,0.8141,1.1108,1.785,0.268,1.1875,3.0768,Control
C10,0.9971,0.5215,0.8374,2.2502,0.775,1.6064,0.6662,1.106,0.7254,-0.1042,0.9925,1.8403,1.5635,1.3959,0.4854,0.5675,0.8353,1.0876,0.5604,1.3057,1.3181,2.007,2.9802,0.5882,1.3798,0.8259,0.2655,1.2172,2.3549,1.34,0.7522,0.5728,0.6646,1.2723,2.9239,1.171,0.9317,0.4828,0.1817,1.7169,1.7324,0.8958,1.9869,0.6715,1.2514,1.4217,1.9044,0.1553,1.2658,0.0047,0.8168,1.0914,1.8911,0.2323,1.0935,3.2487,BRCACancer
C11,1.0848,0.3346,1.1954,1.6333,1.0091,1.2793,0.6758,1.4576,0.7047,-0.1105,1.458,1.8114,1.5317,1.3801,0.8213,0.7633,0.8964,1.0904,0.7842,1.7164,1.2045,1.9605,2.8343,0.6143,1.6217,0.3176,0.4903,1.5603,2.3212,1.6935,0.8104,0.8038,0.7067,1.2912,2.5689,1.4261,0.9934,0.6107,0.0438,2.0495,2.3141,0.9825,2.4246,1.0654,1.1799,1.2941,2.1046,0.1766,1.5555,0.1569,0.8564,1.1242,1.8211,0.4405,1.2599,2.8457,Control
C12,0.7969,0.3684,0.6328,1.2283,0.6588,0.8352,0.4289,0.9831,0.4181,-0.0909,0.8903,1.4396,1.0892,1.0058,0.494,0.5307,0.5623,0.6934,0.4425,1.5451,0.8912,1.4375,2.3964,0.3954,1.0429,0.2138,0.2021,1.1479,1.5769,1.4712,0.5372,0.5524,0.3972,1.0406,2.21,1.0388,0.5956,0.453,0.2059,1.5943,1.8413,0.6994,2.109,0.6459,0.7623,0.9928,1.4293,0.0944,1.1375,0.0033,0.5127,0.6991,1.4716,0.2261,0.8296,2.7382,BRCACancer
D01,0.9003,0.3231,0.9758,1.5975,1.2598,0.9018,0.6974,1.049,0.9163,-0.0833,1.5528,2.09,1.6174,1.5218,0.9963,0.8044,1.2541,1.2539,0.4269,1.4682,1.5223,1.6606,3.4148,0.7231,1.087,0.9622,0.1174,1.2261,2.42,1.259,0.7654,1.0441,1.2738,1.6634,2.1951,1.2242,1.5675,1.5047,0.1499,1.1482,1.8907,1.1312,1.6752,1.7322,1.2857,1.2195,2.4474,0.16,1.4414,0.0633,0.5319,1.3944,1.2833,0.0953,1.9192,2.7066,BRCACancer
D02,0.7853,0.6471,0.9709,1.6644,0.979,1.1607,0.5614,1.1593,0.7355,-0.0634,1.0717,1.9902,1.7962,1.2547,0.5722,0.6557,0.8039,1.0174,0.7153,1.7425,1.2184,1.8134,2.8847,0.5283,1.3752,1.0386,0.3654,1.4141,1.8943,1.4505,0.7325,0.6395,0.5357,1.2708,3.2311,1.3964,0.9745,0.6567,0.0614,1.3539,1.8628,0.8067,2.1616,0.9243,1.1494,1.7441,1.8164,0.0944,1.2024,0.0529,0.7671,1.0319,1.54,0.2885,0.9637,3.5199,BRCACancer
D03,0.743,0.4027,0.8277,1.5201,0.8128,1.0298,0.4954,1.1628,0.6432,-0.0344,1.0047,1.7566,1.656,1.2684,0.5214,0.5857,0.8155,0.8984,0.6223,1.5578,1.0942,1.6918,2.9806,0.5479,1.215,0.1309,0.3056,1.2419,1.7211,1.499,0.5624,0.5887,0.4832,1.1816,2.9359,1.2779,1.0098,0.5664,0.2707,1.5264,1.4718,0.9051,2.1659,0.9142,1.0202,1.2292,1.8177,0.1387,1.2233,0.0165,0.5591,0.8686,1.5561,0.1917,1.0598,3.2818,BRCACancer
D04,0.7791,0.3932,1.0682,1.7029,0.986,1.2532,0.512,1.3416,0.7852,-0.0678,1.0508,1.7364,1.484,1.2744,0.6178,0.7031,0.894,1.0279,0.7394,1.4843,1.2616,1.9513,2.8744,0.5084,1.572,0.2513,0.1994,1.3386,1.948,1.3791,0.7656,0.6672,0.4749,1.401,2.6528,1.3128,0.8751,0.7511,0.1384,1.3943,1.8927,1.1169,2.0614,1.1455,1.2215,1.3219,1.8177,0.1161,1.3274,0.0801,0.7108,1.1519,1.4476,0.2922,1.2539,2.9595,BRCACancer
D05,0.9202,0.3235,1.0563,1.3795,0.8399,1.3992,0.477,1.2783,0.8249,-0.0596,0.933,2.0916,1.795,1.3858,0.5547,0.6079,0.9202,0.9925,0.7413,1.4359,1.219,2.198,3.1226,0.6585,1.436,0.3057,0.3744,1.3071,1.8928,1.353,0.6987,0.5919,0.6157,1.2197,3.3253,1.3274,1.0406,0.566,0.1862,1.2331,1.5699,1.1292,2.0618,0.8184,1.1295,1.4639,2.0973,0.1685,1.0651,-0.0288,0.7433,1.0518,1.5393,0.1649,1.2994,3.3174,BRCACancer
D06,0.9348,0.5583,1.2845,1.7895,1.0886,1.4732,0.6947,1.3022,0.8378,-0.1117,1.2578,2.0113,1.7084,1.4413,0.7531,0.7781,1.0235,1.1641,0.8081,1.5467,1.3989,2.086,2.9375,0.6604,1.5215,0.2582,0.4206,1.468,2.3011,1.5319,0.8304,0.8111,0.7346,1.461,2.7675,1.423,1.0945,0.7758,0.0621,1.7307,1.9822,1.1674,2.2455,1.0854,1.2429,1.3996,2.1549,0.1628,1.5069,0.0896,0.8799,1.2257,1.7367,0.3293,1.2335,2.9277,BRCACancer
D07,1.0305,0.4857,1.1579,1.4295,0.8742,1.3647,0.6327,1.3614,0.6752,-0.0679,1.1825,1.9684,1.7381,1.356,0.7256,0.7349,0.9081,1.1037,0.7482,1.6596,1.1585,1.9997,3.0718,0.5666,1.4147,0.7798,0.5088,1.4913,2.1855,1.6037,0.8018,0.6187,0.6489,1.1994,2.9879,1.3768,1.0341,0.6431,-0.0064,1.6058,2.1802,0.9307,2.3432,0.783,1.2075,1.3586,2.0057,0.1428,1.2439,0.0477,0.8697,1.2167,1.7927,0.3002,1.0929,3.1505,Control
D08,0.7054,0.2066,0.9017,1.6976,0.7693,1.0802,0.4411,1.0132,0.4837,-0.0916,0.8731,1.4942,1.3174,1.1625,0.4976,0.6407,0.7363,0.7978,0.4952,1.4313,1.0411,1.7568,2.7523,0.4248,1.2246,0.9335,0.2535,1.1777,1.9971,1.2077,0.5567,0.5322,0.4844,1.1704,2.7294,1.0066,0.8805,0.4499,0.049,1.3204,1.6813,0.667,2.0365,0.6613,0.9695,1.1863,1.6195,0.1581,1.1937,0.0114,0.5169,1.0438,1.4768,0.1486,0.9843,3.1593,Control
