@relation data

@attribute id string
@attribute 8540 numeric
@attribute 215 numeric
@attribute 3295 numeric
@attribute 6342 numeric
@attribute 26061 numeric
@attribute 1384 numeric
@attribute 8309 numeric
@attribute 8310 numeric
@attribute 23600 numeric
@attribute 10005 numeric
@attribute 30 numeric
@attribute 11001 numeric
@attribute 10478 numeric
@attribute 55711 numeric
@attribute 51 numeric
@attribute 3417 numeric
@attribute 5264 numeric
@attribute 8443 numeric
@attribute 54677 numeric
@attribute 84188 numeric
@attribute Class {Control,BRCACancer}

@data
B04,1.4809,0.2856,0.9647,0.9317,1.0294,0.3365,-0.0266,0.3973,0.4102,0.4832,0.747,0.0094,0.4123,0.4432,0.6576,0.3789,0.2579,1.022,0.7948,1.6586,BRCACancer
B05,1.1115,0.2311,0.7706,0.8963,1.0356,0.3531,0.0396,0.3469,0.4425,0.6086,0.8257,-0.0526,0.3308,0.0825,0.6291,0.1532,0.3133,0.7235,0.5914,1.1909,BRCACancer
B06,1.0694,-0.005,0.8792,0.7429,0.8889,-0.0058,0.025,0.1362,0.3598,0.2158,0.5081,-0.0488,0.1418,0.1952,0.5519,0.2575,0.2038,0.8103,0.6627,1.4638,BRCACancer
B07,1.5201,0.2839,1.1896,0.8757,1.2685,0.4589,-0.0467,0.473,0.5434,0.6866,0.9254,0.0995,0.4047,0.4707,1.0862,0.576,0.4374,1.145,1.0211,1.7088,BRCACancer
B08,1.3387,0.2788,1.024,0.975,0.9981,0.7719,-0.0631,0.2656,0.5134,0.607,0.7776,0.0129,0.3835,0.4208,1.1642,0.4815,0.5443,0.8393,0.6904,1.5345,Control
B09,1.1763,0.1913,0.6042,0.8098,0.7946,0.273,-0.0432,0.2651,0.347,0.4069,0.6141,-0.0423,0.2721,0.307,0.6627,0.2276,0.1712,0.7302,0.5752,1.7244,Control
B10,1.3322,0.0502,0.8633,0.8075,0.9711,0.1862,-0.0051,0.3063,0.426,0.3348,0.6067,-0.0532,0.2351,0.1557,0.6515,0.2638,0.2681,0.834,0.553,1.4409,Control
B11,1.3129,0.1658,0.9302,0.7441,0.9145,0.5985,-0.0534,0.3441,0.3896,0.6456,0.756,0.0307,0.3123,0.4509,0.9927,0.4837,0.3942,0.8034,0.5781,1.3353,Control
B12,0.8945,0.1652,0.5672,0.6684,0.6847,0.2044,-0.0386,0.2396,0.2021,0.3368,0.4721,-0.1292,0.2872,0.0555,0.5185,0.1684,0.034,0.5043,0.3922,1.3218,Control
C01,1.3629,0.418,1.0717,1.0544,0.9988,0.6579,-0.0268,0.483,0.4782,0.6798,0.9434,-0.1038,0.3343,0.4286,0.9984,0.4889,0.3654,0.9166,0.6212,1.6858,BRCACancer
C02,1.282,0.3352,1.1424,0.9812,1.0448,0.6808,-0.0354,0.3951,0.6189,0.5975,0.9261,-0.0643,0.304,0.2369,0.971,0.4701,0.383,0.8394,0.7247,1.2358,BRCACancer
C03,1.3488,0.4212,1.0362,1.2271,1.0415,0.7603,-0.0037,0.4855,0.5322,0.7309,1.1507,0.0155,0.4142,0.3723,0.9885,0.5764,0.331,1.009,0.8845,1.4927,BRCACancer
C04,0.6899,0.225,0.4328,0.6515,0.569,0.7356,-0.0281,0.1626,0.3657,0.47,0.5525,-0.0884,0.2158,0.2005,0.6666,0.1524,0.2007,0.3976,0.4319,0.8781,Control
C05,0.8677,0.2454,0.6033,0.5269,0.6871,0.3483,-0.0374,0.1884,0.3565,0.4635,0.7293,-0.021,0.1797,0.2142,0.6216,0.1514,0.307,0.4906,0.4363,0.8854,BRCACancer
C06,0.081,0.0851,0.1002,0.1253,0.1681,0.0685,0.0545,0.1398,0.2078,0.1112,0.3221,-0.0024,0.1911,-0.1,0.0588,-0.1229,0.0365,0.0538,-0.0146,0.3539,Control
C07,1.0498,0.1838,0.8113,1.0101,0.8189,0.4696,-0.0384,0.3193,0.3948,0.3501,0.6732,-0.0598,0.2607,0.2021,0.718,0.3507,0.3345,0.5556,0.5576,0.9618,Control
C08,1.1702,0.2426,0.9153,0.968,0.9825,0.5143,-0.0218,0.3391,0.5423,0.5949,0.7676,-0.0193,0.3756,0.2817,0.9463,0.286,0.3538,0.6812,0.6328,1.1167,Control
C09,1.0608,0.2238,0.8301,0.8307,0.8773,0.484,0.004,0.2844,0.4599,0.4711,0.7587,-0.0095,0.2621,0.2351,0.6233,0.318,0.2623,0.6192,0.5379,0.9127,Control
C10,1.1696,0.2275,0.9825,0.6238,0.836,0.5094,0.0032,0.3027,0.5154,0.4969,0.9209,-0.114,0.2311,0.2002,0.6626,0.407,0.2017,0.7062,0.537,0.8494,BRCACancer
C11,1.047,0.3646,0.8268,0.7656,0.9311,0.7018,-0.015,0.3301,0.5835,0.6352,0.8195,0.02,0.3786,0.332,0.9295,0.4,0.3367,0.7051,0.5737,1.1322,Control
C12,0.541,0.2196,0.3594,0.544,0.5604,0.6445,-0.0016,0.2159,0.2632,0.3167,0.5553,-0.0135,0.1001,0.0889,0.4964,0.1432,0.1826,0.4477,0.1882,0.6649,BRCACancer
D01,1.0661,0.3875,0.9337,0.598,0.8093,0.2585,0.0264,0.4256,0.4506,0.5657,0.7241,-0.0581,0.2507,0.4128,0.6528,0.2697,0.1156,0.7582,0.5225,1.7845,BRCACancer
D02,0.963,0.3204,0.8042,0.6403,0.7804,0.8476,-0.0431,0.2865,0.4221,0.4623,0.6878,0.0344,0.2212,0.2315,0.6385,0.2464,0.2284,0.6745,0.4499,0.9607,BRCACancer
D03,1.018,0.2875,0.6877,0.6069,0.6789,0.7034,-0.0196,0.2527,0.4348,0.4502,0.7348,-0.0227,0.195,0.1759,0.6508,0.2532,0.2021,0.4717,0.437,0.9626,BRCACancer
D04,1.0627,0.3626,0.8688,1.0768,0.6596,0.6419,-0.0507,0.2849,0.4627,0.5413,0.8135,-0.0964,0.2932,0.3907,0.9115,0.3224,0.2555,0.6553,0.3908,1.277,BRCACancer
D05,1.2042,0.3003,1.0783,0.8551,0.7947,0.7162,0.0397,0.3695,0.4677,0.5213,0.8317,0.0193,0.1688,0.3297,0.7623,0.5424,0.2623,0.7551,0.5844,1.2065,BRCACancer
D06,1.2027,0.4371,1.03,0.9435,0.9302,0.7239,-0.039,0.3853,0.5893,0.6456,0.9193,-0.0077,0.3624,0.3861,1.0067,0.4911,0.3853,0.8867,0.6955,1.3098,BRCACancer
D07,1.0899,0.3775,0.8642,0.8813,0.8925,0.7423,-0.0237,0.3224,0.4472,0.5495,0.8569,0.0325,0.2962,0.2753,0.8739,0.4156,0.3553,0.6657,0.5174,1.1801,Control
D08,0.8291,0.1809,0.6125,0.629,0.6452,0.4604,0.0787,0.3311,0.4619,0.3479,0.613,-0.0722,0.1436,0.252,0.5889,0.2374,0.0738,0.5342,0.2686,0.8655,Control
D09,1.074,0.33,0.8946,0.9033,0.9166,0.5649,-0.03,0.3659,0.5637,0.5696,0.8,-0.032,0.2954,0.3273,0.8133,0.4475,0.2418,0.7452,0.4964,1.0196,Control
D10,0.9536,0.2102,0.82,0.8873,0.8115,0.5349,-0.0186,0.2558,0.428,0.5972,0.7026,0.0521,0.2856,0.2981,0.8713,0.3605,0.3094,0.6569,0.3509,1.0755,Control
D11,0.469,0.0509,0.2138,0.3612,0.3285,0.3497,0.0963,0.1862,0.2735,0.2936,0.2671,0.1883,0.0573,0.0295,0.2995,0.0125,0.1233,0.2383,0.133,0.5924,Control
D12,0.7948,0.2407,0.6631,0.7113,0.5396,0.3999,-0.0065,0.1919,0.2927,0.3776,0.5473,0.0875,0.183,0.2177,0.6112,0.0916,0.2627,0.4719,0.2508,0.8924,Control
E01,0.9621,0.1571,0.7542,0.7052,0.7634,0.3206,-0.0261,0.2263,0.3772,0.3734,0.6706,-0.0451,0.2026,0.1366,0.6139,0.2234,0.0987,0.5223,0.4622,0.9129,BRCACancer
E02,1.2544,0.2148,1.0283,1.1857,1.0197,0.7133,-0.004,0.3716,0.563,0.52,0.8772,-0.0121,0.3287,0.2886,0.8589,0.4291,0.3296,0.8373,0.7088,1.0269,Control
E03,1.1042,0.3809,0.9173,0.6547,0.8068,0.8259,-0.0245,0.2693,0.4857,0.4824,0.8033,0.0376,0.3281,0.2967,0.9833,0.4002,0.2909,0.6119,0.5041,1.1333,Control
E04,1.1052,0.3534,1.006,0.8477,0.9259,0.9616,-0.0621,0.3588,0.5876,0.6262,0.898,-0.028,0.3592,0.2984,0.8597,0.4742,0.323,0.9242,0.5811,1.0897,Control
E05,1.0765,0.1696,0.8716,0.8661,0.9027,0.5633,1e-04,0.3914,0.4983,0.4305,0.7067,-0.0491,0.174,0.1186,0.6373,0.3826,0.1303,0.8048,0.6837,0.9637,Control
E06,1.0525,0.0964,0.8414,0.3642,0.6765,0.2123,0.136,0.3907,0.4356,0.3406,0.7275,0.0203,0.1502,0.1983,0.6063,0.2886,0.1354,0.6183,0.3533,1.1515,BRCACancer
E07,1.1107,0.293,1.025,0.98,0.7485,0.791,-0.0038,0.3074,0.4997,0.5183,0.8773,-0.0134,0.213,0.2771,0.804,0.5461,0.2361,0.8029,0.5125,1.1171,BRCACancer
E08,1.2434,0.2739,0.9073,1.0352,0.8752,0.8131,-0.0847,0.3127,0.3958,0.5741,0.8682,0.0647,0.314,0.3196,0.8233,0.445,0.3249,0.8357,0.5941,1.2081,Control
E09,0.9417,0.2466,0.8213,1.0054,0.8804,0.8693,-0.0472,0.2863,0.5407,0.5901,0.8793,0.0103,0.3198,0.372,0.8451,0.346,0.4248,0.5883,0.4112,0.9251,BRCACancer
E10,1.4301,0.3123,1.1752,1.0804,1.0202,0.6103,0.0012,0.4101,0.5423,0.5767,0.8917,0.0698,0.3177,0.4587,1.0566,0.5156,0.3557,0.8403,0.7027,1.4808,BRCACancer
E11,0.9716,0.2059,0.7613,0.7481,0.7226,0.6951,-0.0123,0.2682,0.4228,0.3573,0.6941,-3e-04,0.2326,0.2596,0.669,0.2566,0.2403,0.5897,0.3486,0.9714,Control
E12,0.9681,0.115,0.6227,0.5971,0.5487,0.3498,-0.0241,0.1215,0.3376,0.2385,0.5458,0.0138,0.102,0.2686,0.5509,0.2616,0.1651,0.5272,0.3819,0.7835,BRCACancer
F01,1.2371,0.3436,0.9755,0.8116,0.9839,0.6344,-0.11,0.4,0.4584,0.6061,0.8017,0.0615,0.409,0.4092,0.9346,0.3788,0.3953,0.8486,0.7509,1.3442,Control
F02,1.3735,0.361,1.1057,0.9452,0.9892,0.6329,-0.0426,0.4141,0.5859,0.7055,1.0079,0.0758,0.3507,0.3682,0.9678,0.6003,0.3394,0.9905,0.7091,1.1961,Control
F03,1.176,0.3365,0.9938,1.0241,0.8915,0.6569,-0.0108,0.3319,0.5557,0.5239,0.7033,-0.0181,0.2826,0.4199,0.951,0.4732,0.3952,0.752,0.6565,1.1182,Control
F04,1.1714,0.3104,0.9068,0.7328,0.7657,0.4885,-0.0081,0.3582,0.4164,0.5713,0.6765,0.0265,0.2777,0.517,0.9415,0.4638,0.2495,0.75,0.4896,1.7554,Control
F05,1.2902,0.3373,1.0074,0.9439,0.9351,0.7922,0.0093,0.3915,0.4952,0.5933,0.8277,0.017,0.2893,0.4134,0.859,0.4819,0.3769,0.8098,0.5618,1.1574,Control
F06,1.051,0.2986,0.9255,0.7718,0.8428,0.819,-0.0027,0.2193,0.3278,0.5094,0.6654,0.0572,0.2383,0.344,0.9034,0.3161,0.2357,0.6067,0.4328,1.0369,Control
F07,1.2111,0.2568,1.0073,0.9142,1.0043,0.6151,-0.0769,0.3611,0.4516,0.5256,0.7374,-0.0894,0.3568,0.2418,0.734,0.4752,0.3026,0.8482,0.7242,1.2336,Control
F09,1.4832,0.4984,1.1873,1.2849,1.1403,0.6737,-0.0018,0.4161,0.6997,0.7179,1.0255,-0.029,0.3669,0.5077,1.259,0.6544,0.504,1.0021,0.7637,1.4194,Control
F10,1.5386,0.4671,1.2525,1.2996,1.0949,0.7098,-0.026,0.472,0.5967,0.6974,1.0619,0.0168,0.316,0.4099,1.0947,0.6141,0.3712,1.0184,0.757,1.4278,Control
F11,1.1336,0.3021,0.9805,1.0264,0.8319,0.7184,-0.0449,0.3163,0.4742,0.5653,0.8305,-0.0131,0.2591,0.4813,0.98,0.4782,0.3906,0.6422,0.5287,1.2616,Control
F12,1.393,0.2637,1.166,0.8303,1.0334,0.4484,-0.0709,0.3433,0.4919,0.5043,0.7526,-0.0461,0.3632,0.5559,1.0007,0.4765,0.295,0.9116,0.6617,1.732,Control
G01,1.3015,0.4125,0.8753,0.9433,0.8351,0.4969,-0.0084,0.4008,0.57,0.536,0.8131,-0.0434,0.2389,0.3639,0.9329,0.392,0.2672,0.7144,0.4489,1.2326,Control
G02,1.0314,0.2314,0.796,0.7673,0.678,0.7134,-2e-04,0.3138,0.3876,0.3942,0.6606,-0.0393,0.2365,0.2715,0.6737,0.3828,0.2693,0.6572,0.3335,1.0562,Control
G03,1.4185,0.3699,1.2348,0.9525,1.0446,0.5784,-0.0336,0.4491,0.6322,0.6185,0.9178,0.0824,0.4108,0.4727,1.0243,0.5537,0.3603,0.9809,0.8083,1.3993,Control
G04,1.4294,0.3462,1.0658,0.8693,0.9436,0.8165,-0.0191,0.3909,0.5776,0.5328,0.9165,0.057,0.2352,0.321,0.9473,0.4737,0.2683,0.8436,0.5925,1.0292,BRCACancer
G05,0.7707,0.1988,0.4968,0.4556,0.4472,0.2911,0.0051,0.2687,0.3333,0.3609,0.5033,-0.0038,0.1204,0.2249,0.5032,0.191,0.1674,0.4474,0.2511,0.9941,BRCACancer
G06,1.3565,0.306,0.9724,0.6975,0.9983,0.4947,4e-04,0.403,0.6283,0.48,0.9154,-0.011,0.1946,0.2898,0.7663,0.4485,0.2724,0.7835,0.5893,1.1435,BRCACancer
G07,0.8592,0.2428,0.6793,0.8243,0.8327,0.4776,-0.0203,0.307,0.4646,0.4382,0.654,-0.0341,0.1848,0.242,0.7526,0.2426,0.2908,0.594,0.5567,0.9911,Control
G08,1.3312,0.3104,1.0525,1.0361,0.9742,0.6217,-0.0358,0.3594,0.5829,0.5745,0.8974,-0.0448,0.3429,0.4214,1.006,0.527,0.4127,0.7785,0.6465,1.3954,Control
G09,0.9556,0.2139,0.6039,0.5717,0.672,0.4846,-0.073,0.2102,0.366,0.3378,0.621,-0.0546,0.1794,0.1604,0.6521,0.2201,0.2668,0.5602,0.3691,1.1297,Control
G10,1.0878,0.0855,0.6586,0.8224,0.7283,0.1675,0.0723,0.3388,0.4283,0.2895,0.6019,0.051,0.1509,0.0856,0.5233,0.221,0.1469,0.635,0.5025,0.9899,BRCACancer
G11,0.6891,0.0243,0.2762,0.3467,0.4685,0.1703,0.001,0.1006,0.0484,0.2645,0.202,-0.0479,0.2492,0.258,0.6014,0.1186,0.2471,0.2243,0.2283,0.8352,BRCACancer
G12,1.2311,0.232,0.8353,0.8906,0.8501,0.4952,-0.0541,0.3195,0.4582,0.3042,0.7235,-0.1395,0.2007,0.1716,0.6819,0.405,0.1606,0.6203,0.6392,1.191,BRCACancer
H01,0.9077,0.1684,0.6429,0.7301,0.6184,0.3847,0.0043,0.2086,0.3404,0.3983,0.6021,-0.021,0.1802,0.1027,0.638,0.2256,0.1708,0.459,0.4327,1.0443,Control
H02,0.9206,0.2645,0.6589,0.598,0.6639,0.6654,0.0024,0.2233,0.3363,0.4776,0.6573,7e-04,0.32,0.1977,0.7741,0.2404,0.3716,0.4931,0.3132,1.0571,Control
H03,0.9679,0.1392,0.687,0.5675,0.7485,0.2692,0.0018,0.2724,0.4794,0.4358,0.5576,-0.0329,0.2386,0.3146,0.6396,0.2444,0.2134,0.5716,0.5284,1.1211,Control
H04,1.1285,0.2699,0.7942,0.6177,0.8952,0.563,-0.0217,0.3459,0.495,0.6813,0.7377,0.142,0.4431,0.3547,0.9537,0.3417,0.436,0.7367,0.6652,1.4983,Control
H06,1.025,0.3305,0.7539,0.7219,0.6793,0.7736,-0.0643,0.2333,0.4177,0.4449,0.806,0.0096,0.221,0.2516,0.826,0.3653,0.2464,0.5804,0.4562,1.1938,Control
H07,1.0835,0.223,0.7776,0.7745,0.7772,0.3065,0.07,0.3188,0.5307,0.4516,0.5709,0.0093,0.2218,0.2173,0.6561,0.2676,0.2903,0.6792,0.4972,1.3556,BRCACancer
H08,1.0953,0.2785,0.7969,0.7423,0.5874,0.4312,0.0339,0.2928,0.3179,0.3445,0.6958,0.0026,0.0936,0.3711,0.726,0.382,0.1594,0.5624,0.2559,1.1722,BRCACancer
H09,0.8137,0.125,0.4289,0.4012,0.4981,0.2267,0.0088,0.3171,0.3147,0.2448,0.5255,-0.023,0.1158,0.1115,0.3625,0.0215,0.0344,0.3054,0.293,1.0542,BRCACancer
H10,0.9195,0.176,0.6019,0.7811,0.7058,0.452,0.0284,0.3976,0.4211,0.349,0.5715,-0.0565,0.1554,0.1854,0.5806,0.1379,0.1021,0.5145,0.3839,1.1525,BRCACancer
H11,1.1984,0.1603,1.0436,0.9077,1.0337,0.4349,0.073,0.4047,0.5135,0.2992,0.765,0.0082,0.2096,0.2271,0.5414,0.4474,0.1068,0.7527,0.5561,0.9145,BRCACancer
H12,1.5035,0.2139,1.0621,1.0971,1.0996,0.4632,0.072,0.4512,0.6188,0.5429,0.8159,0.086,0.3573,0.4016,0.9989,0.5406,0.3751,0.9442,0.8294,1.431,BRCACancer
I01,1.4923,0.3228,0.8297,0.9245,0.984,0.7959,-0.0476,0.4111,0.476,0.6021,0.8053,0.0614,0.2847,0.3212,0.754,0.3823,0.2634,0.8554,0.7687,1.4905,Control
I02,0.9907,0.1443,0.6913,0.5033,0.7426,0.4247,0.0606,0.357,0.5062,0.4095,0.5737,-0.0859,0.1882,0.162,0.4394,0.1012,0.1381,0.6808,0.4699,1.0808,Control
I03,0.7752,0.1598,0.5059,0.6683,0.6703,0.3309,-0.0034,0.2635,0.3476,0.3394,0.469,-0.0567,0.1198,0.1142,0.4148,0.0076,0.1935,0.4623,0.4383,0.7769,Control
I04,1.2738,0.4103,0.9604,1.0777,0.9337,0.9057,-0.0255,0.4564,0.5143,0.6112,0.9004,0.0937,0.2813,0.3002,0.9525,0.4125,0.2941,0.6586,0.5528,1.0789,Control
I05,1.0085,0.3959,0.6816,0.7272,0.7843,0.7935,-0.0557,0.3515,0.4457,0.5753,0.8614,-0.0398,0.2971,0.2656,0.8311,0.3767,0.2614,0.629,0.4004,0.8418,Control
I06,1.0799,0.3099,0.8083,0.8139,0.8488,0.5711,-0.0015,0.3355,0.5199,0.4823,0.7383,-0.0521,0.1787,0.2173,0.7699,0.3867,0.208,0.6669,0.5904,0.917,Control
I07,1.3023,0.4792,1.052,1.0527,1.0667,0.5585,-0.084,0.5207,0.5789,0.697,1.2188,0.0335,0.429,0.3976,1.136,0.464,0.3861,1.0182,0.7337,1.3749,Control
I08,1.3769,0.2612,1.1326,1.0357,1.161,0.518,0.0083,0.4701,0.6713,0.5573,0.9695,0.0175,0.2689,0.2825,0.8458,0.532,0.3192,0.9323,0.9186,1.1673,Control
I09,1.0053,0.2139,0.7453,0.6564,0.8238,0.4845,-0.0188,0.305,0.3883,0.5259,0.6137,-0.0822,0.1889,0.3688,0.7627,0.3192,0.1947,0.5036,0.479,1.2455,Control
I10,1.4516,0.3379,1.1769,0.9217,1.0342,0.5427,-0.0141,0.4445,0.5372,0.6301,0.8531,0.032,0.2231,0.4139,1.0093,0.6269,0.2846,0.9948,0.7349,1.4486,Control
I11,0.9096,0.1242,0.7213,0.7413,0.617,0.3528,0.0874,0.4057,0.4738,0.284,0.6215,-0.0784,0.0507,0.1326,0.4343,0.3544,0.1,0.6986,0.3642,0.7895,Control
I12,1.0994,0.2039,0.8394,0.5583,0.8096,0.4349,0.0415,0.3694,0.486,0.4559,0.6533,-0.0131,0.234,0.3331,0.757,0.4653,0.3804,0.7521,0.4974,1.1758,Control
I13,1.1499,0.2808,0.8972,0.9502,0.9149,0.5058,-0.0122,0.4009,0.4069,0.5634,0.793,0.0383,0.2513,0.191,0.8384,0.3089,0.269,0.6991,0.5945,1.1726,Control
J01,0.745,0.2033,0.5204,0.4618,0.5712,0.5354,-0.0128,0.1984,0.3261,0.4071,0.6279,0.0171,0.2242,0.2336,0.6738,0.2773,0.1115,0.381,0.2972,0.928,Control
J02,0.9781,0.1958,0.6438,0.8026,0.8424,0.5149,-0.0531,0.3126,0.3416,0.3862,0.6915,-0.0362,0.2565,0.1809,0.6469,0.2052,0.263,0.5919,0.4062,0.9364,Control
J03,1.4794,0.3114,1.0611,0.9743,1.188,0.8196,-0.0323,0.4426,0.7691,0.6563,0.9263,0.0908,0.3572,0.3462,0.9379,0.465,0.4078,0.9712,0.8264,1.1447,Control
J04,1.2408,0.3416,0.9926,0.9361,0.9966,0.6029,-0.048,0.4239,0.572,0.5997,0.8342,0.081,0.3968,0.3981,0.9226,0.4022,0.3737,0.7034,0.5439,1.2553,Control
J05,1.0341,0.2523,0.7057,0.6467,0.7747,0.533,0.0102,0.339,0.3201,0.467,0.5805,-0.1099,0.2709,0.2357,0.7163,0.3105,0.1932,0.6383,0.3723,1.4793,Control
J06,1.2549,0.245,0.8804,0.6953,0.8871,0.2409,0.0946,0.4483,0.3194,0.3723,0.7539,-0.0356,0.1598,0.293,0.6018,0.3403,0.0607,0.8108,0.5484,1.5814,Control
J07,1.5368,0.4192,1.1709,1.0491,1.0502,0.8914,0.0035,0.4198,0.5505,0.676,1.0642,0.1341,0.3414,0.4738,1.1412,0.5906,0.2689,0.9433,0.6954,1.4122,Control
J08,1.0969,0.3218,0.795,0.8756,0.9336,0.7081,-0.046,0.3457,0.3912,0.5692,0.7283,-0.0411,0.2495,0.298,0.8136,0.2939,0.2371,0.6071,0.5108,1.3228,Control
J09,0.9429,0.1383,0.589,0.8535,0.8989,0.2914,0.0652,0.2596,0.3953,0.2971,0.6581,-0.0985,0.2095,0.0676,0.3922,0.1728,0.0867,0.61,0.4347,0.9058,Control
J10,1.4298,0.3043,0.9639,0.8224,1.0669,0.8897,-0.0392,0.4507,0.5876,0.5785,0.7635,-0.0211,0.4188,0.4859,0.9269,0.2737,0.4259,0.8981,0.7049,1.747,Control
J11,1.1354,0.2731,0.6881,0.8564,0.8427,0.4946,-0.0691,0.3512,0.4348,0.5235,0.565,-0.017,0.3255,0.2172,0.6895,0.1347,0.2138,0.6974,0.5424,1.6637,Control
J12,1.0975,0.2368,0.6452,0.7733,0.7845,0.3292,0.0748,0.3408,0.424,0.4305,0.6253,0.1087,0.2259,0.2293,0.5415,0.1818,0.2239,0.7535,0.5718,1.3676,Control
K01,1.7011,0.4055,1.3023,1.0591,1.1797,0.6021,-0.019,0.4986,0.5907,0.703,1.0394,0.0116,0.4202,0.5861,1.2149,0.6116,0.4208,1.1044,0.7679,1.9664,BRCACancer
K02,1.5282,0.3071,1.2189,0.9457,1.0266,0.747,-0.0169,0.503,0.6052,0.5988,0.9236,-0.019,0.3565,0.3706,1.115,0.5409,0.3534,0.9705,0.8088,1.5408,BRCACancer
K03,1.3057,0.1638,0.924,0.9338,0.9508,0.2744,0.0494,0.4216,0.3911,0.4692,0.6746,0.1228,0.3423,0.3263,0.7792,0.3451,0.1998,0.8997,0.7376,1.3552,BRCACancer
K04,1.2508,0.3152,0.9323,1.0225,1.064,0.6264,-0.0674,0.406,0.4294,0.6596,0.8324,0.0718,0.435,0.3825,0.9707,0.4081,0.3616,0.8787,0.8191,1.5139,BRCACancer
K05,0.8146,0.307,0.67,0.5801,0.804,0.6435,-0.0276,0.339,0.344,0.7139,0.7045,-0.0228,0.3304,0.3299,0.7634,0.2562,0.2741,0.6199,0.3704,1.2615,Control
AA3226,1.1027,0.3102,0.7939,0.6294,0.9923,0.3404,0.031,0.3611,0.2658,0.5367,0.7633,0.0079,0.1796,0.1675,0.955,0.2421,0.3357,0.7345,0.3321,1.4014,Control
AB3227,1.2036,0.2464,0.9038,1.1001,0.8178,0.541,-0.0021,0.3774,0.5191,0.5133,0.7918,-0.0152,0.3683,0.4544,0.9532,0.5198,0.4151,0.6946,0.6983,1.2501,Control
