@relation data

@attribute id string
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 23426 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2892 numeric
@attribute 2893 numeric
@attribute 4905 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 9463 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.1524037090,1.3559700908,0.2606576234,0.4948697878,0.5647716359,-0.0494699089,-0.1189617532,-0.1057068686,-0.0878230903,-0.1500293526,1.3583514206,0.1474579691,-0.1072664774,-0.0825690696,0.3596765864,BRCA
GSM480985,1.0972410342,1.0621682248,0.1905879892,0.4369097236,0.6130065929,-0.0716634425,-0.1287743736,0.0240851168,-0.0782820407,-0.1717130259,1.5010695189,0.0900841358,-0.0931613796,-0.0522140021,0.3101372704,BRCA
GSM480986,1.3037325410,1.5079112994,0.2831735210,0.5527757206,0.6778581731,-0.0138933146,-0.0995415323,-0.0902023388,-0.0782341801,-0.1381295376,1.4772161901,0.1559347632,-0.1167993353,-0.0710934066,0.4744428752,BRCA
GSM480987,1.3146498003,1.5145772255,0.2687426848,0.8254703291,0.3246971715,-0.1025872924,-0.0716288448,-0.1308166077,0.1477903988,-0.1401504259,1.0836961991,0.0835026311,-0.1432857454,-0.0616863377,0.0840688510,BRCA
GSM480988,0.9602763783,0.6505456722,0.1485788541,0.5611294274,0.4339244361,-0.0156353994,-0.0650744193,-0.0325215318,-0.0565929220,-0.1000051503,1.6950709760,0.0817065693,-0.0806064152,-0.0384889170,0.5219293121,BRCA
GSM480989,1.5578947200,1.7629687284,0.3444870630,0.4892268392,0.5308351245,-0.0850661143,-0.0548027214,-0.1140418602,-0.0573807171,-0.1755770770,1.2401829392,0.0811992555,-0.1211765001,-0.1123442115,0.4388755611,BRCA
GSM480990,1.2710338862,1.6323857997,0.3784631827,0.7273199062,0.4113983666,-0.0909719125,-0.0741489506,-0.1340680596,-0.0680713484,-0.1179290985,0.7803548574,0.1371517299,-0.1211324487,-0.0606057024,0.3617107752,Control
GSM480991,1.3845505780,1.6801313789,0.4264603429,0.6834902414,0.4659834468,-0.0669985092,-0.0886032136,-0.1649963296,-0.0625367364,-0.1425649745,1.2567977992,0.0569693500,-0.0960165404,-0.0531655469,0.5400675154,Control
GSM480992,1.4126932023,1.9441385897,0.4744916590,0.8376964311,0.4312054103,-0.0624663409,-0.0981577248,-0.1126769885,-0.0596054570,-0.1320523696,1.1221307751,0.1225340664,-0.1356904655,-0.0742785615,0.4806095212,Control
GSM480993,1.3460859921,1.6546143043,0.3253226646,0.6623232290,0.6197645098,-0.0675154184,-0.1233562875,-0.1076846812,-0.0835757837,-0.0930643304,1.3218134940,0.1051260916,-0.1144585606,-0.1054423138,0.4690016607,Control
GSM480994,1.4332672092,1.7968015106,0.4122724478,0.4751783452,0.4681338225,-0.1073622914,-0.1097167261,-0.1878819190,-0.0660629032,-0.1159826042,1.0249099213,0.1282837399,-0.1302939479,-0.1093512324,0.4163866216,Control
GSM480995,1.3171184361,1.3464820260,0.1953534415,0.6802063915,0.7406564464,-0.1107086335,-0.1438322969,-0.1169407774,0.0210472446,-0.1032774784,1.0965385061,0.1549260844,-0.1366150506,-0.0711802525,0.3322018351,Control
GSM480996,1.4991002480,1.8162672645,0.3939582128,0.7184888094,0.5911873600,-0.0345974713,-0.0733480812,-0.0644678398,-0.0295724833,-0.1504926824,0.8909385799,0.1266842851,-0.1023722273,-0.0520595080,0.3806218232,BRCA
GSM480997,2.2757270734,2.0493555758,0.5103807778,0.9483861430,0.4805751983,-0.0703537330,-0.1084282277,-0.1071742912,0.0495117894,-0.1727860508,1.2131564780,0.3052101101,-0.0603807799,-0.0952006943,0.1861520952,BRCA
GSM480998,1.4654236370,1.7990440131,0.4141591560,0.7482823760,0.8977055468,-0.0826045345,-0.0860385788,-0.0565863596,-0.0369945385,-0.1098423729,1.4238631943,0.2023127026,-0.0860605537,-0.0359532840,0.5205301659,BRCA
GSM480999,1.4223633474,1.3281998415,0.2648409937,0.4986971666,0.7928086885,-0.0213004911,-0.0796186580,-0.1391663754,-0.0742251176,-0.1270733613,1.6400806727,0.1332951783,-0.1419028194,-0.1091076262,0.3508773694,BRCA
GSM481000,1.2093319298,1.2798199214,0.3971731599,0.5342368447,0.6699240729,-0.0849156097,-0.0952852672,-0.0835948987,-0.0188643270,-0.1335163626,1.6093451499,0.2112378953,-0.0985733992,-0.0682201940,0.4714975797,BRCA
GSM481001,1.2872680923,1.3795747506,0.2688300826,0.4920700065,0.7048394199,-0.0211445082,-0.0709264951,-0.1183816771,-0.0721667178,-0.1517802050,1.3696920581,0.0994878260,-0.1122984693,-0.0966974944,0.2257111767,BRCA
