@relation data

@attribute 114049 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1312 numeric
@attribute 131965 numeric
@attribute 1621 numeric
@attribute 1638 numeric
@attribute 1644 numeric
@attribute 218 numeric
@attribute 2184 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 259307 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 2954 numeric
@attribute 3081 numeric
@attribute 314 numeric
@attribute 316 numeric
@attribute 3242 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4282 numeric
@attribute 51409 numeric
@attribute 51451 numeric
@attribute 5409 numeric
@attribute 55798 numeric
@attribute 60487 numeric
@attribute 6898 numeric
@attribute 7054 numeric
@attribute 7173 numeric
@attribute 7299 numeric
@attribute 7306 numeric
@attribute 8639 numeric
@attribute 9836 numeric
@attribute Class {Control,BRCA}

@data
11.83723775,12.63275562,10.19503414,10.38874414,6.592045787,7.040183193,5.58030474,5.787779337,10.152498349,6.117908631,5.704879743,6.00641655,5.47558044,7.408968939,11.32464765,11.329687575,6.2640646265,7.82566560567,6.1814092435,9.98368522,11.50362218,6.794071861,6.3352256265,5.46557909033,9.866042932,6.535668564,11.8471671,9.678182465,12.97428108,7.31134218,11.1071038767,7.01892656,5.567128046,5.8669008,8.361287094,5.1678288455,5.7404459635,4.951647528,4.961289063,7.019760631,8.75759096,BRCA
11.25975373,13.33171827,10.55403266,9.113990271,5.938127412,7.447581521,5.620081415,4.549507972,10.3382031205,6.252765353,5.961629839,5.656361397,7.864930713,6.901292687,10.62450788,11.82766261,6.325598804,10.654760924,5.430295187,10.36525103,11.18215551,6.798819909,7.1933932,5.41561187333,9.350851427,8.213713165,12.07353083,9.684643931,13.10877685,7.140679296,10.644686078,8.469561566,5.559806297,6.55725865633,11.60242527,5.5989541065,6.7434817425,5.281337762,4.684838305,7.364312244,8.904725775,Control
11.10487081,14.08516788,11.35660343,8.737501821,6.0505347045,7.578148344,5.836309985,4.963024656,10.34488444,5.696558124,5.572140279,5.416511492,5.301049141,7.493217251,11.29880451,11.776292095,6.6684637565,7.723910518,5.4945647125,9.822925735,10.95100801,6.62443028967,5.989182748,5.35367873133,9.413057256,5.955714558,13.074006,9.650594552,12.59868303,6.901926181,10.507849795,6.732544377,5.303243061,6.38474601533,9.900855914,5.5417165275,6.4854698055,5.232863381,5.544123097,8.724992221,9.043848309,Control
11.38801744,11.17659722,8.628446565,7.023674317,5.141764623,7.676100105,5.511287161,5.149758548,10.510039684,5.38008113,5.515077886,5.493944489,5.511287161,8.381198053,10.17208715,11.72177862,6.097793866,10.775074747,5.927412341,10.42590328,12.46042141,6.64091558333,6.454961751,5.67528823967,8.393649073,5.99379393,12.32769025,8.330638085,13.30220126,8.253104235,10.6418369783,6.775581064,4.657950015,6.23042722367,10.43324145,7.5803338885,7.7218067495,4.80453284,4.474484323,6.944100378,9.428140886,BRCA
11.12745936,11.33246195,9.13733773,8.073955593,5.246647124,7.802615113,5.734581769,4.683996719,9.906874891,5.403021612,5.722063796,5.021047975,5.287261033,6.089535888,9.601752743,11.66778647,6.2382323125,9.45464799067,5.94260971,10.1079628,11.86567539,6.91303621433,7.4624647315,5.55647609967,9.169875611,5.869940017,11.71890753,7.922467146,12.22983432,7.810348506,10.5864137943,7.204060303,5.71411584,6.81504458733,11.36922669,5.66740394,5.9498462955,4.867539763,4.683996719,6.771559209,9.16185061,BRCA
11.67233485,11.34542758,9.4656486,8.595435709,6.277338049,7.78903004,5.890696716,5.467451694,10.673181142,5.083863551,5.520666802,5.349622922,8.906275159,7.522544507,10.13612637,11.175740485,6.595907434,10.230830949,5.638618965,10.35624868,12.10567621,6.893637833,7.123870468,5.35918447167,7.948281259,7.680959203,11.58069917,8.546181736,13.2409799,7.870212311,10.7755573443,6.116245828,5.127644885,6.74725775167,9.534133176,5.3806743205,6.5120183345,4.969485815,4.879474508,6.607926227,9.271638758,BRCA
11.57831621,10.66204549,8.758990275,7.668390635,5.274938286,7.666474566,5.589247584,5.551986008,10.3810840935,5.401059761,5.66903474,5.469732364,5.629437678,8.064569153,9.945978209,11.546869285,6.6272888075,9.43820420067,5.2232653195,10.16869754,12.41104094,7.025360691,6.627918553,5.48849556,7.682241667,5.744774144,11.77058762,7.790480663,13.16916718,8.121431366,10.7446148627,6.324365654,5.48205062,6.65149195367,12.46365343,5.8258654195,6.378283143,5.290397907,4.529113485,6.536756683,9.413501595,BRCA
11.31670595,11.85143099,9.428140886,7.589615804,5.1571038305,8.00718306,6.153811034,4.832144764,10.658958812,5.268482349,5.617365526,5.722337084,5.69836522,7.010447332,10.3910344,10.636796265,6.473916165,9.765289825,6.339948893,10.71990666,12.3239471,6.89733264733,7.25818078,5.51950243167,8.749652525,6.241511903,12.07463999,7.790350329,13.591191,7.88166634,10.9506130453,8.26545228,5.051166787,6.53891902367,12.49559531,5.651027307,5.8461738105,5.36458228,5.301597934,7.418993406,9.615409457,BRCA
11.25229009,10.66287331,8.284894788,7.874076306,5.541454166,7.500047382,5.644873832,4.725212151,10.6134680925,5.115835678,5.662640784,5.511603435,5.567584424,7.385001972,10.02803075,10.763373605,6.335985751,9.31578716567,5.379516066,10.27801993,12.12695617,6.92484627367,6.8736242225,5.39486254967,8.069558687,5.964751666,11.89968368,7.875812501,13.51771248,8.03280494,10.912579542,5.691890921,4.791177625,6.33537840433,12.08367055,6.2426448815,6.79999295,5.01915841,5.519094648,6.22728441,9.482556459,BRCA
11.35574491,9.442057669,7.136430133,8.486876366,6.3488353595,7.406483789,5.80517071,5.255700175,11.1827494435,5.781235931,4.686239521,5.505264734,5.687628504,9.445243095,9.971436183,11.1898475635,6.594969646,8.094740531,5.186425375,10.15345105,12.11775357,6.410460031,5.7197574195,5.812353617,9.045064165,5.451714936,11.75371412,8.978661219,13.06098469,6.848156962,10.7980830853,5.852005861,5.244707519,6.64225574467,5.842294551,4.9996117075,5.743253889,4.659234823,5.537615426,7.514519035,9.982822895,BRCA
