@relation data

@attribute id string
@attribute 10585 numeric
@attribute 10690 numeric
@attribute 145173 numeric
@attribute 146664 numeric
@attribute 23127 numeric
@attribute 23275 numeric
@attribute 23509 numeric
@attribute 2526 numeric
@attribute 2529 numeric
@attribute 2683 numeric
@attribute 29954 numeric
@attribute 3955 numeric
@attribute 4242 numeric
@attribute 55624 numeric
@attribute 56983 numeric
@attribute 5986 numeric
@attribute 6480 numeric
@attribute 6487 numeric
@attribute 727936 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute 79709 numeric
@attribute 79799 numeric
@attribute 84620 numeric
@attribute 8473 numeric
@attribute 8703 numeric
@attribute 8704 numeric
@attribute 9486 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.2252300441,-0.1781769990,0.2557851649,-0.0142152124,1.5376189648,0.2560923286,0.4096904279,0.3694942335,-0.0427124326,1.0554468749,0.3753384707,0.1437807360,-0.0644051086,0.1969564403,0.6633258796,0.6222509802,0.1670561922,-0.0468107328,1.2327474873,-0.2121124591,-0.0962539443,0.9964554446,0.0985704417,0.1093309793,0.6777454188,0.6021173792,0.8069584221,0.0626558386,BRCA
GSM481003,1.5392861291,-0.1481485926,0.1954038551,-0.0064727386,0.7311022560,0.1383068721,0.2874284378,0.2633067884,-0.0081952114,0.7727469847,0.4484480128,0.6744927122,-0.0727806528,0.2088194914,0.4467482094,0.8028661458,0.6027825677,-0.0407339220,0.8747874298,-0.1256563828,-0.0842307139,1.0427193608,0.2728698711,0.0125003787,0.4063501985,0.7161084554,0.6877037420,0.0740811071,BRCA
GSM481004,1.4619990345,-0.1499007661,0.2708250092,-0.0207577483,1.5111132710,0.2700805586,0.4399417761,0.2936288757,-0.0821254287,1.3276284879,0.5113490033,0.2119850745,-0.0355031748,0.1639040446,0.5632407489,0.9517334351,0.3594475781,-0.0514931385,0.9847836359,-0.1349669725,-0.0850919253,0.9786759531,0.1950047462,-0.0263325315,0.5369072395,0.6691596708,0.7514680424,0.1553359386,BRCA
GSM481005,1.2608292570,-0.1504042952,0.2968828890,-0.0099363541,1.0859189778,0.2549490812,0.3781142982,0.4318077509,-0.0126825853,0.8119779364,0.4010255469,0.2485554063,-0.0938286813,0.2414257683,0.9736208478,0.5656866632,0.2204901158,-0.0392309046,1.0575972416,-0.1150697751,-0.0451880510,0.7232587535,0.1358078589,-0.0844515021,0.6273390406,0.6951596919,0.6902687280,0.0921641047,BRCA
GSM481006,1.5090986341,-0.1105532082,0.2809069533,0.0033679957,1.2480796427,0.2570802961,0.3833281965,0.5901737377,-0.0508222142,1.1134192570,0.3403330794,0.3096209876,-0.1494348228,0.1575106332,0.4664641995,0.6202873670,0.6116351616,-0.0079672118,1.2949226007,-0.0919221442,-0.1436340136,1.0596562096,0.0190791620,-0.0921345420,0.7694423026,0.6027619821,0.5683374676,0.1065828705,BRCA
GSM481007,1.3998470660,-0.1626228148,0.2063342636,-0.0126008322,1.7034501879,0.1394979014,0.2669321680,0.1208065347,-0.0246934425,0.9981037532,0.4239939818,0.1508971582,-0.0300252964,0.2324000698,0.2609913518,0.7690047737,0.9662508614,0.0143985876,1.0598301449,-0.0882182437,-0.0111406069,0.8076902326,0.2616688719,0.0972042627,0.5004529099,0.8829301714,0.6964238239,0.2572206885,BRCA
GSM481008,1.2456232356,-0.1603058816,0.3674171186,0.0076281657,0.3440684240,0.1392890313,0.2879971108,0.3787248049,-0.0225315745,0.6768413706,0.3816157750,0.0951569194,-0.0890219236,0.2322055898,0.3187449049,0.8950903052,0.2470198813,0.0090940233,0.8089295879,-0.1635736044,-0.0905286293,1.3575588666,0.2443533842,-0.0845955125,0.4755471673,0.8672999797,0.5836626942,0.0653830136,Control
GSM481009,0.9398023480,-0.1705086322,0.2136113373,-0.1732583903,1.3589904757,0.1426038222,0.1775753696,0.2847157911,-0.2742049201,0.8722233250,0.2783249490,-0.0811263935,-0.1173033102,0.0347719967,0.4225438959,0.0750958879,0.1127329653,-0.0265647306,1.1094031874,-0.1308127437,-0.0163137240,0.7801656794,0.0682427717,-0.0311953665,0.7417612977,0.2623620538,0.0475890876,-0.0238008868,Control
GSM481010,1.1376964934,-0.1144626047,0.2695444515,0.0085168902,1.0331399960,0.2180933671,0.3471952054,0.3373794107,-0.0641725153,0.8616531214,0.3243913234,0.3088568794,-0.1029844773,0.0815348612,0.9878255743,0.4070440582,0.5465149656,-0.0445028261,1.2639252045,-0.1056606520,-0.1018224571,0.9584675925,-0.0167547460,-0.1065391809,0.6288524542,0.5264898681,0.6888407623,-0.0076115121,Control
GSM481011,1.5331883199,-0.1337484888,-0.0132662645,-0.0218526440,1.5511890949,0.2534325586,0.3090838352,0.3328269491,0.0044669856,0.8064557824,0.4044175623,-0.1172869653,-0.0454662607,0.2099263550,0.3176895475,0.8509459628,0.1846245802,-0.0136963277,0.6125121135,-0.1457992264,-0.0463264186,0.8877163139,0.2097145969,-0.0383455005,0.4061353813,1.0165486004,0.9005341773,0.0471629862,Control
