@relation data

@attribute id string
@attribute 10858 numeric
@attribute 1545 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 1583 numeric
@attribute 1584 numeric
@attribute 1585 numeric
@attribute 1586 numeric
@attribute 1588 numeric
@attribute 1593 numeric
@attribute 51302 numeric
@attribute 9420 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0506379264,0.7293696620,-0.1544413325,-0.1257529047,-0.1147729017,-0.0517968129,-0.1769262291,-0.1309749240,-0.1228340823,0.0827052529,-0.0007947414,0.0954549246,BRCA
GSM480985,-0.0575053684,2.2176613409,-0.1390370326,-0.1358111336,-0.0912522956,-0.0892233979,-0.1370573881,-0.0923405911,-0.1156065138,0.9721574185,0.4123705135,-0.0450604692,BRCA
GSM480986,-0.0322341052,1.0990289526,-0.1350079182,-0.1038942073,-0.0649920244,-0.0634685013,-0.0958758904,-0.1266649387,-0.1046364038,0.1870853779,0.0910020771,0.1338707320,BRCA
GSM480987,-0.1077442177,2.3661137527,-0.0826320147,-0.0953085799,0.2199507061,-0.0553565302,-0.1723883862,-0.0253170796,-0.0626044612,0.2668292613,-0.1044582358,-0.0983005570,BRCA
GSM480988,-0.0481454713,0.7674112484,-0.1273434198,-0.1113271977,-0.1088257607,-0.0301224504,-0.1353240655,-0.1252377212,-0.1157026491,0.1537195443,0.0875959588,0.0181000009,BRCA
GSM480989,-0.1134308068,0.4940663807,-0.1256726845,-0.1929920531,-0.1328392287,0.0409154554,-0.1486729315,-0.1070825364,-0.1049361101,0.4667257686,0.0275654254,0.0366498826,BRCA
GSM480990,-0.0918220792,1.0830645378,-0.1488304301,-0.2142020464,-0.0083417500,-0.0791482217,-0.0982952890,-0.0834655177,-0.1077634457,0.1435606516,-0.0942201533,-0.1474319339,Control
GSM480991,0.0423719084,0.7792083147,-0.1028993103,-0.1761730472,-0.0849322803,-0.0849389998,-0.1509645747,-0.0430091283,-0.0972463663,0.4899383191,-0.0191232073,0.0047732129,Control
GSM480992,-0.0074471504,1.4310810535,-0.0901375347,-0.1149665894,-0.0575757432,-0.1149426852,-0.1024882624,-0.0906604110,-0.0779794156,0.2777332394,-0.0508994976,-0.0679638069,Control
GSM480993,0.0209714663,1.2485483829,-0.1405898641,-0.1103986067,-0.0515962133,-0.0705317267,-0.1026405304,-0.0734561855,-0.1179086042,0.2399686668,0.0019660174,0.1803422486,Control
GSM480994,-0.0515371389,0.4487687884,-0.2192992969,-0.1648513087,-0.0745653754,-0.0194541737,-0.1997413769,-0.1503057395,-0.0958690593,0.4654317530,-0.0589742430,0.0191660192,Control
GSM480995,-0.0346624471,1.8318548551,-0.1147699256,-0.1221913647,-0.0484922842,-0.0622928618,-0.0650211790,-0.0239214689,-0.1254372999,0.3847972602,0.0034857215,-0.0962635366,Control
GSM480996,-0.0155665558,1.0849449188,-0.0928653879,-0.1706686999,-0.0668147316,-0.0659816448,-0.1690395460,-0.1008842581,-0.0688501017,0.1156908048,-0.0355988211,0.0000859156,BRCA
GSM480997,0.0380173862,2.0236678141,-0.2016788860,-0.1978709367,0.3271618221,-0.0314804622,-0.1161650131,-0.0080100561,-0.0977297207,0.3580295016,-0.0134982295,-0.1629965273,BRCA
GSM480998,-0.0208622771,1.1969188822,-0.1174534609,-0.1646466720,-0.1413280426,-0.0641930413,-0.0701718036,-0.0257862148,-0.0870451485,0.4056878594,-0.0071165662,0.1406385751,BRCA
GSM480999,-0.0870540933,1.7082639324,-0.1459056539,-0.1672470876,-0.0932558042,-0.0565936210,-0.1807713351,-0.1363474207,-0.1245198234,0.4610653251,0.2354156396,0.0965316625,BRCA
GSM481000,-0.0525177502,1.2319120584,-0.1331055671,-0.1041820064,-0.0555568683,0.0193668848,-0.1749484036,-0.0506814616,-0.0736203299,0.7350646389,0.1973909732,0.0843659095,BRCA
GSM481001,-0.0602055034,2.4491311379,-0.1348303064,-0.1450074316,-0.0144274048,-0.0781682214,-0.1165145773,-0.0946770784,-0.1360369209,0.5742854160,0.1863726568,0.0454820219,BRCA
