@relation data

@attribute id string
@attribute 10714 numeric
@attribute 27030 numeric
@attribute 2956 numeric
@attribute 3978 numeric
@attribute 4292 numeric
@attribute 4436 numeric
@attribute 4437 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 57804 numeric
@attribute 5981 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 6742 numeric
@attribute 9156 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.5214225980,0.2473499295,0.7235100587,0.8086666293,1.1022740238,0.4539879835,0.3436862388,0.1110767740,0.4475187101,0.2541690469,1.1815715189,0.6852570661,0.6780754711,1.8300574754,1.4864364202,1.5486820142,1.5458070138,1.0003576883,0.9002884663,BRCA
GSM480985,1.2045470742,0.4135622912,0.5235546693,0.3276340627,0.9816484460,0.2224812824,0.3235676776,-0.1403941502,0.1195283260,0.3959704076,1.1434785538,0.3529059928,0.1245795767,1.0733455949,0.9112912673,1.2987882098,1.3055036168,1.1268487743,-0.0985352301,BRCA
GSM480986,1.2029019593,0.0552051559,0.5244268309,0.5813196078,0.9502369363,0.2056771258,0.3436297903,-0.0006644904,0.3486887678,0.3657379911,0.7124732714,0.5507222097,0.4613985304,1.2346874078,1.4109145713,1.6070985992,1.4262792665,0.7436171488,0.3840615860,BRCA
GSM480987,1.1241706477,0.1702923703,0.4654980316,0.3103429317,0.9308336409,0.1469308691,0.1873860614,-0.0506179260,0.3186428044,0.3195155901,0.6011577090,0.4069897318,0.3976253966,1.3835763203,1.2687289647,1.4495159685,0.9492826163,0.7441403649,0.5510617086,BRCA
GSM480988,1.2647299039,0.2330247618,0.3488264470,0.4741234867,1.0633408162,0.1489981897,0.2989701146,0.0768084920,0.2306063977,0.0152650487,0.8293907841,0.2685042607,0.4297329925,1.5154813594,1.3376087498,0.8359299593,1.3290010218,0.8484306480,0.5248451457,BRCA
GSM480989,0.8509117928,-0.0304461929,0.3641194263,0.6133678607,0.6372502199,-0.0453654697,0.1410040212,-0.0592587655,0.4204673296,0.5509243324,0.5685038011,0.7805323229,0.1740388745,0.8512497611,1.5435676491,1.4798822800,1.4402853847,0.6284469405,0.2066836101,BRCA
GSM480990,0.7104607523,-0.0314688404,0.3497327778,0.4562935978,0.5561514870,-0.0158234552,0.1281435802,-0.0204453974,0.5086407080,0.4025088740,0.5843832314,0.4190524527,0.2921790909,0.8826532761,1.2470977168,1.0583621662,1.0483638518,0.5764542053,0.2181591024,Control
GSM480991,0.7929366067,0.0539024596,0.2157633262,0.3514687585,0.8283983022,0.0533686638,0.2281914624,-0.1572538394,0.3003052217,0.5452377218,0.5254092878,0.3535321280,0.1336203346,0.6985741986,1.1375396092,1.1662135920,1.1110200535,0.7101305572,-0.0501319277,Control
GSM480992,0.6056446797,0.0450379040,0.3096757950,0.5655389330,0.6879342032,0.0924502017,0.1108765668,0.0718811130,0.4920756920,0.6792150073,0.5687593767,0.4933435796,0.2758890922,0.6898392174,1.1910011703,0.9753238883,1.3521483293,0.5636232340,0.0586388296,Control
GSM480993,1.1378558147,0.0385152152,0.5267702229,0.7638304975,0.9426560218,0.0731673376,0.2854874018,0.1147602345,0.3527961249,0.4229756490,0.7009486956,0.8074109628,0.4802607979,1.3106297120,1.5079846197,1.4295231500,1.5680439868,0.6858041269,0.3004628588,Control
