@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1975 numeric
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2277 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 253260 numeric
@attribute 253314 numeric
@attribute 25989 numeric
@attribute 27330 numeric
@attribute 3091 numeric
@attribute 3479 numeric
@attribute 3630 numeric
@attribute 5170 numeric
@attribute 51719 numeric
@attribute 5228 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54541 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 57521 numeric
@attribute 6009 numeric
@attribute 6194 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 64223 numeric
@attribute 673 numeric
@attribute 6794 numeric
@attribute 7248 numeric
@attribute 7249 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 81617 numeric
@attribute 8408 numeric
@attribute 8503 numeric
@attribute 92335 numeric
@attribute 9470 numeric
@attribute 9706 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.02664600925,13.591191,5.3832028615,6.891088384,9.746089281,7.466690585,7.754822588,6.033979735,10.40794251,5.817758343,5.720012484,7.392319838,7.366412106,7.02395790633,7.6246849295,5.169936271,7.1007852408,11.89018267,7.337356807,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,12.40979539,9.6271145295,4.980952113,8.27215776867,11.634256725,6.2950853,11.39766944,14.28777857,6.75911088,7.65857270567,6.52702968625,10.80480483,9.8141439395,8.366847964,6.513534664,6.705843592,7.68702726675,7.102536626,7.08564090233,8.8083963125,9.443410392,7.991620492,8.745751176,6.660285205,7.75867805367,9.766347163,6.264916969,Control
GSM427159,5.94776533325,13.51771248,5.478418359,6.950471695,9.68028616833,6.43012268,6.908275894,6.539395847,10.37262599,5.887288406,5.911818141,7.16254522,6.20906888,7.00825358233,6.947135646,5.773212576,7.4312568682,11.50810934,6.82419862,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,10.50744312,9.9140920795,4.833916319,7.85669691467,11.27623323,5.722746919,11.0078229,14.277329135,6.746992115,7.51923145167,6.64235424625,10.83272413,9.498162056,8.842626225,5.99820185,7.312431759,8.008767961,7.8100749315,7.023588809,8.23353032775,9.009213574,7.766407053,8.9317430335,6.249592888,8.020697573,9.849698742,6.475981119,BRCA
GSM427160,5.52044016575,13.78998546,5.231526198,7.435172523,9.69256516467,6.416760061,6.679659985,5.844744204,10.44466839,6.223234887,5.682862067,7.348642132,6.385953509,7.09945860967,5.9026635435,5.870864797,7.2445861642,11.87223249,6.956176112,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,13.60583775,9.566117134,4.402621796,8.11094053067,11.198356615,6.201345317,11.33795649,14.525874365,7.136685014,7.197314467,6.2422901355,10.9243451,10.2425466365,9.630577078,6.84843868,7.090380087,7.89762192425,7.3984048785,6.75117246167,7.88874526025,7.8667243,7.69267271933,8.8730979085,6.638439986,7.99283881167,9.93170563,6.089429956,BRCA
GSM427162,5.58777326775,12.77497238,5.0419966805,7.499688706,9.98949733167,5.863140121,7.242795702,5.341462114,10.39039231,6.082580853,5.927488357,7.745003865,5.838328613,6.388136421,6.5710894325,5.793122872,6.9971733014,10.70852807,6.708398067,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,11.29445435,9.7521116675,5.446761787,7.98209816267,11.274247985,6.118843116,10.44278832,14.01633132,7.5978930125,6.97936211167,6.33404855075,11.19937192,9.9489026305,10.00278026,6.723630657,7.452573043,7.22646478075,7.6503556025,6.94236106367,8.17641032425,7.365974887,7.38239760833,8.96931213525,7.411068419,8.122596546,10.51117475,6.015142517,Control
GSM427163,5.87271996825,13.67421216,5.609549966,7.662759375,9.506100771,6.860966288,7.521936293,6.042212717,9.62228117,5.44461013,5.957921126,7.270414767,6.471354636,7.610990417,7.739494752,5.536217098,7.3395574808,11.76992885,6.877901039,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,11.39833769,9.378542152,5.133924369,7.82991936767,11.21839075,6.324725674,11.47602735,14.629290115,7.021079646,7.28840672033,6.76922237325,10.47933595,9.731993461,9.484878832,6.818713579,5.874496526,7.77948640775,7.4082400825,6.83736035933,8.01692324775,8.127879732,7.88389956333,8.50964430175,6.561483187,7.78059228367,9.888302279,6.610216975,BRCA
GSM427164,6.0241266485,13.99263349,5.428588795,6.493499734,9.688092646,7.477052175,6.599024363,5.759695977,10.04182378,6.162799782,5.665201768,7.412868569,7.104889949,8.723292873,7.375850429,5.73607124,7.3955993004,12.34109771,7.22195228,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,11.83642135,10.1343921865,5.186075849,8.18650002,11.07534033,7.180831933,11.41291396,14.408070605,7.5246001185,7.361977291,7.19245125,11.22643043,10.1743432895,8.90097329,6.520033725,7.581447523,7.8254115435,7.2581526215,7.082736173,8.12685081175,9.187897079,8.467873936,8.938121884,6.446881172,7.85973253267,9.052976298,6.261065912,BRCA
GSM427165,5.88751933675,12.001308,5.593019755,6.682577247,10.0480993307,6.742953157,9.51243487,5.942169184,9.710815526,5.495384375,5.913853554,6.940081939,6.745442819,7.18961462433,10.349737175,5.705709271,7.3536038904,9.803614982,6.423120638,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,13.08977243,9.746930711,5.391983545,8.451561107,11.151396135,5.754494213,10.22441209,13.397046395,6.923040761,7.46619594767,6.5621458705,11.68974045,9.6883434395,9.95563942,6.949071249,7.014135225,7.0136583735,7.399969872,7.03127811267,8.14953963675,6.397508323,7.43853783967,8.839322366,6.282259665,7.63476432167,10.17182765,6.335440044,BRCA
GSM427166,5.55851851825,13.63630348,5.2934412195,6.606446392,9.436876068,6.689303092,7.809930674,6.015923042,9.922785491,6.08693831,5.052688948,7.504225355,7.289814009,7.45076398967,7.733044401,5.451879748,7.0445753338,11.72922572,7.343365902,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,13.38448364,9.831690885,5.190033289,8.171538624,11.40345044,5.830554026,11.68597092,14.48710829,6.824884907,7.49696018667,6.575528975,10.38915837,9.8900263955,9.017533022,6.880413479,6.202570157,7.39410609925,7.055090386,6.954021827,8.4693634895,9.548258938,8.48743530233,8.68699756775,6.094030827,7.70088144833,10.15313434,5.850631456,Control
GSM427167,5.650041658,13.77286407,5.6159439165,7.327824597,9.58057105933,6.500527718,7.477558187,5.978888461,10.26710886,7.016922821,5.041342928,7.820372253,6.640032041,7.73495430767,7.2965384015,5.541182786,7.1591884674,11.72288448,7.110460145,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,12.46516723,9.676526932,4.817381859,7.91861634733,10.99057863,5.904009092,11.55993163,14.506684105,7.242305488,6.894570391,6.443440984,10.83540327,10.173879045,9.695411499,6.894518054,6.99407371,7.73151595125,7.327968466,6.49244811067,8.011936497,8.37240925,7.48094979267,8.7893159825,6.225020007,7.69821001467,10.39985497,6.644148756,BRCA
GSM427169,5.56331123875,13.33778081,5.59106726,6.268944869,9.75364579767,6.827314517,6.40650744,5.906897358,9.976514407,6.038266749,5.71081418,7.568034243,6.268944869,6.74119401433,6.6155769395,5.233822166,7.3339069032,11.62416272,7.568034243,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,10.37559911,9.813055769,5.368603583,7.74245236133,11.551814785,5.935466377,10.97540039,14.439438795,6.8978346455,6.81342298733,6.26822091,10.84783275,9.8976062935,9.099374852,6.877072814,7.232999148,7.874571879,7.271314855,6.623727165,8.660208021,8.489648422,7.89587939567,8.54695509725,5.941347708,7.74355832733,9.575728848,6.749303381,BRCA
GSM427170,5.4786784915,13.67421216,5.6362406355,7.601327189,9.592833039,5.479142629,8.788825267,5.758230711,10.36865954,6.311798825,5.087262599,8.024697998,6.920832557,6.50383993467,7.5228200195,6.062214149,6.4696508394,11.79042803,7.493057094,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,10.83319472,9.497007081,5.14385383,8.06297051567,11.573459625,5.770968585,10.80572395,14.576325285,7.288835508,7.09722914933,5.9896451145,10.51995589,10.0985898065,9.467392148,6.461320332,7.776533581,7.782313495,7.5150055545,6.35833293533,9.07652097025,9.217413178,7.23658378233,8.78467892475,6.759359347,8.46961349833,10.48283344,6.735729052,BRCA
GSM427171,5.7708818765,13.60139652,4.9107340725,6.67299497,9.66262953467,6.97372929,7.479903767,6.146498034,9.964760013,5.994246645,5.631549051,7.724481665,6.945300803,7.76212393767,8.087964069,5.773212576,7.150559257,12.02694363,7.305152311,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,12.45867582,9.6887289995,5.275017526,8.197304519,11.32136754,6.194762393,11.48988071,14.25599975,7.194930658,7.64534915633,6.67480979075,10.94695398,9.9276756755,8.49777314,6.276408844,7.020344194,7.83297538875,7.0080930265,6.85849471967,8.53243032675,9.648942238,7.82499511933,8.8241210905,6.988744679,7.97221161867,10.0730708,6.377649238,Control
GSM427172,5.8854976,13.62077142,5.521543841,6.979857081,9.935713008,7.400262798,7.113666969,5.937527571,10.29122283,6.187555595,5.266422307,7.367635616,6.861989859,7.189161001,8.090572707,5.252865266,7.2121520398,11.78825759,7.532358117,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,12.33696264,9.823832831,5.263044971,8.151507585,11.488573795,5.870864797,11.31960737,14.413640505,6.833435745,7.42531964067,6.649787867,10.51147622,9.9225039835,8.822380524,6.674054967,7.237977421,7.80621293675,7.1460675305,7.233892223,8.9501820965,9.6677596,8.07721299967,8.772718814,7.010810952,7.97485260333,10.11313043,6.416591187,Control
GSM427178,5.6707063705,13.59555882,5.296964961,6.928136739,10.2127518167,6.998819226,7.326746587,6.646238725,11.20290453,5.88130442,6.010114749,8.719338441,7.369796071,6.13770606633,5.899641789,5.69544494,6.5523992454,12.10010062,8.964023935,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,12.81153531,9.931363831,5.139972076,8.08129530567,11.695521545,5.802329755,11.51908594,13.95530667,7.428771926,7.18948982933,6.13687965425,10.31178269,10.572813026,9.353169505,6.855868653,7.26964363,7.59638411825,7.550712611,6.81664442867,8.1726589095,9.205164682,7.732074878,8.9871125005,6.396738021,8.444059081,9.76786627,6.348821638,BRCA
GSM427181,5.6644220515,13.91975024,5.107609878,6.685803961,10.3303371883,6.457877938,10.14655312,6.131451225,11.0078229,6.012910116,5.818908863,8.322132227,6.866664227,6.29091191233,8.452876529,5.133205159,6.8318493608,12.43530962,8.152856641,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,13.40233131,10.302850045,4.858492381,7.95451796533,11.206231375,5.989145395,11.76197512,14.16842824,7.665607022,7.22974910533,6.3478008495,10.97955044,10.352881859,9.276311202,6.771559209,7.467791224,7.92036271475,7.16160132,7.44082350167,8.300905151,9.012485657,7.19766327067,9.0407388655,6.924132926,8.27402094633,9.919057394,6.765803652,BRCA
GSM427182,5.4935537865,13.80581744,5.2643122405,7.355551793,10.0295226957,6.272541727,7.933397255,6.30204996,10.76808942,6.093502736,6.013915124,8.169024445,6.69947225,5.978005477,5.929829729,5.247843274,6.9033787788,12.00289948,7.86531745,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,10.9991511,9.872683438,4.695733745,8.00665617633,11.49634678,5.985962156,11.58695951,14.05339857,7.3860315285,7.40587247233,6.2124689205,10.24904266,10.396165934,9.223954101,6.67359573,7.657892063,7.7012155005,7.4861186035,7.368807487,8.44730535825,8.590840692,7.898108693,8.76184573725,6.641730707,8.205931789,10.20252214,5.976599205,BRCA
