@relation data

@attribute id string
@attribute 10026 numeric
@attribute 128869 numeric
@attribute 1725 numeric
@attribute 2147 numeric
@attribute 2155 numeric
@attribute 2158 numeric
@attribute 2159 numeric
@attribute 23556 numeric
@attribute 2621 numeric
@attribute 2677 numeric
@attribute 284098 numeric
@attribute 5045 numeric
@attribute 51227 numeric
@attribute 51604 numeric
@attribute 5277 numeric
@attribute 5279 numeric
@attribute 5329 numeric
@attribute 54344 numeric
@attribute 54872 numeric
@attribute 54965 numeric
@attribute 55650 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 56648 numeric
@attribute 80031 numeric
@attribute 80055 numeric
@attribute 83475 numeric
@attribute 84720 numeric
@attribute 8733 numeric
@attribute 8813 numeric
@attribute 8818 numeric
@attribute 8858 numeric
@attribute 9091 numeric
@attribute 93183 numeric
@attribute 94005 numeric
@attribute 9487 numeric
@attribute 9488 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6111942815,0.0556082859,0.7893129835,-0.2142724890,0.1535949936,-0.0741020797,0.0790933834,1.0593997108,1.7777387371,1.5982436609,0.5952931244,1.3520475847,0.2811896818,0.5852726631,0.1765243674,1.5315317767,0.6683088890,0.9814345837,0.4127035701,0.5937036648,1.2481321035,-0.0862982028,0.8072675267,0.4947080733,-0.0606451370,-0.0885373975,0.0469260826,0.1104737750,1.0766097431,1.1409581636,0.2772017829,-0.1394785601,0.1349139931,0.1394249737,1.5903124661,0.2016299841,0.7996883329,BRCA
GSM481003,0.3109814413,0.0931722295,0.7778356179,-0.1989544242,0.1492757412,-0.0734942316,-0.1726447477,0.6015217981,1.6654403575,1.4603171531,0.6784257886,1.3194952905,0.2451386740,0.7483163456,0.0575779881,1.6982128364,0.7734830292,1.0956936413,0.2798168640,0.5153118324,0.9133944124,0.0082387743,0.9846078753,0.6033899095,-0.0493126638,-0.0941549076,0.1791405855,0.0639408468,1.0247800552,0.8350476653,0.2310991627,-0.1504096082,0.2447449606,0.3042098736,1.7585154436,0.2287459945,0.4894320846,BRCA
GSM481004,0.4686131034,0.0956398228,0.8980481624,-0.2138664767,0.1358974684,-0.1117864704,0.2527443980,0.9645609001,1.7442713576,1.6174569387,0.6866730840,1.0140765906,0.2754273844,0.7886630162,0.0032933224,1.6135413476,0.9803950945,0.6222539059,0.3288424295,0.6403979435,1.4915376929,-0.0346012884,0.3461685877,0.5757271523,0.0954696989,-0.0648422177,0.2456554801,0.0921044399,1.1780732536,0.6749784713,0.2113310740,-0.2171099418,0.1160757852,0.2552859309,1.8880504221,0.1131467729,0.5271042196,BRCA
GSM481005,0.7697769161,0.0788164569,0.8649946347,-0.1704830490,0.1933744023,-0.0474237631,0.3290643361,1.0820883161,2.2947093237,1.5709688957,0.5526601694,1.3919026105,0.2630599234,0.5744817343,0.3495304906,1.5893238443,0.8846151079,1.0069533918,0.3475685610,0.5657453984,1.0502177083,-0.0004546204,0.7783004943,0.7601480779,-0.0477679923,0.0539236698,0.0316999070,-0.0076417765,0.9044483164,1.2727674113,0.1804194287,-0.2007055418,0.0987892401,0.2704418030,1.6727334225,0.2665991878,0.8237620793,BRCA
GSM481006,0.3765667643,0.2213494939,0.7981754289,-0.1301296197,0.1643462334,-0.0637336402,0.0309310308,0.8729021411,2.0404955939,1.3184130043,0.7520158924,1.9150531143,0.0717820956,0.6303199449,0.1035187819,1.5072655251,0.5440719844,0.7375784600,0.2952003186,0.6140209950,0.7248466620,0.0351855483,1.4401814540,0.7891163215,-0.0379932632,0.0236161457,0.0195672176,0.0907405179,0.9680727508,1.2154582077,0.2394211130,-0.1208838754,0.1008172425,0.3304162679,1.3516958421,0.3760660926,0.6092519414,BRCA
GSM481007,0.3554797383,0.2730199015,1.1594390735,-0.1632449288,0.2002588620,-0.0085522266,-0.0875779132,0.4079060612,2.1647558995,1.3982538702,0.7066519302,1.9703209847,0.3972143429,0.8245850878,0.1879518326,1.6898644821,0.3267876696,0.9661646006,0.3301635552,0.7547435407,1.0555976616,0.0237651202,1.5416547460,0.6970398725,0.0694089836,-0.0360171693,0.0542700003,0.1486449143,1.2982064135,0.8963292174,0.3244755939,-0.1356736428,0.2358434786,0.3453523617,1.7127192169,0.0768846824,0.4091797539,BRCA
GSM481008,0.6558222613,0.0440168670,1.4773626446,-0.2231113640,0.1799827219,-0.1140136234,0.0479678588,0.4670806357,0.9112263929,1.4582265993,1.1756118139,1.3939549327,0.2193626556,1.0894554611,0.1734305383,1.6750319771,1.7804859734,1.7132641476,0.2539156719,0.5397032053,0.7471124103,-0.0028021964,0.5202826657,0.6293028372,-0.0291121135,0.0706171354,0.1262408384,0.1314496532,1.2986795219,1.0027397541,0.4899646211,-0.1404238302,0.3729625218,0.2484508890,1.4589925185,0.3425490771,0.4523442725,Control
GSM481009,0.6711904965,-0.0591369464,0.4037940863,-0.4358481598,-0.0040985722,-0.0466576202,-0.1922885743,0.6645827721,0.5163459674,1.1144818338,0.5647706638,0.8964870156,0.1279446719,0.6269272548,0.1212063328,1.3787416730,0.2802308113,0.4148450512,0.1841039206,0.5064779791,0.8002617857,-0.0922327613,1.3519374330,0.3171609089,0.0693866880,0.0656970991,-0.1416989695,-0.0065249629,0.5742978504,1.1511219011,-0.0398216411,-0.2075096773,-0.1324349644,0.1119742927,1.4591765049,0.2036659949,0.5736594665,Control
GSM481010,0.7170518020,0.0401129514,0.7048940585,-0.1824565928,0.0489570901,-0.0852843152,0.0310692733,1.1787528816,1.6156946793,1.3404052606,0.6480724846,1.0582090242,0.1453391449,0.5005473623,0.1993956616,1.5965883456,0.6129645424,0.7949576571,0.3757176924,0.6202939308,0.9267899239,0.0426389943,1.3907128177,1.0543050903,0.0662829365,0.0643769258,0.0658939351,0.0573703207,0.8897012543,1.3591141567,0.0874628369,-0.1996240234,0.1782629461,0.1809631194,1.7204057536,0.2222050534,0.8035214944,Control
GSM481011,0.4618901843,0.1501278959,1.0313434786,-0.2587490313,0.1971386693,0.0229962496,0.3018793699,0.5779745615,2.2757083252,1.7097342952,0.6875509000,1.5537397266,0.4432267684,0.5662589353,0.0761918408,1.6485060113,0.8731570714,1.2507448230,0.2144510724,0.4445083109,0.9640286632,0.0296908381,0.7485146323,0.4690723462,0.0432516553,-0.0726064634,0.4113232123,0.0662358926,1.2105161600,1.1796711086,0.3469709836,-0.1829849927,0.1643139741,0.2718537662,1.6468480974,0.3279494392,0.4561915308,Control
