@relation data

@attribute id string
@attribute 114814 numeric
@attribute 3972 numeric
@attribute 7253 numeric
@attribute 7252 numeric
@attribute 2492 numeric
@attribute 3973 numeric
@attribute 1081 numeric
@attribute 2488 numeric
@attribute 2798 numeric
@attribute Class {Control,BRCACancer}

@data
E01,0.1695,0.3613,-0.0882,0.0445,-0.0941,-0.0633,0.058,0.0043,-0.2421,BRCACancer
E02,0.2096,-0.2379,-0.0892,-0.0859,-0.1009,-0.0826,0.0145,0.0059,-0.3131,Control
E03,0.077,0.1432,-0.0724,-0.0536,-0.0769,-0.047,-0.0698,-0.0725,-0.176,Control
E04,0.3049,0.0647,-0.0763,-0.086,-0.1201,-0.0845,-0.0223,-0.0158,-0.2923,Control
E05,0.1543,0.1803,-0.1134,-0.0061,-0.0762,0.0101,0.0956,0.0086,-0.3554,Control
E06,0.2004,0.2203,-0.1614,0.1204,-0.0233,0.056,0.1139,0.1448,-0.2299,BRCACancer
E07,0.126,0.0757,-0.0964,0.0091,-0.0896,-0.046,0.0256,-0.0757,-0.178,BRCACancer
E08,0.1906,-0.0657,-0.0746,0.0171,-0.1186,-0.0518,-0.0875,-0.0974,-0.1203,Control
E09,0.2601,0.1378,-0.1124,0.0012,-0.0821,-0.0607,0.006,-0.0671,-0.1874,BRCACancer
E10,0.203,0.108,-0.0722,-0.0139,-0.0774,-0.0304,0.0157,-0.036,-0.1649,BRCACancer
E11,0.1159,0.1519,-0.1365,0.0498,-0.0899,-0.0765,0.0566,0.081,-0.2628,Control
E12,-0.0173,0.0883,-0.1094,0.0569,-0.0209,-0.0394,-0.0434,-0.1066,-0.1862,BRCACancer
F01,0.1121,-0.118,-0.1031,0.0346,-0.1614,-0.0288,-0.0576,-0.0025,-0.1901,Control
F02,0.2857,0.1681,-0.1238,-0.0304,-0.1187,-0.0046,0.052,-0.0504,-0.2432,Control
F03,0.0203,-0.1214,-0.1116,-0.0251,-0.0897,-0.0029,0.0031,-0.1528,-0.2112,Control
F04,0.1054,0.2042,-0.1554,-0.0322,-0.1359,-0.109,0.057,-0.0323,-0.1873,Control
F05,0.209,0.004,-0.0972,-0.0062,-0.1198,-0.0611,0.0029,-0.0721,-0.1609,Control
F06,0.1529,0.1203,-0.0946,-0.024,-0.1301,-0.0357,0.073,-0.1258,-0.2069,Control
F07,0.1482,0.0198,-0.1192,-0.1063,-0.1323,-0.0872,-0.054,-0.1088,-0.2223,Control
F09,0.3096,-0.0062,-0.0469,-0.0567,-0.1381,-0.1021,-0.1069,-0.1731,-0.1989,Control
F10,0.2414,-0.114,-0.111,-0.0483,-0.1236,-0.0654,-0.1184,-0.0962,-0.1614,Control
F11,0.095,-0.019,-0.1164,-0.1258,-0.0927,-0.0808,0.0283,-0.0997,-0.2368,Control
F12,0.1428,-0.0808,-0.1533,-0.1731,-0.1139,-0.0743,-0.0159,-0.1035,-0.175,Control
G01,0.1176,0.1824,-0.096,-0.0493,-0.0928,-0.0535,0.0044,-0.0618,-0.2082,Control
G02,0.0348,0.2298,-0.1111,-0.0494,-0.1238,-0.0328,-0.0666,-0.1051,-0.2249,Control
G03,0.2221,0.1113,-0.1464,0.0454,-0.0916,-0.0377,-0.0503,-0.0085,-0.2195,Control
G04,0.1604,0.2088,-0.0643,-0.0593,-0.0814,-0.0436,-0.0227,-0.0215,-0.1267,BRCACancer
G05,0.008,0.273,-0.1143,0.0559,-0.146,-0.0988,0.2135,0.1473,-0.3062,BRCACancer
G06,0.1249,-0.0167,-0.123,-0.0357,-0.0962,-0.044,1e-04,0.0664,-0.0903,BRCACancer
G07,0.1811,-0.1858,-0.0871,-0.1015,-0.1552,-0.0512,0.0612,-0.0373,-0.1382,Control
G08,0.2047,-0.0359,-0.1081,-0.0013,-0.1497,-0.108,-0.0693,-0.0371,-0.2147,Control
G09,0.1711,0.2003,-0.1154,-0.0745,-0.1659,-0.087,-0.0111,-0.0617,-0.1682,Control
G10,0.2027,0.1591,-0.1385,0.0643,-0.0621,-0.0444,0.1464,0.1711,-0.1295,BRCACancer
G11,-0.1475,-0.1609,0.044,0.0517,-0.0829,-0.1389,0.1734,0.5217,-0.2148,BRCACancer
G12,0.1738,0.0212,-0.138,-0.0276,-0.0838,-0.0552,0.0911,0.0396,-0.1591,BRCACancer
H01,0.0962,-0.201,-0.1775,0.1009,-0.059,-0.0365,-0.0045,-0.0823,-0.2188,Control
H02,0.2038,-0.0079,-0.0754,-0.0226,-0.1267,-0.1022,-0.025,-0.0383,-0.153,Control
H03,0.0069,0.0663,-0.1206,0.0214,-0.0737,0.047,0.0475,-0.0136,-0.2364,Control
H04,0.1358,-0.1499,-0.1097,-0.0792,-0.1334,-0.0466,0.0517,-0.0707,-0.2054,Control
H06,0.1304,-0.0023,-0.1091,-0.1216,-0.1618,0.0225,0.0217,-0.0771,-0.1135,Control
H07,0.122,-0.0194,-0.1858,-0.0382,-0.1333,-0.0709,0.177,-0.0512,-0.2113,BRCACancer
H08,0.2262,-0.0307,-0.0963,-0.0112,-0.0513,-0.0297,0.0391,-0.1427,-0.1826,BRCACancer
H09,0.1284,0.0168,-0.064,0.0166,-0.1102,-0.0191,0.1971,0.2106,-0.3366,BRCACancer
H10,0.0585,-0.032,-0.1609,-0.0559,-0.151,-0.0149,0.0713,-0.1008,-0.1265,BRCACancer
H11,0.1278,0.0684,-0.1018,0.0209,-0.1285,-6e-04,0.1063,-0.0223,-0.1712,BRCACancer
H12,0.1378,0.0466,-0.12,0.0114,-0.1399,-0.0517,0.0997,-0.0634,-0.254,BRCACancer
I01,0.1368,-0.0975,-0.1403,-0.1288,-0.1215,-0.0756,0.0632,-0.1165,-0.1518,Control
I02,0.0228,0.0399,-0.128,-0.0729,-0.0601,-0.0034,0.1616,-0.059,-0.2874,Control
I03,-0.0166,0.0471,-0.1213,-0.0212,-0.0701,-0.036,-0.0123,0.0175,-0.2442,Control
I04,0.2742,-0.0761,-0.1291,-0.0246,-0.1125,-0.0715,-0.023,-0.0188,-0.1675,Control
I05,0.1276,-0.0603,-0.0433,0.0407,-0.0823,0.0016,-0.0334,-0.1751,-0.0603,Control
I06,0.1723,-0.3114,-0.0914,0.0048,-0.0957,0.0081,1e-04,-0.062,-0.1967,Control
I07,0.3453,0.0485,-0.1042,0.0108,-0.0711,-0.0319,0.0393,-0.0637,-0.2282,Control
I08,0.1697,-0.007,-0.1327,-0.0082,-0.0836,-0.0442,-0.0068,-0.1614,-0.1916,Control
I09,0.0787,0.0889,-0.146,-0.0348,-0.0717,-0.027,0.1052,-0.1366,-0.2224,Control
I10,0.1361,0.2222,-0.1039,0.1294,-0.06,-0.0768,0.054,0.1038,-0.2708,Control
I11,0.0975,0.2668,-0.159,0.101,-0.0443,0.1282,0.0714,0.0964,-0.1926,Control
I12,0.2472,-0.2186,-0.1249,-0.1013,-0.0987,-0.0624,-0.088,0.0945,-0.3255,Control
I13,0.1088,-0.0403,-0.1173,-0.0797,-0.1123,-0.0831,-0.0152,0.1699,-0.215,Control
J01,0.0627,0.1801,-0.0543,0.0025,-0.1094,-0.1184,0.0106,0.0836,-0.1455,Control
J02,0.1283,-0.1045,-0.0776,-0.0195,-0.1173,-0.008,0.0951,0.0612,-0.0898,Control
J03,0.164,0.0129,-0.0893,0.0464,-0.1202,-0.0507,-0.018,-0.1434,-0.2845,Control
J04,0.0822,0.0991,-0.1587,-0.0754,-0.14,-0.0357,0.0584,-0.0963,-0.1097,Control
J05,0.194,-0.2865,-0.1981,-0.0335,-0.1477,-0.0539,0.0236,-0.1901,-0.1664,Control
J06,0.1781,0.0799,-0.1274,0.0106,-0.0553,0.0158,0.1004,-0.0862,-0.1852,Control
J07,0.2949,-0.1121,-0.1161,-0.0885,-0.0939,-0.0464,-0.0901,-0.1319,-0.1696,Control
J08,0.293,-0.2155,-0.1552,0.029,-0.1151,-0.0285,0.0743,-0.128,-0.1482,Control
J09,0.2639,0.1166,-0.1283,-0.0203,-0.0932,-0.0504,0.0746,-0.0658,-0.215,Control
J10,0.1446,0.1951,-0.1132,-0.273,-0.0913,-0.0343,-0.0183,-0.002,-0.29,Control
J11,0.0934,0.1142,-0.0944,-0.0571,-0.1205,-0.0695,-3e-04,0.0251,-0.1694,Control
J12,0.079,0.149,-0.0727,-0.0149,-0.1208,-0.0414,0.101,-0.1007,-0.3915,Control
K01,0.1401,0.1713,-0.1635,0.0179,-0.1119,-0.0506,-0.012,-0.0526,-0.0979,BRCACancer
K02,0.2386,-0.0801,-0.1603,-0.1226,-0.127,-0.0943,-0.0327,0.046,-0.1777,BRCACancer
K03,0.1392,0.0898,-0.1259,0.0599,-0.073,-0.0204,0.0919,0.0719,-0.217,BRCACancer
K04,0.159,-0.1019,-0.1213,-0.0769,-0.142,-0.083,-0.0024,-0.0223,-0.1649,BRCACancer
K05,0.1548,0.0322,-0.1294,-0.0474,-0.1198,0.0036,-0.1002,-0.0497,-0.3032,Control
AA3226,0.091,0.0931,-0.137,-0.0419,-0.108,-0.1303,-0.0687,0.096,-0.1956,Control
AB3227,0.2622,-0.0565,-0.1196,0.0404,-0.0708,-0.0492,0.0716,-0.0562,-0.2049,Control
AC3228,0.1649,0.0971,-0.1922,0.0748,-0.0853,-4e-04,0.0458,0.0178,-0.1754,Control
AD3231,0.2693,0.1585,-0.164,0.0057,-0.0558,-0.0731,-0.0505,-0.0598,-0.1598,Control
AE1543,0.067,0.1088,-0.0878,-0.1248,-0.1034,-0.0532,-0.0212,-0.0481,-0.2108,Control
AF3229,0.0575,0.0344,-0.1249,0.0125,-0.1036,-0.0592,0.0571,-0.1278,-0.221,Control
AG3230,0.0549,0.1659,-0.1086,-0.0533,-0.0884,-0.053,-0.0222,-0.0184,-0.2885,Control
AH3232,0.0961,-0.1127,-0.094,-0.0483,-0.1456,-0.0854,0.1238,0.0036,-0.2951,Control
AI3233,0.2578,-0.1183,-0.1161,0.0825,-0.1292,-0.0393,0.083,-0.103,-0.2091,Control
AJ3234,0.1109,-0.1782,-0.0927,0.004,-0.144,0.0038,0.1174,-1e-04,-0.3086,Control
AK3235,0.2131,-0.131,-0.1859,0.0614,-0.0553,-0.0306,0.1236,-0.0302,-0.1642,Control
AL3236,0.1275,0.2711,-0.1075,-0.0929,-0.0977,-0.1051,0.0077,-0.0491,-0.1437,Control
AM3237,0.1731,0.2181,-0.0523,-0.0744,-0.1569,-0.0562,0.0054,0.1525,-0.3057,Control
AN757,0.1166,0.0922,-0.1272,0.0051,-0.1389,-0.0173,0.0452,-0.0656,-0.2631,Control
C474,0.1101,-0.2263,-0.1288,-0.0288,-0.1493,-0.0593,-0.1098,-0.0583,-0.1713,Control
D480,0.1153,0.0038,-0.1156,-0.08,-0.0898,-0.0301,0.0225,-0.1727,-0.1606,Control
E519,0.0355,0.1427,-0.0743,-0.0602,-0.1547,-0.1285,0.0303,0.1118,-0.3086,Control
F548,0.1063,-0.1196,-0.0999,-0.0631,-0.0969,-0.0332,0.1394,-0.1844,-0.2625,Control
G660,0.1107,0.0111,-0.1275,-0.0818,-0.0767,0.0386,0.0137,-0.1213,-0.1692,Control
H663,0.174,0.1693,-0.0562,0.0348,-0.0665,-0.0338,-0.0265,-0.047,-0.1369,Control
I782,0.1613,0.0433,-0.1083,-0.078,-0.1015,-0.0985,0.0063,-0.0175,-0.07,Control
J787,0.1003,0.1486,-0.1062,0.0261,-0.093,-0.0816,0.0655,-0.0736,-0.2765,Control
K1162,0.234,-0.0191,-0.1117,-0.0857,-0.1279,-0.1024,0.0179,0.0753,-0.1716,BRCACancer
L1176,0.1445,0.1163,-0.1637,0.0106,-0.0964,-0.0128,0.0735,-0.0123,-0.2672,BRCACancer
M1263,0.2904,0.2292,-0.0619,-0.0178,-0.0851,-0.0892,-0.0334,0.0185,-0.1765,BRCACancer
P1075,0.1773,0.1365,-0.0814,0.097,-0.0656,0.0146,0.075,-0.0309,-0.1819,BRCACancer
Q1080,0.018,-0.0448,-0.1616,-0.1381,-0.1259,0.0124,-0.1568,-0.3278,-0.2541,BRCACancer
R1104,0.2256,0.093,-0.1424,-0.0704,-0.0706,-0.0066,0.0649,0.0166,-0.2005,BRCACancer
S1133,0.1185,0.2246,-0.1095,-0.0173,-0.1249,-0.034,-0.0014,-0.0275,-0.1486,BRCACancer
T1463,0.1851,0.0039,-0.0884,-0.1006,-0.1486,-0.0411,-0.0241,-0.1111,-0.2246,BRCACancer
U2017,0.1084,0.0252,-0.1024,-0.047,-0.0633,-0.0221,0.1221,0.004,-0.1843,BRCACancer
V432,-0.0521,-0.2341,-0.0929,0.0781,-0.1466,-0.0412,0.0231,0.0421,-0.1865,BRCACancer
W433,0.2345,0.0871,-0.0891,-0.0121,-0.1355,-0.0856,0.0187,0.112,-0.1832,BRCACancer
X524,0.1152,0.1654,-0.1248,0.0388,-0.0652,-0.0984,-0.0579,0.0863,-0.2266,BRCACancer
Y546,0.004,0.0983,-0.0821,-0.1073,-0.0929,-0.0482,0.061,0.0173,-0.3159,BRCACancer
Z3225,0.3124,0.2806,-0.0853,-0.0082,-0.1335,-0.0721,-0.0624,-0.0636,-0.1512,Control
