@relation data

@attribute 116 numeric
@attribute 117 numeric
@attribute 2642 numeric
@attribute 2641 numeric
@attribute 2788 numeric
@attribute 2787 numeric
@attribute 2740 numeric
@attribute 59345 numeric
@attribute 9340 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 6343 numeric
@attribute 6344 numeric
@attribute 2785 numeric
@attribute 2790 numeric
@attribute 2791 numeric
@attribute 2695 numeric
@attribute 2792 numeric
@attribute 2696 numeric
@attribute 2793 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 94235 numeric
@attribute 10681 numeric
@attribute 2778 numeric
@attribute 2692 numeric
@attribute 2691 numeric
@attribute 2782 numeric
@attribute 7434 numeric
@attribute 7433 numeric
@attribute 51764 numeric
@attribute 7432 numeric
@attribute Class {Control,BRCA}

@data
6.678498469,4.911345545,4.771636575,5.057245821,9.226485123,8.442664802,5.713978422,7.5026355755,5.338612717,6.530878866,9.350724377,6.298205225,5.38371401,6.528419434,5.346435058,8.286304921,12.94317143,5.229406468,5.704879743,5.190823476,5.994246645,7.365471921,7.23239964,5.091711732,6.97244898767,8.86041017833,5.38440635467,5.361251859,13.00161496,6.547978484,9.920282552,5.452703528,6.2337409765,BRCA
6.200413743,5.094670216,5.603189575,5.706538322,9.260367468,9.163298157,5.084076226,7.2400353085,5.338612717,6.225261069,8.378404463,6.055397005,5.545359333,5.873820117,5.478819157,9.92562903,12.82636383,5.213358218,5.291135005,4.409958821,6.187456621,8.135274649,10.07238089,5.551986008,6.389883566,9.172881566,5.015082524,4.776382186,13.04989878,6.467284066,10.47812272,5.285412622,6.1668621095,Control
6.78372224,5.375918034,5.440131024,5.687208569,8.825389039,9.04801075,5.109999067,7.055096439,4.678655626,6.362562487,8.616586634,5.650485447,6.194565426,5.937527571,5.550447635,10.33248729,13.11366653,5.49154148,5.465820435,5.795397636,6.122264392,8.384871286,10.16363116,5.238988625,6.757115983,8.796592193,5.25013491767,4.63055563,13.26893746,6.491216266,10.81594784,5.293711886,6.390145857,Control
6.419543631,5.037614213,5.057462456,5.706676451,10.09517319,9.210939846,5.521530756,5.9799251475,5.159277237,6.798118982,9.333972157,6.389270486,6.086089107,5.641698649,5.149758548,10.07411507,11.61680165,5.201056716,5.973617732,5.004514032,6.768981971,6.997860083,9.560920839,5.827953159,6.61616787567,8.711268495,5.19347989533,4.178201433,13.29995283,7.402929178,12.3398473,5.119782831,7.2280064045,BRCA
6.552366023,5.403021612,4.974312765,5.23994335,9.531343017,7.763878152,5.649336125,6.9163256205,4.835685705,7.068028862,8.807251164,5.614423668,6.221302541,6.248312457,6.121642945,10.34356359,11.8968755,5.431214469,6.049636893,5.268856586,5.93841004,9.073024297,9.949207023,5.706262025,6.60558999133,9.207844615,5.385449224,4.657664267,13.17700839,7.587779625,11.7646924,5.44062939,6.7799206515,BRCA
6.576601968,5.166124157,4.959899085,5.716175548,10.26174268,8.979483163,5.804654588,6.976093136,4.757572049,6.86950478,9.157436075,6.663917843,6.233864698,5.647898183,5.995773509,9.641921287,11.32190853,5.445769113,5.732683853,4.984374307,6.655642073,6.821203566,8.788074828,5.641409649,6.784302337,8.61201467833,5.375289599,5.149148835,13.33363132,7.30286993,11.57537865,5.110625549,6.187551011,BRCA
6.176777159,4.726575091,4.837705203,5.595899883,9.81791145,9.24482828,5.868520868,5.6412905805,4.790265497,7.120059311,9.539954171,6.132685436,5.726293954,6.115985842,5.836183727,9.90199107,11.52829551,5.305251227,5.542111953,4.837705203,6.354827336,6.808678261,8.870851027,5.59381033,6.51405773367,8.82288182267,5.42120692967,5.740935147,13.36856584,6.684401928,12.0199261,5.023045997,6.6018821065,BRCA
6.516728771,5.177929,5.388026974,5.406342144,10.64035818,9.252961701,5.617365526,6.3980360365,4.975688932,6.63161771,9.306620611,6.202227307,6.432630108,5.929797653,5.527642182,10.08386525,11.49170796,5.701972633,5.655216748,5.50716927,6.385522173,8.086854242,8.673027334,6.083006551,6.433898499,9.12620744833,5.31079164467,5.191218407,13.36355512,6.845932592,11.38561723,5.24660879,6.098218396,BRCA
6.468384252,5.631403539,5.063730771,5.878793533,10.08672709,9.485326755,4.783471516,5.8819921345,5.124960054,7.036891003,9.583727381,6.371171674,5.925175358,6.33289195,5.981059894,10.49650957,11.7674087,5.292608072,6.118635505,5.465657207,6.586919049,7.432878264,9.538005127,5.938762876,6.36224381667,9.14021016267,5.364565193,5.276693226,13.29267684,7.45024444,11.85055617,4.808142121,6.809488443,BRCA
6.026750963,4.916728914,5.771893004,5.441376616,8.329326713,9.799800123,5.156448444,5.8308617525,5.233438728,6.360983667,9.930146364,5.59724157,6.264447878,6.420007038,5.052688948,7.075401932,12.75033439,5.244707519,5.537615426,4.586234078,5.687628504,6.412997934,9.576399845,6.034420016,6.073822667,8.17602958933,5.03048919967,5.20184089,13.38150649,5.953737396,11.71789713,5.077041333,6.3510928925,BRCA
