@relation data

@attribute id string
@attribute 107 numeric
@attribute 207 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3480 numeric
@attribute 3667 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5894 numeric
@attribute 6195 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 7533 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0680557761,1.9397812022,1.3452941188,1.0380567778,0.4079252350,1.7296059516,0.6502234032,0.7694715564,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,0.5276523813,0.4586358647,0.2177100353,0.6409841057,0.8590166551,1.9096234484,0.1797246685,0.2840659279,BRCA
GSM480985,-0.1146877620,1.4054429928,1.1583383579,0.5481084954,0.3550249918,1.1172559793,0.8534231111,1.5476133191,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,0.4521202200,0.5649788797,0.2315313540,0.6127393824,0.5620005916,1.9413004944,0.2011654340,0.2868869492,BRCA
GSM480986,-0.0866454035,1.7577156492,1.5127595663,0.9493732134,0.3144797006,1.5409271829,0.3758222094,0.9370587028,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,0.5276161861,0.5706250406,0.3771760837,0.4839221177,0.7839062919,2.0243224118,0.0952468054,0.2451798338,BRCA
GSM480987,0.0948443130,1.6769249506,1.4599798470,0.6616964770,0.2098507082,1.0927224898,0.4246866423,0.9460729968,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,0.4570317386,0.5260457562,0.1247138026,0.3882937707,0.1390306237,1.9975022057,0.0700896732,0.1725909245,BRCA
GSM480988,-0.1114876393,1.1675294143,1.6300611323,0.4589619954,0.2816516543,1.0320390261,0.5025178531,0.6583551200,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,0.4923907940,0.4829891018,0.0354253387,0.4704262694,0.6210581084,1.9610705971,0.0896705153,0.1968091326,BRCA
GSM480989,-0.0620193510,2.3074461223,1.6843677122,1.1103506463,0.3475496019,1.2921628499,0.3040667095,0.5104212239,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,0.4168803811,0.8519349658,0.5766588003,0.4437155496,1.0677040443,1.9755967301,-0.0037837656,0.3122929088,BRCA
GSM480990,-0.0744136228,2.3939645291,1.6475978081,1.1067612915,0.4230530610,1.1927469964,0.4307222246,0.5701667320,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,0.4040678319,0.5468216389,0.4847173588,0.3387474729,1.0079710025,2.5765053460,0.0120991491,0.2054380223,Control
GSM480991,-0.0467888096,1.8290236989,1.5652074934,0.9763167946,0.2360625108,1.3663153568,0.3718392522,0.6246844594,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,0.5071865046,0.6482640730,0.4295866277,0.3654298311,0.7941210804,2.1101571236,0.0441448208,0.2894791155,Control
GSM480992,-0.0848685851,2.3328941266,1.5792976092,1.1827308424,0.3775521221,1.4904017857,0.3555988693,0.5310987036,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,0.4130200728,0.9082788116,0.4719536303,0.3105769333,1.0579590626,2.4270785623,0.0183351703,0.2041087145,Control
GSM480993,-0.0384183934,1.9907199673,1.5582134934,0.9945207685,0.3445043971,1.3915128690,0.3556248992,0.7338769277,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,0.4741801064,0.7940912880,0.4597184245,0.3602931440,0.8928548188,2.0765592329,0.0562111053,0.2556822760,Control
