@relation data

@attribute id string
@attribute 10392 numeric
@attribute 10454 numeric
@attribute 10910 numeric
@attribute 114548 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 22861 numeric
@attribute 22900 numeric
@attribute 23118 numeric
@attribute 257397 numeric
@attribute 260434 numeric
@attribute 29108 numeric
@attribute 2919 numeric
@attribute 2920 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 3320 numeric
@attribute 3551 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3606 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 55914 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 58484 numeric
@attribute 59082 numeric
@attribute 5970 numeric
@attribute 6300 numeric
@attribute 6347 numeric
@attribute 6352 numeric
@attribute 64127 numeric
@attribute 64170 numeric
@attribute 6885 numeric
@attribute 7124 numeric
@attribute 7128 numeric
@attribute 7184 numeric
@attribute 7205 numeric
@attribute 834 numeric
@attribute 838 numeric
@attribute 841 numeric
@attribute 84674 numeric
@attribute 8767 numeric
@attribute 9051 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0088914966,-0.0521394628,1.4833355299,-0.1630829732,1.5553736859,0.6466643338,-0.0651316833,1.0343763942,0.3869956061,0.4966626382,-0.1603997564,0.5885102964,2.0834216012,0.7876059015,1.4761933286,0.7196765877,0.6591489996,3.7246808213,0.5241222142,-0.0177594677,0.1266020980,0.8618448906,0.7036440041,0.4754300158,0.8049394469,0.6222571999,0.8865294159,0.5276523813,0.4586358647,0.7139937217,-0.0717742680,0.6164951165,-0.1298536299,1.5197282433,-0.0095755823,-0.1114667741,0.8525465690,-0.0068966250,-0.0133626043,-0.1217520539,0.0192318359,0.4331708691,0.9587464938,-0.0286056817,0.1563439426,1.6445929098,1.4042565227,0.4522592268,0.1538843402,0.2062981343,1.2269050909,1.5521365895,-0.1496312214,BRCA
GSM480985,0.0579176409,-0.0289708189,1.3204773552,-0.1312342121,1.1625347307,0.5214375071,-0.0373932589,1.0033113119,0.4735284309,0.4695950437,-0.0954261577,0.9734253784,1.5522821744,0.7691671467,1.9360077248,1.7912453411,0.7464130471,3.8482525347,0.8006201253,0.2870424135,-0.0603622181,1.2310367167,0.2756597614,0.4509238059,0.9412159958,0.5609422953,0.9767724818,0.4521202200,0.5649788797,0.7487222366,-0.0165247075,0.6136501327,-0.1761504112,0.8917866104,-0.0424792717,-0.1347742481,0.8536376064,-0.0052304801,1.7034978403,-0.1277415388,0.0245596794,0.5158665015,0.8959703881,0.0503361004,0.5712410682,2.1266038791,1.6331875994,0.9006385636,0.1158240538,0.1230658667,1.1033437417,1.5592530335,-0.0913541420,BRCA
GSM480986,-0.0270187023,-0.0100979297,1.3835818189,-0.1250024974,1.3508609449,0.5058162958,-0.0728185111,0.8686513114,0.3484060676,0.6206690983,-0.2104986257,1.0110647678,2.4849634998,0.8221523573,1.3394183649,0.7991103493,0.8325190790,3.6994577250,0.5310721682,-0.0239051148,0.1871303074,1.1678017355,1.3583709663,0.3572855135,0.9283377825,0.7128700620,0.7470802312,0.5276161861,0.5706250406,0.7966307569,0.0824834229,0.5081571897,-0.1388460667,1.3150411108,-0.0058646741,-0.0409396980,0.9353946786,0.0253748071,0.1796802489,-0.1354726316,-0.0112299898,0.3973238766,0.6764137213,-0.0117659394,0.2669933733,1.4456891002,1.5178628938,0.7058817346,0.1571277262,0.1717739808,1.7415535714,1.6858405541,-0.0922265611,BRCA
GSM480987,-0.0190509758,-0.0314649140,1.2263410382,-0.1002375382,0.9561490119,0.6135009341,-0.0540831063,0.7283994655,0.2882891527,0.1123135203,-0.2521088443,0.7242461973,2.2931234779,1.0628985053,1.0348310271,-0.0337228885,0.7040909265,3.8704057537,0.3550794774,0.1687085862,0.4079698621,1.1729830871,0.0018086004,0.2389650019,1.1037804131,0.7524098709,0.6726266901,0.4570317386,0.5260457562,0.7170214796,0.1031593607,0.3891538004,-0.0662291722,0.5668156716,-0.0114049334,-0.1154031465,0.8780260834,0.1567118048,1.7397336760,-0.1314307426,-0.0685428832,0.0213360219,0.5847795974,-0.0407701192,0.5314616065,1.3072991300,1.1077644860,0.5260525023,0.3362162671,0.1670144839,1.3375487691,1.2659771626,-0.0792551476,BRCA
GSM480988,0.0458355059,-0.0249393861,1.2381347671,-0.0619100066,1.0976330084,0.4483090917,-0.0421308861,0.8676164632,0.2490599537,0.5432035022,-0.1352343300,0.6991429428,1.7787399491,0.5355914330,1.0180345278,0.5330373620,0.2873332743,3.7638259730,0.6144637026,-0.0187831094,0.0463543034,0.4444268425,0.5375493863,0.2502003758,0.7093335530,0.5546799707,0.7170593402,0.4923907940,0.4829891018,0.6912962379,-0.0181701116,0.5512484685,-0.0789457363,1.2879227399,-0.0010772181,0.0128465583,0.6707278885,-0.0337513612,0.0024683304,-0.0647972306,0.1977608937,0.4886375349,0.5952524423,0.0001304974,0.3366954463,1.4915258108,1.6155236065,0.6540142843,0.1250900524,0.2149495928,1.8422625528,1.5642477538,-0.0603462150,BRCA
GSM480989,0.0006311724,0.0112633825,0.8611742756,-0.1455724858,0.6682628254,0.4561344552,-0.0500968073,0.4661496940,0.2112542397,0.1905650546,-0.3353514974,1.4272032779,1.7585357691,0.4534037432,0.5974664341,0.3198674378,0.4871916152,3.6763444743,0.4192595793,-0.0912345345,0.0336776683,0.7921105779,0.9557667673,0.1723780840,1.0994870811,0.6648718736,0.6007645311,0.4168803811,0.8519349658,0.5911021925,0.0375987290,0.2192373374,-0.0408563306,2.1237873399,-0.0643463043,-0.0909308459,1.1224099571,0.0401129422,0.0938955087,-0.1048514448,0.0944893369,0.5862763189,0.3143859178,-0.0217998318,0.0807220475,1.1037889700,1.6101237162,0.4809265797,0.1506664962,0.1998820402,1.3341239427,1.0432216749,-0.1361872689,BRCA
GSM480990,-0.0681144893,-0.0188042015,1.0130641403,-0.1753590815,0.8183849113,0.3805084057,-0.0420917119,0.4463096829,0.2772370632,0.2346211446,-0.1631419871,1.3664122621,2.6601509087,0.9243235851,1.0544136399,0.2184910625,0.5567332020,4.0356965860,0.4130142646,1.2702010869,0.1569095779,0.7562215037,0.3972254762,0.3219937040,1.2569765001,0.7222510494,0.7133958387,0.4040678319,0.5468216389,0.5124700949,0.1545863018,0.1815268757,-0.1292774052,1.1991209335,-0.0237200481,-0.1746695669,1.1399565821,0.1445519146,0.0859327726,-0.1168329701,0.0618078872,0.1486134343,0.4204747106,-0.0152148257,0.7133976953,1.0189311559,1.6458152906,0.5210922026,0.1957307517,0.0764739330,0.8482602390,0.9586043766,-0.0910943101,Control
GSM480991,-0.0415107127,0.0043778190,1.0249280275,-0.1501776654,1.0469395604,0.4695376563,-0.0725950887,0.6747538170,0.2545837700,0.4090924351,-0.1981720031,1.1696694493,2.2423003714,0.9660664271,1.1403018867,1.0789077615,0.6502202311,3.8149829707,0.4572952855,0.1146655146,0.0010899390,1.1222321147,1.0451854930,0.3367405246,1.2472408378,0.8390529259,0.7588644448,0.5071865046,0.6482640730,0.7236467786,0.1750445278,0.3723191662,-0.1158871563,1.5476096728,-0.0558685481,-0.1886668885,1.0769064036,0.1220167010,0.8448822292,-0.0354265188,0.2321143435,0.4266900403,0.5598204840,0.1726690396,0.5888391575,1.1575133137,1.5413169115,0.6388226521,0.1700994530,0.2183779771,1.6320629651,1.4371226762,-0.1331699098,Control
GSM480992,-0.0501063815,-0.0220352950,0.9216653663,-0.1484556080,0.6665939561,0.3800862124,-0.0638820261,0.3821332980,0.3281374639,0.3727006988,-0.1655554826,1.6598751016,1.6959880740,0.4572718923,0.7287117838,0.0761861219,0.4538401720,3.8272416590,0.3674736292,0.2461778623,0.0448783156,0.0302081386,0.7666563989,0.1333302662,0.8925691490,0.7926203149,0.6891281653,0.4130200728,0.9082788116,0.4097217267,0.1619838233,0.3079451628,-0.0921796232,1.8157576812,0.0123767092,-0.0962737195,1.2896809784,0.0927470139,-0.0703406178,-0.1407995569,0.1035504051,0.5110852264,0.4415234548,-0.0538811761,0.2076114120,1.0693919968,1.7240146399,0.5112602225,0.2019153619,0.1025927702,1.1744227242,0.9022674223,-0.0360930314,Control
GSM480993,0.0216581280,0.0051788399,1.1299882599,-0.1028001758,1.1139041867,0.5930127984,-0.0514453136,0.5987927900,0.2949584148,0.4830037720,-0.2570776264,1.0936350756,1.6260156202,0.5847442906,0.9733922681,0.5281633499,0.6618218835,3.7825589180,0.5721119152,0.0334400552,0.2203348601,0.6293743797,1.2378913033,0.2735164897,0.9085881339,0.8274797584,0.6578002808,0.4741801064,0.7940912880,0.7140314231,0.0750380798,0.5537918077,-0.0937452182,1.6241304980,-0.0610877690,-0.1304407599,0.9961075650,0.0791702164,0.1024647596,-0.1270389886,0.0918707455,0.5987399332,0.4999517977,-0.0270253466,0.2244708014,1.2305398534,1.5056164564,0.6297207689,0.2110349309,0.1875540034,1.2670539817,1.4509991654,-0.0829025648,Control
