@relation data

@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5435 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 5440 numeric
@attribute 5887 numeric
@attribute 6117 numeric
@attribute 10714 numeric
@attribute 6119 numeric
@attribute 6118 numeric
@attribute 5441 numeric
@attribute 2067 numeric
@attribute 5981 numeric
@attribute 5983 numeric
@attribute 5982 numeric
@attribute 7508 numeric
@attribute 7507 numeric
@attribute 56949 numeric
@attribute 4331 numeric
@attribute 2072 numeric
@attribute 2071 numeric
@attribute 2074 numeric
@attribute 2073 numeric
@attribute 57804 numeric
@attribute 2068 numeric
@attribute 1643 numeric
@attribute 5111 numeric
@attribute 1642 numeric
@attribute 5427 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 2966 numeric
@attribute 2965 numeric
@attribute 1022 numeric
@attribute 3978 numeric
@attribute 6917 numeric
@attribute 5431 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 5432 numeric
@attribute 1161 numeric
@attribute 2968 numeric
@attribute 902 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCA}

@data
11.4744083,11.13855038,12.18094263,11.42772678,6.402078871,8.8655786105,7.2999723835,6.755291951,8.811375597,10.87490854,7.463332523,10.35810202,12.53830178,9.66947024,9.53272454825,8.906142604,6.23579617167,7.1596856165,11.48011881,6.411727587,10.58194931,7.173305173,5.8030248085,10.65722043,6.80361816,11.23824666,9.427680085,9.204131621,6.839081327,7.19178534067,8.69978708025,7.713319706,8.833563055,13.07564465,8.622089465,5.171538364,6.858718118,9.6014742,9.309431518,6.49976480333,9.486624446,11.4243108,9.720120732,9.636870305,5.37892543225,10.34768534,8.174296834,7.676452764,BRCA
11.48188533,11.28537059,12.08367055,11.28199972,6.104971499,9.023735752,7.544617301,6.326074949,9.612141036,11.11875956,7.1852972805,10.88129775,11.75528414,8.91062109,9.072729628,8.716427139,7.04973393733,6.8101934035,11.11057321,6.456851828,10.27665401,7.443588263,6.369285011,10.16944939,5.84925574,11.01404508,8.66980731,7.815256994,6.0664182,7.66789353567,9.5174660655,7.322110956,7.324543144,12.68199828,7.321637554,5.37574431,6.7861813475,9.65659519,8.824657385,7.895663993,9.811543731,11.55629063,9.578863787,9.355641581,6.046814128,9.399502844,8.4740299995,8.933248873,Control
11.16768802,10.97608812,12.19128143,11.15088665,6.382499203,8.823484927,7.3703045175,6.547978484,9.769565608,11.29475415,7.4117681705,10.4887367,11.64562254,9.180550154,9.11294515975,8.7854943965,7.14436357833,6.654977447,11.13121409,6.224875349,10.56803712,7.108370574,5.9373607545,10.08514084,6.223234887,10.99419451,8.962058135,8.343586732,6.141806358,7.32601425833,9.2702612445,6.816699294,7.935107761,12.85738045,7.471189747,4.988697465,6.421656707,9.597587563,8.392855247,7.77843482767,9.493665908,11.66558698,9.601752743,9.6358129485,5.93582680525,9.933941823,8.5940360615,8.832795987,Control
11.36217961,11.73219511,12.38074251,11.33051934,6.185178351,9.175989441,6.8935968215,6.114268757,9.021133451,10.666982815,7.4282706955,10.55403266,12.03723816,9.410849402,9.4284456575,8.3847614075,7.35023516733,6.4175965355,11.59488687,6.095877621,11.60457421,5.771628945,6.017465398,10.93024227,6.269973458,10.93533103,9.223423229,9.167193021,6.132068463,6.97591235933,8.80925711925,7.518655368,8.689964021,12.86342169,8.892179346,5.292792099,5.456076664,9.617614907,8.873598775,7.36587860467,9.214775128,12.19128143,9.330368553,9.9907375325,6.32060603225,10.39216207,7.1655308455,8.194979796,BRCA
10.87659774,11.25995523,11.50362218,10.16197619,6.723562401,8.9319577035,7.485098727,6.092128797,8.796235248,11.21590727,7.1613884155,9.580042347,11.80073018,8.426475613,9.113299431,8.774283818,7.31315444567,6.5949871565,11.1007545,6.156644998,10.257176,5.902683368,6.6537276915,11.10864878,6.733968186,11.31701417,8.538519855,9.101470918,6.023317043,6.763530312,8.5279889565,7.750105877,8.354559186,13.11037161,9.091660914,4.788047896,5.544020716,10.07000053,9.241179451,7.46873679533,9.426286314,11.14770754,9.259561518,9.683055312,6.17112059,10.23091542,7.126664761,8.73696091,BRCA
11.53262879,11.67585684,12.54548466,11.68597092,6.764676316,9.4157847835,7.527901723,6.016480301,8.960915006,10.39328649,7.2083211925,10.64948099,12.21510531,9.227195422,9.37510267,8.604510827,7.21700452967,6.527756701,11.63413504,5.757430847,11.15959405,6.196042028,6.523928337,10.88769302,6.597386379,11.17866503,9.290952566,9.228344402,6.340211188,7.03874911367,8.662750984,7.91898414,8.464169074,13.0474759,8.511556122,5.258529523,5.44209646,10.12919321,9.807411729,6.82128937267,9.136613813,11.96009799,9.374426115,10.0054039915,6.36691188375,10.54330281,7.207971487,8.461204311,BRCA
11.56134298,11.58990637,12.57220763,11.74803988,7.461215696,9.4100818935,7.357071643,6.083857569,9.282585247,10.861074535,7.2727011495,10.9447818,11.98277091,9.319763063,9.588689033,8.409953035,7.43359077733,6.3941428145,11.63107485,5.795462577,11.68668229,6.101719008,5.8055340835,10.61346285,6.351827612,11.03194774,9.547357825,9.230129219,6.2849912,7.10016706667,8.75566797825,7.949609524,8.292691032,12.87039849,8.772299004,5.533727829,5.5223939415,10.19591385,9.907754874,7.21432997467,9.151492997,12.44988381,9.560027603,10.266338858,6.287589147,10.42417183,7.3753302775,8.260097569,BRCA
11.72083647,11.66436963,12.69228318,11.77806492,6.773307786,9.2504395305,7.2299863925,6.67359573,9.377476876,10.620424425,7.070863253,11.12425722,12.11639279,9.38991153,9.60802330525,8.640800583,7.17986935967,6.803953256,11.13386163,5.297385178,11.12792359,5.913853554,5.981776373,10.55979796,6.257393146,11.03275882,9.443524356,9.21184032,6.258901053,7.13735669233,8.2446148565,8.122958834,8.43825243,13.36098494,8.567443842,5.358089615,5.5364636575,10.21780056,9.489968911,7.189610274,9.14242692,11.89363345,9.353875227,10.1308165865,6.36645439,10.32995358,7.5514060975,8.26545228,BRCA
11.67615115,11.62683849,12.51339458,11.8267889,6.977855527,9.283426389,7.224746219,6.104132849,9.100820741,11.17905754,7.409290949,10.84615266,11.90965135,9.598481115,9.91743211175,8.518554874,7.21428444467,6.553387789,11.35799469,5.676740778,11.86027624,5.669530862,5.656621585,10.83660293,6.429620671,10.98412667,9.524924191,8.758440706,6.405103693,7.301571066,8.49444995675,7.739039878,8.463423345,12.83366697,8.792042831,5.286429541,5.15457292,10.13564553,9.770879053,7.41929702967,9.583727381,12.2142175,9.517335308,10.185310385,6.44908452625,10.54869216,7.2303432025,8.169525606,BRCA
11.40065415,11.67585684,12.94317143,7.91898414,6.337002435,7.388460416,6.330087624,7.371212794,8.38506549,10.585395104,7.6441090585,9.955032716,9.074115449,9.391867114,9.92985813225,8.0635175495,6.94060400367,6.348284926,11.53735445,5.852005861,8.971091653,5.781235931,6.245720279,10.83158062,5.706262025,10.78613914,9.717642636,9.785984134,6.182896477,6.78827803233,8.56328838325,8.140089864,8.591897347,13.50065522,6.664629054,5.052688948,5.321608753,8.777182254,7.877009719,7.05964141433,9.797410704,12.06768485,9.443980125,10.509973745,5.64632745025,10.32910148,7.3442798615,8.512346531,BRCA
