@relation data

@attribute id string
@attribute 3725 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 1432 numeric
@attribute 1386 numeric
@attribute 5595 numeric
@attribute 2353 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2901,1.1297,-0.0399,1.4087,-0.0236,1.4449,1.5681,1.0952,2.8919,1.76,Control
A02,0.8169,0.9926,0.0138,0.986,-0.0148,1.1614,1.4031,1.0379,1.0722,1.6579,Control
A03,1.1876,1.1122,-0.02,1.223,0.0233,1.3753,1.448,1.0752,2.3576,1.9065,Control
A04,1.2809,1.0731,-0.0106,0.9854,0.1349,1.2634,1.4894,1.0602,1.55,1.7434,Control
A05,1.2201,1.1431,-0.0216,1.1338,0.1042,1.514,1.4991,1.2157,1.9884,1.9721,Control
A06,0.8267,1.0094,-0.032,1.1657,-0.086,1.2099,1.3895,1.0037,3.0931,1.8749,Control
A07,1.2177,1.1036,-0.0162,1.3766,-0.0731,1.5901,1.5918,0.9863,2.7085,1.9127,Control
A08,0.8932,1.2435,-0.0486,1.5009,-0.0884,1.6278,1.6346,1.0102,1.7156,1.9432,Control
A09,0.9938,1.0012,-0.0209,1.3752,-0.0165,1.4374,1.4828,1.0062,2.2374,1.8616,Control
A10,1.3414,1.1969,-0.006,1.2385,0.0023,1.7306,1.7203,0.9394,3.1715,1.9537,Control
A11,1.0631,0.9096,-0.012,1.1692,-0.0585,1.1347,1.2691,0.9926,2.8363,1.8347,Control
A12,0.7342,0.8992,-0.0032,0.7211,-0.243,0.8684,1.0793,0.6672,0.9324,1.3126,Control
B01,0.9628,1.1077,-0.027,1.4726,-0.3431,1.2269,1.4001,0.7793,1.9549,1.5662,Control
B02,1.324,1.2259,-0.0273,1.2781,0.0077,1.3173,1.5251,1.0963,3.0428,1.7427,Control
B03,1.1414,1.1588,-0.0395,1.2859,-0.0871,1.3028,1.5282,0.9479,2.6432,1.7521,BRCACancer
B04,0.8347,1.1528,-0.0128,1.159,-0.0864,1.5564,1.5891,0.7243,0.9219,1.9229,BRCACancer
B05,0.7116,0.96,0.0035,1.0395,-0.1091,1.0664,1.2566,0.8239,1.0836,1.8007,BRCACancer
B06,0.3639,0.8689,0.0677,0.9915,-0.3876,1.0237,1.2507,0.5177,0.7374,1.3023,BRCACancer
B07,1.0629,1.2841,-0.0073,1.4248,0.0298,1.4653,1.6758,1.0487,1.1829,1.8217,BRCACancer
B08,1.1051,0.9394,0.0161,1.0959,0.1317,1.2449,1.3972,1.0739,1.4275,1.7268,Control
B09,0.8169,0.879,-0.0285,1.1094,-0.093,1.3404,1.3137,0.6235,1.3994,1.8556,Control
B10,0.8396,0.9826,-0.0609,0.9404,-0.0653,1.3804,1.4971,0.645,1.7916,1.7685,Control
B11,0.9395,0.9698,0.0096,0.96,-0.0483,1.3549,1.2789,0.929,2.0557,1.6655,Control
B12,0.4563,0.6875,-0.0112,0.7719,-0.1049,1.1246,1.1758,0.5105,1.0517,1.4468,Control
C01,1.1862,0.9998,0.006,1.1802,-0.0017,1.4497,1.4317,1.0546,1.6346,1.9339,BRCACancer
C02,1.0171,1.0107,0.0616,1.0125,0.1321,1.1894,1.4354,1.0889,1.5095,1.6487,BRCACancer
C03,1.1467,1.0957,0.012,1.2277,0.1195,1.3579,1.5329,1.1527,1.2396,1.846,BRCACancer
C04,0.6556,0.6149,0.004,0.7169,0.1138,0.6766,0.9288,0.979,2.0212,1.4608,Control
C05,0.561,0.6914,-0.0065,0.6878,0.079,0.7992,1.1183,0.8706,1.2721,1.5008,BRCACancer
C06,0.2724,0.2001,-0.0407,0.1558,-0.0824,0.2537,0.4211,0.3107,0.7035,0.6402,Control
C07,0.8757,0.8387,0.0191,0.8201,0.0854,0.9322,1.3324,0.7954,1.1656,1.6223,Control
C08,0.7973,0.959,0.0551,1.0589,0.0196,1.0155,1.3132,0.9733,1.562,1.6232,Control
C09,1.0962,0.7392,0.0061,0.7813,0.0653,0.9567,1.3487,0.881,2.3816,1.5206,Control
C10,0.8773,0.9184,-0.0232,0.6542,0.0709,1.0218,1.4558,0.854,1.2761,1.5613,BRCACancer
C11,1.0199,0.9055,-0.0206,1.0132,0.1131,1.0379,1.3085,1.0401,1.6417,1.6979,Control
C12,0.791,0.5826,-0.0231,0.6454,0.0013,0.6049,0.9435,0.8388,0.9171,1.4198,BRCACancer
D01,0.5089,0.9256,-0.0743,1.1365,-0.1456,1.4617,1.2723,0.7586,0.7339,1.677,BRCACancer
D02,0.9631,0.7982,-0.039,0.7929,0.114,0.9554,1.2509,0.9158,1.2106,1.712,BRCACancer
D03,0.88,0.6909,-0.0082,0.6973,0.1128,0.9972,1.2068,0.9147,1.0222,1.6481,BRCACancer
D04,0.7995,0.7717,-0.0625,0.8644,-0.0119,1.1294,1.2812,0.9905,1.183,1.6749,BRCACancer
D05,0.754,0.836,0.0356,0.7921,0.0065,1.1513,1.3927,0.8171,1.6839,1.6996,BRCACancer
D06,0.9539,1.0099,-0.033,1.1561,-0.0272,1.1899,1.468,1.0635,1.5613,1.7145,BRCACancer
D07,0.885,0.8661,-0.0072,1.0501,0.0422,1.0984,1.4078,0.9348,1.7021,1.7148,Control
D08,0.6983,0.7061,-0.0247,0.6594,-0.0496,0.8615,1.211,0.8146,1.1539,1.5336,Control
D09,0.8836,0.8789,-0.0304,0.92,0.0098,1.0529,1.3448,1.0398,1.1844,1.5693,Control
D10,0.8928,0.7784,-0.0524,0.8182,-0.0528,0.9916,1.1911,0.8457,1.0737,1.6679,Control
D11,0.3777,0.4344,-0.0479,0.3413,-0.1724,0.4135,0.6929,0.3809,0.613,0.9471,Control
D12,0.7047,0.6356,-0.0643,0.65,-0.0394,0.6855,0.9522,0.9554,1.2406,1.4867,Control
E01,0.9607,0.7178,-0.0136,0.6859,-0.0496,0.8725,1.2057,0.7767,2.3896,1.5713,BRCACancer
E02,1.3882,1.0706,0.0227,0.9235,0.0783,1.269,1.513,1.0066,1.1487,1.5948,Control
