@relation data

@attribute id string
@attribute 3127 numeric
@attribute 920 numeric
@attribute 3111 numeric
@attribute 5781 numeric
@attribute 29126 numeric
@attribute 80380 numeric
@attribute 919 numeric
@attribute 3109 numeric
@attribute 3108 numeric
@attribute 5777 numeric
@attribute 5133 numeric
@attribute 3113 numeric
@attribute 1445 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 6957 numeric
@attribute 6955 numeric
@attribute 3932 numeric
@attribute 3122 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.0727,1.7101,0.6063,0.5566,0.4094,0.0662,0.8229,2.2176,1.7846,1.8033,0.5194,2.9699,1.2814,1.5611,0.0501,2.2237,2.1629,2.3193,0.2182,0.2158,1.9358,3.0674,Control
A02,1.0652,1.4691,0.5192,0.4031,0.2173,0.0031,0.553,2.3118,1.9155,1.8803,0.6268,3.1911,1.2458,1.4482,0.257,1.9545,1.8928,2.2847,0.1727,0.0504,1.6874,3.5593,Control
A03,0.2925,1.6093,0.5935,0.48,0.3896,0.1516,0.729,2.2874,2.1584,1.95,0.769,3.1864,1.4648,1.7361,0.0848,1.9088,1.7685,2.3295,0.1455,0.0932,1.7151,3.2594,Control
A04,0.0729,1.5742,0.6918,0.3995,0.0933,8e-04,0.7673,2.0805,1.8677,1.8859,0.5594,3.1836,1.2871,1.2116,0.1842,1.9522,1.8416,2.3071,0.159,0.1022,1.9667,3.5094,Control
A05,1.1329,1.8284,0.7365,0.4857,0.1548,-0.0285,0.7984,2.4942,2.2411,2.0105,0.5128,3.2592,1.4266,1.4467,0.2387,1.5601,1.5813,1.9438,0.1504,0.0507,1.6797,3.4609,Control
A06,0.2508,1.6971,0.6086,0.4941,0.1884,-0.0375,0.7589,2.3743,1.8854,1.823,0.4689,3.1144,1.2077,1.5448,0.1679,1.5133,1.5251,1.7701,0.1557,0.0867,1.611,3.29,Control
A07,0.2222,1.6769,0.7369,0.5361,0.2078,-0.054,1.1167,2.2665,1.8354,1.8362,0.5466,2.7825,1.323,1.3973,0.0617,1.7971,1.761,2.0687,0.2024,0.0921,1.7129,3.2491,Control
A08,0.1972,1.4848,0.3863,0.621,0.2651,-0.0475,1.4459,1.922,1.4555,1.6778,0.4316,2.52,1.2379,1.2944,0.1327,1.6824,1.826,1.9766,0.1601,0.1369,1.5609,2.8193,Control
A09,0.2043,1.6385,0.2964,0.4602,0.251,0.1157,0.958,1.9279,1.426,1.8256,0.5955,2.7429,1.3017,1.1389,0.1825,2.0098,1.8301,2.2759,0.1713,0.1261,1.828,2.9804,Control
A10,1.1022,1.5195,0.3569,0.5199,0.4159,0.0028,0.9953,2.3559,1.7895,1.8519,0.4862,2.8951,1.2891,1.2414,0.0908,2.0305,1.9018,2.2764,0.1456,0.127,1.8784,3.2177,Control
A11,0.404,1.4484,0.3524,0.4262,0.0826,0.0597,0.7513,1.7007,1.2714,1.7032,0.5653,2.8119,1.2159,0.9494,0.1166,2.0683,1.8037,2.1946,0.1168,0.0893,1.6506,3.124,Control
A12,1.423,0.9411,0.4539,0.2625,0.1182,0.0978,0.4875,1.7701,1.1795,1.3553,0.4489,2.4849,0.6894,0.7225,0.2403,1.8233,1.4626,2.1972,0.2178,-0.0411,1.4307,3.2121,Control
B01,0.1918,1.3262,0.3534,0.5709,0.4026,0.0561,0.7999,1.9761,1.4348,1.5206,0.2859,2.4956,1.0331,1.5085,0.1883,1.8587,1.8616,1.9259,0.2948,0.1506,1.4554,2.7881,Control
B02,0.0962,1.605,0.6645,0.4835,0.3454,0.0405,0.7977,2.4429,1.9917,1.9574,0.5506,3.2744,1.3823,1.9116,0.165,2.2224,1.9896,2.3159,0.1819,0.1291,2.0057,3.4135,Control
