@relation data

@attribute 805 numeric
@attribute 4846 numeric
@attribute 301 numeric
@attribute 4878 numeric
@attribute 5970 numeric
@attribute 2908 numeric
@attribute 801 numeric
@attribute 10699 numeric
@attribute 2778 numeric
@attribute 207 numeric
@attribute 154 numeric
@attribute 5290 numeric
@attribute 2792 numeric
@attribute 2782 numeric
@attribute 3320 numeric
@attribute 808 numeric
@attribute 4790 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute Class {Control,BRCA}

@data
13.59313376,8.903363049,13.93264756,5.938998052,8.69026092,7.18425028167,13.11037161,5.30196368,8.533866741,9.746089281,11.54446475,6.685313404,5.028139516,13.02719506,11.0093826917,12.33572539,12.34771002,6.299304767,7.0703331436,Control
13.5121695,8.765461089,13.58466312,5.282820861,8.669346719,6.69507245733,12.75620088,5.609778043,8.84345400733,9.68028616833,9.806066679,7.098719371,5.682862067,13.00956452,11.030777654,12.47764072,12.34109771,7.09127967,7.6111323212,BRCA
13.47944813,7.420257374,13.32090986,5.395243853,9.073024297,6.72158522333,12.13760287,5.024598103,9.29076107,9.69256516467,9.953964008,6.212526175,4.963487128,12.9979954,11.1437694107,12.54827894,12.51631937,6.323194968,7.448654099,BRCA
13.35270561,7.314019254,12.85738045,4.694202049,7.67194989,6.71895967033,12.20536419,5.249456007,8.629147321,9.98949733167,9.946928611,5.584068992,5.29683478,13.11510467,10.6939344647,12.76004735,12.26985874,6.299945779,7.6522265588,Control
13.37889296,7.122365029,13.29267684,5.406342144,9.268495874,6.84745465533,12.34682957,5.491621645,9.35589447533,9.506100771,10.73333763,7.405441727,5.536217098,12.87743566,11.2182175033,12.45248586,12.37603319,7.300126299,7.950268865,BRCA
13.71343219,8.804696631,14.3269231,5.093825554,9.673230059,7.09579860233,13.11510467,5.773212576,9.078168623,9.688092646,10.69117233,7.460253403,5.717272857,12.98372673,11.374489615,12.66384721,12.87483063,6.725540512,7.4183463498,BRCA
13.29267684,7.657248993,12.55220564,5.192698437,7.262755244,6.928798903,12.34260121,5.14487361,8.46320594233,10.0480993307,10.40664113,6.662423158,5.442621133,12.64120964,10.4929184813,12.61750082,12.52075501,7.476910459,8.3350079456,BRCA
13.44200721,7.356058229,13.47298527,5.380600673,9.194320487,7.43925211467,12.57155186,5.780251855,8.875123686,9.436876068,10.37511578,6.020263967,5.865554662,12.98945487,10.7716702567,12.74796537,12.20475003,6.726903149,7.757716558,Control
13.70458133,7.29075873,13.2433667,5.375570566,9.012625324,6.620072953,12.3148028,7.573630384,9.29028807333,9.58057105933,9.863040638,7.205282841,5.659076304,12.96993872,11.3126835957,12.4865699,12.42766909,6.426437217,7.6719006758,BRCA
13.30755735,7.784080438,13.41920247,5.127025752,8.33670864,6.939337943,12.71572616,5.039150733,8.55731348,9.75364579767,10.26842537,7.606018576,4.958159726,13.02126635,10.9901063043,12.57561022,12.09766027,6.76752611,7.3060563712,BRCA
13.38150649,8.130108627,13.42222975,5.015706349,8.687254178,6.77113542967,12.72208073,4.916251205,8.86041017833,9.592833039,9.730436649,6.657000843,5.704879743,13.00161496,10.8381684493,12.59449147,12.2590489,6.847562044,6.9076540764,BRCA
13.60583775,8.107872385,13.33363132,5.675400482,8.875473781,7.20731287333,12.77087865,5.557051033,9.172881566,9.66262953467,10.29166028,6.822223857,5.291135005,13.04989878,11.034315424,12.7232493,12.38541089,6.739109305,7.509195938,Control
13.47298527,8.882277076,13.80581744,5.704879743,8.978067698,7.276800571,12.97797754,6.05273717,8.796592193,9.935713008,11.17261832,6.672535396,5.465820435,13.26893746,10.7678923323,12.52742331,12.24889125,6.521369295,7.3656981534,Control
12.16391545,9.452334495,13.92897912,5.535906174,9.226388785,6.895226918,12.99135537,6.225550292,8.711268495,10.2127518167,10.20351353,4.904979261,5.973617732,13.29995283,10.9296346363,13.2860567,12.29388695,5.09930704,7.1534205814,BRCA
12.44601199,9.123811749,12.96993872,5.089806641,8.761435816,6.782449234,13.22427159,8.930486858,9.207844615,10.3303371883,9.777124244,5.472171943,6.049636893,13.17700839,10.482276888,13.16228672,12.41257918,6.107798352,7.0222287176,BRCA
12.2076581,7.846651776,13.50065522,5.355449107,8.629266563,6.59855268567,12.53522562,5.115003321,8.61201467833,10.0295226957,9.77965006,4.944168843,5.732683853,13.33363132,10.592174145,13.15138292,12.40655986,6.07692847,6.9209080238,BRCA
12.15610687,8.26545228,13.18452521,4.624723041,9.515749664,6.70978570133,12.56790862,5.331822758,8.82288182267,10.1231177773,10.16002932,5.538546893,5.542111953,13.36856584,10.5236420607,13.15138292,12.32574401,5.439300032,6.8965544166,BRCA
12.43207997,7.995118605,13.14374197,5.406342144,8.496794995,6.837781602,12.61931219,7.51942224,9.12620744833,10.182290716,9.667422551,5.070616072,5.655216748,13.36355512,10.635449282,13.08540943,12.39966386,6.101508918,6.895239566,BRCA
12.39881323,7.619066537,12.77284039,5.362129031,9.61434228,6.43078650867,12.52524557,8.168723664,9.14021016267,10.3257906717,8.990643721,5.353156751,6.118635505,13.29267684,10.359324125,13.04201932,12.00382718,5.379907907,7.0040046146,BRCA
8.929717871,9.882139059,11.11985886,6.303329264,9.315772892,7.52131209233,12.50816376,5.135259094,8.17602958933,10.2867156497,10.73333763,5.027033758,5.537615426,13.38150649,9.11059015067,10.82365605,12.05629403,5.039808741,7.4112322548,BRCA
