@relation data

@attribute id string
@attribute 217 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 55586 numeric
@attribute 7358 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 9104 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.3596210412,0.7289875286,2.8428906733,0.2975739609,-0.2348862987,2.2365244479,-0.2121124591,-0.0962539443,0.0985704417,0.3058346504,BRCA
GSM481003,1.3603782851,0.5956070592,2.2803979187,0.5232550384,-0.1013990880,1.9874361891,-0.1256563828,-0.0842307139,0.2728698711,0.0800731310,BRCA
GSM481004,1.5765960482,0.5920443669,2.6771345403,0.4387184336,-0.1815230003,1.8657788941,-0.1349669725,-0.0850919253,0.1950047462,-0.0100316473,BRCA
GSM481005,1.1894485554,0.7706936300,2.1997977231,0.2393710208,-0.1933849307,2.7006301207,-0.1150697751,-0.0451880510,0.1358078589,-0.0274205776,BRCA
GSM481006,0.9011514651,0.7918512212,2.4002272552,0.3883146761,-0.2190303753,2.6225316746,-0.0919221442,-0.1436340136,0.0190791620,-0.0755607254,BRCA
GSM481007,1.1416312754,0.8333636560,2.1771405738,0.5255545913,-0.2256166240,2.0715633314,-0.0882182437,-0.0111406069,0.2616688719,-0.0260466810,BRCA
GSM481008,1.7179112501,0.2407050450,2.0121529632,0.1811918107,-0.1530257363,2.6296842805,-0.1635736044,-0.0905286293,0.2443533842,-0.1810023688,Control
GSM481009,1.5246361561,0.3136098313,2.8812776672,0.0613896178,-0.3482275283,3.1472170354,-0.1308127437,-0.0163137240,0.0682427717,-0.1356655293,Control
GSM481010,1.4316206639,0.5528815033,2.5246802834,0.6241290761,-0.1561026123,2.5327712614,-0.1056606520,-0.1018224571,-0.0167547460,0.2536388400,Control
GSM481011,1.3559073807,0.5797773188,2.1697107354,0.2239222685,-0.1811752837,2.1196054201,-0.1457992264,-0.0463264186,0.2097145969,0.0429751054,Control
GSM481012,1.8570843803,0.3371292827,2.7786618472,0.5890745532,-0.1084421773,2.2135863211,-0.1972912079,-0.0854950804,0.1841936964,-0.0682574287,Control
GSM481013,1.9209400150,0.4302826250,1.7490122583,0.0463839896,-0.1999573160,2.3714138195,-0.0876232781,-0.1254279501,0.0695803959,-0.1484643733,Control
GSM481014,1.1910767291,0.2031386180,1.6705305444,0.2427539142,-0.1154503373,2.8149989099,-0.1122836885,-0.0842493333,0.0195748039,-0.1425917764,BRCA
GSM481015,1.0303204094,0.3214509202,2.3264682160,0.3698760928,-0.1570753180,2.1545671857,-0.1456721369,-0.0932158169,0.1742614056,-0.1326465036,BRCA
GSM481016,1.5611350867,0.2568717012,2.4623214802,0.3165499811,-0.1578375900,2.6596886590,-0.1529431811,-0.0874464523,0.2490033376,-0.0794177462,BRCA
GSM481017,1.0339287386,0.2352086047,2.2102495564,0.3439112801,-0.0471801837,2.8403725775,-0.1305233248,-0.1013469107,-0.0010688319,0.1530164689,BRCA
GSM481018,2.2995132142,0.2389442667,2.7520264254,0.4952828243,-0.1470277753,2.2804854661,-0.2083821466,-0.0498806644,0.0785975653,-0.1575446518,BRCA
GSM481019,1.7913520071,0.4565647928,1.8425969416,0.5198253625,-0.0259563180,2.1576906519,-0.0541784616,-0.0878603101,-0.0150696721,-0.0680964093,BRCA
