@relation data

@attribute id string
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 5034 numeric
@attribute 6513 numeric
@attribute 6515 numeric
@attribute 9962 numeric
@attribute 9963 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.1206448859,0.1617570012,-0.0343195665,-0.0485781644,0.1320036710,-0.0343059990,1.5328593521,1.3464175017,-0.0210551180,0.1292231228,-0.0554892059,BRCA
GSM480985,0.1024053941,0.3574818842,-0.0217375736,0.0682805988,0.3197791149,-0.1342293939,1.8859113780,0.7513453467,0.2554119076,0.0675338994,-0.0272118522,BRCA
GSM480986,0.1571395738,0.4284097366,0.0045408444,-0.0003269257,0.4033968100,0.0435658686,1.5750445736,1.5701801711,0.0610372621,0.1446391071,-0.0696051719,BRCA
GSM480987,1.2825283761,0.9133396048,-0.0216841742,-0.0280876425,-0.0148904576,-0.1230738403,1.5317680506,0.5868319288,1.8452195076,0.0284440519,-0.0807635932,BRCA
GSM480988,0.1152882675,0.3064220885,-0.0410077930,0.1296488376,0.2849267037,-0.0295574355,1.1282438765,1.3603920108,0.0411580949,0.0677173343,-0.0628788694,BRCA
GSM480989,0.0023976691,0.2114621343,-0.0441274428,-0.0788148742,0.1264852435,-0.1317963801,1.9386812449,1.7297552293,0.0389991302,-0.0001187723,-0.0453950071,BRCA
GSM480990,0.3157544133,0.5032480955,-0.0224619561,-0.0072702441,0.2984222376,0.0574288082,1.5550282671,1.9028176201,0.7803306626,0.0304168414,-0.1205408406,Control
GSM480991,0.0312546151,0.2466490643,-0.0178426241,-0.0549827734,0.1832314988,-0.0132853633,1.7709699494,1.5302052647,0.1197434692,0.0493789536,0.0495548442,Control
GSM480992,0.0624451243,0.3013565149,-0.0173351448,-0.0373090050,0.1683771527,-0.0030339869,1.8154973764,2.0403656530,0.0938376564,0.1094263683,-0.0514389211,Control
GSM480993,0.1815740701,0.4915914865,-0.0612812659,0.0045384616,0.2849183196,-0.0067307282,1.5572309970,1.5635050104,0.5405712345,0.1195756021,-0.0434517879,Control
GSM480994,0.0083825677,0.2103920599,-0.0398021915,-0.0752932956,0.2295007029,-0.0510959778,1.8917661232,1.5070298314,-0.1322224080,0.0422675903,0.0267680657,Control
GSM480995,0.8249219695,0.6120408962,-0.0344858331,0.1310543132,0.1006254997,-0.0595654613,1.9002089578,1.7934279409,0.7037925281,0.1208582051,-0.1042655928,Control
GSM480996,0.2528035597,0.2591062002,-0.0545636404,-0.0728114541,0.3021600808,0.2057841167,1.7571576899,2.0989072058,0.4471263160,0.1217624362,-0.0146355082,BRCA
GSM480997,1.1197093940,0.8625907969,0.0104849085,0.8790216298,0.3554456811,0.1026686799,2.1849318717,1.2097516821,2.3062042966,0.0633369182,-0.1076616006,BRCA
GSM480998,0.2317865069,0.3917077266,-0.0478752598,-0.1471091622,0.2866364169,-0.0233646274,1.6335474609,1.4866412424,0.0458245126,0.0385185047,-0.0717792889,BRCA
GSM480999,0.0443660415,0.2084738527,-0.0172466180,0.0063920659,0.1931438924,-0.0826129106,1.5441624710,1.1748543514,0.0578628261,0.0324228788,-0.0611276419,BRCA
GSM481000,-0.0206397671,0.1569318671,-0.0375482217,-0.0063074533,0.2069869095,-0.0885292554,1.3492860083,0.9853712933,-0.0171445836,0.0452138519,-0.0143168324,BRCA
GSM481001,0.8957656743,0.6170466852,0.0264951522,0.2525608915,0.2802197753,-0.0780167694,1.6817685962,1.5920633790,0.1737946869,0.1259203843,-0.0707711553,BRCA
