@relation data

@attribute 122809 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 2645 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 3551 numeric
@attribute 3630 numeric
@attribute 3643 numeric
@attribute 3651 numeric
@attribute 3667 numeric
@attribute 3767 numeric
@attribute 389692 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5590 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 6514 numeric
@attribute 6517 numeric
@attribute 6833 numeric
@attribute 7124 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 775 numeric
@attribute 776 numeric
@attribute 777 numeric
@attribute 80201 numeric
@attribute 8471 numeric
@attribute 8503 numeric
@attribute 8651 numeric
@attribute 8660 numeric
@attribute 8835 numeric
@attribute 8913 numeric
@attribute 9021 numeric
@attribute 9370 numeric
@attribute Class {Control,BRCA}

@data
6.38293279633,6.033979735,10.40794251,5.30303857733,7.421314376,8.5486277015,6.873785904,7.1307406325,5.169936271,6.361861002,5.488973851,10.10813927,5.261729425,6.940786709,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,5.3128980706,9.07409354333,8.7068629295,8.455307825,6.5921560336,8.27215776867,11.634256725,5.939777752,7.621649748,6.7523535558,5.583993803,5.689167221,7.354780789,8.519696323,5.584807399,6.743323514,7.11619091,5.857677033,5.135464327,4.993687096,6.521683367,6.660285205,7.881528695,12.08367055,10.7778191715,4.837231409,11.0274017595,10.10887108,Control
6.86329191833,6.539395847,10.37262599,5.53179062767,7.25216743275,7.2752951695,6.491216266,7.787354885,5.773212576,5.911818141,4.800655715,10.01141636,5.648473532,6.566629193,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,5.0997063766,9.11365583033,8.2777883015,8.589483673,6.8176697542,7.85669691467,11.27623323,5.0886580415,7.563421716,6.347242776,4.472869269,5.667687262,7.397078021,7.177920594,5.792651171,6.698639127,6.780445033,6.190817922,5.926302666,5.272407006,6.213741562,6.249592888,7.815256994,11.11317258,9.5528853505,5.247867249,8.2708191325,8.007365293,BRCA
6.63531513933,5.844744204,10.44466839,5.131792113,7.24124136325,7.4405797005,5.458620899,7.4532495275,5.870864797,6.617140962,5.69419158,9.532322378,5.485435883,6.966652886,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,5.105550821,9.46470574533,7.9762072145,7.907388127,7.3797898974,8.11094053067,11.198356615,5.6701097255,7.8060539105,5.84197348,4.910026549,5.690704299,7.545024544,8.414834386,5.7152048405,6.501722262,6.671085011,6.360369215,5.210828387,5.73478497,6.053334703,6.638439986,8.073848511,11.22600587,10.250925849,4.98581674075,7.3755804475,6.331817721,BRCA
6.24090660867,5.341462114,10.39039231,5.41224549733,6.9620171695,7.744375252,5.78869305,7.4011955135,5.793122872,6.187258653,6.16330311,9.129946971,6.114997467,7.660033564,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,5.020910304,9.417448674,7.9530049585,7.458860011,7.393284111,7.98209816267,11.274247985,5.7758281875,6.9189611885,6.4393043462,5.470383322,5.801553978,9.99314401,8.370459788,5.8742058665,6.951841648,6.621982704,6.966479856,4.645326303,5.264171629,6.175580113,7.411068419,7.239410274,10.31178269,9.161516246,4.7957655115,7.026021961,8.023866778,Control
6.39040330267,6.042212717,9.62228117,5.381060378,7.11097001925,7.708490746,5.48205062,7.5245616955,5.536217098,6.468750795,5.744774144,9.959676393,5.580832327,6.411854672,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,5.5222750642,9.345289786,8.133774626,8.634049691,7.2484914302,7.82991936767,11.21839075,5.704258658,8.1880407455,6.3743216144,4.327000131,5.981630781,6.751447402,6.675961001,5.812614186,7.678214767,6.262194115,6.091970181,4.940179966,5.287630431,5.828587949,6.561483187,7.553593058,11.49594259,9.2147162925,5.411052504,7.3291673985,8.407736325,BRCA
7.14705234067,5.759695977,10.04182378,4.78029427967,7.27924073425,8.2776170305,8.361890192,7.5689740425,5.73607124,6.511519926,5.872835683,10.00182726,6.010897998,7.307043949,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,5.278206775,9.18855636267,8.614206568,8.090352132,7.0771786148,8.18650002,11.07534033,6.517858181,8.3174977465,6.511764621,4.925775462,5.889480387,7.622731127,6.320264091,4.8024680715,6.546435829,6.244178877,5.840847932,5.066316611,4.997982479,6.216799806,6.446881172,7.175178069,11.69149721,11.21185371,5.05221140075,9.896606441,9.229264129,BRCA
6.15581564667,5.942169184,9.710815526,5.24441804267,7.07306347475,6.820861544,5.69405225,7.550193916,5.705709271,6.512547399,6.101508918,8.873183485,5.540408023,6.807165314,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,5.3893093744,8.978490321,8.747651318,8.626385404,7.2233369438,8.451561107,11.151396135,5.6011167705,6.747341416,5.495877927,5.323740468,6.082580853,10.26424938,6.423120638,5.83224047,7.130238808,6.679695168,7.11691865,5.105815554,5.499615714,6.662423158,6.282259665,8.110210699,9.882139059,9.832125781,6.44120099525,5.7802057775,7.15456783,BRCA
6.39654723067,6.015923042,9.922785491,5.44014183767,7.13942682425,7.287694177,6.59332062,7.4520617975,5.451879748,5.826809832,5.741879005,10.47490271,5.388371455,7.541331155,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,5.1581699328,9.65468838467,7.602215851,8.12621548,7.1010578476,8.171538624,11.40345044,5.401013329,7.762308173,6.3190254744,4.795729695,5.931807875,8.376419679,6.14308278,5.67851949,7.53871493,6.842353879,6.444274162,5.409145868,5.368952732,6.220915761,6.094030827,8.096110446,11.73537632,10.5831481265,5.4543566225,7.6450219565,8.255230586,Control
6.43760547433,5.978888461,10.26710886,5.20127672467,7.363162919,8.1547705925,5.425183376,7.530604743,5.541182786,5.887653968,5.368254349,9.964760013,6.124695819,7.246030653,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,5.1628675654,9.130174211,7.906098313,8.222772115,7.1609520152,7.91861634733,10.99057863,5.8779809975,8.3694050275,6.1710283688,4.920187583,5.950124992,8.463423345,8.252974189,5.8641492925,7.0425927,6.535201976,6.015254046,5.427950757,5.442455259,6.095613938,6.225020007,7.009607858,11.64430934,9.424144631,5.27014030875,9.4489620645,6.483941201,BRCA
6.64667975233,5.906897358,9.976514407,5.52820953933,7.0345246175,8.182674481,5.938292408,7.6541093245,5.233822166,6.078850631,5.416004724,10.08180334,5.476390801,7.569269157,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,5.3102028742,9.39173719667,8.1813016325,8.3824199,7.227408083,7.74245236133,11.551814785,5.5839936855,7.524249938,6.6645194764,5.190230876,6.047566334,8.043247602,6.105390642,5.2712024945,7.371779094,6.666902575,6.271748387,5.32446073,5.641120592,6.088741207,5.941347708,6.70134502,11.1050886,10.40777828,4.87882925925,6.113514114,8.552929494,BRCA
6.722367163,5.758230711,10.36865954,5.520952032,7.0127930545,8.3253168705,7.01100671,7.53597724,6.062214149,5.63256723,5.361251859,9.072521955,5.784969309,7.958452847,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,5.4747015372,9.48670272667,8.0707152215,8.137146296,7.294140269,8.06297051567,11.573459625,5.9065229025,7.597317289,6.3734932246,4.674142501,5.641698649,8.023506434,6.992205122,5.3939285795,7.098982487,7.242319362,5.911818141,4.879474508,5.203799462,6.413717301,6.759359347,7.49671624,10.77336613,9.4373526775,5.5279279785,8.428162592,7.387201232,BRCA
6.634677496,6.146498034,9.964760013,5.419747676,7.20574551525,8.033782948,5.895794131,7.4402145165,5.773212576,6.256732941,5.168332398,10.04292168,5.998765996,7.75854158,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,5.2807451622,9.195560001,8.122214867,8.096347681,6.9183726682,8.197304519,11.32136754,5.767601547,8.0098633265,6.7192971842,4.835433068,6.239651629,8.278555304,7.871691396,5.3262067895,6.624178135,6.719187291,6.174282191,4.610627382,4.79000478,6.081303006,6.988744679,7.566817294,11.64562254,10.3638582535,5.44108796275,7.659912536,8.126576876,Control
6.54261154433,5.937527571,10.29122283,5.49564778167,7.229572549,8.8292487585,6.846528182,7.3412959795,5.252865266,5.840785003,5.057679059,10.43052602,5.07286817,7.680255999,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,5.437678959,9.30140069767,8.3340579265,7.953790677,6.826057385,8.151507585,11.488573795,6.1670985755,7.822857961,7.4496009772,4.951647528,6.314792241,7.650946042,6.162699096,5.556205022,6.489491255,6.816699294,6.073504957,5.303243061,5.383886777,6.045328972,7.010810952,7.35076491,12.0344036,10.4449500895,5.347880594,9.4494594225,10.56431651,Control
6.53485592567,6.646238725,11.20290453,5.18523056133,7.270700089,6.694170416,6.646238725,7.5914915015,5.69544494,6.554362933,5.2209212,10.35004996,6.686224305,6.704530075,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,5.0367210076,10.7196695833,8.5136732065,7.530837667,7.3901878354,8.08129530567,11.695521545,5.967633391,7.8440908905,6.4529665452,4.482788153,6.070449036,8.253104235,5.841225451,6.0113239085,7.351847208,7.919550328,6.152087694,5.63307605,5.525059738,6.109993193,6.396738021,7.27123219,11.29880451,11.31240915,4.955987713,6.8479689485,6.348821638,BRCA
