@relation data

@attribute id string
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 23236 numeric
@attribute 2770 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3265 numeric
@attribute 3672 numeric
@attribute 3688 numeric
@attribute 5321 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5742 numeric
@attribute 5747 numeric
@attribute 5894 numeric
@attribute 6714 numeric
@attribute 6850 numeric
@attribute 6916 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.2142724890,0.3161278931,0.2858521625,0.6288589894,0.8279611501,-0.1301306970,0.8212452234,0.0703873523,0.1496797397,-0.0567561424,0.2608651281,-0.0981862237,0.3768321643,1.1201675758,0.7079251005,0.3568962877,0.3860900013,-0.0124092440,-0.1212870654,-0.0439210698,BRCA
GSM481003,-0.1989544242,0.3005077078,0.1101227322,0.8103868588,0.7446148635,-0.1463896707,0.9474795161,0.0857827171,0.1592926320,-0.0835485794,0.2829620648,-0.0518483993,0.4223379152,1.1333078442,0.7174149484,0.1244303655,0.2815908568,-0.0016825477,0.0222191754,-0.0787621621,BRCA
GSM481004,-0.2138664767,0.1744622019,0.4210706907,0.8890818098,0.7807461512,-0.1982034243,0.8814408686,0.0463520392,0.1403264253,-0.0147714728,0.4684481415,-0.1085750333,0.5495924441,1.3982536542,0.6887745815,0.2292358492,0.4157156661,-0.0060122215,-0.1644663710,-0.0892489246,BRCA
GSM481005,-0.1704830490,0.2666255229,0.2068608563,0.9670564680,0.7418772494,-0.1005716819,0.8521304950,0.1258562207,0.2270940179,0.0360093063,0.3166812967,-0.0871069950,0.4403047296,1.3712493853,0.4668393488,0.2669062797,0.3888399490,0.0075601748,-0.1354474181,-0.0372197082,BRCA
GSM481006,-0.1301296197,0.2667393694,0.1912894818,1.2209734655,0.8980883528,-0.1092058139,0.8876503406,0.2863816976,0.1351042711,0.0852915491,0.2588561041,-0.1044239603,0.3909603753,0.9865753614,0.9706695579,0.2529420034,0.3354175018,-0.0179128214,-0.0939081977,-0.1255421034,BRCA
GSM481007,-0.1632449288,0.7077321922,0.1294501655,1.1343356063,0.6832716253,-0.0969640405,1.1560421735,0.1095050505,0.2527581179,0.2361062177,0.2214731303,-0.0580448157,0.2606000659,1.0516917631,0.3178714148,0.1849544916,0.2957258879,0.0468923578,-0.1150343669,-0.0719590194,BRCA
GSM481008,-0.2231113640,0.7885261093,0.1979250253,0.9561627172,0.5812673489,0.0118098752,1.2938889639,0.1862932138,0.1197325149,0.3041578594,0.2738108856,-0.1056714096,0.4047704326,1.0726860836,0.3754256457,0.2445528730,0.3589827556,-0.0086323968,-0.1333306130,-0.0602440672,Control
GSM481009,-0.4358481598,0.4930541399,0.2812716372,0.7515524406,0.6165255239,-0.1774287639,0.5253295350,0.0512844025,0.0098238778,0.1206036070,0.3586061170,-0.1066654161,0.2795271149,0.7096309500,0.2658065180,0.1822121439,0.2270372226,-0.0607615665,-0.1552854501,-0.1057554232,Control
GSM481010,-0.1824565928,0.2349366939,0.3067598991,1.4438292494,0.7687349256,-0.1416044151,0.9039840400,0.0979645552,0.0508783250,-0.0151800391,0.3844459151,-0.1128206664,0.5158594621,1.1154199801,0.2488551289,0.2743944092,0.3965836786,-0.0237400801,-0.1347208667,-0.1023762783,Control
GSM481011,-0.2587490313,0.7345491990,0.1974606326,0.7541625414,0.6951909607,-0.1934635937,1.1300241724,-0.0307999963,0.1527878153,-0.0271469704,0.2189997299,-0.0728182171,0.3978262835,1.5733309313,0.3501833566,0.1690626889,0.2711141126,0.0394449375,-0.1223144881,-0.0947039655,Control
GSM481012,-0.2072924103,0.2081825429,0.5559287811,1.0460700040,0.6948134354,-0.1350521484,0.8123865621,0.1815947662,0.1729949372,0.0919178132,0.3012960630,-0.0738986904,0.4602609591,1.1019343174,1.5311462645,0.2194058121,0.3464573934,-0.0168233594,-0.0053825086,-0.1425970733,Control
