@relation data

@attribute id string
@attribute 1056 numeric
@attribute 10682 numeric
@attribute 10826 numeric
@attribute 120227 numeric
@attribute 1594 numeric
@attribute 1717 numeric
@attribute 1718 numeric
@attribute 2222 numeric
@attribute 3988 numeric
@attribute 4047 numeric
@attribute 50814 numeric
@attribute 6307 numeric
@attribute 6309 numeric
@attribute 6646 numeric
@attribute 6713 numeric
@attribute 7108 numeric
@attribute 8435 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0323117397,1.7102813706,0.2536313182,0.0868344907,-0.1429896526,1.0872531312,2.7672290653,1.0798113807,3.0538953147,0.6633675237,0.9488670863,1.8935745629,0.5734496641,0.7093551361,0.3843788378,0.0714373262,-0.1874189477,BRCA
GSM481003,0.1323301035,1.9545436680,0.3970071335,0.0449426010,-0.0520076970,1.2092288473,3.9852187633,0.9111848972,2.3909033404,0.7064178815,0.9733677119,1.1530765075,0.4018722449,0.6015771547,0.3579062013,0.3680185939,-0.0126495718,BRCA
GSM481004,-0.0794073430,1.5265807410,0.4926102369,0.0688788848,-0.1267450474,1.3454526174,3.1568045619,1.1011453482,2.9313281112,1.0412359145,1.0791540552,1.7071219718,0.5178212522,0.9473487095,0.4434435475,0.0928770814,-0.1474488544,BRCA
GSM481005,-0.0990739269,1.7232549003,0.3694917786,0.0690960492,-0.0943443225,0.8981731987,2.7686902881,0.8948938474,2.1078522072,0.6100694492,0.9154257624,1.4348959629,0.6460257634,0.8790851306,0.3003023156,0.0947690334,-0.1236849252,BRCA
GSM481006,-0.2354056409,1.8852385303,0.2484888624,-0.0392495405,-0.1223943415,0.9702975872,3.0783290266,1.0361446303,2.0322173039,0.6482967348,0.7372830500,1.7186748920,0.4833974505,0.9878180679,0.3655357733,0.2354301851,-0.1512877006,BRCA
GSM481007,-0.1946924349,1.7620930941,0.4532286788,0.0895016208,-0.1453005634,1.2628291639,3.9641607703,0.9596918100,1.8601279391,0.9014940295,0.9231153154,1.4739971836,0.6148885294,0.9189658873,0.4841043766,0.6770689323,-0.1076113042,BRCA
GSM481008,0.1359192569,2.2853318447,0.3193174348,-0.0871741352,0.0344140060,1.1624184491,2.9870448411,0.8686503000,1.7777022786,0.6867159665,0.8846102488,1.4106102043,0.3245397204,0.7995955475,0.4654917667,0.1065035336,-0.0562138249,Control
GSM481009,-0.2067539086,1.4353638974,0.3428372979,-0.0171046153,-0.0391110071,0.2705127398,2.5858395399,0.9095447889,2.6649822129,0.4170644781,0.4198439350,1.7073657897,0.4867388016,0.7423970532,0.2581479821,-0.1853938184,-0.1684164364,Control
GSM481010,-0.0340398564,1.6005264460,0.2374855848,0.0670437855,-0.1016747169,0.9595468267,3.2688643934,0.9025766569,2.7434304556,0.6535283341,0.9854935171,1.7095687892,0.7802865366,1.0065386481,0.3445085838,0.1356011130,-0.0661041786,Control
GSM481011,-0.1616639174,1.5029968166,0.3004732149,0.0145012997,0.0619400970,1.3188910042,3.0896351635,0.8975299509,2.1257470317,0.7875767450,0.7299160281,1.3926254926,0.5676735845,0.9390321730,0.3000818562,0.2229276278,-0.1399687990,Control
GSM481012,0.1408121807,1.5780741831,0.3897226518,0.0777001907,-0.1202485619,1.1478783220,2.9583534898,1.0366687813,2.7229169210,1.5397401108,0.9492833418,1.9953973118,0.6250736474,0.8525143830,0.4753434492,0.0713327112,-0.1316894921,Control
GSM481013,-0.1408608259,2.7658969320,0.0945064025,-0.0642093933,0.1002244619,1.2748727146,3.3323433994,1.0053031396,1.4093398320,0.6446358524,1.1153482870,1.0942695671,0.2607547576,0.5740398687,0.3945539415,0.3701573741,-0.0650411473,Control
GSM481014,0.7511763740,1.6929349510,0.4105210280,0.1406888617,0.0820163055,0.9300002073,2.5388643591,0.9405845835,2.0716275374,0.8958269686,0.6866467305,1.3456302614,0.5565692184,1.2293069623,0.7858489071,0.3308984915,-0.1190865951,BRCA
GSM481015,-0.2426253388,2.2022328129,0.2917637128,-0.0201710114,0.1448520895,1.2702915719,3.1603813470,1.0444597640,2.1207212210,0.8774079506,0.7071450544,0.6322462124,0.2323884564,0.4031570573,0.3284149234,0.3627048741,-0.1859669894,BRCA
GSM481016,-0.2132484333,1.7117325814,0.3082115029,-0.0589175024,-0.1374908025,0.9574709563,2.3508188129,0.9011936756,2.6654485596,0.6685709304,1.0433274079,1.7484648648,0.5849374241,1.1667670519,0.5032720049,0.0529780671,-0.0731560384,BRCA
GSM481017,-0.1402311624,1.3454012604,0.1571959296,0.1976159493,-0.1082539375,0.4314940674,2.1474527419,0.6848134296,2.5326606434,0.2663535392,0.7473521169,1.9009478794,0.9821863288,1.2330168738,0.4174832392,0.0638877489,-0.0968276432,BRCA
GSM481018,-0.0071679154,1.8394186087,0.3896573164,-0.0102245263,-0.2502581841,0.3879983846,3.5105453433,1.1951037740,2.4590817956,0.8584170249,0.9758401043,1.1299316248,0.4390170332,0.4742124756,0.5057163311,0.1130621888,-0.2267627284,BRCA
GSM481019,-0.1243276582,2.0688586676,0.1970084036,0.3450439355,0.0040311510,1.1482957341,3.0086938740,0.9697657926,2.5095656979,0.7066192108,1.0971423390,1.7594684222,0.7075418294,0.7692201571,0.4577370096,0.1048112789,-0.1511180433,BRCA
