@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 10207 numeric
@attribute 10398 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11336 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 150084 numeric
@attribute 154810 numeric
@attribute 2017 numeric
@attribute 2035 numeric
@attribute 2036 numeric
@attribute 2037 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22808 numeric
@attribute 22989 numeric
@attribute 23136 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 260425 numeric
@attribute 26285 numeric
@attribute 27134 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3059 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3993 numeric
@attribute 3996 numeric
@attribute 4301 numeric
@attribute 4619 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4629 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4893 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 51776 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5583 numeric
@attribute 5584 numeric
@attribute 55844 numeric
@attribute 55870 numeric
@attribute 5588 numeric
@attribute 5590 numeric
@attribute 56288 numeric
@attribute 5728 numeric
@attribute 57530 numeric
@attribute 57644 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5865 numeric
@attribute 60 numeric
@attribute 60412 numeric
@attribute 6237 numeric
@attribute 64398 numeric
@attribute 6709 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7525 numeric
@attribute 79784 numeric
@attribute 81 numeric
@attribute 8189 numeric
@attribute 83700 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 8531 numeric
@attribute 8573 numeric
@attribute 87 numeric
@attribute 8735 numeric
@attribute 8777 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9074 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 9218 numeric
@attribute 9223 numeric
@attribute 92359 numeric
@attribute 93408 numeric
@attribute 93643 numeric
@attribute 9414 numeric
@attribute 9863 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,1.6509813072,-0.0631073260,3.1661137341,0.8538823337,-0.0223843215,0.6689663447,-0.1252300160,-0.1476838194,-0.1987272162,0.4835664393,0.7051456760,1.0094681883,2.8780034483,-0.0074819067,0.9484378830,0.0609422662,0.6174689995,-0.1581209190,0.5042946180,1.2776464983,0.3409978647,0.9929318473,0.4928286693,2.3584245311,0.3070585448,0.5942341807,-0.0992844956,-0.0666542220,-0.0402767094,-0.0579599621,0.0397771142,-0.0993328252,-0.1769918747,0.6288589894,0.7379945731,0.9289300937,-0.0714571334,-0.0495700609,-0.0953083564,0.8212452234,0.1314761901,2.3560742060,-0.0155426130,0.3698887038,0.1553148002,0.1251453661,-0.1021380909,0.0894242929,-0.0389008964,-0.1106427836,-0.0859482834,-0.0696427067,1.3936964824,2.2880726643,-0.0304534344,-0.0346306446,0.6291495662,0.8848718814,-0.0578838971,1.7780538464,0.1721759651,-0.0972748564,0.0106290318,0.3938878345,1.2238418325,0.1263470764,0.8568766135,0.4705754342,0.4406913167,-0.0124034577,-0.0363831474,0.2608651281,-0.0981862237,-0.2977016700,-0.0506832049,-0.0750473595,0.0066980679,1.7697005848,0.1115028196,0.1240321839,-0.0339868274,0.2436073230,0.0547147559,0.1344134227,-0.0848398072,-0.2228985966,0.8827619023,0.2105771879,0.2079590635,2.0794160451,0.1297483574,2.4115205912,0.2187291069,2.1744926922,-0.0124092440,0.3583415166,4.4681407321,-0.0632721569,0.3087368856,-0.1661578801,0.6204384394,0.0714008316,0.8916477740,0.3080564429,-0.1099719364,2.9623897075,0.6858529400,3.1035592704,-0.0522455032,0.3482879461,-0.1123077593,-0.1734718121,-0.1290155527,-0.0941349924,-0.1467970380,0.0676349092,0.0597489652,-0.0359190766,0.7407285274,0.2238722452,-0.0723619047,0.0272467544,1.0110938489,0.0247982462,0.0189700387,0.2411862325,BRCA
GSM481003,0.3007907103,2.0218701660,-0.0646918513,3.0536560482,0.4354527221,-0.0365280954,1.0158704983,0.0770159362,-0.0318918048,-0.0054070148,0.6464457552,0.7230326441,1.0571843554,3.2229644954,-0.0913396300,0.8481773518,-0.0440941208,0.5368674805,-0.1439635107,0.4581042830,1.3714225724,0.2517149365,1.4822518809,0.3979359391,2.5114432043,0.3973698837,0.5333899087,-0.1042821588,0.0253089717,-0.0180205922,0.0002747841,-0.0134808166,-0.0898194867,-0.1201918658,0.8103868588,0.8040623380,0.7902084636,-0.0999218499,-0.0728771679,-0.1218154929,0.9474795161,0.0738842817,2.2548772812,0.0368415775,0.4594029118,0.2534420761,-0.1334090930,-0.1729040441,-0.0288949419,-0.0739707246,-0.1152264946,-0.0145969354,-0.0067010758,1.3183013256,1.3842648711,0.0805586505,-0.2064045833,0.4268241213,0.9542065300,-0.0199478673,2.2123938208,1.5130936287,0.0746779270,-0.0279037119,0.1568986733,1.1675652556,0.2871639269,1.1742187960,0.4250247162,0.4434489308,-0.0164878158,-0.0964656634,0.2829620648,-0.0518483993,0.0215140560,-0.0892191342,-0.0337643415,0.0138004763,1.7333772512,0.0825805235,0.1287684366,0.0360388891,0.3843681029,0.0419294085,0.0819050467,0.0200897892,-0.1613714148,1.9043971167,0.7045799530,0.3742829720,2.0472658149,0.0193716343,2.4059734605,0.1585267302,2.0139065178,-0.0016825477,0.3655444416,4.5883542841,0.0381998179,0.3015425486,0.0130403630,0.2403456947,0.1040921178,0.7033123184,0.3940430930,0.0427101775,3.3766715824,0.6682710480,3.0309254428,-0.0797627326,0.1453545026,-0.0698178071,-0.1936960090,0.1356607050,-0.0739172306,-0.1176093894,0.0088720419,0.7368682986,-0.0700399989,0.7305539396,0.0903352554,0.0660841389,0.0745625094,1.0901922325,0.1238452854,0.0462039281,0.1941480732,BRCA
GSM481004,0.4733082638,2.4203961939,-0.0846919137,2.8817494180,0.4418005690,0.0373970289,1.2521219120,-0.0769742121,-0.1009666412,-0.1511752432,0.1616731554,0.6788964829,1.3136175796,2.8852460086,-0.0095652844,0.9743504069,-0.0310778917,0.5084360550,-0.1367342688,0.7713467851,1.0776123568,0.2944445624,1.7222258390,0.5240603476,2.2194539971,0.4676012300,0.6310385382,-0.2014203207,0.0784816788,0.0966304259,-0.1035351688,0.0291066187,-0.1526163470,-0.1140662673,0.8890818098,0.7018607473,0.7554294536,-0.0951604740,-0.1440503177,-0.1282684434,0.8814408686,0.0657351969,2.2044553339,-0.0200405303,0.4800951016,0.1754201994,-0.0206019296,-0.2568634591,0.0382582680,-0.1536545125,-0.1195739298,0.0591127910,-0.0117527800,1.1855438092,1.8817260720,-0.0426069482,-0.1264316804,0.3999577024,0.9630198516,0.0009818068,2.2593973856,0.4297045224,0.1305255968,-0.0285216565,0.2674145105,1.2944579630,0.2545938927,0.9518654371,0.4821984337,0.4324569896,-0.0053747542,-0.0611670742,0.4684481415,-0.1085750333,0.0147397074,-0.0517781934,-0.0723416345,0.0446798782,1.3527111826,0.2967681568,0.1258299396,-0.0419302782,0.3137696185,0.1370990334,0.1194911064,-0.1159824838,-0.1904539826,1.4681824976,-0.0382012827,0.3343963082,1.4240456010,0.0838398670,2.0833490735,0.1936402112,2.2867089779,-0.0060122215,0.3405900743,4.4698169882,0.0332571217,0.2554892373,-0.0810560658,0.3593561060,0.1276940416,0.8979108692,0.4171824092,-0.0643866707,2.9517250509,0.5530766029,2.9765772323,-0.1060349476,0.2266442307,-0.0699493475,-0.1124212400,-0.0304403317,-0.0851041900,-0.1383349480,-0.0639183010,0.2723441043,-0.0734170721,0.7763425726,0.0961376702,-0.1336908857,0.1011797387,1.0662710950,0.0869703106,0.0959750067,0.2163254187,BRCA
GSM481005,0.7983672971,1.6965493859,-0.0723648853,3.0758146444,0.7316822418,0.0072821304,0.8272389339,-0.1651466861,-0.0270103897,-0.1056594801,-0.1475589197,0.7450451644,0.9442990496,2.9610547424,-0.0534659259,0.9575539475,-0.0061150087,0.6957511474,-0.1387498359,0.4296468611,1.3644052138,0.2847658602,1.1632614349,0.6955857980,2.3890128664,0.4302809539,0.5241438705,-0.0589545668,0.1664757880,0.0167830338,-0.0527448335,0.0120742789,-0.0713195771,-0.1872265501,0.9670564680,0.7327531320,1.0908687503,-0.1103775439,-0.0722903304,-0.0918189806,0.8521304950,0.1621117626,2.3612720490,-0.0320214891,0.3913280439,0.1683785377,-0.0069045750,-0.0356880750,-0.0714705863,-0.0674773417,-0.1177327030,-0.1277427170,-0.0436367552,1.2079211889,2.4050192088,-0.0236586453,-0.0353071872,0.5108164631,0.8978069759,-0.1147465410,2.1457658741,0.3964699985,0.0029082234,-0.0072189732,0.4358453732,1.2343815744,0.2552120638,0.9505772538,0.4357714798,0.5140340507,-0.0761428344,-0.0381307079,0.3166812967,-0.0871069950,-0.1249405209,-0.0404298417,-0.0307554886,0.0215786458,2.1488943961,0.0225950191,0.2048459668,-0.0755055607,0.3143144434,0.0934391537,0.1420803729,-0.1742031872,-0.1429244842,2.9454981752,-0.0071832991,0.4935187757,1.8347277684,0.0557161520,2.3710606545,0.3916140001,1.7849416738,0.0075601748,0.5566263375,4.2691934759,-0.0542451661,0.4529013385,-0.1370286876,0.2900286220,0.1182746275,0.8381537139,0.2970897404,-0.0855460128,2.7421278953,0.5641680642,2.9770357410,-0.0109342459,0.4755074641,-0.0723469267,-0.0312545513,-0.0173925526,-0.1237518556,-0.0496233711,-0.0199526320,-0.0104058827,-0.0409253000,0.6964037938,0.2906291234,-0.0690216853,0.1129239531,0.8619363778,-0.0449772986,0.0776319381,0.1866518880,BRCA
GSM481006,0.6102282105,2.0035383105,-0.0578388094,3.1853798097,0.5659204533,-0.0026003006,0.4819108346,-0.1355574389,-0.0774333748,-0.2067639050,0.5398162300,0.8821366779,1.0398484450,3.2310776710,-0.0876578273,0.8742118731,0.0263775238,0.6774093451,-0.0986179118,0.4066285678,1.2661449731,0.3651946299,1.2641559373,0.5761379677,2.7993582883,0.4174783649,0.5209148745,-0.1402482299,0.1610540982,-0.0307478687,-0.0915561106,0.0128982071,-0.1103085900,-0.1962966659,1.2209734655,0.8024770168,1.0996662435,-0.1280822593,0.0172555961,0.1305316902,0.8876503406,0.1676137317,2.5397693236,-0.0369844530,0.3918401112,0.2292108573,-0.1645810707,-0.1752001699,-0.1465244720,-0.1636885526,-0.1652043663,-0.0539877269,-0.1221353604,1.2031900243,2.0039044817,0.0834426198,-0.0282834456,0.8134826092,0.6079864987,0.0236724890,1.9937688903,0.8491318701,0.0621828244,0.0010636475,0.3859350101,1.1296645254,0.1889084794,1.1646123734,0.2836388661,0.4188138904,-0.0846453661,-0.0205332816,0.2588561041,-0.1044239603,-0.0314743914,-0.0173448764,-0.0489088737,0.0121872263,1.8889272941,0.3496824755,0.1742851555,-0.0672901499,0.2539185200,0.0277093285,0.1587185629,0.1531742918,-0.2593241264,1.2892440821,1.0447189175,0.4438223646,3.2827063971,0.1314138079,2.4450888038,0.3281786159,1.3645559378,-0.0179128214,0.3505253339,4.2648594596,-0.0467863620,0.4033989467,0.0061099167,0.4171033552,0.1924139177,0.8024218490,0.5306632027,0.0802380424,3.0938963145,0.6111512265,2.9921479324,-0.1896615438,0.3875387202,-0.0484193605,-0.0279526840,-0.0659961187,-0.0418901456,-0.0821439109,-0.0216550640,0.5855412611,0.0365791840,0.7664970052,0.1280267936,-0.1061139648,0.1064441246,1.0115118909,0.0131431993,0.0616716541,0.1984657517,BRCA
GSM481007,0.3836162349,2.3997609466,-0.0350791236,3.0994705096,0.3801045620,0.0130901235,0.6589744487,-0.0978646680,-0.0829389156,-0.1218640478,0.7363453357,0.6039152184,0.7462176346,3.1068616510,-0.0199723783,0.6260495298,0.0465855897,0.6134111168,-0.0640331070,0.4335875523,1.5751655295,0.3077943899,1.2130630267,0.3933398488,2.4604020782,0.2757121727,0.5329626073,-0.0976524007,0.0871841339,0.0172288164,0.1859712519,-0.0255873756,-0.1195297471,0.2539805815,1.1343356063,0.6969900434,0.6895177521,-0.0775120804,-0.0450302663,-0.0956871419,1.1560421735,0.1433539864,1.9990592401,0.1904988089,0.5130072736,0.2500381181,-0.1372147394,-0.1667593364,0.0130496514,-0.0754726370,-0.1233260245,-0.0812674279,-0.0357257599,0.9453835926,1.6829044047,0.0258557878,0.0125250198,0.9443599978,0.8448888773,-0.0968918964,2.3516883970,1.6583707928,0.2238111468,0.0513456334,0.1344956833,0.9218534496,0.3395991211,1.3182984778,0.4223469801,0.4103662983,-0.0474711412,-0.0156919252,0.2214731303,-0.0580448157,-0.0982368374,-0.0485247119,-0.0014222495,-0.0214686184,1.5754799742,0.1702727380,0.1771017340,-0.0740866984,0.3758502612,0.0052987031,0.0631843703,0.6559288966,-0.1823002824,1.4436864190,0.2840528850,0.1482136443,2.1308796236,0.0279408137,2.4612309449,0.1132280026,1.3734828520,0.0468923578,0.3777604969,4.5688298834,-0.0214410374,0.4439487985,0.1335588821,0.2029048486,0.1683036993,0.6376104003,0.4151096356,0.2656958341,3.5152491629,0.5627057351,2.7754765402,-0.1379822176,0.3268376889,-0.0557559649,-0.0461757071,0.1210163136,-0.1220999053,-0.0683014363,0.0905470607,1.4211435434,-0.0968751900,0.6155717759,0.0488661575,0.2195114763,0.0806055195,1.1391599527,0.1728326195,0.0646317035,0.2322261396,BRCA
GSM481008,0.5217626055,2.6693531871,-0.0863540365,1.9667925039,0.4550458414,-0.0037437584,0.8039728586,-0.1279147234,-0.1123889600,-0.1806557250,0.6415533715,0.6618162519,1.2344367709,3.0788669290,-0.0391388203,0.7411739787,0.0409494638,0.5762742963,-0.1379726810,0.7497938337,1.1040605759,0.2864593260,1.3241570991,0.5026252169,2.1300801171,0.4476290999,0.3374556670,-0.1076770279,-0.1053722700,0.4461546540,0.0232674289,0.0448664325,-0.1385545979,-0.1498203589,0.9561627172,0.6497903308,0.9398854532,-0.0916189204,-0.0357253038,0.0654737970,1.2938889639,0.1743810166,1.7342027903,0.0484072432,0.5393429799,0.2520220037,-0.1115569707,-0.1483398191,0.0062757101,-0.1617835905,-0.1444538933,-0.0346273663,-0.0190919920,0.9181087288,1.1915852632,0.0038055128,-0.0412420489,0.3234683936,0.9191996994,0.0730095169,2.2026615411,0.5256794312,0.0708427944,-0.0348905814,0.4764948168,1.4909315973,0.1817884789,1.0114390291,0.3689072896,0.4415647174,-0.0769149952,-0.0421325161,0.2738108856,-0.1056714096,-0.0061865102,-0.0029593862,-0.1196029719,-0.0105476909,1.4140400523,0.1694990192,0.2407990430,-0.0904428245,0.3197058526,0.1101996494,0.1297484952,-0.0706206908,-0.1886747282,1.1359402404,-0.0678721517,0.3587550110,1.4083411269,0.0322996548,2.5229439474,0.1953924713,1.7949530157,-0.0086323968,0.4486206109,4.3696773703,-0.0376614083,0.5145754243,-0.1538561744,0.2152396904,0.2136221303,0.7670420547,0.2144924125,-0.0834110376,3.4343443511,0.8029347565,2.2804966147,-0.1216816571,0.3132119689,-0.0783606052,-0.1216230774,-0.1176157688,-0.0122161880,-0.1178862223,-0.0573390999,0.1489628334,0.0042389902,0.7566895929,0.0252220296,-0.1698746133,0.0735030914,1.3296139261,0.2667944479,0.0172816633,0.1960819449,Control
GSM481009,0.5489170128,1.6445278376,-0.1021771133,2.5470759869,0.5294770917,0.0322131466,0.3076154996,-0.2175777387,-0.2309847074,-0.3239832272,0.3818471958,0.5734758147,0.6160131872,2.9805388450,-0.0151111214,0.6573927260,0.0065879639,0.6379877187,-0.1727508330,0.2408202201,0.9036050313,0.3089489582,0.8119003210,0.6597082145,1.7882246540,0.1436777954,0.3913389759,-0.1316033568,-0.0610244791,-0.3524707656,-0.2994706491,0.0314587300,-0.0878456450,-0.3475738407,0.7515524406,0.5076287837,0.8664243184,-0.0809281335,-0.2594375160,-0.2624386697,0.5253295350,0.1793832846,2.2850365361,-0.0772488440,0.2262988813,0.1580762435,-0.1923475061,-0.3953375095,-0.1276760550,-0.1437205384,0.0773773430,-0.0992830692,-0.0656987866,0.8288925701,1.8403897276,-0.0659024413,-0.0986701912,0.1624432686,0.7767756040,0.0039704921,2.1482219389,0.2615423322,-0.1237639573,-0.0035961770,0.3251816686,1.1786218321,-0.0321731063,0.3147968069,0.2215378080,0.2971062577,-0.0512534837,-0.0866642194,0.3586061170,-0.1066654161,-0.3899831788,-0.1031874010,-0.1903911113,-0.0269158378,2.1199635466,-0.1362282480,0.0595074208,-0.0895921919,0.0714532481,-0.0647555073,0.0174211498,-0.1084905779,-0.3597041249,0.5117164352,-0.0533581425,0.1589496563,1.6037546610,-0.0012058562,2.0020536223,0.2231691380,1.6174411757,-0.0607615665,0.3636174777,4.9091982842,-0.3593711976,0.3678799485,-0.2192877745,0.1056522256,-0.1363870108,0.8125889257,0.1480060096,-0.0647581583,3.1847172380,0.3870947039,2.4714063083,-0.2544755600,0.3461653292,-0.2188257759,-0.1782847419,-0.0852210291,-0.2085292622,-0.2712967194,0.0564312365,-0.0183282045,-0.1051120184,0.6449079479,0.0282588795,-0.1658540083,-0.0089557541,0.6384835661,0.0728227897,-0.0511798906,0.2414110834,Control
GSM481010,0.6249280034,1.7503523453,-0.0280430553,2.8027122287,0.7253901640,-0.1227839591,0.8644553258,-0.0723927971,-0.0818662104,-0.2232451839,0.0075093593,0.7929901754,1.1948124951,2.7892232836,-0.0471156272,0.9702485215,0.0181273755,0.7343420027,-0.0922783247,0.3910190919,1.4524127389,0.3030516776,1.2965344505,0.5907477243,2.1086231072,0.3798376370,0.5074034643,-0.1103378414,0.3830046230,-0.0385854524,-0.0170132802,0.0541819823,-0.1451198281,-0.1591636783,1.4438292494,0.7358219301,1.3039561975,-0.0981020218,-0.0527665210,0.6528034954,0.9039840400,0.1744263203,2.1533832948,0.0040601825,0.4361989818,0.2524100515,-0.1857330080,-0.1186100734,-0.0670669446,-0.1304416099,-0.0989655200,-0.0893590621,-0.0879136444,1.2312479094,2.4048188267,-0.0464871672,-0.0379421383,0.4119396094,1.2621549368,-0.0839966420,1.9871320729,0.8896137413,0.0721284406,-0.0635856931,0.4640501481,1.5060444668,0.3624949638,0.9558448684,0.5940305018,0.4726768376,0.0053278920,-0.0301696181,0.3844459151,-0.1128206664,0.0060768109,-0.0862323466,-0.0485023446,0.0610624454,2.3095139861,0.2085053455,0.2026379245,-0.0383458782,0.3779942882,0.1628911358,0.1197620314,0.1704305991,-0.2217906171,2.0439955792,0.5358730554,0.5388655343,2.1124519960,0.1906993950,2.0738813616,0.4308764524,2.2026424287,-0.0237400801,0.4903495093,4.1366360187,0.0097856214,0.4962191377,-0.0199061114,0.4105417741,0.0740463021,0.7852419809,0.3041201653,0.0213286599,2.8791761399,0.7233911033,2.6965886255,-0.0708720550,0.5285197211,-0.0216113908,0.0050617743,-0.1181290174,-0.1320328181,-0.0641655834,-0.0510926381,0.6879768297,-0.0056853701,0.9328680532,0.2362354707,-0.1165137827,0.0965257592,0.8365703300,0.1083557798,0.0717096647,0.2052486207,Control
GSM481011,0.3773361022,2.3434683681,-0.1086469118,3.3995239603,0.5516368978,-0.0524687663,0.8772612346,-0.1097075660,-0.0337967091,-0.2333274842,-0.0038722266,0.5969067344,0.7706187674,3.1945065558,-0.0108503157,0.6898040355,0.0133974335,0.4369135557,-0.2282783372,0.2953449138,1.3580996846,0.3685033400,1.0823779909,0.5459063722,2.7272794777,0.4895673924,0.5388133855,-0.0997795823,0.1370034198,0.0645246438,-0.1686636735,0.0227849629,-0.1149002292,-0.1279385417,0.7541625414,0.7795279973,0.7538124666,-0.1052858378,-0.0530970813,-0.1374355349,1.1300241724,0.1905613793,2.2447497329,0.0241175360,0.4964383423,0.1377142455,-0.0793388644,-0.1478074663,-0.0733426153,-0.0767602515,-0.1606251726,0.0015773605,-0.0177944611,0.9504608170,2.0435080453,-0.0191171079,-0.0960780908,0.7334049146,0.7011700384,-0.0204622396,2.4381522666,0.4734666871,0.0815531487,-0.0464917036,0.1691255454,1.1535155438,0.2241602815,1.2443000358,0.3850660645,0.3431488292,0.0417571971,-0.0673564051,0.2189997299,-0.0728182171,-0.0719123300,-0.0933449689,-0.0513703098,0.0073254529,1.4722489524,0.0978642043,0.1050526007,-0.0510652071,0.2401240564,-0.0068489825,0.1251327870,-0.1204960236,-0.2565546654,1.7682299747,0.0632553867,0.4610151660,2.0010260307,0.0330716830,2.7733664326,0.1587852012,1.9040792997,0.0394449375,0.3117640162,4.5302506792,0.0025461503,0.1673858481,-0.1152436459,0.2505190243,0.1317399259,0.7720717467,0.1973771147,-0.1047287174,3.2224029603,0.4625088269,3.2065094609,-0.1236026559,0.2943054618,-0.0625966244,-0.1695629554,-0.0942685216,-0.1349419378,-0.2199967790,0.0212484036,-0.0415157032,-0.0719957563,0.6087390571,0.1357666246,-0.0734632993,0.1276280782,1.2116286775,0.0239725723,0.1245173789,0.2254770854,Control
