@relation data

@attribute id string
@attribute 10154 numeric
@attribute 1020 numeric
@attribute 10298 numeric
@attribute 10371 numeric
@attribute 10500 numeric
@attribute 10501 numeric
@attribute 10505 numeric
@attribute 10507 numeric
@attribute 10509 numeric
@attribute 10512 numeric
@attribute 1072 numeric
@attribute 10725 numeric
@attribute 1073 numeric
@attribute 11261 numeric
@attribute 137970 numeric
@attribute 1630 numeric
@attribute 1942 numeric
@attribute 1943 numeric
@attribute 1944 numeric
@attribute 1945 numeric
@attribute 1946 numeric
@attribute 1947 numeric
@attribute 1948 numeric
@attribute 1949 numeric
@attribute 1969 numeric
@attribute 2041 numeric
@attribute 2042 numeric
@attribute 2043 numeric
@attribute 2044 numeric
@attribute 2045 numeric
@attribute 2046 numeric
@attribute 2047 numeric
@attribute 2048 numeric
@attribute 2049 numeric
@attribute 2050 numeric
@attribute 2051 numeric
@attribute 219699 numeric
@attribute 223117 numeric
@attribute 2242 numeric
@attribute 22854 numeric
@attribute 22885 numeric
@attribute 23365 numeric
@attribute 23380 numeric
@attribute 23654 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 25791 numeric
@attribute 27289 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 285220 numeric
@attribute 2932 numeric
@attribute 29984 numeric
@attribute 3265 numeric
@attribute 3688 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3897 numeric
@attribute 3983 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4233 numeric
@attribute 4690 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 4917 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 5364 numeric
@attribute 5365 numeric
@attribute 54437 numeric
@attribute 54910 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 55558 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56896 numeric
@attribute 56920 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5747 numeric
@attribute 57522 numeric
@attribute 57556 numeric
@attribute 57689 numeric
@attribute 57715 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5921 numeric
@attribute 59277 numeric
@attribute 5998 numeric
@attribute 6091 numeric
@attribute 6092 numeric
@attribute 6093 numeric
@attribute 6387 numeric
@attribute 63928 numeric
@attribute 6405 numeric
@attribute 64221 numeric
@attribute 6585 numeric
@attribute 6586 numeric
@attribute 7852 numeric
@attribute 7869 numeric
@attribute 80031 numeric
@attribute 8440 numeric
@attribute 84448 numeric
@attribute 8482 numeric
@attribute 8633 numeric
@attribute 8829 numeric
@attribute 90249 numeric
@attribute 9037 numeric
@attribute 9353 numeric
@attribute 9423 numeric
@attribute 9475 numeric
@attribute 9723 numeric
@attribute 9901 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
A11,1.0686,0.484,0.2208,-0.1206,-0.1344,0.2338,0.0972,1.4808,0.2603,0.1197,0.4061,1.0209,0.8996,1.2188,-0.0743,-0.103,0.0201,0.0557,0.0481,0.0644,-0.0997,0.2877,-0.0651,-0.1426,-0.0354,0.1902,-0.1084,0.297,-0.0862,-0.0615,-0.0019,0.0418,-0.0078,-0.0225,-0.0032,0.167,0.0894,-0.0388,0.3455,-0.1527,0.1777,0.6738,0.4913,1.821,0.4148,1.2727,-0.1113,-0.0428,-0.0454,0.5688,1.5057,-0.1401,0.4751,0.1507,0.2849,2.4501,1.415,0.5479,8e-04,0.3277,0.3741,0.6126,0.1055,0.6509,0.3275,0.596,1.2591,0.1478,2.524,0.0402,1.166,0.7593,-0.0732,0.1786,0.0494,0.0206,0.0242,0.0021,0.378,0.6176,1.0314,0.9854,1.0712,0.1672,1.8048,0.9765,-0.0979,-0.0607,0.0301,-0.1573,0.1269,0.0043,-0.0966,-0.1166,-0.0589,0.4206,1.5323,0.0234,0.7886,-0.0254,0.2383,-0.0352,-0.1099,1.239,-0.0735,-0.1171,-0.02,-0.0369,-0.0651,-0.0264,2.2581,-0.1837,-0.1518,0.5522,0.0346,0.4442,-0.0625,-0.0299,-0.0747,0.0205,-0.1074,-0.0683,0.6606,-0.1344,-5e-04,0.9791,Control
A12,0.5666,0.2346,0.1358,-0.0749,-0.0571,-0.0814,0.1529,1.0893,0.0826,0.0335,0.454,0.5514,0.6516,1.0187,0.0245,-0.1395,0.1338,-0.1867,0.1361,0.0344,0.0566,0.074,-0.1723,-0.165,-0.0393,0.2802,-0.0706,0.1364,-0.0607,0.0364,0.1304,0.2567,0.1648,0.0802,0.0749,0.2696,-0.0122,0.0381,0.0454,-0.0363,0.4253,0.6443,0.4383,1.2463,0.1321,0.8099,-0.0242,-0.0097,-0.0206,0.5129,1.3063,-0.035,0.3882,0.2108,0.1934,1.8175,0.869,0.2865,-0.0181,0.2142,0.3417,0.2559,0.1487,0.6443,0.2075,0.3016,0.7291,0.1361,2.6251,-0.015,0.6782,0.5503,-0.0941,0.2702,0.1581,0.178,-0.0859,0.1534,0.3008,0.4763,0.6565,0.8336,0.9017,0.0014,1.2884,0.6537,0.0914,0.1011,0.0284,-0.1839,0.1012,-0.1109,0.1175,-0.1624,-0.034,0.307,1.0033,-0.1083,0.6418,-0.0341,0.0715,0.0414,-0.0512,0.8331,0.0261,-0.1527,0.1924,-0.0903,-0.063,0.0879,2.698,-0.1437,-0.1701,0.5243,0.2005,0.2134,0.0054,-0.0991,0.0794,0.0888,-0.02,-0.0466,0.6181,-0.1147,0.1396,0.6876,Control
B01,1.0474,0.1628,-0.0013,0.1229,-0.1462,-0.3034,0.2738,1.5134,0.0513,0.1536,0.4608,1.0671,1.2156,0.9312,0.0122,-0.1101,-0.0097,-0.4166,-0.0483,-0.0015,-0.0955,0.0253,-0.0927,-0.3108,-0.2003,0.26,-0.1751,0.2866,-0.1397,-0.0805,-0.1101,0.2134,0.0652,-0.083,0.0335,0.3205,-0.1412,-0.0513,0.0869,-0.1629,0.3526,0.5625,0.7293,1.6079,0.3845,1.4445,-0.1412,0.0909,0.17,0.6975,1.4944,-0.116,0.6682,0.1797,0.1464,2.099,1.5378,0.7625,-0.1973,0.4775,0.2314,0.6806,-0.0501,0.7973,0.1484,0.4488,1.1967,-0.0717,2.6035,-0.2722,0.9999,0.9952,-0.0461,0.1618,0.132,-0.0326,-0.211,-0.0068,0.3645,0.6832,1.1579,1.246,1.3763,0.0245,1.5393,0.7649,-0.0182,-0.1317,-0.0661,-0.1187,0.2081,-0.0539,0.0234,-0.1268,-0.1309,0.7761,1.2247,-0.1264,1.2542,-0.0389,0.0532,-0.1097,-0.1066,1.4378,-0.0095,-0.1745,-0.0367,-0.1317,-0.0115,0.0615,2.6122,-0.3984,-0.1436,0.8475,0.0331,0.0896,-0.0661,-0.0191,-0.1962,0.0023,-0.0911,-0.0976,0.9096,-0.1909,0.1296,1.4666,Control
B02,1.0792,0.7062,0.2233,0.0599,-0.0301,0.1479,0.2565,1.6096,0.2562,0.1665,0.728,1.015,1.2632,1.2179,-0.0449,-0.0998,0.1011,0.0237,0.1612,0.2382,-0.0458,0.2705,-0.1031,-0.1672,0.1126,0.3546,-0.0832,0.2422,-0.0972,-0.0874,0.0728,0.0604,0.0947,0.0692,0.1229,0.3951,0.0744,-0.053,0.603,-0.1233,0.2554,0.5818,0.7443,2.2791,0.3683,1.4931,-0.0511,0.053,0.0334,0.9533,1.7037,-0.122,0.5401,0.1844,0.3374,2.3005,1.5353,0.6839,-0.0183,0.3435,0.6032,0.6646,-0.0332,0.8904,0.3875,0.4289,1.1967,0.0843,3.2009,0.1009,1.1145,0.9993,-0.0731,0.2994,0.0592,0.0979,0.0302,0.0316,0.707,0.6486,1.0794,1.34,1.2917,0.3011,1.7139,1.0793,-0.1133,-0.0143,0.0169,-0.1322,0.1632,-0.0292,-0.0278,-0.0824,-0.0359,0.6982,1.6089,0.1667,1.0609,0.0069,0.1598,-0.0045,-0.0919,1.3561,-0.0019,-0.126,0.0327,-0.02,-0.0038,-0.0191,3.0694,-0.1931,-0.1165,0.7375,0.0813,0.3448,-0.0641,-0.0802,0.0213,-0.0147,-0.0915,-0.0487,0.8781,-0.1272,0.0015,1.4387,Control
B03,1.0711,0.3968,0.1794,-0.0583,-0.0849,0.0105,0.2275,1.5696,0.2031,0.1539,0.6299,1.0207,1.1122,1.1754,-0.0602,-0.0931,0.0583,0.002,0.0061,0.0613,-0.0903,0.0661,-0.0909,-0.1641,-0.0497,0.2067,-0.1418,0.3815,-0.1108,-0.1081,-0.0447,0.1407,0.0702,-0.0553,0.0923,0.2886,0.0223,-0.0692,0.321,-0.13,0.1179,0.3359,0.7708,1.8855,0.3623,1.6356,-0.111,0.0422,0.0315,0.7565,1.6639,-0.1249,0.647,0.2063,0.2578,2.3513,1.6324,0.6896,-0.0887,0.3405,0.3875,0.667,-0.1078,0.876,0.3131,0.4876,1.2196,0.1397,2.9618,0.0099,1.1141,0.933,-0.037,0.2042,0.0886,-0.0179,-0.0117,0.0055,0.5407,0.7216,1.1446,1.3327,1.3822,0.2147,1.7231,0.9322,-0.061,-0.0625,0.0464,-0.1354,0.0831,-0.0358,-0.0531,-0.1042,-0.0807,0.7721,1.448,-0.0071,1.1565,-0.0288,0.1806,-0.0603,-0.1226,1.4188,-0.0678,-0.1666,-0.0204,-0.0423,-0.0391,0.0018,3.1133,-0.2841,-0.1162,0.7699,0.0206,0.3231,-0.0758,-0.0394,-0.076,-0.0032,-0.0815,-0.0042,0.9308,-0.1277,0.0506,1.3911,BRCACancer
B04,1.2067,0.3538,0.1869,-0.0179,-0.0533,-0.0516,0.2237,1.6507,0.1945,0.0536,0.4693,1.3094,0.6517,0.9782,-0.0706,-0.134,0.0801,-0.0176,0.0794,0.0371,-0.015,0.0839,-0.1444,-0.1583,0.0028,0.2316,-0.0993,0.364,-0.1161,-0.0738,0.0457,0.0849,0.0316,0.018,0.1114,0.2523,0.0247,0.008,0.2944,-0.1221,0.2729,0.6872,1.0271,1.5278,0.481,2.1773,-0.0515,0.0096,0.0416,0.8852,1.3649,-0.118,1.0867,0.1397,0.1672,2.6115,1.3972,1.0121,-0.0377,0.4446,0.4788,0.6125,-0.0386,0.9414,0.3232,0.9257,1.5326,-0.0461,2.4663,-0.0461,1.1366,1.2182,-0.1455,0.2904,0.1174,0.1285,-0.0189,0.058,0.5155,1.1801,1.3938,1.5488,1.7891,0.191,1.892,0.7103,-0.0368,0.0283,0.0595,-0.1726,0.2236,-0.0661,-0.0816,-0.1205,-0.0481,0.8504,1.267,-0.0886,1.5178,-0.0747,0.2322,-0.0103,-0.1027,1.4506,-0.1304,-0.1336,0.0144,-0.0379,-0.0863,-0.0109,1.9081,-0.1728,-0.1744,1.1549,0.132,0.2352,-0.0489,-0.0767,-0.0165,0.0368,-0.0812,-0.0864,1.022,-0.1174,0.0676,1.7601,BRCACancer
B05,0.9878,0.4158,0.15,0.0167,-0.0604,-0.0433,0.1405,1.4682,0.0962,0.0931,0.7588,1.0433,0.9372,1.0608,0.0145,-0.1553,0.1509,-0.0378,0.1364,0.0982,0.008,0.1278,-0.1665,-0.1977,0.141,0.2361,-0.0746,0.2773,-0.0355,-0.0073,0.0695,0.152,0.0769,0.0386,0.0621,0.2284,0.0102,-0.0269,0.2344,-0.0936,0.1969,0.5424,0.741,2.329,0.3489,1.5353,-0.0142,0.0114,-0.0166,0.8042,1.5281,-0.0574,0.5288,0.0325,0.23,2.2374,1.274,0.6877,-0.0505,0.2002,0.4452,0.416,0.0429,0.654,0.284,0.4659,1.1032,0.0341,2.3855,0.0229,1.0147,0.7795,-0.1748,0.3097,0.0993,0.1657,-0.0543,0.0801,0.5613,0.5846,1.0679,0.9888,1.2404,0.1097,1.7712,0.8091,-0.0258,0.0657,-0.0168,-0.2329,0.0832,-0.074,0.0362,-0.122,-0.1051,0.4846,1.5184,-0.0064,0.894,-0.0215,0.0926,0.0134,-0.0701,1.1686,-0.0583,-0.1478,0.1097,-0.0548,-0.1087,0.0134,3.0883,-0.1254,-0.1958,0.6406,0.125,0.3273,0.003,-0.0138,0.0575,0.0659,-0.0662,-0.0441,0.6726,-0.0637,0.0679,1.2624,BRCACancer
B06,0.8325,0.0199,-0.1137,-0.0476,-0.191,-0.3842,0.1596,1.1966,-0.098,0.0765,0.3107,0.7461,0.6058,0.8203,0.0431,-0.0699,-8e-04,-0.573,-0.016,-0.1177,0.0471,-0.1268,-0.0726,-0.4163,-0.2049,0.1158,-0.1705,0.2651,-0.1096,-0.1015,-0.1277,0.2908,0.0091,-0.1277,-0.0602,0.1115,-0.2009,0.0321,0.0847,-0.1444,0.3774,0.4235,0.5991,1.2503,0.2129,1.3611,-0.2347,0.032,0.1572,0.461,1.3373,-0.0604,0.4849,0.0937,-0.0263,2.0964,1.0432,0.5814,-0.2682,0.3443,0.1109,0.4108,0.0143,0.6232,-0.0676,0.3283,0.8346,-0.0893,2.1283,-0.3753,0.8608,0.6924,0.0256,0.0558,0.0959,-0.044,-0.2515,-6e-04,0.2249,0.6622,0.8725,0.9633,1.0844,-0.1578,1.2783,0.5053,-0.0292,-0.14,-0.1528,-0.1166,0.1723,-0.0653,0.1322,-0.1173,-0.1549,0.4988,0.8041,-0.2678,1.0195,-0.0947,-0.0068,-0.1032,-0.0846,1.2192,-0.225,-0.2102,-0.0728,-0.2201,-0.1708,0.0923,2.3045,-0.3475,-0.0759,0.4943,-0.0581,-0.1001,-0.0011,-0.029,-0.1617,0.0693,-0.0252,-0.146,0.7029,-0.1602,0.1892,1.0718,BRCACancer
B07,1.0354,0.5609,0.2463,-0.0216,-0.0583,0.1078,0.2847,1.6522,0.3347,0.1445,0.7237,1.1567,1.0353,1.1405,-0.0659,-0.0981,0.0652,0.0426,0.108,0.1809,-0.039,0.1262,-0.0902,-0.1586,0.089,0.3186,-0.0696,0.3082,-0.0764,-0.0397,0.1211,0.0161,0.1066,0.0637,0.0997,0.3936,0.0175,0.003,0.5091,-0.0978,0.2457,0.7209,0.781,1.9516,0.3413,1.7565,-0.054,0.0111,0.008,0.9738,1.7381,-0.0731,0.6284,0.1365,0.3789,2.5925,1.5847,0.9305,-0.0342,0.3494,0.5321,0.6794,0.0179,0.9644,0.3735,0.5997,1.366,0.0358,2.9543,0.0921,1.26,1.0305,-0.0797,0.3381,0.0472,0.1268,0.0261,0.0358,0.8233,0.7926,1.269,1.556,1.3692,0.3272,1.792,1.0321,-0.0841,0.0875,0.0112,-0.1271,0.1479,-0.0944,-0.0193,-0.1201,-0.1095,0.7269,1.5398,0.0835,1.2889,0.0451,0.1948,-0.0424,-0.0837,1.5765,-0.0414,-0.1262,0.0823,0.0056,-0.1052,-0.0289,2.4092,-0.113,-0.1198,0.7863,0.0974,0.3147,-0.0586,-0.0903,0.0794,-0.0044,-0.0299,-0.0749,1.0957,-0.0924,0.0161,1.5184,BRCACancer
B08,1.0181,0.7314,0.2785,-0.0501,-0.0403,0.2963,0.1126,1.5203,0.3262,0.1022,0.6534,0.9963,1.0902,1.3989,-0.0602,-0.0783,0.0486,0.1311,0.0262,0.159,-0.0799,0.4487,-0.0363,-0.0781,0.0309,0.2954,-0.0981,0.2441,-0.0921,-0.0953,-0.0396,-0.0078,0.0727,0.0036,0.0832,0.2857,0.1105,-0.0688,0.652,-0.1101,0.3716,0.9948,0.513,2.2985,0.3316,1.0547,-0.0778,0.0439,0.0329,0.7483,1.7629,-0.1228,0.4248,0.1845,0.3671,2.2952,1.4566,0.5672,0.0159,0.3774,0.452,0.5451,0.0301,0.6798,0.3728,0.3938,1.1197,0.0419,3.0594,0.144,1.2287,0.7563,-0.0434,0.2115,0.0138,6e-04,0.1188,0.0124,0.5214,0.4368,1.016,0.9282,1.0281,0.2167,1.6981,1.0572,-0.1088,-0.0099,0.0381,-0.0825,0.2591,-0.018,-0.1092,-0.1184,-0.0375,0.4862,1.6268,0.0428,0.9125,0.0142,0.2249,-0.0385,-0.1097,1.3469,-0.007,-0.0603,-0.0211,0.0416,-0.0606,-0.0177,1.9595,-0.1351,-0.1379,0.5788,0.0379,0.3258,-0.0676,-0.0505,0.0326,-0.0216,-0.0805,-0.0237,0.862,-0.1025,0.0112,1.0596,Control
B09,1.0948,0.1619,0.1622,-0.0482,-0.0812,0.0352,0.2134,1.8101,0.2174,0.0016,0.7427,1.2892,0.8305,0.7781,-0.086,-0.1145,-0.0097,-0.0318,0.0032,-0.0022,-0.1508,0.1693,-0.091,-0.0166,-0.0349,0.2306,-0.1126,0.5977,-0.1106,-0.124,-0.0168,0.1016,0.0241,-0.067,0.097,0.1891,0.052,-0.0547,0.2241,-0.1383,0.3155,0.9138,0.6381,1.2526,0.426,2.0965,-0.1123,-0.1029,-0.0304,0.7255,1.0549,-0.14,0.8415,0.1615,0.2529,2.8246,1.1871,1.0014,-0.0919,0.4077,0.3218,0.5044,0.0407,0.816,0.3913,0.9217,1.4918,0.0536,2.2033,0.0477,0.8196,0.9353,-0.0782,0.1951,0.0296,0.0233,-0.0176,-0.009,0.4449,1.0289,1.2244,1.2239,1.6605,0.2337,1.8255,0.6103,-0.0836,-0.011,0.0616,-0.1719,0.2879,-0.124,-0.0747,-0.1883,-0.0915,0.6499,1.097,0.0383,1.2767,-0.0391,0.1844,-0.1041,-0.1647,1.4309,-0.0765,-0.1467,0.0155,-0.0637,-0.058,-0.0065,2.3737,-0.1821,-0.1238,1.0645,0.0459,0.2894,-0.1069,-0.1168,-0.0556,-0.0098,-0.1376,-0.0488,0.8732,-0.1742,0.019,1.5966,Control
B10,0.9729,0.223,0.1661,-0.0083,-0.1033,0.0467,0.1683,1.508,0.1011,0.0437,0.4021,1.0571,0.5674,0.8699,-0.0529,-0.1194,0.0431,0.0414,0.1199,0.1185,-0.0323,0.1174,-0.1313,-0.0983,0.0363,0.1899,-0.0983,0.2337,-0.0628,-0.0807,-0.0079,0.0746,0.0589,0.0708,0.0384,0.1612,9e-04,-0.0664,0.22,-0.1204,0.2217,0.5852,0.672,1.3879,0.3291,1.7694,-0.0782,-0.0271,-0.0425,0.763,1.4364,-0.069,0.846,0.0725,0.2365,2.3771,1.2219,0.6115,-0.0798,0.2661,0.3946,0.456,-0.013,0.8458,0.2516,0.5031,1.1726,0.0396,2.7107,0.0588,0.9727,0.9486,-0.0859,0.1942,0.0522,0.0697,-0.004,0.011,0.4117,0.8909,1.0758,1.1209,1.4498,0.1715,1.7394,0.6316,-0.0313,-0.0021,-0.0083,-0.1764,0.0802,-0.0864,-0.1037,-0.1686,-0.0867,0.8182,1.361,0.0153,1.1738,-0.0859,0.133,-0.033,-0.109,1.2836,-0.063,-0.1123,0.0648,-0.0719,-0.0717,0.0087,2.4536,-0.1424,-0.1351,0.8221,0.0812,0.1875,-0.0627,-0.0696,0.0127,0.0294,-0.068,-0.0537,0.7921,-0.1333,0.0371,1.5265,Control
B11,1.1447,0.5174,0.1485,0.054,-0.0797,0.1673,0.0577,1.5698,0.2533,0.1339,0.6645,1.0123,0.8185,1.2745,-0.061,-0.0893,0.1342,0.1433,0.1594,0.1456,-0.0362,0.3171,-0.0598,-0.2148,0.0868,0.2194,-0.0847,0.2921,-0.0733,-0.0676,0.047,0.0297,0.0798,0.0542,0.0596,0.2874,0.0234,-0.0206,0.4866,-0.0981,0.2391,0.7706,0.7424,2.233,0.3014,1.3446,-0.0445,0.116,0.0481,0.7787,1.5471,-0.0854,0.622,0.1938,0.4132,2.1992,1.3353,0.5429,-0.02,0.2934,0.49,0.4871,0.0691,0.6005,0.3489,0.4358,0.9589,0.0635,2.7007,0.2233,1.2778,0.8346,-0.0758,0.2297,0.082,0.0937,0.0776,-0.0109,0.5378,0.64,1.0102,0.8983,1.1971,0.2032,1.6375,0.9134,-0.039,0.018,0.0758,-0.1545,0.1845,-0.0451,-0.0533,-0.1311,-0.0881,0.5737,1.5061,-0.0358,0.9812,-0.0108,0.1414,-0.0142,-0.0811,1.2874,-0.0024,-0.2125,0.0214,-0.0461,-0.0557,-0.005,2.0014,-0.1021,-0.1208,0.6872,0.0952,0.3216,-0.0421,-0.0283,0.0481,-0.002,-0.0206,-0.0504,0.8886,-0.0828,0.0255,1.1268,Control
B12,0.8321,0.112,0.2375,-0.0554,-0.0929,-0.0112,0.1075,1.6932,0.1145,0.0103,0.3309,1.0769,0.5213,0.5599,-0.0215,-0.1125,-0.0246,-0.0757,0.1288,0.0743,-0.035,-0.0963,-0.0586,-0.0727,-0.0274,0.2292,-0.1423,0.2089,-0.0785,-0.0646,-0.0451,-8e-04,0.0366,-0.0507,0.0566,0.0897,0.013,0.0021,0.2043,-0.1565,0.099,0.2933,0.4924,1.2796,0.3582,1.9139,-0.0957,0.015,0.025,0.6182,0.7186,-0.0749,0.7691,0.1452,0.2142,2.3982,0.9353,0.7352,0.036,0.3358,0.1512,0.3803,-0.0187,0.6669,0.3028,0.5781,1.108,-0.0287,1.1689,0.0619,0.7335,0.861,-0.092,0.1665,0.0594,0.1184,-0.0264,0.0062,0.2232,0.8773,1.0079,1.0504,1.38,0.2159,1.4211,0.4982,-0.1129,0.0377,0.0085,-0.1641,0.0977,-0.0827,-0.0083,-0.1999,-0.0864,0.6707,0.8838,-0.0541,1.0285,0.0061,0.0738,0.0044,-0.0809,1.0406,-0.0613,-0.0823,0.0446,-0.0473,-0.0708,-0.041,1.9598,-0.0992,-0.1691,0.9572,0.073,0.147,-0.0334,-0.1417,0.0411,-0.0074,-0.033,-0.0972,0.5598,-0.1147,-0.0336,1.4994,Control
C01,1.332,0.5882,0.2412,0.0104,-0.0151,0.1413,0.1941,1.729,0.3872,0.1961,0.6192,1.2857,0.9258,1.2349,-0.0179,-0.1352,0.1398,0.025,0.1625,0.2388,-0.0466,0.3175,-0.1341,-0.1147,0.1011,0.3259,-0.0887,0.2511,-0.0479,-0.0539,0.1227,0.1517,0.13,0.0823,0.1287,0.3387,0.0591,-0.0861,0.8646,-0.0898,0.2695,0.6626,0.978,2.6249,0.4702,1.5355,-0.0617,-0.057,0.0267,1.0631,1.4878,-0.0987,0.6705,0.1076,0.4401,2.1418,1.5,0.9105,-0.0845,0.2843,0.6581,0.7015,0.0974,0.7665,0.4057,0.5761,1.351,0.0583,2.7689,0.029,1.4181,1.0745,-0.122,0.3504,0.1611,0.1334,0.0237,0.0513,0.7898,0.7765,1.1923,1.0898,1.3601,0.2849,1.903,1.0379,-0.0653,0.1036,0.0382,-0.1932,0.1894,-0.0854,-0.0686,-0.2252,-0.1391,0.7435,1.7496,0.0645,1.0876,-0.0468,0.2416,-0.0122,-0.085,1.4124,-0.1043,-0.2374,0.0523,-0.0236,-0.0786,-0.0048,1.7642,-0.1027,-0.1843,0.6982,0.0895,0.4338,-0.0479,-0.0105,0.028,0.0072,-0.0423,-0.0932,0.8637,-0.0992,0.0619,1.3296,BRCACancer
C02,0.9404,0.7325,0.3005,0.0457,0.0477,0.2436,0.3119,1.6444,0.3867,0.1149,0.5776,0.997,0.8788,1.3162,-0.0369,-0.1347,0.1286,0.2529,0.2271,0.2563,-0.0138,0.2948,-0.0656,-0.1116,0.1931,0.4106,-0.0545,0.4225,-0.0296,-0.0182,0.1407,0.0637,0.1072,0.0913,0.2377,0.501,0.0803,-0.0231,0.5836,-0.0461,0.3715,0.7091,0.5596,2.4595,0.3176,1.2675,-0.0369,-0.0936,0.0553,0.9007,1.5915,-0.0845,0.4598,0.2127,0.5316,2.1641,1.2035,0.5033,0.0118,0.2795,0.6621,0.5569,0.0911,0.7301,0.4481,0.4095,1.1347,-0.0072,3.0103,0.127,1.0354,0.9516,-0.1254,0.3537,0.0963,0.1297,0.0914,0.0965,0.8187,0.6103,0.8844,1.1154,1.1359,0.3714,1.6208,1.072,-0.0668,0.1248,0.0149,-0.1658,0.1387,-0.1199,-0.0201,-0.1876,-0.0664,0.5309,1.6819,0.1095,0.9244,-0.0082,0.2006,0.0322,-0.0802,1.3063,-0.0455,-0.0415,0.0953,-0.0345,-0.0807,0.0223,2.1494,-0.0102,-0.1537,0.7232,0.1522,0.4504,-0.0219,-0.0789,0.0721,0.0326,-0.0446,-0.05,0.8878,-0.0852,0.0542,1.0886,BRCACancer
C03,1.0669,0.7126,0.3484,0.0365,0.0498,0.2309,0.4085,1.7789,0.406,0.1705,0.8972,1.2229,0.9046,1.2369,-0.0591,-0.1141,0.1067,0.113,0.2055,0.3773,0.0153,0.3446,-0.107,-0.2186,0.1006,0.3739,-0.0681,0.3845,-0.064,-0.0709,0.112,0.0346,0.1447,0.1006,0.2357,0.4607,0.1346,-0.0074,0.8205,-0.0792,0.2836,0.7854,0.9022,2.6616,0.3686,1.5967,0.0042,-0.1282,-0.0272,1.159,1.7393,-0.0932,0.5712,0.0621,0.5973,2.5163,1.3543,0.7448,-0.0344,0.3191,0.7354,0.711,0.1135,0.8851,0.5074,0.7067,1.325,0.0276,2.8765,0.1188,1.2486,1.0312,-0.1125,0.4513,0.1261,0.1662,0.1317,0.0551,1.1665,0.6877,1.0679,1.3504,1.2425,0.5902,1.816,1.1353,-0.0639,0.1885,-0.0091,-0.1565,0.0924,-0.0889,-0.0491,-0.1198,-0.0649,0.747,1.9186,0.08,1.0856,0.0343,0.2955,-0.0151,-0.0704,1.3674,-0.0458,-0.166,0.0766,0.0172,-0.0874,-0.0038,1.9786,-0.0264,-0.1606,0.8017,0.1395,0.4178,-0.0228,-0.08,0.1315,0.0709,-0.0317,-0.0719,0.8812,-0.0878,0.0536,1.3494,BRCACancer
C04,0.8191,0.536,0.2879,0.0015,0.0291,0.3483,0.0276,1.6742,0.2485,-3e-04,0.6213,0.8206,0.5426,1.2441,-0.0594,-0.0661,0.0071,0.3269,0.1097,0.0911,-0.0604,0.2747,-0.0571,-0.0888,0.0607,0.2846,-0.059,0.0897,-0.0545,-0.0432,0.1028,-8e-04,0.0052,0.017,0.1209,0.2593,0.1055,-0.0149,0.4436,-0.1089,0.3218,0.7997,0.3529,1.9991,0.2963,0.717,-0.0338,-0.0723,-0.0804,0.6086,1.0608,-0.1039,0.2874,0.2481,0.409,2.1554,0.862,0.304,0.1108,0.2668,0.3549,0.296,0.1677,0.5099,0.4035,0.2959,0.841,0.0571,1.8067,0.2164,0.8225,0.6169,-0.095,0.2542,-0.0122,0.1576,0.1566,0.1248,0.3564,0.3632,0.5924,0.5917,0.8136,0.244,1.4351,0.963,-0.0726,0.0896,0.0583,-0.0921,0.1722,-0.0454,-0.0729,-0.1527,-0.0423,0.3925,1.4391,0.0734,0.4852,0.0604,0.0972,0.0186,-0.1113,0.8506,0.0456,-0.0579,0.1292,0.0026,-0.077,-0.0046,2.5108,0.0114,-0.1227,0.468,0.1217,0.4633,-0.0455,-0.0731,0.065,0.0091,-0.0114,-0.0457,0.4435,-0.0431,-0.037,0.6996,Control
