@relation data

@attribute id string
@attribute 1457 numeric
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 2002 numeric
@attribute 3561 numeric
@attribute 5604 numeric
@attribute 3560 numeric
@attribute 3716 numeric
@attribute 3718 numeric
@attribute 6850 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 6776 numeric
@attribute 2353 numeric
@attribute 3559 numeric
@attribute 3932 numeric
@attribute 6654 numeric
@attribute 3558 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6665,1.2901,0.4236,1.4087,1.7841,0.7565,0.4506,2.5582,0.7341,1.6994,1.8794,1.7342,1.0836,1.6355,1.0952,1.495,1.2133,2.8919,0.5941,1.9358,1.1256,-0.0738,Control
A02,0.3926,0.8169,0.3716,0.986,1.5394,0.8046,0.2934,2.4587,0.48,1.8945,1.6629,1.3696,0.9151,1.481,1.0379,1.0726,1.1168,1.0722,0.2311,1.6874,0.9005,0.0386,Control
A03,0.4933,1.1876,0.3757,1.223,1.7337,0.7989,0.364,2.5504,0.7059,2.1755,1.8002,1.5721,1.1936,1.7658,1.0752,1.2059,1.269,2.3576,0.2004,1.7151,1.1275,-0.0552,Control
A04,0.4267,1.2809,0.3609,0.9854,1.6705,0.8019,0.3909,2.5504,0.5113,2.0649,1.964,1.63,0.88,1.4795,1.0602,1.2032,1.1765,1.55,0.2505,1.9667,1.028,0.0745,Control
A05,0.4824,1.2201,0.4772,1.1338,1.8077,0.8988,0.4547,2.2802,0.726,2.2852,1.8971,1.5472,1.2241,1.8562,1.2157,1.2305,1.3211,1.9884,0.3345,1.6797,1.0464,0.0385,Control
A06,0.4724,0.8267,0.2467,1.1657,1.7479,0.7671,0.4061,2.1881,0.6824,2.3722,1.8036,1.2322,1.146,1.5705,1.0037,1.1159,1.129,3.0931,0.2119,1.611,0.8852,0.1258,Control
A07,0.6791,1.2177,0.364,1.3766,1.7697,0.7989,0.3002,2.3519,0.8669,2.1297,2.0093,1.3739,1.4117,1.8609,0.9863,1.3173,1.0809,2.7085,0.3066,1.7129,1.1765,0.005,Control
A08,0.7134,0.8932,0.2967,1.5009,1.7375,0.784,0.3245,2.2568,0.8829,2.095,2.2698,1.2857,1.2657,1.7198,1.0102,1.3652,1.023,1.7156,0.4718,1.5609,1.467,-0.0872,Control
A09,0.5707,0.9938,0.349,1.3752,1.637,0.7778,0.3747,2.5254,0.7767,1.8858,1.9491,1.4313,1.2705,1.8278,1.0062,1.2773,1.0927,2.2374,0.3707,1.828,0.9988,-0.0099,Control
A10,0.6037,1.3414,0.398,1.2385,1.7832,0.79,0.3376,2.5165,0.8171,1.9013,2.0508,1.4774,1.3728,1.802,0.9394,1.2687,1.0601,3.1715,0.2985,1.8784,1.3316,0.011,Control
