@relation data

@attribute id string
@attribute 10747 numeric
@attribute 1675 numeric
@attribute 1828 numeric
@attribute 2204 numeric
@attribute 2213 numeric
@attribute 2266 numeric
@attribute 2357 numeric
@attribute 2358 numeric
@attribute 2359 numeric
@attribute 3075 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3383 numeric
@attribute 3426 numeric
@attribute 3586 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3689 numeric
@attribute 3858 numeric
@attribute 4153 numeric
@attribute 5340 numeric
@attribute 5648 numeric
@attribute 5724 numeric
@attribute 629 numeric
@attribute 6403 numeric
@attribute 6404 numeric
@attribute 712 numeric
@attribute 713 numeric
@attribute 714 numeric
@attribute 715 numeric
@attribute 716 numeric
@attribute 717 numeric
@attribute 718 numeric
@attribute 719 numeric
@attribute 727 numeric
@attribute 728 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0712120949,0.2288432479,-0.1351424279,-0.0750106026,-0.0699640611,-0.0093080291,-0.1472040697,-0.0752177107,0.0600638186,0.4684638726,0.2617410254,0.1389303861,-0.0531827862,-0.1349871809,0.2063854276,0.2531676890,0.0626172163,-0.1128758780,-0.1084095063,-0.1696438819,1.6084205522,0.2746336450,-0.2486633961,-0.0770992702,-0.0077028284,-0.1962938794,1.2632228668,-0.2534281931,0.0064908145,0.0085763358,0.0153856649,0.3475320859,-0.0841577866,0.0123201861,-0.0989793460,-0.1360977886,0.0233612703,1.5942692161,0.9417632793,0.0075949236,0.7355849647,0.0951550874,0.2206503238,0.2861119881,BRCA
GSM481003,-0.0523606971,0.3694401763,-0.0724400821,-0.0740672635,0.0044546400,-0.0739448218,0.0141151221,-0.0559161745,0.0460330204,0.0549825613,0.2029333366,0.1683829038,0.0041664632,-0.0688427752,0.0259170895,0.6661955884,-0.0168290509,0.1680997744,-0.1357929089,0.0581979249,1.3550704890,0.2862458721,-0.1257941105,-0.1034652738,0.4208200202,-0.1556896888,1.5245056015,-0.2757021726,0.0248844036,-0.0774766122,-0.0295710739,0.6226993934,0.1046401950,0.1189419298,-0.0371813529,-0.1429027843,-0.1128650076,1.0156821228,0.4289885856,0.1004722840,1.6460385932,0.0717610477,0.0519670447,0.0126108858,BRCA
GSM481004,-0.0741475178,0.1291287060,-0.1185864121,-0.0874411532,-0.1226504015,-0.0318216407,0.0026048570,-0.0722013973,0.0148689531,0.2906459476,0.2018681579,0.0636798603,-0.0000845569,-0.1151951628,0.2566797595,0.2243358721,-0.0365873504,0.0933492766,-0.1005801593,-0.1419382361,1.7522706015,0.1572173620,-0.1977293875,-0.1109918706,0.0661285739,-0.1854128705,1.3543045193,-0.1525409004,-0.0253498340,0.0897243755,-0.0487257628,0.9854962840,-0.0368857761,0.0908161539,-0.1108125282,-0.0814708638,-0.0583282519,1.4902625348,0.8113424554,0.1284198061,1.7324149248,0.1473196301,0.0802196252,0.0773968465,BRCA
GSM481005,-0.0740691904,0.6561711217,-0.0540630208,-0.0963493777,-0.0291266756,-0.0281883657,-0.0211610581,-0.0345150095,-0.0244860856,0.5428295411,0.6031133681,0.2108817556,-0.0114979355,-0.0705358872,-0.0677172207,0.8184409532,-0.0462793793,-0.1067173420,-0.1371304145,-0.1191317194,1.1470914875,0.3249679328,-0.2033722807,-0.0538089833,-0.0715960995,-0.1542207042,1.3704799850,-0.1746899596,-0.0350841924,0.1276312532,-0.0251783859,0.1121475685,-0.0726067910,0.0525205318,-0.0554622218,-0.1383994270,-0.0621204238,1.0606660578,0.7501620996,0.0637978898,0.5123881329,0.0793697259,0.1132721341,0.2934588087,BRCA
GSM481006,-0.0540051062,0.6000066001,-0.0757846944,-0.1442617836,-0.0567736244,-0.1003913861,0.0769747078,-0.1399586406,-0.0413814011,0.2460253209,0.4825668019,0.0737393404,0.0283940911,-0.0372671469,0.1826657505,0.3771197924,-0.0371877997,-0.0958439518,-0.0759507445,-0.0455616355,1.6024171489,0.5203038976,-0.1049547011,-0.1073077497,-0.0732725291,-0.1855151630,1.3739601704,-0.1039685674,-0.0094500684,-0.0028693923,-0.0376734919,0.6823410161,-0.0867700028,-0.0279771370,-0.1095530791,-0.1477345804,-0.0351368830,1.5260582236,0.9559017735,0.2449682452,0.9481664005,0.0402077738,0.0384150393,0.2018172313,BRCA
GSM481007,-0.0010605997,0.9637998496,-0.0815715971,-0.0771560691,-0.0662077655,-0.0382484025,0.1306429865,-0.0763667220,0.0212383836,0.3770796617,0.2947780871,0.0867929932,0.0340240244,-0.0151853888,0.5064731878,0.5332031575,-0.0577180198,0.1407612562,-0.0705216141,-0.0176842651,1.6901965559,0.2407227711,-0.1695612810,-0.0586384583,0.6109497668,-0.0165134667,1.9932826307,-0.1745970191,0.0043118942,-0.0828235949,0.0161637796,0.9875092680,-0.0686965311,-0.0093031861,-0.0479881281,-0.0970773859,0.0026085648,1.6000863114,0.8462615836,0.5646379458,1.3011941914,0.0683618194,-0.1005217177,0.2335060854,BRCA
GSM481008,-0.1096788138,0.0588259541,-0.1803757199,-0.0097469681,-0.0606938041,-0.0526968611,-0.0071936438,-0.0999476551,-0.0079974934,0.1839679689,0.1060264790,0.0674133619,-0.0094582608,-0.0904161369,0.4952089607,0.6854993951,-0.0684947377,-0.1306113124,-0.1340358588,-0.1062880354,1.0914881301,-0.0042788248,-0.1578689768,-0.0419190719,0.0155054001,-0.1834583134,2.5200934233,-0.1245459619,-0.0225707609,0.0155857620,-0.0353564568,0.1439199683,-0.0026418858,-0.0581562881,-0.1437051381,-0.1406099637,0.0183143989,1.1871084158,0.4199250252,0.0427627876,1.0562807394,0.1101475926,0.2468214429,0.3024711091,Control
GSM481009,-0.1775545672,-0.0603935983,-0.1296961845,-0.0531637700,0.0736083997,-0.0546535244,-0.0428123645,-0.1472967889,-0.0284449864,0.1676587805,0.2899453865,0.0951095528,-0.0167183488,-0.0995618049,0.1146979373,0.0094790388,-0.0653287124,-0.1491544191,-0.1188073308,-0.1019401512,0.5789911190,0.6006091412,-0.2203453198,-0.0861537382,-0.0843627745,-0.2835594586,1.5126627951,-0.1652573379,0.0445180078,0.0276458371,-0.2694222594,0.1750825092,-0.0233045753,-0.1683658225,-0.1552172712,-0.1205459856,-0.0480901508,1.5579085880,1.0337664189,0.1371996227,0.6725121166,0.0722338649,0.2447938071,0.1763097030,Control
GSM481010,-0.0339860595,0.5173808591,-0.0873266473,-0.1145510995,-0.0738389365,-0.0886922837,-0.0683692868,-0.0737649745,-0.0365303948,0.3863489900,0.2368586194,0.1300376100,0.0475679800,0.0214899665,0.5221772490,0.5275679684,-0.0191521292,-0.0294654327,0.0576899002,-0.0129843161,1.4379808760,0.7839751197,-0.1438307749,-0.0388701461,-0.0250544287,-0.1162023945,1.4633645728,-0.1468129211,-0.0547676398,0.0605946119,0.0138123915,0.8215467735,-0.0515904378,0.1343732037,-0.0223536321,-0.0678413932,-0.1093509761,1.6248332858,0.9075434480,0.1315475052,1.1145762462,0.0610163580,0.2075690609,0.1253797744,Control
GSM481011,-0.0709472844,0.5436690071,-0.0695228776,-0.0361009701,-0.0326026935,0.0151894431,-0.0444559403,-0.1006155625,0.0793228427,0.4822923734,0.5747642778,0.0721080420,-0.0076342911,-0.0709248130,0.8291512293,0.5837395656,0.0152344646,-0.1269030198,-0.0791338222,-0.0215034489,1.2405612404,0.1283814036,-0.1425343341,-0.0912651223,0.0269770351,-0.2020389984,1.5432082106,-0.1427406774,0.0015411845,-0.0277667113,0.0100496637,0.3008546705,-0.0073142439,0.0862828555,-0.0626981794,-0.1235076798,-0.0040261240,1.1064426047,0.4898777892,0.0214480194,0.4931039812,0.1453046178,-0.1352648936,0.0796724945,Control
GSM481012,-0.0645638158,0.1382950528,-0.1223204979,-0.0623966540,0.0368597734,-0.0228121431,-0.0502254301,-0.0968756150,-0.0153532510,0.6854176125,-0.0190646018,0.0908580839,-0.0174654789,-0.0917152157,0.6205845889,0.4963918321,-0.0664295297,0.2440178531,-0.0795868788,0.0347136389,1.2566000600,0.9630203118,-0.2140746042,-0.1005743881,0.0379809652,-0.1602642455,1.8971589420,-0.1679509460,-0.0292796085,-0.0575300108,-0.0115857406,0.9164794105,0.0281337942,-0.0574027130,-0.1073731173,-0.1022760968,-0.0262335761,2.1386116677,1.5998129388,0.2693680052,1.5481786994,0.0368229529,0.2555624371,0.4385129566,Control
GSM481013,-0.0360911019,0.2093214524,-0.0725761015,-0.0733979383,0.0265395054,-0.1395414510,-0.1362556605,-0.0257358253,-0.0239987091,-0.0714172050,0.1534645532,0.1252858912,0.0435068627,-0.1061006330,0.4119893676,0.7913406737,0.0201416158,-0.0836749658,-0.1085596432,-0.0627574321,0.9053860016,-0.0804025632,-0.1285571037,-0.0205440636,0.0573711051,-0.1898796930,2.5371626560,-0.1671335327,0.0371115698,-0.0201001393,0.0101895397,0.0404826899,-0.0719567493,0.0028577658,-0.0884477381,-0.1092496166,0.0572280639,0.9464135698,0.1380783975,0.0260286522,0.5468772858,0.0474401579,0.1237013499,0.3215787196,Control
GSM481014,-0.0581192797,0.0459182294,-0.0594037701,-0.0327796644,0.0209105948,0.0216229654,-0.0930501392,-0.0920537542,-0.0524380760,0.3407931799,0.1810360390,0.1453487609,0.0480481098,-0.0781219499,0.1480969861,0.2768211510,-0.0349514939,-0.0515695178,-0.0945538149,-0.0007116059,1.0893610362,0.3016484267,-0.2052468386,-0.0994610972,-0.0978823693,-0.1704017529,1.9406837967,-0.1456258813,0.0360098065,-0.0351840450,-0.0033144283,0.2631703846,-0.0531795066,-0.0750426808,-0.0086607496,-0.1004869788,0.0882471744,1.3207031223,0.7749217929,0.4279424019,1.1895386511,0.2175555947,0.1413075910,-0.0511649744,BRCA
GSM481015,-0.0820189988,1.0964426312,-0.1251064334,-0.0612532466,-0.0155576921,-0.0138230163,-0.1227906784,-0.1275845565,0.0275253544,0.0108053771,0.2430771791,0.0758899624,0.0182447532,-0.0505311428,0.0716104450,0.5708761532,0.0233477443,-0.0997319123,-0.1959430358,-0.0968180174,0.9698787643,-0.0268499721,-0.1792762107,-0.0937020892,0.0538885723,-0.1659094654,2.2383411657,-0.1981865301,0.0337846804,0.8575601322,-0.0485020742,0.0979355299,-0.0801765774,0.1310949583,-0.0418476999,-0.1019570472,0.0022143560,1.9797634548,0.7285958132,0.1490070951,0.8077271602,0.0403606586,0.1339332711,0.2945785706,BRCA
GSM481016,-0.0516452070,-0.2194968326,-0.1236699994,-0.0757998696,0.0074034691,0.0062175365,-0.0977753632,-0.1109025912,0.0076027717,0.3558888219,0.1519383263,0.1314646586,0.0280715344,-0.0822787535,-0.0018279943,0.3154152691,0.0002299930,-0.0916124469,-0.1238092328,-0.0799677535,0.8085830213,0.0042031186,-0.2144684588,-0.0728072522,-0.0226945087,-0.1639803449,1.8149639192,-0.2124486283,0.0552929750,0.0291309325,-0.0552909645,0.0710840901,-0.0770240764,0.0042013736,-0.1096212614,-0.0976361703,-0.0463645573,0.6749596314,0.4187520884,0.1077977872,0.8824922599,0.0254792550,0.1388430321,-0.0073826921,BRCA
GSM481017,-0.0977528065,0.0337215719,-0.1603600570,-0.0857726942,-0.0336499665,-0.0518055836,-0.1209942461,-0.1256973798,-0.0723424214,1.0407040934,0.2269932004,0.0541869161,-0.0261610581,-0.0903770642,0.6742212232,0.3380529731,-0.1190551024,0.1693600532,-0.1121420308,-0.1627774618,0.9102517987,1.1514687873,-0.1196281850,-0.0937291526,-0.1009228185,-0.1759023218,1.8805330523,-0.1098821067,-0.0483318891,-0.0114815268,-0.0487374265,0.7403481661,-0.0767297216,-0.0058310232,-0.0557354724,-0.1605514398,0.0438291912,1.7694347900,1.4765912417,0.0184954079,0.5631891525,0.0991273496,0.4198641584,-0.0385533949,BRCA
GSM481018,-0.1054844837,2.4598970016,-0.1006017049,-0.0797831005,-0.0347357611,0.0785906241,-0.0676448111,-0.1340320065,0.0173605436,0.1577652709,0.3506587274,0.1246466122,0.0164252869,-0.1186628214,0.0166337964,0.4946710784,-0.0130461948,-0.1104343488,-0.0781585040,-0.0509854967,-0.1122477798,-0.0288652001,-0.3168845176,-0.0549689010,0.0966050985,-0.2472429853,1.6305900495,-0.1836280603,0.0044500879,0.4675881498,-0.0235047278,0.4333814191,-0.0373760082,0.0594565289,-0.1131945007,-0.1378587750,-0.0640907292,3.0893374813,1.1304865545,0.5433419170,0.9293291316,0.1061909390,0.1608596948,-0.1347020948,BRCA
GSM481019,-0.0581830065,0.2293774250,-0.1294600041,-0.1129653859,0.0775782255,-0.0929006128,0.2490684314,-0.0865927992,-0.0311505719,0.5873193819,0.3262714702,0.1804739974,0.0994777232,-0.0841621571,0.1513302339,0.6523723945,-0.0157286229,-0.0427800404,-0.1918478913,-0.0129487556,1.0359189517,0.3290941444,-0.1375687054,-0.0349298501,-0.0609729321,-0.1805585303,1.9262762370,-0.1766303033,0.0135941561,-0.0902321642,-0.0174293180,0.5964005706,-0.0984403353,0.1291341565,-0.0808740789,-0.1219740172,0.0543195096,1.1915105930,0.5123870190,0.1711999724,1.0384662526,0.1648918957,0.0178215020,-0.0016783479,BRCA
