@relation data

@attribute id string
@attribute 59272 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 5972 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1215 numeric
@attribute 183 numeric
@attribute 185 numeric
@attribute 1636 numeric
@attribute 186 numeric
@attribute 1288 numeric
@attribute 1287 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.1273,-0.0622,-0.0749,-0.1541,-0.0686,-0.0921,-0.1925,0.0617,-0.0517,0.0762,-0.183,-0.065,-0.1484,Control
A02,-0.0927,-0.06,-0.0687,-0.0918,-0.0368,-0.0476,-0.2171,0.1781,0.0456,0.0126,-0.2434,-0.0975,-0.1384,Control
A03,-0.1121,-0.0744,-0.0571,-0.1355,-0.0708,-0.0708,-0.3063,0.1968,-0.0195,0.053,-0.2254,-0.0981,-0.154,Control
A04,-0.1174,-0.0438,-0.0397,-0.0753,-0.0399,-0.06,-0.2792,0.1228,0.0082,0.1262,-0.1919,-0.0892,-0.1421,Control
A05,-0.1077,-0.055,-0.0396,-0.0794,-0.071,-0.0753,-0.1294,0.0653,-0.027,0.0489,-0.138,-0.0828,-0.1174,Control
A06,-0.107,-0.0736,-0.0836,-0.0962,-0.0454,-0.0378,-0.2629,0.124,-0.0261,-0.0891,-0.2287,-0.1173,-0.164,Control
A07,-0.0831,-0.0772,-0.1098,-0.0233,-0.0419,-0.0317,-0.293,0.1567,4e-04,-0.0358,-0.2365,-0.1294,-0.1697,Control
A08,-0.0774,-0.0576,-0.0954,-0.1789,-0.0946,-0.082,-0.2465,0.0857,-0.0272,0.0191,-0.2982,-0.0682,-0.1504,Control
A09,-0.0982,-0.0901,-0.0914,-0.0966,-0.0144,-0.0649,-0.1477,0.1352,-0.011,0.0282,-0.218,-0.0924,-0.1795,Control
A10,-0.0787,-0.0651,-0.0298,-0.142,-0.0649,-0.0402,-0.1896,0.1044,-0.0277,0.0205,-0.2518,-0.0986,-0.1381,Control
A11,-0.0987,-0.008,-0.0431,-0.1341,-0.1373,-0.0673,-0.2514,-4e-04,0.0171,-0.0157,-0.1981,-0.0833,-0.1445,Control
A12,-0.1302,-0.0791,-0.0456,0.026,-0.0228,-0.0293,-0.1261,0.3524,0.087,-0.0945,-0.2405,-0.0709,-0.1909,Control
B01,-0.0078,-0.0633,-0.1472,-0.0716,-0.0649,-0.0477,0.1448,0.2724,-0.0245,-0.1538,-0.2527,-0.0188,-0.192,Control
B02,-0.0769,-0.0557,-0.0826,-0.1168,-0.0826,-0.0519,-0.1172,0.1325,-0.0038,0.043,-0.243,-0.0692,-0.14,Control
B03,-0.0643,-0.0169,-0.0854,-0.0752,-0.0892,-0.0673,-0.1169,0.0935,-0.0355,0.0852,-0.2585,-0.0286,-0.1567,BRCACancer
B04,-0.1356,-0.087,-0.1151,-0.098,-0.0406,-0.0402,-0.1766,0.1213,-0.0268,0.003,-0.2718,-0.089,-0.1584,BRCACancer
B05,-0.187,-0.1137,-0.0891,0.0258,-0.0162,0.0154,-0.2525,0.2669,0.0879,0.0618,-0.3172,-0.0853,-0.1613,BRCACancer
B06,-0.0041,-0.1655,-0.21,-0.0359,-0.0634,-0.0126,0.096,0.2463,0.014,-0.2157,-0.3106,0.0329,-0.1627,BRCACancer
B07,-0.0516,-0.1042,-0.0993,-0.0926,-0.0154,-0.0291,-0.2312,0.1835,0.0462,0.0543,-0.2316,-0.061,-0.1555,BRCACancer
B08,-0.098,-0.0284,-0.0437,-0.0806,-0.0623,-0.083,-0.2018,0.0907,0.0059,0.0764,-0.2487,-0.0516,-0.1066,Control
B09,-0.0307,-0.1043,-0.0859,-0.0484,-0.0827,-0.1001,-0.0815,0.26,-0.0018,0.0308,-0.2719,-0.0766,-0.1815,Control
B10,-0.059,-0.1064,-0.0937,-0.1117,-0.0768,-0.0639,-0.0984,0.114,0.0051,-7e-04,-0.2475,-0.0731,-0.1667,Control
B11,-0.1345,-0.0998,-0.0582,-0.0542,-0.0673,-0.0723,-0.2374,0.1344,-0.0134,-0.0223,-0.1273,-0.0953,-0.1418,Control
B12,-0.0818,-0.1044,-0.0979,-0.0591,-0.0629,-0.0709,-0.1817,0.1918,0.0649,-0.0148,-0.2369,-0.1069,-0.1216,Control
C01,-0.1087,-0.0988,-0.1037,-0.1046,-0.0187,-0.0189,-0.2798,0.2567,0.0589,0.0496,-0.295,-0.108,-0.196,BRCACancer
C02,-0.1329,-0.0717,-0.0762,-0.0724,0.0055,0.0062,-0.2746,0.1139,0.0304,0.0708,-0.31,-0.1148,-0.1545,BRCACancer
C03,-0.1662,-0.0707,-0.0903,-0.0236,-0.0105,-0.0576,-0.2957,0.0762,0.0316,0.1202,-0.2367,-0.1477,-0.1546,BRCACancer
C04,-0.0932,0.0075,0.0072,-0.0497,-0.0143,-0.057,-0.2215,0.0712,0.1196,0.0471,-0.2255,-0.0666,-0.1017,Control
C05,-0.0959,-0.0072,0.0273,-0.008,-0.0441,-0.0826,-0.3158,0.0916,0.1279,-0.0219,-0.2621,-0.0622,-0.0682,BRCACancer
C06,0.019,0.0471,-0.0099,-0.0109,-0.1447,-0.0246,0.0321,-8e-04,0.1575,-0.0244,-0.1757,0.0125,-0.1799,Control
C07,-0.0929,-0.0401,-0.0507,-0.1214,-0.0477,-0.0535,-0.2381,0.0394,0.1168,-0.0343,-0.2547,-0.072,-0.1449,Control
C08,-0.0692,-0.0584,-0.0423,-0.0363,-0.0281,-0.0527,-0.2167,0.1759,0.0644,0.1108,-0.1785,-0.0852,-0.1647,Control
C09,-0.1002,0.0105,-0.003,-0.0846,-0.0735,-0.0877,-0.1669,0.0656,0.07,0.0151,-0.1638,-0.0569,-0.1051,Control
C10,-0.077,-0.0303,-0.0232,-0.0316,-0.0087,-0.0494,-0.2285,0.0748,0.0464,0.0434,-0.1196,-0.0823,-0.1302,BRCACancer
C11,-0.038,-0.0178,-0.0345,-0.16,-0.1016,-0.085,-0.1279,0.0239,-0.0297,0.0718,-0.2551,-0.087,-0.1621,Control
C12,-0.1153,-0.0339,-0.0234,0.0152,-0.0301,-0.0615,-0.194,0.151,0.0031,-0.0346,-0.1298,-0.0603,-0.0983,BRCACancer
D01,-0.032,-0.0476,-0.0538,-0.0358,-0.0777,-0.0547,-0.161,0.149,0.0367,0.1279,-0.1648,-0.0525,-0.1939,BRCACancer
D02,-0.0532,-0.0089,0.0033,-0.1018,-0.082,-0.0948,-0.2013,-0.0997,-0.0119,0.0911,-0.0285,-0.058,-0.087,BRCACancer
D03,-0.0908,-0.0378,-0.0252,-0.1083,-0.0745,-0.0547,-0.2121,-0.0275,0.067,0.0021,-0.1832,-0.067,-0.1016,BRCACancer
D04,-0.1015,-0.0109,0.009,-0.0815,-0.0547,-0.0956,-0.2846,0.0793,-0.0325,0.0765,-0.1553,-0.0791,-0.1451,BRCACancer
D05,-0.0986,-0.0543,-0.0477,-0.0495,-0.0127,-0.0704,-0.1305,0.0804,0.069,-0.0183,-0.1505,-0.0961,-0.1599,BRCACancer
D06,-0.1087,-0.0314,-0.0012,-0.1032,-0.009,-0.108,-0.2013,0.1437,0.042,0.1153,-0.2581,-0.0604,-0.1418,BRCACancer
D07,-0.0497,-0.0344,0.0114,-0.0728,-0.0332,-0.0456,-0.1578,0.1028,0.0354,0.085,-0.1965,-0.0476,-0.1099,Control
D08,-0.1222,-0.0292,-0.0366,-0.0705,-0.0275,-0.0537,-0.1429,0.1696,0.0783,0.0595,-0.22,-0.074,-0.1601,Control
D09,-0.0027,-0.0627,-0.011,-0.0332,-0.0327,-0.0628,-0.2874,0.0493,0.0977,0.0525,-0.1486,-0.0868,-0.1492,Control
D10,-0.0654,-0.0531,-0.0354,-0.1195,-0.0492,-0.0152,-0.1859,0.1733,0.0122,0.017,-0.1693,-0.0758,-0.1373,Control
D11,0.0092,-0.021,-0.0273,-0.158,-0.1082,-0.1103,0.0542,0.1712,-0.0247,0.0721,-0.2062,-0.0255,-0.1604,Control
D12,-0.0198,-0.0307,-0.0196,-0.1168,-0.0483,-0.1124,-0.0783,-0.0256,-0.0022,0.0655,-0.3084,-0.0313,-0.1321,Control
E01,-0.0521,-0.0641,-0.0431,-0.1296,-0.0429,-0.048,-0.2126,-0.0523,0.0073,0.0517,-0.237,-0.032,-0.0862,BRCACancer
E02,-0.1042,-0.0596,-0.0392,-0.1939,-0.0275,-0.0368,-0.2941,-0.0171,-0.007,0.0014,-0.2403,-0.0734,-0.1159,Control
E03,-0.0783,-0.0391,-5e-04,-0.1082,-0.0556,-0.0274,-0.1205,0.0189,0.037,0.1021,-0.1391,-0.067,-0.1019,Control
E04,-0.0371,-0.0436,-0.0455,-0.0816,-0.0533,-0.0344,-0.1491,0.0391,0.0185,0.0692,-0.1175,-0.0748,-0.1041,Control
E05,-0.1146,-0.0863,-0.0743,-0.0082,-0.0937,-0.0343,-0.179,0.2752,0.0448,-0.0188,-0.2111,-0.0768,-0.1815,Control
E06,-0.1034,-0.1001,-0.1329,-0.0673,-0.0544,0.0022,-0.0448,0.3178,0.0947,-0.0612,-0.307,-0.0628,-0.2384,BRCACancer
E07,-0.0967,-0.0209,-0.0452,-0.1003,-0.024,-0.0555,-0.1925,0.0473,0.0081,0.0616,-0.2138,-0.0567,-0.1212,BRCACancer
