@relation data

@attribute id string
@attribute 10270 numeric
@attribute 1655 numeric
@attribute 5499 numeric
@attribute 5515 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5571 numeric
@attribute 5576 numeric
@attribute 891 numeric
@attribute 983 numeric
@attribute 9918 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.8891600923,2.7985205551,1.8940309816,1.7623662382,0.6055969648,-0.0123531642,1.3033668929,0.0642130354,1.6099218839,1.5315232102,0.7784551346,BRCA
GSM480985,0.7840494140,3.1958442031,1.3149515258,1.5972294421,0.7695002645,-0.1038192192,1.2706286577,0.0309261780,0.5083322379,0.5325953874,0.5152633733,BRCA
GSM480986,0.9231766986,2.6005566122,1.8601526020,1.6820185006,0.7078176651,-0.0887387330,1.4931620293,0.1662764031,1.5251714177,1.0733144594,0.7335875161,BRCA
GSM480987,0.9060014082,2.0619016911,1.3803235757,1.7100764543,1.0939444790,-0.0234222412,1.2468129198,0.1367199314,0.9127785694,0.5592251090,0.5067862743,BRCA
GSM480988,1.0792641404,2.5571375539,1.2907627622,1.5759464525,0.5631931945,-0.0202760463,0.7106158957,0.0300146427,1.3155103103,1.2855403286,0.9736015304,BRCA
GSM480989,0.9313466985,2.4496133824,2.4784270126,1.3931663536,0.3538124809,0.0047141360,1.5055198472,0.1146072071,1.5206583849,0.8374702217,1.1844781774,BRCA
GSM480990,0.9430657376,2.0418513417,2.2206121683,1.4343192951,0.7935236208,-0.0195084080,1.0926298862,0.0994964334,0.9279535208,0.8005220020,0.8331165904,Control
GSM480991,0.8569700085,2.3209151725,2.0201644632,1.4974810705,0.6564376624,-0.0500267771,1.3601767089,0.1652794271,0.5849728780,0.3363024906,0.5925426875,Control
GSM480992,0.8512552857,2.0461092243,2.4939962627,1.2969635930,0.5008515699,0.0557855016,1.0753398239,0.1510298427,0.9908523523,0.5412993354,0.7358929074,Control
GSM480993,0.8989048698,2.0325450152,2.0125354662,1.6592786313,0.5521481080,-0.0571271274,1.3913483091,0.1768389816,1.7259579934,0.8794380091,0.7834980016,Control
GSM480994,0.7544823633,2.4156686417,2.2649133868,1.6759646504,0.4222412544,-0.0373007164,1.2566497260,0.0895064048,1.5595968664,0.9282057015,1.0454528863,Control
GSM480995,0.8398732459,2.3155127465,2.0265082253,1.5356110527,0.7076291182,-0.0734407953,1.6988410157,0.0448104875,0.6790843994,0.1894461501,0.6027141214,Control
GSM480996,1.0422792071,2.4024414719,2.1966385046,1.6932988838,0.5314652182,-0.0495829097,1.4498052597,0.1723621899,1.1557074933,0.6823484770,0.8181959804,BRCA
GSM480997,0.6622653744,2.1371902027,1.9433907403,1.1570019613,0.8390131995,-0.0480154760,1.3040920563,-0.0109627419,0.3132035313,0.1356845416,0.8330509781,BRCA
GSM480998,0.7709323815,2.1667309254,2.3734269539,1.7485351502,0.4470511819,-0.0165190958,1.1802022658,0.0620799111,1.9808394386,1.1046386014,1.2938219492,BRCA
GSM480999,0.8759707057,2.8292193214,1.6968100202,1.6111203642,0.7583497932,-0.0616579121,1.4867187606,0.1313455177,0.6853480424,0.4941884405,0.6137176192,BRCA
GSM481000,0.8746716279,2.8546721041,1.9077818526,1.7189759345,0.8118649941,-0.0472558220,1.2548304598,0.0682407134,0.6943418484,0.5902756743,0.5451490329,BRCA
GSM481001,0.5446747254,2.4212450982,1.8426686524,1.5139088801,0.8887673975,0.0262833799,1.3625935350,0.1294476324,0.4539220081,0.0903517185,0.4872753089,BRCA
