@relation data

@attribute 595 numeric
@attribute 596 numeric
@attribute 1869 numeric
@attribute 317 numeric
@attribute 581 numeric
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 4193 numeric
@attribute 5925 numeric
@attribute 1026 numeric
@attribute 7157 numeric
@attribute 1647 numeric
@attribute 472 numeric
@attribute 5111 numeric
@attribute 7078 numeric
@attribute 898 numeric
@attribute Class {Control,BRCA}

@data
13.0689563,8.4944607845,5.763286242,7.460673902,7.63009585267,9.26596478,10.36475876,5.4774530015,8.976299993,11.459753229,8.333402628,10.62754363,7.15912118675,7.30666968733,13.29757193,5.7706733955,Control
12.87039849,7.97569312475,6.058322584,7.8219347,7.28221449733,8.958604237,10.22717101,5.63969746625,7.958452847,8.288611166,8.508984299,9.28877759,7.09089637525,7.18042006333,12.63422915,5.8681879535,BRCA
13.5121695,7.84053328475,6.031886566,7.4969355985,7.63291516533,9.1433668585,11.04936549,5.8602843415,8.409052632,8.320702773,9.660905593,10.689909005,7.165383526,7.63223048933,11.7240492,6.213232041,BRCA
13.61588998,7.5957045875,5.460424154,7.949551686,7.33493823133,7.7178678995,10.81911353,5.5016593965,6.610216975,8.2000896335,8.338826757,8.5101240955,6.962212015,6.55166353833,10.78521972,5.99736739975,Control
13.04549694,7.8450723755,6.053008806,7.4088003525,6.91556020333,9.123941273,10.92385505,5.80954885825,8.022008655,7.875076566,9.701150974,8.93817669,7.2431584955,7.35432909133,12.17937662,6.29992863125,BRCA
13.37610779,7.89616385625,5.770572224,7.755466278,6.71227636133,9.3759597995,10.4760984,5.889292139,9.286795183,10.112371314,8.868576523,10.2133474445,7.08122523275,7.408697217,13.22219118,5.7160804985,BRCA
13.46367638,7.264331835,6.146803484,7.5815822955,7.38616007233,7.9728052855,10.77554879,5.78129302475,8.555107826,7.8281740715,8.315445233,10.24418129,6.392001616,6.44602920733,10.41990782,6.32124444525,BRCA
12.73729283,8.05261194825,5.920180882,7.645327129,7.43240197667,9.321425499,10.6537276,5.3501390665,9.023671978,9.436657679,8.92056956,11.003760265,7.21389689,8.02092389867,12.82061982,5.7012189585,Control
13.81715158,7.87109163775,5.598879718,7.8288732835,7.18054352333,9.1526830635,11.33166731,5.591806779,8.717951507,8.6840196725,9.680166591,9.09608678,7.14878397875,7.82590120133,12.48307013,6.42728370275,BRCA
13.40233131,8.23267903825,5.672857555,7.5688881555,7.481413311,8.766958367,10.5411695,5.8421495495,7.473200667,8.5305745065,7.766597025,8.880544262,6.89333590125,7.315615812,12.19704319,5.859119673,BRCA
13.46367638,7.66150020625,6.357820835,7.7410235595,7.20416888733,8.5614408535,11.20375193,5.125223824,6.142419181,8.836754421,8.06060289,8.873106035,7.27735742025,7.19178534067,12.54078076,6.179762227,BRCA
12.99332148,7.69919135975,5.853877943,7.693481461,6.94434709133,8.893995041,10.68360899,5.5617899825,9.062316786,9.0515115425,9.069960645,10.33052152,7.3263622655,7.66789353567,13.02343475,6.16318161475,Control
13.31043176,8.09596774125,5.687208569,7.5169319435,7.12759723067,9.195934583,10.23700709,5.7278366545,8.997758931,9.93093261,8.376018051,10.3523372185,7.01677338075,7.32601425833,13.43914135,5.667146432,Control
13.18898907,8.2876995905,6.099827094,7.2583026115,7.73389730333,9.7479615385,10.96383915,5.53215868525,9.187897079,9.024549301,8.641980482,10.288105725,6.9924584855,6.97591235933,12.92825655,6.11855449125,BRCA
14.23655206,7.76711974975,5.927310565,7.491349902,6.94164396633,9.3160147545,10.80365511,5.59239170375,9.308988054,8.423284332,7.522171761,9.747476713,7.02110039825,6.763530312,13.14975193,6.4922561955,BRCA
13.61588998,7.94296329425,6.0664182,7.314781926,7.79771900533,9.532128788,11.19882886,5.290656016,8.652093075,8.254945825,8.151525421,8.883844879,7.00400791525,7.03874911367,12.63872105,6.27371824275,BRCA
13.2267238,8.49738614725,6.240701309,7.439190284,7.605231151,9.817272827,10.83893427,5.601343453,8.567082519,9.9223698205,8.650083401,9.2531399105,6.79451584725,7.10016706667,12.35733627,6.19627768275,BRCA
14.16199356,8.0343733815,6.12918576,7.49765713,7.74259440933,9.1966010805,11.23443143,5.51402988,8.774162024,8.2659789275,8.873068105,9.264019416,6.9124972055,7.13735669233,12.56435203,6.47813675725,BRCA
14.14434519,8.36146716375,6.065072081,7.365638144,7.86039151,9.742178486,11.16747477,5.597352566,8.989423683,8.414155895,9.477151683,9.097803495,6.99788344375,7.301571066,12.6218253,6.1333137935,BRCA
13.03513077,6.96857569025,5.901899413,7.0492517595,7.466076476,9.453635543,10.8875331,5.2990189695,9.119292054,8.570169323,7.632470217,8.805566555,6.815099268,6.78827803233,13.12816518,5.9634582625,BRCA
