@relation data

@attribute 10818 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 805 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 111 numeric
@attribute 5577 numeric
@attribute 801 numeric
@attribute 156 numeric
@attribute 55811 numeric
@attribute 109 numeric
@attribute 4803 numeric
@attribute 108 numeric
@attribute 107 numeric
@attribute 5137 numeric
@attribute 5136 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5153 numeric
@attribute 814 numeric
@attribute 3710 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 1385 numeric
@attribute 196883 numeric
@attribute 5335 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 808 numeric
@attribute 4914 numeric
@attribute Class {Control,BRCA}

@data
5.474832278,6.134894093,8.179201405,13.38150649,10.29987056,7.499250204,9.330368553,8.417642766,6.551751032,5.492182674,12.72208073,4.987561048,6.104971499,12.17610621,7.593430574,7.091120961,6.45574924,5.970630084,8.1632269465,8.0707152215,8.137146296,6.47585956,4.650608089,11.5968724,6.5859397695,5.0578073466,6.287994543,11.005151922,10.90371263,8.709822916,9.08887684467,8.176760488,7.988004536,12.59449147,5.82521094467,BRCA
5.75504391333,6.137304345,8.316509092,13.60583775,9.8796694575,7.346604868,10.4353997,9.772677934,5.868767777,5.564539174,12.77087865,5.529517425,5.698920794,12.72821502,7.536560251,7.103762836,6.928720816,5.904129552,7.642822931,8.122214867,8.096347681,6.81214882,4.9725463575,11.78113439,6.027160675,5.3421536938,5.822227442,10.78322175,10.62174996,7.877739246,7.99293009967,8.94526175,7.5453142,12.7232493,5.741424473,Control
5.512284756,6.679413681,8.597597398,13.47298527,10.337719898,7.516962875,10.86238187,9.630713575,6.993564335,5.301049141,12.97797754,4.913979924,5.252865266,12.31128435,7.908033966,7.148098063,6.6365159435,6.108059818,7.398956807,8.3340579265,7.953790677,7.821488802,4.8612079925,11.47029296,6.4244788405,5.4913025734,5.416511492,10.4041484903,10.76919343,7.919144247,9.194411155,9.004516227,7.626842693,12.52742331,5.65673537333,Control
5.61854815867,5.930152602,9.210044899,12.16391545,10.5431463085,7.537142914,11.40394419,9.432772131,6.859476161,5.268482349,12.99135537,5.139972076,5.961629839,12.08630553,6.930918032,6.757360421,7.5681815995,7.658516996,7.06888056575,8.5136732065,7.530837667,7.033371033,5.0582051015,12.30526243,6.619283011,5.4387987878,5.237842121,10.5074705227,12.10567621,7.988942668,8.633415693,7.750842834,7.240984771,13.2860567,6.076211705,BRCA
5.79048117533,5.826428522,8.774277353,12.44601199,10.581626049,7.828646059,10.55627639,10.64514978,6.528184984,5.287261033,13.22427159,5.133205159,5.545977053,12.52742331,7.437400717,6.790319577,8.248473233,5.729968205,7.357786553,8.362647345,8.541833388,7.340408994,4.8425685345,12.12065594,6.1288615465,5.8117429202,5.913135501,9.90083481867,10.84257057,7.9147536295,8.41487604833,8.335480939,7.292669322,13.16228672,6.892202365,BRCA
5.33919502267,5.809164401,9.115954722,12.2076581,9.8093092945,7.272725709,11.43117909,10.02677279,6.908335947,5.765409598,12.53522562,4.762629799,5.579701547,11.98243759,7.62073508,7.210990588,7.7603213985,7.473910928,6.955476123,8.2700591175,8.438761839,6.887498235,4.860483971,11.98934847,6.5537420015,5.3283454926,5.754627826,10.2584479883,10.00516175,7.7272309565,8.30846996767,7.540595216,7.370450116,13.15138292,6.22343926267,BRCA
5.61174235633,5.495384375,9.223803305,12.15610687,10.2967908845,6.904728314,11.63501532,10.62223972,6.506728574,5.66903474,12.56790862,4.657378453,5.967636237,11.37035382,7.081033649,6.696275996,8.9607456695,6.925528107,6.6420054865,8.312353367,7.655961991,6.991921791,5.241351489,11.82192354,6.61609541,5.4065428568,5.634165776,10.0323493423,10.70640129,7.5975884795,8.24833877567,7.582482852,7.801516189,13.15138292,5.900651423,BRCA
5.830169643,5.626885346,8.75759096,12.43207997,10.2833042595,7.245317684,10.51995589,10.68629503,6.567237875,5.325990094,12.61931219,4.903774919,5.799353673,12.05450776,7.252857286,6.830360313,8.247227253,6.512784404,6.98194092875,8.109774842,7.971200262,6.930030968,5.350576023,11.43832419,6.6313943815,5.5295343186,5.620154746,9.692770319,10.12880025,7.531468856,8.653406271,7.646560735,7.587367101,13.08540943,6.655477482,BRCA
5.78611083467,5.584068992,9.221769032,12.39881323,10.2474442945,7.331949525,10.92093732,9.595686927,6.427820369,5.707781006,12.52524557,5.460587974,5.984140004,11.82446468,8.260967887,6.904427271,9.5775018565,6.351695128,6.91262310675,7.834274642,8.079246259,7.166165908,4.804413236,11.71457622,6.8628717035,5.4814391052,5.341284192,9.570767933,10.77554879,7.8558007155,7.64956818833,7.576259705,8.135646608,13.04201932,6.36521905133,BRCA
5.28673583567,5.980260273,9.31063614,8.929717871,10.35590611,8.493075988,10.58930965,10.11297736,7.081832585,5.002940155,12.50816376,4.537176254,6.520033725,8.501728854,8.100019848,7.048353701,6.364286878,6.303329264,7.1733495545,8.4859598835,9.128046616,6.861555705,4.9212815895,8.747421913,6.2169798845,5.1210123436,6.445516183,10.2933462963,12.03158587,7.6793168875,8.42010759833,7.632470217,7.493457452,10.82365605,5.64712131267,BRCA
