@relation data

@attribute id string
@attribute 1378 numeric
@attribute 1380 numeric
@attribute 2213 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3383 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 5788 numeric
@attribute 941 numeric
@attribute 958 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0195448927,-0.1265238472,-0.0699640611,-0.1084095063,-0.1696438819,1.6084205522,-0.0770992702,-0.1962938794,-0.1722219885,-0.1083238205,-0.0944000360,BRCA
GSM481003,0.0125319045,-0.1143867374,0.0044546400,-0.1357929089,0.0581979249,1.3550704890,-0.1034652738,-0.1556896888,-0.1138911428,-0.0904036750,0.1128028248,BRCA
GSM481004,-0.0033682808,-0.1217251004,-0.1226504015,-0.1005801593,-0.1419382361,1.7522706015,-0.1109918706,-0.1854128705,-0.1673319362,-0.1074905293,0.0367485628,BRCA
GSM481005,-0.0047267683,-0.1344726894,-0.0291266756,-0.1371304145,-0.1191317194,1.1470914875,-0.0538089833,-0.1542207042,-0.1606572991,-0.1229680405,0.0770583563,BRCA
GSM481006,-0.0457815783,-0.0930764458,-0.0567736244,-0.0759507445,-0.0455616355,1.6024171489,-0.1073077497,-0.1855151630,-0.1013667325,-0.1057008965,0.1071480134,BRCA
GSM481007,0.0183963460,-0.0572355194,-0.0662077655,-0.0705216141,-0.0176842651,1.6901965559,-0.0586384583,-0.0165134667,-0.1007321801,-0.1090042344,0.0036272553,BRCA
GSM481008,0.0135383108,-0.1175224256,-0.0606938041,-0.1340358588,-0.1062880354,1.0914881301,-0.0419190719,-0.1834583134,-0.1283997776,-0.1172582052,0.0942950695,Control
GSM481009,-0.0831521150,-0.1562503147,0.0736083997,-0.1188073308,-0.1019401512,0.5789911190,-0.0861537382,-0.2835594586,-0.0928309777,-0.1072094006,-0.0703402315,Control
GSM481010,-0.0740054093,-0.1162956918,-0.0738389365,0.0576899002,-0.0129843161,1.4379808760,-0.0388701461,-0.1162023945,-0.1117582013,-0.0838255351,0.0569735571,Control
GSM481011,0.0505490041,-0.1143522616,-0.0326026935,-0.0791338222,-0.0215034489,1.2405612404,-0.0912651223,-0.2020389984,-0.1524609731,-0.0831878588,0.0428327815,Control
GSM481012,-0.0200971251,-0.1122604374,0.0368597734,-0.0795868788,0.0347136389,1.2566000600,-0.1005743881,-0.1602642455,-0.1522303981,-0.0869799592,0.0390213489,Control
GSM481013,-0.0193678714,-0.0916205334,0.0265395054,-0.1085596432,-0.0627574321,0.9053860016,-0.0205440636,-0.1898796930,-0.0929627850,-0.1086553982,0.0476264092,Control
GSM481014,-0.0068600184,-0.1115005114,0.0209105948,-0.0945538149,-0.0007116059,1.0893610362,-0.0994610972,-0.1704017529,-0.1132330418,-0.0919228230,-0.0202321486,BRCA
GSM481015,0.0112619766,-0.1014301322,-0.0155576921,-0.1959430358,-0.0968180174,0.9698787643,-0.0937020892,-0.1659094654,-0.0650557887,-0.1179560422,0.0830024846,BRCA
GSM481016,-0.0121520917,-0.1426958794,0.0074034691,-0.1238092328,-0.0799677535,0.8085830213,-0.0728072522,-0.1639803449,-0.1426641561,-0.0808352129,-0.0594016098,BRCA
GSM481017,-0.0648761680,-0.0978408167,-0.0336499665,-0.1121420308,-0.1627774618,0.9102517987,-0.0937291526,-0.1759023218,-0.0724554964,-0.1178051040,0.0100664846,BRCA
GSM481018,0.0136350533,-0.1310269044,-0.0347357611,-0.0781585040,-0.0509854967,-0.1122477798,-0.0549689010,-0.2472429853,-0.1858800068,-0.0760576531,0.0157139631,BRCA
GSM481019,-0.0516894654,-0.1189391508,0.0775782255,-0.1918478913,-0.0129487556,1.0359189517,-0.0349298501,-0.1805585303,-0.1051432699,-0.1048099203,0.1012053899,BRCA
