@relation data

@attribute id string
@attribute 1737 numeric
@attribute 1738 numeric
@attribute 2271 numeric
@attribute 23530 numeric
@attribute 23539 numeric
@attribute 3418 numeric
@attribute 3419 numeric
@attribute 3420 numeric
@attribute 3421 numeric
@attribute 3945 numeric
@attribute 4191 numeric
@attribute 4967 numeric
@attribute 50 numeric
@attribute 5160 numeric
@attribute 5162 numeric
@attribute 5163 numeric
@attribute 5164 numeric
@attribute 5165 numeric
@attribute 5166 numeric
@attribute 54704 numeric
@attribute 55066 numeric
@attribute 57546 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 6566 numeric
@attribute 682 numeric
@attribute 8050 numeric
@attribute 8801 numeric
@attribute 8802 numeric
@attribute 8803 numeric
@attribute 9123 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.6538785774,1.9244245523,1.0553807621,0.3308345123,-0.0092005513,0.6868903646,1.5522327940,1.2085183877,0.9760294559,2.8475438630,1.8093232736,0.2622251409,0.4302582509,1.8357770517,1.4911907650,0.9942950769,-0.1560220679,0.1028904724,0.6673415834,1.0883853451,0.3362997286,0.1234548311,0.6201968742,0.9449959803,1.6371062797,1.0051047504,1.3534819447,1.1927201291,0.6830491728,1.9873645263,1.1547033051,BRCA
GSM480985,1.0647046190,1.4256233209,0.7269123974,0.4031915430,-0.0046517074,0.9287207708,1.0142996486,0.9320489925,0.8650295062,2.6075811633,1.2419778732,0.1338758798,0.3045653525,1.6363720596,1.5224317424,0.8471601896,0.0036986776,0.3710661956,1.1528913117,1.1713840200,0.4148969914,0.0530480045,0.5398994706,0.9822114862,1.4251247761,1.3805214911,1.5980556756,1.3374841691,0.5943550221,1.6848759086,0.7356069610,BRCA
GSM480986,1.5110943032,1.7199706966,0.9591500253,0.2488243823,0.0072547691,0.8340149528,1.3222181455,1.3914459484,1.1025373612,2.7397878072,2.0394658408,0.1323605027,0.4526546497,1.5470184610,1.7284169421,1.0312913730,-0.0742565341,0.5603683012,0.8055453403,1.1781947733,0.3995782329,0.0160775300,0.4918469413,1.1145135098,2.0637277397,1.2143043444,1.7005460114,1.5552053752,0.6284835138,1.7554889119,1.1101724851,BRCA
GSM480987,1.2418197937,1.3682376973,0.8919026117,0.3180185517,-0.0394262960,0.1976710024,1.2892921751,1.3478362883,0.8631837111,2.9885296028,1.9707023876,0.0432605860,0.2840294227,1.2487467602,1.2465465888,0.5568740662,-0.0418227968,-0.0267239652,1.7350781795,0.7658323966,0.3504092809,-0.0073880209,0.4667196364,0.8301454794,2.0392406030,0.9303985306,1.0461411066,1.2233593524,0.5701948915,1.3296202740,0.9348972466,BRCA
GSM480988,1.2724594953,1.4409479541,0.7964728831,0.2588331584,0.0101296350,0.6682596110,1.0855000146,1.3331405861,1.1704388665,2.6940538747,1.9627060518,0.0916726670,0.7421919835,1.3216555156,1.6387961059,0.9700278779,-0.0631146144,0.6275235784,0.7969913781,0.7052375687,0.1503642584,0.0581358099,0.5242627501,1.1902519783,1.5895138095,0.4551199779,1.6266892925,1.9288878918,0.6134270253,1.4095260969,0.8390926719,BRCA
GSM480989,1.1048022897,1.0125810863,0.8969154216,0.1970617645,-0.0014744046,1.4068266229,0.8686314432,1.5082742154,1.4384226987,2.1014878023,2.1274054347,0.1002534647,0.5429411090,1.3325026818,1.3598845712,0.8723785451,-0.0791168219,0.5885579741,0.6604148612,0.6131393643,0.2966417759,0.3083778946,0.4818084316,0.9822125902,1.1375053860,1.6035914801,0.8944311216,0.6623065292,0.7476138710,1.1849950680,1.1422159306,BRCA
GSM480990,1.2146143362,1.2734934124,0.5011959878,0.0883181562,0.0132709377,0.5674508206,0.9616765098,1.4841183375,1.2476078428,2.4394841388,2.1929190234,0.1378118531,0.4817923355,1.1622796319,1.0332192485,0.3677679448,-0.0834329350,-0.0273612170,0.5238472060,0.8464189031,0.4184171763,0.1060562189,0.3949826356,0.9301648117,1.8579719068,1.6637966467,0.9624169805,0.6915965122,0.5050147593,1.0836390710,1.2983562172,Control
GSM480991,1.2609957534,1.3897725733,0.7217283715,0.1441406975,-0.0113763834,0.6291095680,0.9785042055,1.4699311803,1.3380120051,2.3223583040,2.1187055112,0.1600393232,0.6349785141,1.3495369666,1.3733915667,0.6418447939,-0.0714492495,0.2405355492,0.8887495744,1.0364168563,0.1894030610,0.0667429801,0.4224859876,1.2209260207,1.6317451288,1.6213064176,1.1612576805,1.2236413836,0.6379909450,1.5067252431,1.0560200785,Control
GSM480992,1.4483645946,1.1771644925,0.4631295692,0.1544438953,0.1066794710,0.9174769530,0.8481065550,1.4056576844,1.6217728456,2.2018320063,2.3114977999,0.1645530730,0.6367567700,1.3185275235,0.9463855718,0.5632396906,0.0147490142,0.1266530382,0.7580561980,0.7095841059,0.3762713392,0.0440976124,0.3062242891,0.8876542938,1.2923154111,1.8150562546,1.3059790135,0.8222535502,0.5011857991,1.3314690844,1.5124374756,Control
GSM480993,1.5150614510,1.2907769317,0.8438830453,0.3395425284,0.0104966213,1.0950649846,1.1105840144,1.4902767825,1.3791037988,2.6810300500,2.1363390982,0.1343106881,0.5728920944,1.5464859531,1.5108530763,1.0416793153,-0.0270244923,0.7100834420,0.7178649040,1.1330763382,0.4008081367,0.0907190629,0.4951463326,1.0565381431,1.6210602382,1.5439311414,1.5241184459,1.4284732133,0.6120455661,1.4040885110,1.1378407522,Control
