@relation data

@attribute id string
@attribute 10818 numeric
@attribute 5906 numeric
@attribute 3265 numeric
@attribute 7529 numeric
@attribute 5605 numeric
@attribute 673 numeric
@attribute 5894 numeric
@attribute 5604 numeric
@attribute 3845 numeric
@attribute 1398 numeric
@attribute 2889 numeric
@attribute 4893 numeric
@attribute 4803 numeric
@attribute 5595 numeric
@attribute 4914 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.7799,1.3016,0.4236,2.4175,0.4307,0.5978,1.7841,0.7341,1.5967,0.9907,0.8562,2.7938,-0.0474,1.0952,0.089,1.76,Control
A02,0.4949,1.0126,0.3716,2.3201,0.3006,0.4645,1.5394,0.48,1.3547,0.7806,0.6121,2.9993,-0.0102,1.0379,0.2181,1.6579,Control
A03,0.7036,1.1563,0.3757,2.5593,0.4986,0.5178,1.7337,0.7059,1.6527,0.9451,0.9528,3.0903,-0.0147,1.0752,0.1827,1.9065,Control
A04,0.5715,1.0515,0.3609,2.4235,0.4277,0.5636,1.6705,0.5113,1.1951,0.8166,0.7611,3.0364,0.0577,1.0602,0.1326,1.7434,Control
A05,0.6391,1.0668,0.4772,2.404,0.5021,0.6105,1.8077,0.726,1.4096,0.9618,0.8114,3.3113,-8e-04,1.2157,0.0916,1.9721,Control
A06,0.5445,0.8997,0.2467,2.4712,0.3564,0.5021,1.7479,0.6824,1.4336,0.87,0.6859,2.8748,-0.0398,1.0037,0.094,1.8749,Control
A07,0.8019,1.4728,0.364,2.4695,0.4096,0.7036,1.7697,0.8669,1.7064,1.0263,1.0563,2.9085,0.0403,0.9863,0.1565,1.9127,Control
A08,0.8711,1.7029,0.2967,2.3332,0.3414,0.87,1.7375,0.8829,1.6216,0.7391,1.1569,2.6904,0.0402,1.0102,0.0775,1.9432,Control
A09,0.6865,1.2388,0.349,2.5884,0.356,0.6839,1.637,0.7767,1.5553,0.8608,1.0474,2.8883,0.0405,1.0062,0.1723,1.8616,Control
A10,0.7599,1.509,0.398,2.4465,0.4749,0.7899,1.7832,0.8171,1.4415,0.8286,1.0854,2.9966,-0.0079,0.9394,0.0962,1.9537,Control
A11,0.6307,0.9474,0.2904,2.3845,0.4262,0.477,1.2804,0.6056,1.4146,0.6943,0.8843,2.4753,0.0184,0.9926,0.0405,1.8347,Control
A12,0.2767,0.7858,0.2032,1.7589,0.1908,0.3712,1.1644,0.3165,0.8721,0.3624,0.3956,2.575,0.0649,0.6672,0.2453,1.3126,Control
B01,0.7126,1.2945,0.1584,2.4393,0.1449,0.5276,1.6434,0.6567,1.5366,0.7558,0.7626,2.5536,0.0463,0.7793,0.1229,1.5662,Control
B02,0.6061,1.1171,0.3404,2.6837,0.4126,0.5114,1.8632,0.6188,1.5341,0.8851,0.7706,3.1429,-0.0082,1.0963,0.1435,1.7427,Control
B03,0.5952,1.2067,0.2646,2.664,0.3093,0.5587,1.7244,0.6536,1.6305,0.8173,0.8193,2.9071,0.0545,0.9479,0.107,1.7521,BRCACancer
B04,0.7146,1.7902,0.1782,2.0315,0.3653,0.83,1.7237,0.8115,1.3969,0.8769,1.3222,2.4183,-0.0157,0.7243,0.1334,1.9229,BRCACancer
B05,0.436,1.0495,0.2381,2.5651,0.3668,0.4643,1.4156,0.4972,1.2745,0.6952,0.8667,2.3386,0.062,0.8239,0.1756,1.8007,BRCACancer
B06,0.4551,1.0347,-0.0061,2.1686,-0.0057,0.3334,1.4461,0.5394,1.0451,0.5208,0.4856,2.0849,0.1179,0.5177,0.0506,1.3023,BRCACancer
