@relation data

@attribute id string
@attribute 207 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 4803 numeric
@attribute 4914 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.9397812022,1.3452941188,1.0380567778,-0.1472829417,-0.2048701937,0.6502234032,0.7694715564,0.5204422609,0.1474579691,-0.1072664774,1.9096234484,0.1797246685,BRCA
GSM480985,1.4054429928,1.1583383579,0.5481084954,-0.1080499572,-0.1765105570,0.8534231111,1.5476133191,0.6196571301,0.0900841358,-0.0931613796,1.9413004944,0.2011654340,BRCA
GSM480986,1.7577156492,1.5127595663,0.9493732134,-0.1034840642,-0.1504109834,0.3758222094,0.9370587028,0.5424212613,0.1559347632,-0.1167993353,2.0243224118,0.0952468054,BRCA
GSM480987,1.6769249506,1.4599798470,0.6616964770,0.0772469334,-0.2177714218,0.4246866423,0.9460729968,0.7127369387,0.0835026311,-0.1432857454,1.9975022057,0.0700896732,BRCA
GSM480988,1.1675294143,1.6300611323,0.4589619954,-0.0620756386,-0.1793920208,0.5025178531,0.6583551200,0.5192004788,0.0817065693,-0.0806064152,1.9610705971,0.0896705153,BRCA
GSM480989,2.3074461223,1.6843677122,1.1103506463,-0.0762286128,-0.2747799248,0.3040667095,0.5104212239,0.5099837124,0.0811992555,-0.1211765001,1.9755967301,-0.0037837656,BRCA
GSM480990,2.3939645291,1.6475978081,1.1067612915,-0.0433772932,-0.1807882367,0.4307222246,0.5701667320,0.7009938896,0.1371517299,-0.1211324487,2.5765053460,0.0120991491,Control
GSM480991,1.8290236989,1.5652074934,0.9763167946,-0.1841129842,-0.2045579894,0.3718392522,0.6246844594,0.5280418684,0.0569693500,-0.0960165404,2.1101571236,0.0441448208,Control
GSM480992,2.3328941266,1.5792976092,1.1827308424,-0.1251400337,-0.1586291030,0.3555988693,0.5310987036,0.6497552522,0.1225340664,-0.1356904655,2.4270785623,0.0183351703,Control
GSM480993,1.9907199673,1.5582134934,0.9945207685,-0.0431781644,-0.1555380717,0.3556248992,0.7338769277,0.5661468516,0.1051260916,-0.1144585606,2.0765592329,0.0562111053,Control
GSM480994,2.2647942436,1.5295505913,0.9641585409,-0.1910128100,-0.1860475559,0.3275596730,0.5206810317,0.4282210015,0.1282837399,-0.1302939479,2.2287481896,0.0193436113,Control
GSM480995,2.2447793616,1.6341215260,1.0583383925,-0.0541586333,-0.2492287143,0.4566130469,0.5458690926,0.7010075127,0.1549260844,-0.1366150506,1.9173598417,0.1126998567,Control
GSM480996,2.1184759934,1.6202940312,1.5339100845,-0.1965174687,-0.1944937417,0.3066054066,0.4963641018,0.7422953586,0.1266842851,-0.1023722273,2.5355423434,0.0632607096,BRCA
GSM480997,2.3593104947,1.6077907556,1.0607690384,0.6806209386,-0.1332205040,0.2881597711,0.1188000013,0.7791516716,0.3052101101,-0.0603807799,2.4039788969,0.0117709752,BRCA
GSM480998,2.0572760636,1.8111653313,1.3928146588,-0.0733141016,-0.1703227841,0.2050712937,0.6106414951,0.6266471785,0.2023127026,-0.0860605537,1.8797799985,0.1207393635,BRCA
GSM480999,1.6031868988,1.3847289206,0.6999813840,-0.1409254161,-0.2105015911,0.7125618634,1.3181974521,0.6269430375,0.1332951783,-0.1419028194,1.7322489747,0.2268848883,BRCA
GSM481000,1.3439433907,1.4343370085,0.8529196009,-0.1388408774,0.0014522384,0.5280358451,1.0340813620,0.7278815275,0.2112378953,-0.0985733992,1.4051200598,0.1196501524,BRCA
GSM481001,1.9257329968,1.4455331878,0.8871232791,-0.1122713208,-0.1948148137,0.6979045826,0.8875800183,0.5405121342,0.0994878260,-0.1122984693,1.7989016441,0.1188062851,BRCA
