@relation data

@attribute id string
@attribute 1081 numeric
@attribute 1493 numeric
@attribute 3002 numeric
@attribute 3105 numeric
@attribute 3106 numeric
@attribute 3107 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3445 numeric
@attribute 355 numeric
@attribute 3558 numeric
@attribute 356 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3586 numeric
@attribute 5551 numeric
@attribute 7038 numeric
@attribute 7173 numeric
@attribute 7252 numeric
@attribute 7253 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1434850633,-0.0971397614,-0.0980125262,1.6537600474,1.3405720888,2.1069503623,0.0626108013,-0.0021598573,-0.0444646151,0.1910638078,0.0322430879,0.0734804541,-0.0575062146,-0.1060773984,-0.1346518659,-0.0876011369,1.1231825212,0.2924461898,0.3239665159,-0.1199885893,-0.0355491750,-0.0352307766,-0.1936514984,0.5622643714,-0.0967912121,-0.0677221629,-0.1635283750,-0.0627090877,-0.2551962770,-0.0737931601,-0.0906896700,-0.1905719840,-0.0125411340,-0.1267585891,-0.1338171530,-0.1011132785,-0.0745038521,-0.0538285408,-0.1593005250,BRCA
GSM480985,-0.1042820176,-0.0849444349,-0.0900072862,2.4575460184,2.4352716603,3.1083826223,0.6915450320,0.1251381343,-0.0231436351,0.2698293427,-0.0650405677,0.0428558186,-0.1290383934,0.1628512691,0.0374173649,-0.1197701725,1.8947312062,0.9323109125,0.4446605109,-0.1568539746,-0.0688103966,-0.0579974532,-0.2161015719,0.6094995523,-0.1313371339,-0.0922413117,-0.1799587318,-0.0660942230,-0.2261143029,-0.0413435920,-0.1084033761,-0.2002681866,-0.0827654912,-0.1035125735,-0.1120574987,-0.1492929473,-0.1244322729,0.0384253590,-0.1639282239,BRCA
GSM480986,-0.1055345169,-0.0566251233,-0.0444491689,2.0518530268,1.2703523437,2.4764992397,0.4945947789,0.1963292633,0.0140152021,0.2892794812,-0.0956911196,0.1620062226,-0.1481252838,0.1136571739,-0.0432058185,-0.1058928922,1.4104321598,0.3907815265,0.4288124712,-0.1459904786,-0.1096312147,-0.0646809692,-0.1664142668,0.4264019540,-0.0704303690,-0.0697262036,-0.1821055065,-0.0732426170,-0.1601737868,-0.0744782160,-0.0592241940,-0.1465035816,-0.1172388479,-0.1177008505,-0.0338983699,-0.1117738267,-0.0023996997,-0.0640416026,-0.1522055960,BRCA
GSM480987,-0.0277956750,-0.0552643589,-0.0959783561,1.5371368601,0.6320671228,1.8324638603,0.0661166904,0.1146925516,-0.0216950949,-0.0708309157,0.1852427243,0.2594022517,-0.1046273241,-0.1178809743,-0.1097697392,-0.1023941331,1.4748642164,0.0766551047,0.2709267356,-0.1097571099,-0.0948572686,-0.1676894665,-0.1128342754,0.5515944428,-0.1189128644,-0.0680922132,-0.1676234927,-0.0101402886,-0.2000680720,-0.0917332178,-0.0375245214,-0.2170409051,-0.1127715625,-0.0490986898,-0.0878388124,-0.0754210073,-0.1124246916,0.0094975195,-0.1375176070,BRCA
GSM480988,-0.0943072840,-0.0714812562,-0.0758203932,1.8993243343,1.3362236422,2.2586958013,0.4122418322,0.0454927820,0.0066495671,0.2402783686,-0.0805971442,0.0238832242,-0.0136553543,-0.0180359739,-0.1178864969,-0.0838345339,1.0490108484,0.2393908122,0.3191216097,-0.2155395465,-0.1216714709,-0.1151237102,-0.1170662931,0.2691697425,0.0630258011,-0.0621939344,-0.1232804301,-0.0796688943,-0.1748360544,-0.0673862337,-0.0552499241,-0.1143581137,0.0112772534,-0.1355067287,-0.0262229780,-0.0961179183,-0.0799456790,-0.0275243978,-0.0947629332,BRCA
GSM480989,-0.1766031547,-0.0847439916,-0.1182184828,2.3293326482,1.6630823217,3.0372506777,0.8770841099,0.1130909237,-0.0627682461,0.5084585080,-0.0473541224,0.0141822898,-0.0902577417,0.2084253303,-0.1505416402,0.0919470743,1.7113409392,0.3886206459,0.4232647989,-0.2096376306,-0.1344856783,-0.0775834191,-0.2043228039,0.2305710107,0.0045405086,-0.0434693121,-0.1595126757,-0.0296488404,-0.2916233484,-0.0275269422,-0.0801859794,-0.2362791617,0.0258769820,-0.2014454178,-0.1424229563,-0.1004848999,-0.1106895457,0.0307232283,-0.1816061430,BRCA
GSM480990,-0.1825207448,-0.0548282172,-0.0905509926,2.1450957076,0.6589503208,1.9529268740,0.1208910512,0.1960860100,0.0098015560,0.0771852141,0.0482923948,0.1855409761,-0.0054088302,-0.0469217674,0.0769794038,0.0021974898,1.5506209451,0.2228912147,0.5529283491,-0.1833390939,-0.0603193185,-0.0836057560,-0.2017702788,0.3596986547,-0.0676458303,-0.0242624128,-0.1643242365,-0.0061980326,-0.1563080516,-0.0333159728,-0.0608999136,-0.1484531717,0.0306857960,-0.1303134360,-0.1355011998,-0.1337979434,-0.0556228180,-0.0896845966,-0.1055990883,Control
GSM480991,-0.1340164009,-0.0857643668,-0.0645297521,2.4425219173,1.6814781328,2.7070651850,0.8700902536,0.2280225680,-0.0335729512,0.2943344935,0.0232491174,0.0698537100,-0.0889617601,0.7456210894,-0.0470037273,0.0457426893,1.8251722632,0.4402090488,0.4654662125,-0.1778612315,-0.0778660037,-0.1045818321,-0.1634213613,0.3676016834,-0.0905232279,-0.0387195160,-0.1673133309,-0.0719654648,-0.1673274888,-0.0416413261,-0.0778407897,-0.2746332692,-0.0557563593,-0.1027052605,-0.1265710275,-0.1235739371,-0.0741128972,-0.0468050021,-0.1121194788,Control
GSM480992,-0.1276378398,-0.0600448508,-0.0531262704,2.0768291049,0.8279471597,2.0167463620,0.3343284855,0.1347692112,0.0117455605,0.1602105837,0.0454827089,-0.0322465841,-0.0244123454,-0.0797030918,-0.0839464270,-0.0198893765,1.5038647161,0.3282676265,0.3809352829,-0.1318738071,-0.0616193620,-0.0327074025,-0.1333063953,0.1906451891,-0.0796946813,-0.0268258417,-0.1594729364,-0.0574405404,-0.1863134343,0.0074094109,-0.0358747691,-0.2362275447,-0.0419012159,-0.1629451871,-0.1144072044,-0.1403645249,-0.1292212323,-0.0313747032,-0.1507984696,Control
GSM480993,-0.1552988416,-0.0710167005,-0.0910372453,2.2138408538,1.6431057453,2.7194665273,0.5518651867,0.0842804099,-0.0596483520,0.2476261285,0.1215528380,0.1667407294,-0.0892533154,0.9970571118,-0.0267558961,-0.0672223516,1.5650096220,0.4914898902,0.5762706393,-0.1627845147,-0.0709183736,-0.0435795975,-0.1360850570,0.2692942816,-0.0853780674,-0.0520990045,-0.1424055492,0.0129006933,-0.0972517151,-0.0474629456,-0.0239501774,-0.1609450028,-0.0578612518,-0.1346510870,-0.0634848428,-0.1134077825,-0.0880129331,0.0125217407,-0.1587878019,Control
